,density,nelements,Unit Cell Mass,energysStab,atomMean,transition,metalloid,other,FirstIonizationEnergy wmean,ICSDVolum wmean,Electronegativity wmean,BulkModulus wstd,GSenergy_p wmean,GSenergy_p wstd,BoilingT wstd,BCCfermi wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,HeatCapacityMass wstd,BCCenergy_p wstd,MiracleRadius wstd,n_ws^third wmean,AtomicVolum wmean,MendeleevNumber wmean,HeatFusion wmean,HeatFusion wstd,IsNonm wmean,MeltingT wstd,CovalentRadius wstd,NpUnfilled wmean,BCCenergydiff wmean,GSmagmom wstd,phi wmean,Row wstd,meanbv,Coordination,numberDensity,li-ion fittability,oxidation flexibility,avgIonicRadVol,AtomicNum Density,oxidation flexibility Std,chargedensityvoldens
"mp-300765302, Li2FeBO4, Li5Fe2(BO4)2, mp-771409, mp-765302",2.6789852315198592,4.0,578.1424000000002,0.027376877187498927,8.625,1.0,1.0,4.0,2.5455018125,4.1321875,0.6121875000000001,16.086679271993955,-1.1790663735678124,0.7217853196000722,181.22382860619487,0.5634220202820834,0.0,0.0,0.38471875,0.3317247585419085,0.3073755446327037,11.169634827849116,0.17125,2325.967247323505,14.90625,2.2153125,2.4134894951022163,0.125,102.31448761623095,9.74037986938908,0.40625,0.3408791354428125,0.1142429752264246,0.4978125,0.2724311839712921,-0.13126359436740925,3.75,0.08929690721648481,5.7850826444444445,3.25,0.5255233511942962,8.625,2.436698586202241,0.7475347735682886
"mp-300765302, Li3Fe2(BO4)2, Li2FeBO4, mp-763208, mp-771409",2.501742517923885,4.0,564.2604,0.09671959179166567,9.0,1.0,1.0,4.0,2.62533995,4.047166666666667,0.6366666666666666,17.31238317248989,-1.2265060166389998,0.8018582799206339,189.97501481920082,0.6067969207328082,0.0,0.0,0.3506666666666667,0.26616110409549576,0.3675035932903285,9.294383011020988,0.16633333333333333,2480.6726628437414,15.883333333333335,2.313,2.6060079943597,0.13333333333333333,113.65252260325475,8.979977728257461,0.43333333333333335,0.363531875639,0.12185917357485293,0.4835,0.30368111930480995,-0.17620138188359605,3.533333333333333,0.08010050101564836,5.774056911111113,3.466666666666667,0.562320557327439,9.0,2.3626726862225795,0.6997028141687094
"mp-300765312, LiVFeP2(HO5)2, Li3VFeP2(HO5)2, mp-765318, mp-765312",3.1121958785475425,6.0,675.3698079999998,0.0055949424632348865,9.647058823529411,2.0,0.0,6.0,2.003834068627451,3.16578431372549,0.4668627450980392,4.371944475925639,-0.8247661825980392,0.8973497268769397,74.85455209561296,0.6112414924687181,0.0,0.0,0.4298627450980392,0.5872123464891393,0.4264508078263797,11.896245841810627,0.10480392156862743,2188.8399030530613,12.96078431372549,0.7618627450980391,0.7726856963302355,0.13725490196078433,45.68315368758933,11.744021849938871,0.2549019607843137,0.2627515726960784,0.04627044606254944,0.32872549019607844,0.3683979260403125,0.11929530845513606,4.0588235294117645,0.09435287523343036,5.891653291003967,4.352941176470588,0.4849279089771004,9.647058823529411,2.084711193725806,0.8834580744326507
"mp-300765312, VFeP2(HO5)2, LiVFeP2(HO5)2, mp-765969, mp-765318",3.0960643667778083,5.0,330.74390399999993,0.053185736210938465,10.0625,2.0,0.0,5.0,2.48749195,3.766,0.583,4.85759714262103,-1.0282032964375,0.9759210216176106,87.03131802546713,0.6179460569349529,0.0,0.0,0.5033,0.6738753888424031,0.4369694689362983,13.73508281736954,0.121375,2790.5015756666553,16.5125,0.933875,0.8461447866647882,0.175,51.01625362568286,13.343561181333866,0.325,0.3349538535625,0.05276657,0.3835,0.4077376607575023,0.1349690768982631,4.0,0.09019636926112733,5.7237338488193785,4.625,0.4940585405939954,10.0625,1.8328597873268968,0.8809085555484208
"mp-300765320, LiFe(CO3)2, Li2Fe(CO3)2, mp-763588, mp-765320",2.5457892402774562,4.0,365.6076,0.08316859650000108,8.9,1.0,0.0,4.0,2.938075475,3.72275,0.7137499999999999,6.731409584923504,-1.42788875025,1.0129770598552714,310.04911836675166,0.7613800121709857,0.0,0.0,0.27392500000000003,0.19600478788794928,0.4600837470425372,10.469568997814571,0.15725,2790.1038650354108,18.3,6.3232500000000025,9.917043696964335,0.2,299.34592109746126,11.237437430304118,0.5,0.5615624257499999,0.09139438018113973,0.5065000000000001,0.3840572873934304,-0.16340422626162515,3.5,0.08386643220660507,5.746316904425024,4.8,0.52909031263576,8.9,2.4000000000000004,0.724459402289996
"mp-300765320, LiFe2(CO3)4, LiFe(CO3)2, mp-763524, mp-763588",2.4090943728937093,4.0,358.6666,0.09903157746710443,9.210526315789474,1.0,0.0,4.0,3.0217673552631577,3.6340789473684207,0.7384210526315789,7.198354594229567,-1.4784370146052632,1.0968451696332402,340.8516525575995,0.8055389450564919,0.0,0.0,0.24121052631578946,0.2021640608001936,0.5210387075396845,12.459657892263484,0.15263157894736842,2936.667962430959,19.25,6.6165789473684224,10.463164152677363,0.21052631578947367,319.44090753573516,13.216291465869059,0.5263157894736842,0.5910610780263158,0.09620461071698916,0.4956578947368421,0.4300035431149524,-0.20057303913725769,3.3684210526315788,0.07685416685050435,5.792201037033852,5.052631578947368,0.5581035337688757,9.210526315789474,2.1878536516659506,0.6870490529026424
"mp-300765321, LiVF5, Li2VF5, mp-767609, mp-765321",2.721052000822447,3.0,611.498064,0.007201472142857491,10.142857142857142,1.0,0.0,3.0,4.72628138095238,5.600476190476191,1.0719047619047621,10.42433051407459,-0.9190215422619048,0.4617023118351084,192.13966905952518,0.8417555050377314,0.0,0.0,0.390047619047619,0.22857268848859105,0.4212200949409805,9.687170373296311,0.12476190476190475,4430.639609187802,24.380952380952376,1.2273809523809522,1.3078138186022443,0.2380952380952381,123.20659090028357,9.839759228660249,0.2380952380952381,0.20737720321428574,0.0,0.3380952380952381,0.4856209060564557,-0.03683233053449112,5.142857142857143,0.07503272634855207,6.916570622222222,0.8571428571428571,0.8675008877220756,10.142857142857142,2.099562636671296,0.7386639675128498
"mp-300765321, VF5, LiVF5, mp-764959, mp-767609",2.5454709542219245,2.0,583.734064,0.00977630583333422,11.333333333333336,1.0,0.0,2.0,7.8216825,7.998333333333335,1.794166666666667,13.333333333333332,-1.4524637897916666,0.0374129918749998,271.29999999999995,1.1991528608333333,0.0,0.0,0.3840833333333333,0.3025833333333333,0.3999604199999999,11.166666666666664,0.13666666666666666,7751.823977905332,42.583333333333336,1.8979166666666665,1.6854166666666663,0.4166666666666667,159.625,11.0,0.4166666666666667,0.362547428125,0.0,0.35416666666666663,0.5,-0.02105688785109061,5.666666666666668,0.06302535355707889,6.230253311111111,1.0,0.9022312697487576,11.333333333333336,2.23606797749979,0.6932802552977826
"mp-300765322, Li2MnCr3O8, Li5MnCr3O8, mp-775608, mp-765322",4.173037445487418,4.0,705.6070900000003,0.05114353714285613,11.928571428571427,2.0,0.0,4.0,2.6332390714285707,4.11375,0.6430357142857143,13.76566825290293,-1.4166397130417856,0.9995740078875248,218.0468204729602,0.7452465117851816,0.0,0.0,0.29167857142857145,0.2275680908418132,0.6859807038098839,9.879568176136988,0.15642857142857142,2657.6635172314677,16.017857142857142,1.4941071428571429,1.758578998982777,0.14285714285714285,174.8980107772871,10.632425376542981,0.2857142857142857,0.3310340712560714,9.591871267156424e-06,0.4303571428571429,0.3711537444790451,-0.2352002395334649,5.142857142857143,0.09972368488514567,6.53658180395594,4.714285714285714,0.3845039250156528,11.928571428571427,2.7884601851347326,1.1545762823415768
"mp-300765322, MnCr3O8, Li2MnCr3O8, mp-764180, mp-775608",4.267823609300882,3.0,677.8430900000002,0.09107836979166528,13.416666666666664,2.0,0.0,3.0,3.7966097222222217,5.1975,0.9458333333333332,16.996731711975947,-2.0997791697316672,1.006933720803468,292.1530120829422,0.6558202560933944,0.0,0.0,0.25472222222222224,0.25435354089422874,0.6694234721637211,13.200963301924805,0.18888888888888888,4132.9463569111795,24.86111111111111,2.1575,2.2193850291032002,0.2222222222222222,221.5400291283109,13.634503707800468,0.4444444444444444,0.5147001036205555,1.218269125784996e-05,0.5111111111111112,0.41573970964154905,-0.2362189432741593,5.666666666666668,0.09099959736052506,6.4856163452651385,5.5,0.3910537983330128,13.416666666666664,2.179449471770337,1.1850044449020665
"mp-300765328, Li6VNi3(PO4)6, Li8VNi3(PO4)6, mp-762748, mp-765328",2.987185294468099,5.0,838.495872,0.08059872735937468,10.175,2.0,0.0,5.0,2.25884622,3.5341,0.5447,4.8408057180597535,-0.9168180791749998,0.9900344488633208,81.43812740970904,0.7433250113886497,0.0,0.0,0.249795,0.2427542720530372,0.4598199037529244,12.117070603078947,0.11335,2232.7897491333547,14.105,1.0423,0.9517947047551796,0.15,33.507981526197604,12.227861628265181,0.33,0.298907367525,0.017861840999999996,0.35124999999999995,0.3815756805667783,0.0927225328247143,4.275,0.08581677026095548,9.573274166089174,4.125,0.5051292290190065,10.175,2.2269654240692645,0.8475053769774287
"mp-300765329, VF5, LiVF5, mp-765218, mp-765329",2.6560555934396426,2.0,1167.468128,0.012845445416666657,11.333333333333336,1.0,0.0,2.0,7.8216825,7.998333333333335,1.794166666666667,13.333333333333332,-1.4524637897916666,0.0374129918749998,271.29999999999995,1.1991528608333333,0.0,0.0,0.3840833333333333,0.3025833333333333,0.3999604199999999,11.166666666666664,0.13666666666666666,7751.823977905332,42.583333333333336,1.8979166666666665,1.6854166666666663,0.4166666666666667,159.625,11.0,0.4166666666666667,0.362547428125,0.0,0.35416666666666663,0.5,-0.02105688785109061,5.666666666666668,0.06576340718645493,7.297525103776822,1.0,0.8979838357940799,11.333333333333336,2.23606797749979,0.7233989045723752
"mp-300765333, Li3Mn3O5F3, Li5Mn3O5F3, mp-767119, mp-765333",3.5670394651441923,4.0,322.6293446,0.07069978455357084,10.785714285714288,1.0,0.0,4.0,2.8363547678571432,4.241964285714285,0.655892857142857,10.837196786239216,-1.0990981942592857,0.7216989390852173,206.34317973917248,0.7877317074880512,0.0,0.0,0.34366071428571426,0.2578558140794809,0.6632512211275372,12.563918211144426,0.13875,2658.340746822665,15.589285714285715,0.885625,1.1111058788053532,0.14285714285714285,126.92804080640656,6.746597782041928,0.23214285714285715,0.25998326461642857,2.877561380146928e-05,0.3910714285714285,0.18557687223952246,-0.11783024566072305,4.785714285714286,0.09321440348959842,6.464891843171863,3.571428571428572,0.5742045827816432,10.785714285714288,3.7931194421005014,0.9758157308903874
"mp-300765356, LiVF6, Li2VF6, mp-766909, mp-765356",2.3319799127685092,3.0,171.87291919999996,0.047944747499999885,10.0,1.0,0.0,3.0,4.861446208333333,5.584583333333334,1.10375,9.12128919981527,-0.874896389375,0.4578281291570367,164.25498384118112,0.8218863522867245,0.0,0.0,0.375625,0.2329934950808713,0.361887297236148,8.476274076634274,0.10916666666666668,4651.876681678019,25.20833333333333,1.0845833333333337,1.1359129649268418,0.25,106.02642909677704,11.941844032178984,0.25,0.217709795625,0.0,0.2958333333333333,0.5400617248673217,-0.026867993749769226,5.0,0.06536695873101142,5.379994512003609,0.75,0.8870054243862306,10.0,1.984313483298444,0.6344452614431261
"mp-300765358, Li2VOF5, Li3VOF5, mp-764202, mp-765358",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0475904372895572,5.333333333333333,0.08797801502422263,5.6634884083662325,1.1111111111111112,0.767405938529104,9.111111111111107,2.131480677027876,0.7780031953969713
"mp-300765363, LiVF4, Li2VF4, mp-765208, mp-765363",2.7369708182383694,3.0,803.2566767999997,0.06793403444444568,10.333333333333334,1.0,0.0,3.0,4.54606161111111,5.621666666666666,1.0294444444444444,12.161718933087025,-0.9778550794444444,0.4932110855991205,229.3972298798379,0.8712318889414353,0.0,0.0,0.4092777777777777,0.2325893827921952,0.5085615491186452,11.301698768845696,0.14555555555555555,4135.656845867514,23.277777777777768,1.4177777777777776,1.5371940125107062,0.2222222222222222,146.19584965862543,7.0819715466566455,0.2222222222222222,0.19360041333333333,0.0,0.3944444444444444,0.41573970964154905,0.00013432811111749012,4.972222222222221,0.07387019818381471,8.753012522729046,1.0,0.8658833992369073,10.333333333333334,2.23606797749979,0.7408760946876222
"mp-300765364, Li4Mn2V3Cr3O16, Li10Mn2V3Cr3O16, mp-773971, mp-765364",4.016708428793152,5.0,702.4432899999997,0.07510515014583419,11.821428571428573,3.0,0.0,5.0,2.1061558285714286,3.331071428571428,0.5137857142857143,7.333679645502464,-1.1211734307905714,0.8419516843153879,118.44482962673432,0.5625575357913232,0.0,0.0,0.2342,0.2319519001422317,0.3835931177265746,9.537402204810624,0.12321428571428568,2126.168355801184,12.75,1.206,0.9106685814862192,0.11428571428571427,84.7037710333212,9.546839417165392,0.2285714285714285,0.2648077792905714,8.860591132999997e-06,0.3357142857142857,0.32071349029490925,-0.1682269334207614,5.0,0.0964201962870291,6.532614527033203,4.5,0.420496603316025,11.821428571428573,2.598076211353316,1.1063023943975951
"mp-300765367, VF4, LiVF4, mp-765216, mp-765367",2.6487006465774603,2.0,1015.4809024,0.020206476499999404,11.8,1.0,0.0,2.0,7.643739,7.956000000000001,1.755,16.0,-1.573150452,0.21470168599999984,334.048,1.280287186,0.0,0.0,0.3785,0.2807,0.5627472169999999,13.4,0.16399999999999998,7442.027916753537,41.8,2.252,2.048,0.4,196.9,7.5,0.4,0.348045531,0.0,0.425,0.4,-0.03384473816996554,5.6,0.06283072184307792,8.648840622222222,1.2,0.9014839558489685,11.8,2.4000000000000004,0.7195979793752695
"mp-300765368, VF5, LiVF5, mp-558797, mp-765368",2.5919655108484414,2.0,1167.468128,0.0,11.333333333333336,1.0,0.0,2.0,7.8216825,7.998333333333335,1.794166666666667,13.333333333333332,-1.4524637897916666,0.0374129918749998,271.29999999999995,1.1991528608333333,0.0,0.0,0.3840833333333333,0.3025833333333333,0.3999604199999999,11.166666666666664,0.13666666666666666,7751.823977905332,42.583333333333336,1.8979166666666665,1.6854166666666663,0.4166666666666667,159.625,11.0,0.4166666666666667,0.362547428125,0.0,0.35416666666666663,0.5,-0.02105688785109061,5.666666666666668,0.06417654951356998,6.136858488888889,1.0,0.9004454651386402,11.333333333333336,2.23606797749979,0.7059434357730991
"mp-300765375, V4O7F5, Li3V4O7F5, mp-764254, mp-765375",3.2394616672754166,3.0,410.75381600000003,0.008302931249999368,12.0625,1.0,0.0,3.0,4.363023125,5.39875,1.0520833333333333,18.856180831641268,-1.6155185600520834,0.7696847358735721,418.1821987637055,0.9375474918477964,0.0,0.0,0.2604583333333333,0.11407354779069315,0.8107321473603124,14.668560483792085,0.13666666666666666,4650.183387394848,26.20833333333333,1.8503125,2.492339604814955,0.25,247.69512336867882,8.353049592813393,0.3958333333333333,0.42562190005208334,0.0,0.3541666666666667,0.15590239111558088,-0.08885120069895093,5.3125,0.07599100036796623,5.8222498837695404,3.25,0.6491690750982145,12.0625,2.331844763272204,0.8896831527277879
"mp-300765380, V5F11, LiV5F11, mp-765348, mp-765380",3.091706124116077,2.0,1854.7597408,0.07528438312500008,13.375,1.0,0.0,2.0,7.0431796875,7.813125,1.6228125,25.0,-1.9804679369531248,0.8130510286718748,545.8225,1.5541155334375,0.0,0.0,0.35965625,0.20684375,1.1121526568749998,20.9375,0.25625,6396.466210366234,39.15625,3.44703125,3.27171875,0.34375,322.703125,4.3125,0.34375,0.299101628203125,0.0,0.6640625,0.0625,0.07508768413862363,5.6875,0.06424531461582167,9.02000394492665,1.875,0.8956450244938168,13.375,2.7810744326608736,0.8340097534474049
"mp-300765397, Li2V3O3F5, Li3V3O3F5, mp-764201, mp-765397",3.3040552485275057,4.0,309.6967160000001,0.07591938279914599,11.076923076923077,1.0,0.0,4.0,3.0575030384615385,4.213076923076923,0.7128846153846153,15.759049245944214,-1.0253506998557689,0.6641714805941984,336.58157070598116,0.7805275059951671,0.0,0.0,0.2981730769230769,0.16287289827078127,0.7320629169996887,11.492408093475547,0.1323076923076923,2862.870329748729,16.653846153846153,1.3929807692307692,2.06642786957656,0.15384615384615385,204.44427032045647,7.482227463172372,0.2115384615384616,0.21635373620192308,0.0,0.3548076923076923,0.24325212770525995,-0.021790889173617455,4.538461538461538,0.0835227900772437,6.616295154258987,2.3076923076923075,0.7141607440714585,11.076923076923077,2.58351624980718,0.897966245646294
"mp-300765400, Li2Cr(CO3)3, Li3Cr(CO3)3, mp-849344, mp-765400",2.4626359792539105,4.0,491.80960000000016,0.07672272118518464,8.0,1.0,0.0,4.0,2.8982216333333337,3.8086666666666655,0.7038333333333333,4.235399758123323,-1.3947626411666667,1.0272293103175862,311.4754900425108,0.7758251866885956,0.0,0.0,0.3000333333333333,0.2193203364943616,0.45120361062297704,11.026873738482928,0.15000000000000002,2790.190513686402,17.75,6.3530000000000015,9.899562970151765,0.2,299.50789483250685,11.518330801138005,0.5,0.5616138428333334,0.0,0.4845,0.38873012632302,-0.1889964246900231,3.533333333333333,0.09046392229752358,6.687526160161491,4.533333333333333,0.485332117713524,8.0,2.4729649321321867,0.7024271337989467
"mp-300765404, Li2V3(CO3)6, Li2V(CO3)2, mp-763569, mp-765404",2.729650492982217,4.0,526.7599,0.052570585344829716,8.793103448275861,1.0,0.0,4.0,2.9630061034482766,3.71896551724138,0.7247413793103449,6.623652354350739,-1.4779145871551724,1.058636504200131,329.861962819992,0.7902608247509594,0.0,0.0,0.2535258620689655,0.19536221789318087,0.5000014369564431,11.55259904046592,0.15086206896551724,2886.182089188997,18.6896551724138,6.714310344827588,10.181696038245297,0.206896551724138,310.6556059226539,12.243525188313244,0.5172413793103449,0.5808891289655173,0.0,0.4818103448275862,0.4137931034482759,-0.14722776519263853,3.655172413793104,0.09049889471463113,5.341266707540051,4.758620689655173,0.4897208063472757,8.793103448275861,2.0620574327898,0.7723627786252534
"mp-300765418, V2P4H3O16, Li4V2P4H3O16, mp-771427, mp-765418",2.8329653008993487,4.0,484.792268,0.07698786599999963,9.48,1.0,0.0,4.0,3.1412326900000003,4.7753999999999985,0.7365999999999999,5.337115325716693,-1.25583100325,1.0461200556909984,110.42439022620864,0.6820925734154566,0.0,0.0,0.61654,0.6685181879350778,0.4750211056422102,15.024832777771607,0.14379999999999998,3534.6985676996087,20.92,1.2086,1.2180875994771474,0.23,65.43559303826933,14.34130747177537,0.44,0.43208975565,0.0,0.46299999999999997,0.44034077712608,0.18779261007874692,3.92,0.08797849325442404,5.514705251781028,4.56,0.5045346191035484,9.48,1.745393938341714,0.8095072372558506
"mp-300765421, LiVCo3(PO4)6, Li8VCo3(PO4)6, mp-770142, mp-765421",2.9694276986502595,5.0,804.5102569999997,0.08845913401785754,11.114285714285712,2.0,0.0,5.0,2.4316244514285708,3.425428571428572,0.5940000000000001,5.727573122846272,-1.020665000057143,1.1596608912127615,81.77600311453081,0.8473347963035263,0.0,0.0,0.18274285714285715,0.22743250319645186,0.5671338022047421,14.776864432246091,0.10154285714285713,2551.145104371404,16.04,1.0835428571428571,1.1460154303195975,0.17142857142857146,47.03487011609101,15.329054712125824,0.3771428571428571,0.3413660799428572,0.053090441142857145,0.3182857142857143,0.4748017846363655,0.07173081362415157,4.285714285714286,0.07779651718250649,9.61072142107952,4.8,0.5198768952730423,11.114285714285712,1.7369924746937904,0.8392234109670038
"mp-300765435, Li6CrFe3(PO4)6, Li7CrFe3(PO4)6, mp-767788, mp-765435",2.9701102382476168,5.0,831.0052719999999,0.04433557384375053,10.05,2.0,0.0,5.0,2.26288682,3.5385499999999994,0.54365,4.5520764492701575,-0.9607377552749998,0.9703793462784506,83.06802896421702,0.7267435079008114,0.0,0.0,0.24967,0.2428835170405765,0.4453715678472743,12.151460817531367,0.1141,2232.7935305375368,14.03,0.9847499999999998,0.9437823107051752,0.15,35.866416101417215,12.22912915951091,0.33,0.29730412937499995,0.063319884,0.3492,0.3815756805667782,0.10842873428422503,4.4,0.08609535513006683,9.524581256602517,4.4,0.4944745132234752,10.05,2.4979991993593598,0.8398111998893252
"mp-300765438, Li2Cr3CoO8, Li3Cr3CoO8, mp-763336, mp-765438",4.070162786978,4.0,356.798695,0.08276855630952172,12.071428571428573,2.0,0.0,4.0,2.6412210357142856,4.094464285714285,0.6489285714285714,13.693203662058494,-1.3819937111607143,1.0277472413509734,212.29492709772546,0.7624798985403719,0.0,0.0,0.2906428571428571,0.2287439025617594,0.7102840616580707,10.063240719346338,0.15892857142857142,2657.64178787821,16.124999999999996,1.5528571428571427,1.742340087236656,0.14285714285714285,173.55118177143075,10.941212926642203,0.2857142857142857,0.3301438584821429,0.04789340700816337,0.4419642857142857,0.3711537444790451,-0.1803323469490589,6.0,0.09617617443286776,6.509980184705293,4.428571428571429,0.412790487921424,12.071428571428573,2.411706145162019,1.1268394575367957
"mp-300765441, Mn5O3F5, LiMn5O3F5, mp-767195, mp-765441",3.7401034214408635,3.0,417.68044100000003,0.09641979307692328,14.923076923076925,1.0,0.0,3.0,4.234314102564103,5.004615384615385,0.9735897435897436,21.757131728816844,-1.740089916774359,1.2362394340066,410.60916425783546,1.453617543094101,0.0,0.0,0.2376666666666667,0.05716546913369535,1.4031318588338202,21.321989094240514,0.20641025641025645,3816.5563553445945,25.282051282051288,1.70474358974359,2.3057022687253577,0.20512820512820515,267.5978591363031,16.670177145089138,0.2820512820512821,0.30749903780000004,5.622780580546137e-05,0.5705128205128206,0.4529108136578383,-0.13743869012708534,5.0769230769230775,0.07010254190149093,7.090578812200878,4.769230769230768,0.7485599743684493,14.923076923076925,4.405483404085032,1.0153786372129818
"mp-300765445, LiVF4, Li2VF4, mp-766953, mp-765445",2.8549242215378112,3.0,133.87611280000002,0.032063980833334504,10.333333333333334,1.0,0.0,3.0,4.54606161111111,5.621666666666666,1.0294444444444444,12.161718933087025,-0.9778550794444444,0.4932110855991205,229.3972298798379,0.8712318889414353,0.0,0.0,0.4092777777777777,0.2325893827921952,0.5085615491186452,11.301698768845696,0.14555555555555555,4135.656845867514,23.277777777777768,1.4177777777777776,1.5371940125107062,0.2222222222222222,146.19584965862543,7.0819715466566455,0.2222222222222222,0.19360041333333333,0.0,0.3944444444444444,0.41573970964154905,0.00013432811111746543,5.666666666666668,0.0770537327761906,4.413741924539521,1.0,0.8601034656718352,10.333333333333334,2.23606797749979,0.7728051369007402
"mp-300765447, Li4V5O9F, Li5V5O9F, mp-765520, mp-765447",3.8157240800953134,4.0,445.4645032,0.05971651453947136,10.947368421052632,1.0,0.0,4.0,2.5695141578947367,4.323421052631579,0.6185526315789474,17.922810795586845,-1.2721715683223684,1.0368487818781953,385.9695786351389,0.8035161464551949,0.0,0.0,0.34024999999999994,0.2797867940126519,0.8859082775642,14.196167209317558,0.1594736842105263,2448.510313015231,14.605263157894735,1.6017763157894738,2.353664978023473,0.13157894736842105,233.32266634572534,13.778973503252125,0.25,0.2836958552960526,0.0,0.4296052631578947,0.38676153833418603,-0.05422493674848003,6.0,0.09800955138242304,5.762025843356558,3.4736842105263164,0.4896363773415229,10.947368421052632,2.2329687826943605,1.0413914649849638
"mp-300765448, CoPO4, LiCoPO4, mp-767020, mp-765448",2.8937264901810598,3.0,615.618228,0.0677876904166661,12.333333333333336,1.0,0.0,3.0,4.046661111111111,5.530555555555555,0.9905555555555554,13.730429394524586,-1.7504481004166668,1.0111009417639596,215.91449224858195,0.42400731758427396,0.0,0.0,0.27011111111111114,0.2429087747272753,0.3515130098797233,11.304702397511234,0.18888888888888888,4133.777702692075,27.16666666666667,1.9788888888888885,1.3053233836113058,0.2777777777777777,118.02039397943784,11.66058042305224,0.6111111111111109,0.5558853665277778,0.12165938733245228,0.5916666666666667,0.3600411499115478,0.15035145716864098,4.0,0.06793728575102803,5.8824706,5.0,0.5910915721967678,12.333333333333336,1.5275252316519468,0.8132508761316798
"mp-300765461, Mn5Co(PO4)6, Li4Mn5Co(PO4)6, mp-772281, mp-765461",3.407917068286217,4.0,903.451592,0.06280483409722137,12.055555555555555,2.0,0.0,4.0,3.0194753472222216,4.185416666666667,0.7314583333333333,6.48221391364264,-1.3802033011923611,1.1017161864132197,106.2919233467435,0.7115684337614854,0.0,0.0,0.2045972222222222,0.23879557487899586,0.5374222162926052,14.126049821688113,0.13680555555555554,3100.3755285392817,20.166666666666664,1.3699305555555554,1.1705042106118992,0.2083333333333333,71.61520207476815,14.56062219652718,0.4583333333333333,0.4186449941784722,0.01861900518636448,0.4211805555555556,0.4433580472086768,0.09438544937533036,4.25,0.08177820458674015,9.45913154677123,5.5555555555555545,0.4972172886593152,12.055555555555555,2.3147407395555177,0.95688705400561
"mp-300765495, Li3CrFe3O8, Li4CrFe3O8, mp-771210, mp-765495",4.032001889744096,4.0,368.3493,0.047120950777776116,11.666666666666664,2.0,0.0,4.0,2.5932211166666668,4.185333333333333,0.6268333333333334,13.467522662563693,-1.3004360931666668,0.8600917273766379,213.04713310021853,0.6249883469952553,0.0,0.0,0.33143333333333336,0.2839475949302383,0.5138323497292472,9.72812360575712,0.16633333333333333,2480.827242308956,15.216666666666667,1.2198333333333338,1.001303858310087,0.13333333333333333,125.45892302385496,9.364516360531743,0.26666666666666666,0.3065047951666667,0.18278876036227945,0.4665,0.3179797338056485,-0.16033444390271553,6.0,0.09887877510038703,11.600266836494855,4.266666666666667,0.4234781633610527,11.666666666666664,2.7194770739161522,1.1196589244352044
"mp-300765498, VOF3, LiVOF3, mp-764241, mp-765498",2.461177058553877,3.0,495.7444384,0.029157247499999706,11.6,1.0,0.0,3.0,4.8421759999999985,5.366666666666667,1.134,15.084944665313015,-1.2526823645,0.37942354653740784,330.9753032156125,0.9395252673087572,0.0,0.0,0.2586,0.1703753503297939,0.6097615438262745,10.944709528656604,0.10933333333333334,4960.724517779746,27.46666666666667,1.499,1.981105920102877,0.26666666666666666,195.85611476001685,9.169514709078118,0.3333333333333333,0.3271587851666667,0.0,0.2833333333333334,0.3265986323710904,-0.05022173796455887,4.8,0.0597951478162478,5.927328622222222,2.0,0.8235900688262279,11.6,2.5298221281347035,0.6732243438261968
"mp-300765499, Li2VF6, Li3VF6, mp-766862, mp-765499",3.1025828929261734,3.0,178.8139192,0.01663300944444579,9.222222222222221,1.0,0.0,3.0,4.520978814814813,5.7651851851851825,1.017407407407407,7.867908111571094,-0.8469407501851851,0.3102706128131562,155.63614595274237,0.7321630218403451,0.0,0.0,0.4665555555555554,0.30838988470385065,0.2468676141717897,13.821912584360811,0.13333333333333333,4135.799422901938,22.44444444444445,1.075185185185185,0.9508005435028828,0.2222222222222222,86.36932126292518,8.58476655100497,0.2222222222222222,0.19368100833333327,0.0,0.3685185185185185,0.4190262407031393,-0.038492104070338665,6.0,0.09404062819149096,5.005246932320271,0.6666666666666666,0.8235946071877868,9.222222222222221,1.8856180831641267,0.8417574777655321
"mp-300765499, LiVF6, Li2VF6, mp-766917, mp-766862",2.890111331974593,3.0,171.87291919999996,0.025486992499999417,10.0,1.0,0.0,3.0,4.861446208333333,5.584583333333334,1.10375,9.12128919981527,-0.874896389375,0.4578281291570367,164.25498384118112,0.8218863522867245,0.0,0.0,0.375625,0.2329934950808713,0.361887297236148,8.476274076634274,0.10916666666666668,4651.876681678019,25.20833333333333,1.0845833333333337,1.1359129649268418,0.25,106.02642909677704,11.941844032178984,0.25,0.217709795625,0.0,0.2958333333333333,0.5400617248673217,-0.026867993749769226,6.0,0.08101175620373588,5.149748844610513,0.75,0.8599615281225484,10.0,1.984313483298444,0.7862921243766227
