,ShannonRadii,AtomicVolum wmean,deltaShannonstd,bent,IsAlkali wstd,deltashannonmax,density,HeatFusion wmean,BulkModulus wstd,metalloid,deltaShannon,chargedensityvoldens
"mp-300763587, Ti3Mn3(SbO8)2, Li4Ti3Mn3(SbO8)2, mp-763292, mp-763587",0.4441905585612018,3100.2612976624077,0.2057986031637053,3.8800910171193728,0.0,0.7959088046956199,4.610776455062592,1.2945833333333332,6.447807282324744,1.0,0.32202052514703183,1.2375520136353868
"mp-300763600, Co2C2O7, LiCo2C2O7, mp-763662, mp-763600",0.6714897263312399,3945.000668673413,0.15250001659252296,3.2161402058242827,0.0,0.4994834638151837,2.440328733602502,8.143636363636364,14.226038285104401,0.0,0.20030711929338413,0.6854256502516572
"mp-300763606, P3(WO6)2, LiP3(WO6)2, mp-767435, mp-763461",0.5815187225799847,4376.916192787662,0.025967954964042844,2.4790943405519847,0.0,0.14138967539587075,4.512295974924284,3.1937254901960785,16.75361403510348,0.0,0.12549889872654216,1.1679899525330109
"mp-300763620, Co2C2O7, LiCo2C2O7, mp-763630, mp-763620",0.6561434751285953,3945.000668673413,0.17724598864225424,3.5607884394084266,0.0,0.5805339719466007,2.554327901253061,8.143636363636364,14.226038285104401,0.0,0.2328106854316143,0.7174450878540992
"mp-300763649, NbCr3(PO4)6, Li6NbCr3(PO4)6, mp-849254, mp-763649",0.5688533868305136,3282.619835823879,0.08094027198892659,2.209504689473265,0.0,0.4084242220404025,2.88230201440488,1.5405882352941176,5.413123231018009,0.0,0.1829001434559561,0.8128052267300325
"mp-300763820, MnF3, Li3Mn5F15, mp-765234, mp-763820",0.6157956814260184,6977.129800806425,0.08534081573634676,4.890046247305553,0.0,0.8192611338486083,3.051472965180136,1.709375,15.0,0.0,0.7699895909103663,0.8285916604647104
"mp-300763824, Ba2VP2O9, Ba2LiVP2O9, mp-566252, mp-763824",0.534237438084262,2991.6068964930046,0.3323287189753402,2.9026258158055773,0.061858957413174175,1.1115057830372828,3.936216455408215,1.3357142857142856,4.564207466353645,0.0,0.31142645489074205,1.0258411759619943
"mp-300763825, Na2VPO6, Na2LiVPO6, mp-569374, mp-763825",0.5746159946099507,2791.852966918463,0.3622998858428577,2.7284781820941832,0.08660254037844388,1.067736273044252,2.594173002342599,1.1640000000000001,6.605399306627874,0.0,0.3534339776942905,0.7314295212260765
"mp-300763827, RbVPO5, RbLiVPO5, mp-654373, mp-763827",0.5383402101248494,2909.2401813853003,0.4658536834136727,2.159416023649301,0.05412658773652741,1.5740768095452065,3.1015421212372787,1.3540625,8.432101861153898,0.0,0.3554155963347263,0.8427478421212785
"mp-300763834, K2MnPCO7, K2LiMnPCO7, mp-769604, mp-763834",0.5357892181283257,2172.438796846492,0.4236355392802935,3.4735642545538474,0.06666666666666668,1.2623373872421793,2.545055516334448,2.5843333333333334,3.6996306121918,0.0,0.3896210789283551,0.7228470051215696
"mp-300763837, Na2SrVP2O9, Na2SrLiVP2O9, mp-565217, mp-763837",0.4905062975438608,2233.789965717332,0.3076824376320351,3.209516474351226,0.05333333333333333,0.9745889749179067,3.440620036571608,0.9758666666666668,4.073647341961091,0.0,0.2997187110738353,0.9527806966592156
"mp-300763838, Na2CaVP2O9, Na2LiCaVP2O9, mp-566264, mp-763838",0.4860228641744189,2233.6248198043445,0.2975243354096877,3.0644076792228323,0.05333333333333333,0.9880764152982604,3.148916429731082,0.9906666666666666,3.9527034911423455,0.0,0.2921043252993593,0.8962822784980223
"mp-300763840, Rb2V(PO4)2, Rb2LiV(PO4)2, mp-19481, mp-763840",0.5273735314818959,2865.2525457203737,0.430616488864637,2.500846711446364,0.06661733875264914,1.3273690431282987,3.0961181892141503,1.244615384615385,5.068575596741323,0.0,0.3245143145943822,0.8393255981976119
"mp-300763841, SrVPO6, SrLiVPO6, mp-25164, mp-763841",0.503152888936853,3101.404587493071,0.22639117199269,2.8343128350215547,0.048112522432468816,0.8728055592311375,3.6974144601398073,1.3552777777777776,7.538123272349412,0.0,0.2622280744311475,1.0092304050188718
"mp-300763842, Na3MnBPO7, Na3LiMnBPO7, mp-770015, mp-763842",0.5154351492003204,2004.7910730095398,0.4789322310637738,3.8424913206040214,0.09230769230769233,1.2965672396463632,2.8805938940277116,1.3998461538461542,9.302096728711,1.0,0.4755642284717213,0.8124874735992574
"mp-300763851, BaCaVP2O9, BaLiCaVP2O9, mp-565627, mp-763851",0.5021905454192895,2392.9707729890865,0.2275821339827497,2.7612342154570944,0.03499271061118826,0.9317663464881988,3.789128142131697,1.0888571428571427,4.257330772458541,0.0,0.2354696102588021,1.0250468514406854
"mp-300763869, Fe5Co3O16, Li4Fe5Co3O16, mp-771671, mp-773387",0.41117650651138415,4132.875403760104,0.2322431198088641,4.228283255337439,0.0,0.7425596063733761,4.682092133022004,1.6829166666666666,14.634170650135387,0.0,0.3764682036750228,1.3029787681303593
"mp-300763904, MnVP2(O4F)2, LiMnVP2(O4F)2, mp-777435, mp-778336",0.5249872217911388,2657.4754330413184,0.3824081426776736,2.7563583400721585,0.0,1.2379855721534887,3.1400837997322584,1.0537142857142858,4.764151850764504,0.0,0.4350924665113247,0.8797046554717646
"mp-300763959, Mn3FeO8, Li2Mn3FeO8, mp-773229, mp-770175",0.4280778071339391,4132.944244730044,0.2788559183846199,4.158985928831122,0.0,0.8229324279857739,4.398761332235779,1.5083333333333335,12.253747222284876,0.0,0.4072265958795798,1.2167632740265428
"mp-300763961, TiV3O8, Li2TiV3O8, mp-849354, mp-776619",0.5175694979141829,4133.243009548249,0.1487738910066369,2.78300680753178,0.0,0.650607827447922,3.760959642514794,2.2336111111111108,17.109848438260546,0.0,0.3602931039566464,1.0366569401232302
"mp-300764017, Co3NiO8, Li2Co3NiO8, mp-773140, mp-769860",0.3454348804387193,4132.819616622396,0.18757816393745627,4.182495417120954,0.0,0.6538241574252228,5.224350268222875,1.8844444444444441,18.708286933869708,0.0,0.32893891783063084,1.4533657123515236
"mp-300764036, Mn3CrO8, Li2Mn3CrO8, mp-773120, mp-761312",0.39795370072242015,4132.953010632941,0.2654090383632525,4.14762429813844,0.0,0.8301510344301466,4.465686625272821,1.7080555555555554,12.272623352430287,0.0,0.3909366183442925,1.2339244351329437
"mp-300764273, Na2MnPCO7, Na2LiMnPCO7, mp-780530, mp-764273",0.551013722689557,2171.2251456531308,0.4381905432072754,3.670861091799304,0.06666666666666668,1.3064376334591934,2.715642522852096,2.593166666666667,3.638384867553795,0.0,0.4082736213533973,0.7691560764125683
"mp-300764280, MnF4, LiMnF4, mp-765253, mp-764361",0.6980835350740238,7441.8646973780005,0.1310732884050086,3.8170717594433294,0.0,1.3621357845763695,3.281098044920036,1.3930000000000002,12.0,0.0,1.2965991403738653,0.8934930846849473
"mp-300764301, K2VPO6, K2LiVPO6, mp-565565, mp-764301",0.5449112651603657,2793.673443708505,0.3521483864414574,2.6880787136929363,0.08660254037844388,1.0333730604051543,2.482162366816328,1.15075,6.691315266821612,0.0,0.3384774392482409,0.7024494912162128
"mp-300764302, RbV(PO4)2, RbLiV(PO4)2, mp-565681, mp-764302",0.535638688349071,3102.093571366968,0.35329850652865763,2.3941719240825687,0.03608439182435162,1.4133873959107994,2.9621372699042365,1.3027083333333334,5.524595809121848,0.0,0.2565570776015156,0.8170081900775591
"mp-300764310, KMnPCO7, KLiMnPCO7, mp-773432, mp-764256",0.5679100481364566,2368.5541808382986,0.3600678758029065,3.218655213593866,0.03636363636363636,1.3107512811369837,2.4626028607062302,2.776818181818182,4.0727126623114565,0.0,0.32218339479667746,0.6994203399120332
"mp-300764317, Mn2F5, LiMn2F5, mp-766778, mp-764317",0.7199552228597241,6645.1763032553,0.126104497352159,3.0354845323615507,0.0,1.1603655160107451,3.1737457192199687,1.9353571428571428,17.142857142857142,0.0,1.0806100290460459,0.8602173549718581
"mp-300764324, VF4, LiVF4, mp-766158, mp-782719",0.742657740019947,7442.027916753537,0.396897912789711,5.356948521293708,0.0,1.6758679272473669,2.9619960856502794,2.252,16.0,0.0,1.4774189708525118,0.8047139645265552
"mp-300764332, Mn5O5F, LiMn5O5F, mp-767352, mp-764332",0.60981378520039,3382.5350885485936,0.3986571801310233,4.732060835129126,0.0,1.2923203382759676,3.9985291960601295,1.997121212121212,25.712973861329,0.0,0.6778065671796664,1.0882531768297017
"mp-300764358, FeF3, LiFeF3, mp-556197, mp-764358",0.5820817938766558,6977.075383369418,0.20357272494561396,2.5465279810203443,0.0,1.4502935599886595,3.4130682574628235,1.821875,21.25,0.0,1.3327607924416438,0.9370090347874408
"mp-300764362, NiF3, LiNiF3, mp-614777, mp-764362",0.4796523458105574,6976.970873303438,0.5362155345386633,3.301536407285836,0.0,1.5462550899157301,4.24079581215216,2.280625,22.5,0.0,1.2366709067061736,1.1784367279475674
"mp-300764394, Mn5OF11, Li3Mn5OF11, mp-767182, mp-764394",0.7870818412427194,4377.861861361412,0.2278680878784349,2.9712078272958657,0.0,1.1221329520455452,3.500268437936765,1.3250000000000002,16.637806616154062,0.0,0.989563550237888,0.9499288771861132
"mp-300764395, Mn3Cr2Sb3O16, Li4Mn3Cr2Sb3O16, mp-775041, mp-764395",0.4588108871528078,3100.276592942774,0.19974882084922002,3.9245049005599255,0.0,0.7981554375653388,5.122744368866365,1.4960416666666667,6.090570751853503,1.0,0.3094712666024512,1.3590749865657463
"mp-300764431, Mn2F5, LiMn2F5, mp-765924, mp-764431",0.5884448486018478,6645.1763032553,0.13733207680705908,2.223210647029144,0.0,1.2636774224160694,4.099174110088558,1.9353571428571428,17.142857142857142,0.0,1.1768209907137714,1.1110470158951964
"mp-300764438, CrNi5(PO4)6, Li4CrNi5(PO4)6, mp-772386, mp-764438",0.5304565437436545,3100.339000599499,0.05319787974504735,2.1795552198069057,0.0,0.4181140896527213,3.457099111321632,1.5619444444444444,10.044144461474206,0.0,0.17029364356249455,0.9846325473146011
"mp-300764639, MnFe(PO4)2, Li2MnFe(PO4)2, mp-764402, mp-764639",0.5300075347998338,3100.3749092704925,0.21541636538929806,2.537384781115984,0.0,0.7948213861519107,3.4183936815905867,1.3658333333333332,5.810670261586772,0.0,0.27806705492413475,0.9633991403819872
"mp-300764670, MnFe(PO4)2, Li2MnFe(PO4)2, mp-764401, mp-764670",0.5276783725133953,3100.3749092704925,0.2157716286148081,2.775447355347565,0.0,0.7961322002529579,3.43533436518212,1.3658333333333332,5.810670261586772,0.0,0.27852564124677504,0.9681734997828538
"mp-300764671, Mn7O7F, LiMn7O7F, mp-767193, mp-764671",0.6205485955769562,3307.388392533636,0.3523547519039481,4.807764326421711,0.0,1.1647969810117849,4.039370588655483,2.0481111111111114,26.398653164297773,0.0,0.5961520938213656,1.099087094549187
"mp-300764682, VOF3, LiVOF3, mp-764252, mp-764682",0.7385300599366135,4960.724517779746,0.3413887826130352,2.825285078256404,0.0,0.9783515755503482,2.301579789665646,1.499,15.084944665313015,0.0,0.7048751709655557,0.6295684978356348
"mp-300764694, VF5, LiVF5, mp-766154, mp-764694",0.914801166180946,7751.823977905332,0.2612316812113256,2.7669921271655333,0.0,1.1838946539449098,2.401085132114784,1.8979166666666665,13.333333333333332,0.0,1.067068294531894,0.6539555718061902
"mp-300764698, VF3, LiVF3, mp-559931, mp-764698",0.5571837875810586,6977.333825025849,0.370630744584136,2.5284423394732918,0.0,1.445645377476476,3.2334624685155613,2.783125,20.0,0.0,1.231661617320874,0.8754986349874682
"mp-300764707, MnFeCo(PO4)3, Li3MnFeCo(PO4)3, mp-764415, mp-764707",0.5213115288462659,2480.288825482677,0.1390596628607847,2.796152467681034,0.0,0.5545341591374653,3.5100726819008115,1.124222222222222,4.020564422018995,0.0,0.1883271016836106,0.9882996500833321
"mp-300764708, MnFeCo(PO4)3, Li3MnFeCo(PO4)3, mp-764392, mp-764708",0.5209200700237113,2480.288825482677,0.13909755897561654,2.82577602221744,0.0,0.5546852790937528,3.512943126881084,1.124222222222222,4.020564422018995,0.0,0.1883784240104776,0.9891078555043241
"mp-300764752, V2OF7, LiV2OF7, mp-764284, mp-764752",0.8522749691153391,4961.038231141051,0.3053131712344753,2.3876540937095814,0.0,0.9884135253289672,2.4020399095377667,1.5001666666666666,15.084944665313015,0.0,0.791747220847943,0.6547900236615553
"mp-300764776, V3O5F3, LiV3O5F3, mp-765773, mp-764776",0.5096267664175128,4509.31352209381,0.3651439813397179,2.8736240201712806,0.0,1.0902501566256848,3.724047645616509,2.0110606060606058,20.5703790890632,0.0,0.5149908421417226,1.0214509929286966
"mp-300764781, CoO2, Li(CoO2)2, mp-770908, mp-771219",0.4364898649981656,6199.231698943652,0.24773516461979875,4.498561309606862,0.0,0.7921258637875509,4.648238414730431,2.773333333333333,30.0,0.0,0.4417754341055001,1.2847746265662496
"mp-300764788, Mn2OF3, LiMn2OF3, mp-763860, mp-764788",0.5664735609470769,4134.524904300355,0.3636531150089707,3.214930190893784,0.0,1.2741572749222287,3.750823040189757,1.4891666666666667,18.856180831641268,0.0,1.0009159344749845,1.0190328719841282
"mp-300764804, MnFeCo(PO4)3, Li3MnFeCo(PO4)3, mp-764410, mp-764804",0.5217767763420922,2480.288825482677,0.13901459657702342,2.7502792830024165,0.0,0.5543544463921811,3.506661167682625,1.124222222222222,4.020564422018995,0.0,0.18826606886913508,0.9873391006549764
"mp-300764810, MnF4, LiMnF4, mvc-2979, mp-764810",0.8835001008290178,7441.8646973780005,0.12535992688857794,2.309864256019821,0.0,1.3027615652640059,2.8704686810973565,1.3930000000000002,12.0,0.0,1.2400816018197172,0.7816724405221835
"mp-300764841, VO2F, LiVO2F, mp-764232, mp-764841",0.6941553500135754,4649.987316544032,0.3685399035093444,3.063935584931221,0.0,1.1176983324453602,2.822644884179864,1.8495833333333327,18.856180831641268,0.0,0.5020703012232267,0.7768643554432902
"mp-300764851, NaV(OF)2, NaLiV(OF)2, mp-18953, mp-764851",0.5352433854590436,3101.7039456141333,0.5477658746524048,3.6414031179762136,0.07216878364870323,1.6287487234115614,2.9596754293202077,1.04375,11.40351051577247,0.0,0.8658961180020405,0.8173309055072202
"mp-300764857, Ni2(SO4)3, Li2Ni2(SO4)3, mp-779193, mp-764857",0.5407265457548739,4376.6617294929465,0.598651815034947,2.354664633769005,0.0,1.6826544896104518,3.067058052086517,0.8384901960784314,9.67831736355134,0.0,0.3894200929932475,0.884032156376096
"mp-300764909, Mn3Cr(PO4)4, Li4Mn3Cr(PO4)4, mp-775395, mp-767307",0.5087624037508226,3100.3827312704966,0.21077491298372328,2.8701893128145763,0.0,0.8002515885511615,3.46134856273116,1.4313541666666665,5.803943821996287,0.0,0.2740638603506482,0.9731082528054228
"mp-300764914, Ti4VO8, LiTi4VO8, mp-770251, mp-768022",0.3960458599775272,3815.9478845838826,0.18310816402944827,6.54094064574378,0.0,0.6518227972202101,4.262101773373893,2.047692307692308,13.987878663575234,0.0,0.4005294194561129,1.176988433875279
"mp-300764920, VF5, LiVF5, mp-766786, mp-764920",0.7989410955890419,7751.823977905332,0.26346246148678576,2.71706067851674,0.0,1.19400448759907,2.4631238952020897,1.8979166666666665,13.333333333333332,0.0,1.0761804929182952,0.6708523466211572
"mp-300764931, MnFeCo(PO4)3, Li3MnFeCo(PO4)3, mp-763496, mp-764931",0.5180126831051226,2480.288825482677,0.13937837160892472,2.7718487830754808,0.0,0.5558050876297667,3.534262084854018,1.124222222222222,4.020564422018995,0.0,0.1887587257331994,0.995110443089884
"mp-300764942, Mn2Co5O12, Li4Mn2Co5O12, mp-771625, mp-774397",0.4130954333673873,3915.5398370213957,0.25749635508099056,4.607556044217287,0.0,0.906329449274586,5.026977155197367,1.9203508771929825,20.02768167414784,0.0,0.4233994617539688,1.3840896443829147
"mp-300765001, Mn3TeO8, Li2Mn3TeO8, mp-771471, mp-765001",0.21847977146883896,4133.560337056515,1.4266158522476249,3.716684219192063,0.0,5.445862798401209,4.826227906357966,1.6075,13.054077930565755,1.0,0.7892949723840056,1.2816093355278215
"mp-300765014, Na2Mn(PO3)5, Na2LiMn(PO3)5, mp-567904, mp-765014",0.5706678534722162,3033.859972485373,0.2661926198244346,2.753932544037548,0.03765327842541038,1.0334339501654206,2.604202901665789,1.2403260869565216,2.037609519016065,0.0,0.2365530816989311,0.743002514938319
"mp-300765024, VF5, LiVF5, mp-766781, mp-765024",0.7908192547169232,7751.823977905332,0.21188890237883995,3.0111513412091653,0.0,0.9602745639172032,2.562622598747471,1.8979166666666665,13.333333333333332,0.0,0.8655149660378225,0.6979516488077834
"mp-300765030, Mn3Cr5O16, Li4Mn3Cr5O16, mp-773259, mp-771517",0.3956803901693407,4132.9480203416215,0.21365179247590493,4.014834771964222,0.0,0.8258122376025461,4.339770352330364,2.0451388888888893,13.63093794042811,0.0,0.34789299734575385,1.2034999861768385
"mp-300765033, Mn5Fe3O16, Li4Mn5Fe3O16, mp-773198, mp-772481",0.4306506809936895,4132.9381983481535,0.27339036534037403,4.051427762955404,0.0,0.8217903946193788,4.38617091507129,1.5208333333333333,11.008204011352422,0.0,0.4028922553674633,1.2153764036985624
"mp-300765046, V2OF7, LiV2OF7, mp-765500, mp-764204",0.7886163838459259,4961.038231141051,0.4058679060261358,4.643866350802414,0.0,1.313947007890763,2.82141996519444,1.5001666666666666,15.084944665313015,0.0,1.0525087579034702,0.7691119695527293
"mp-300765048, V2OF5, LiV2OF5, mp-764357, mp-765048",0.5050019186192775,4651.163741648932,0.34195964080891,3.532669830324272,0.0,1.045908791488131,3.6225092509608094,1.8539583333333327,18.856180831641268,0.0,0.7857759984123219,0.9847093180561102
"mp-300765055, Mn2F7, LiMn2F7, mp-765941, mp-766857",0.7977221283383741,7235.3158544573,0.10739048012775136,3.3600498789516817,0.0,1.0737680419294784,2.9813264396418515,1.5336111111111108,13.333333333333332,0.0,1.01636541575245,0.8107930534329421
"mp-300765102, Ti(PO3)4, LiTi(PO3)4, mp-766396, mp-765102",0.5488994546729811,4377.1933098489835,0.07794401676778755,2.904289293372195,0.0,0.4475958893650429,2.7105395229244493,1.7833333333333332,2.659158981672892,0.0,0.17223392813031105,0.7752714225027451
"mp-300765110, VFe(P2O7)2, LiVFe(P2O7)2, mp-767722, mp-765110",0.5485396756842146,3255.365488516359,0.1352422011487313,2.6378543828043703,0.0,0.7352325088361413,2.9022195933624237,1.406875,3.662905267680288,0.0,0.2285003910943744,0.8245368242718745
"mp-300765113, V(CO3)2, LiV(CO3)2, mp-762253, mp-763116",0.579066125895344,4132.765854688443,0.09767918355668424,3.3340856003343955,0.0,0.36547712689630735,2.4382922674118,9.541481481481481,7.294698076509737,0.0,0.15993173334408453,0.6919232788232637
"mp-300765133, VCr(P2O7)2, LiVCr(P2O7)2, mp-767779, mp-767608",0.5405487991325694,3255.369433172663,0.09485703327732543,2.537256757492047,0.0,0.4995484366301894,2.9040773575673264,1.49675,3.5365944070532036,0.0,0.21730131602176925,0.824578198219164
"mp-300765157, VF3, LiV2F6, mp-765007, mp-559701",0.5525636922859235,6977.333825025849,0.2951893468373303,2.2216730933931244,0.0,1.1513861733583566,3.2671985972272437,2.783125,20.0,0.0,0.980958524499914,0.8846330953142646
"mp-300765263, VF5, LiVF5, mp-765273, mp-765263",0.7948694442405924,7751.823977905332,0.16708383296699522,2.2126231457218366,0.0,0.7572192457400683,2.513004708780977,1.8979166666666665,13.333333333333332,0.0,0.6824970840489839,0.6844378024343829
"mp-300765266, Mn2F7, LiMn2F7, mp-765269, mp-765266",0.6597769586416223,7235.3158544573,0.08643366758693531,2.5525173885275785,0.0,0.8642266045481951,3.1087872331677637,1.5336111111111108,13.333333333333332,0.0,0.8180258658635351,0.8454569280766979
"mp-300765272, V2OF5, LiV2OF5, mp-764744, mp-764220",0.5501007153109,4651.163741648932,0.4777336868617077,2.623529511161534,0.0,1.4611837288655816,3.2924659349000573,1.8539583333333327,18.856180831641268,0.0,1.0977659933229664,0.8949934039832996
"mp-300765286, Sn(PO3)4, LiSn(PO3)4, mp-757495, mp-765286",0.5268998256918289,4377.376260203951,0.048955506228989004,2.4422098655235893,0.0,0.2929450424733577,3.4386378169798566,1.6460784313725492,1.4536276857137755,0.0,0.1660836331261255,0.9526928443073852
"mp-300765295, V6F13, LiV6F13, mp-767323, mp-765295",0.6967673462604945,6365.894230647307,0.2283728841303965,3.406248941296599,0.0,0.8297968885853579,3.1308467900883437,3.4819736842105264,25.26315789473684,0.0,0.6746480654320302,0.8444146122126255
"mp-300765321, VF5, LiVF5, mp-764959, mp-767609",0.7922193023815453,7751.823977905332,0.2114151193333509,2.8484157388989937,0.0,0.9581273924405916,2.5454709542219245,1.8979166666666665,13.333333333333332,0.0,0.8635796767804711,0.6932802552977826
"mp-300765322, MnCr3O8, Li2MnCr3O8, mp-764180, mp-775608",0.4011016716527008,4132.9463569111795,0.1912498842510711,3.9088996577604127,0.0,0.8224095809231545,4.267823609300882,2.1575,16.996731711975947,0.0,0.33284906485483473,1.1850044449020665
"mp-300765329, VF5, LiVF5, mp-765218, mp-765329",0.7831925431311866,7751.823977905332,0.17019588249974113,2.3700547753016283,0.0,0.7713229669562142,2.6560555934396426,1.8979166666666665,13.333333333333332,0.0,0.6952090544042165,0.7233989045723752
"mp-300765367, VF4, LiVF4, mp-765216, mp-765367",0.8401347695771364,7442.027916753537,0.1911899025378308,3.47082980319641,0.0,0.8072832215836405,2.6487006465774603,2.252,16.0,0.0,0.7116882703147251,0.7195979793752695
"mp-300765368, VF5, LiVF5, mp-558797, mp-765368",0.7884240630780701,7751.823977905332,0.16881579110141673,2.453361705976618,0.0,0.7650684314387174,2.5919655108484414,1.8979166666666665,13.333333333333332,0.0,0.689571714523083,0.7059434357730991
"mp-300765375, V4O7F5, Li3V4O7F5, mp-764254, mp-765375",0.5298659662249932,4650.183387394848,0.4062200633471936,2.214042226926876,0.0,1.167354154724635,3.2394616672754166,1.8503125,18.856180831641268,0.0,0.5831491092730564,0.8896831527277879
"mp-300765380, V5F11, LiV5F11, mp-765348, mp-765380",0.6908893361600482,6396.466210366234,0.19083123695044474,3.830532680766931,0.0,0.6953589823785349,3.091706124116077,3.44703125,25.0,0.0,0.5667005886728547,0.8340097534474049
"mp-300765441, Mn5O3F5, LiMn5O3F5, mp-767195, mp-765441",0.6392853532775252,3816.5563553445945,0.3743526372313089,5.015004682526935,0.0,1.2178263822382889,3.740103421440864,1.70474358974359,21.757131728816844,0.0,0.8787544383246573,1.0153786372129818
"mp-300765448, CoPO4, LiCoPO4, mp-767020, mp-765448",0.6191657965883327,4133.777702692075,0.15128220967067102,2.6853784592038537,0.0,0.5675519697489356,2.89372649018106,1.9788888888888885,13.730429394524586,0.0,0.23810166223142584,0.8132508761316798
"mp-300765461, Mn5Co(PO4)6, Li4Mn5Co(PO4)6, mp-772281, mp-765461",0.5279584656289018,3100.3755285392817,0.1927760467862984,2.309052485619321,0.0,0.6933041104548038,3.407917068286217,1.3699305555555554,6.48221391364264,0.0,0.24430312185663244,0.95688705400561
"mp-300765498, VOF3, LiVOF3, mp-764241, mp-765498",0.7788919063715856,4960.724517779746,0.34910402380087474,2.7368636612070825,0.0,1.000461904759465,2.461177058553877,1.499,15.084944665313015,0.0,0.7208050498259377,0.6732243438261968
"mp-300765519, CoO2, Li(CoO2)2, mp-540000, mp-774082",0.4048445666822161,6199.231698943652,0.2499518902772692,5.151540296316287,0.0,0.799213778532713,4.774135071762188,2.773333333333333,30.0,0.0,0.4457284253618071,1.3195725039753188
"mp-300765522, Ti3Co3(TeO8)2, Li4Ti3Co3(TeO8)2, mp-761356, mp-765522",0.33788105990222755,3100.301714320847,1.4257965318114092,3.6408876916090662,0.0,5.429472766509937,4.730294098078833,1.3471875,8.52386356061616,1.0,0.7281848330441432,1.2600982246738162
"mp-300765528, VOF3, LiVOF3, mp-781081, mp-765230",0.822674956744522,4960.724517779746,0.460770350405241,2.2449651891329183,0.0,1.3204751334692535,2.8294490309296565,1.499,15.084944665313015,0.0,0.9513657040275348,0.7739605570501005
"mp-300765530, VF4, LiVF4, mp-764923, mp-767699",0.7536651432933739,7442.027916753537,0.31046101244129753,3.836438062160446,0.0,1.310895413266593,2.83530144400226,2.252,16.0,0.0,1.1556649070459444,0.7702936127040895
"mp-300765532, V3O5F, LiV3O5F, mp-765777, mp-765532",0.5541534034726954,4133.486262756983,0.364149981423428,3.011192374223264,0.0,1.4686259553497076,3.9546403117236286,2.439074074074074,25.141574442188357,0.0,0.5215193255435903,1.083142914214917
"mp-300765541, VF4, LiVF4, mp-765239, mp-765176",0.7354069402376564,7442.027916753537,0.20029553373766248,2.561777487344557,0.0,0.8457309805498764,3.0454524156547014,2.252,16.0,0.0,0.7455832136810451,0.8273873483666122
"mp-300765552, MnCoO4, LiMnCoO4, mp-766792, mp-768015",0.4352928916088849,4132.888735061461,0.3116496303751736,5.295741037129591,0.0,1.0308974092853105,4.4115277767949745,1.6661111111111109,12.472191289246473,0.0,0.4784830047297524,1.2177419032755177
"mp-300765660, Mn2V3O12, Li3Mn2V3O12, mp-850239, mp-775642",0.5784375773354561,4375.9279627738615,0.1309614313124965,3.025103992853623,0.0,0.533511724681768,3.1262473848891195,1.822745098039216,11.52701055427378,0.0,0.20975801504672786,0.8640323037506289
"mp-300765682, V3CrO8, Li2V3CrO8, mp-849352, mp-849964",0.5010864514555228,4133.089026779223,0.14198531974862472,2.9825265971111965,0.0,0.6061108979335761,3.829378681683604,2.423888888888889,16.62958838566196,0.0,0.3571512031312449,1.0558709739409573
"mp-300765710, Fe5Ni(PO4)6, Li4Fe5Ni(PO4)6, mp-770337, mp-765710",0.5419086550768984,3100.360033582881,0.16077958943226328,2.174095808714252,0.0,0.6160697246919979,3.408875006959154,1.4100694444444444,9.409166137730132,0.0,0.2237699729245679,0.9657972300638428
"mp-300765765, V2F7, LiV2F7, mp-765229, mp-766914",0.6955309154341992,7235.497209319009,0.2608241271074632,2.4705361050808308,0.0,1.0596128588854496,2.7706770774280547,2.4880555555555555,17.777777777777782,0.0,0.9201964986225204,0.7515680532432287
"mp-300765780, V2OF5, LiV2OF5, mp-765708, mp-765780",0.5516772009156262,4651.163741648932,0.3787340701106824,2.465892392290036,0.0,1.1583860967563742,3.2809288524305704,1.8539583333333327,18.856180831641268,0.0,0.8702785550072715,0.8918572704847108
"mp-300765781, VF5, LiVF5, mp-765975, mp-765781",0.7034875407494963,7751.823977905332,0.21331304853877814,2.776584107930219,0.0,0.9667287543789759,2.6146423133833254,1.8979166666666665,13.333333333333332,0.0,0.8713322589748917,0.71211965217213
"mp-300765791, V3(OF)4, Li2V3(OF)4, mp-764325, mp-765791",0.6341466230476195,4509.598716058636,0.4741284045759078,3.5130405545573056,0.0,1.3405316569625232,3.4971071517538457,2.012121212121212,20.5703790890632,0.0,0.7313847316012791,0.9563611995068758
"mp-300765796, Mn3CoO8, Li2Mn3CoO8, mp-772359, mp-775027",0.4483106522797313,4132.922536277642,0.3352902700078432,5.179637043879003,0.0,1.0221899294764698,4.252384065301156,1.5747222222222217,12.247448713915892,0.0,0.4948235054965716,1.1730121386720478
"mp-300765803, FeCoO4, Li2Fe3(CoO4)3, mp-771871, mp-763110",0.4670419119129863,4132.864549533903,0.34660326278615955,4.8219779463334005,0.0,1.138418844720212,4.2361546395887055,1.7161111111111111,13.766124103737633,0.0,0.5702773949182597,1.1772503616069248
"mp-300765810, Nb4VO12, Li3Nb4VO12, mp-767656, mp-765810",0.5091515027787877,4376.318028000294,0.08363071820298311,2.7516393328992956,0.0,0.4649195827145662,4.510764078525007,2.8262745098039215,17.075718476139013,0.0,0.2744262402434056,1.2141132687673557
