,ShannonRadii,AtomicVolum wmean,chargedensityvoldens,HeatFusion wmean,Density wstd,energysStab,NfValenc wstd,VegardVolume,density
"mp-300764670, MnFe(PO4)2, Li2MnFe(PO4)2, mp-764401, mp-764670",0.5276783725133953,3100.3749092704925,0.9681734997828538,1.3658333333333332,266.2451687680089,0.013494750833332958,0.0,0.8453146686803488,3.43533436518212
"mp-300764671, Mn7O7F, LiMn7O7F, mp-767193, mp-764671",0.6205485955769562,3307.388392533636,1.099087094549187,2.0481111111111114,1643.1323429822712,0.061612293333332964,0.0,1.018633657937335,4.039370588655483
"mp-300764682, VOF3, LiVOF3, mp-764252, mp-764682",0.7385300599366135,4960.724517779746,0.6295684978356348,1.499,575.7491875926762,0.044795445500000135,0.0,0.8869214269816211,2.301579789665646
"mp-300764694, VF5, LiVF5, mp-766154, mp-764694",0.914801166180946,7751.823977905332,0.6539555718061902,1.8979166666666665,508.4599999999999,0.030961886666666768,0.0,0.8576218183109996,2.401085132114784
"mp-300764698, VF3, LiVF3, mp-559931, mp-764698",0.5571837875810586,6977.333825025849,0.8754986349874682,2.783125,763.1139999999997,0.0,0.0,1.2963905910968485,3.2334624685155613
"mp-300764707, MnFeCo(PO4)3, Li3MnFeCo(PO4)3, mp-764415, mp-764707",0.5213115288462659,2480.288825482677,0.9882996500833321,1.124222222222222,175.93610483256782,0.028626379583333694,0.0,0.8109822509645869,3.5100726819008115
"mp-300764708, MnFeCo(PO4)3, Li3MnFeCo(PO4)3, mp-764392, mp-764708",0.5209200700237113,2480.288825482677,0.9891078555043241,1.124222222222222,175.93610483256782,0.027622892083332573,0.0,0.8110147003213247,3.512943126881084
"mp-300764752, V2OF7, LiV2OF7, mp-764284, mp-764752",0.8522749691153391,4961.038231141051,0.6547900236615553,1.5001666666666666,575.7429746786843,0.08820906875000123,0.0,0.8744898738548051,2.4020399095377667
"mp-300764776, V3O5F3, LiV3O5F3, mp-765773, mp-764776",0.5096267664175128,4509.31352209381,1.0214509929286966,2.0110606060606058,785.2692328334982,0.06276034196969515,0.0,0.8672308886628142,3.724047645616509
"mp-300764781, CoO2, Li(CoO2)2, mp-770908, mp-771219",0.4364898649981656,6199.231698943652,1.2847746265662496,2.773333333333333,1482.8570000000002,0.1132221608333328,0.0,1.232023117454235,4.648238414730431
"mp-300764788, Mn2OF3, LiMn2OF3, mp-763860, mp-764788",0.5664735609470769,4134.524904300355,1.0190328719841282,1.4891666666666667,1173.5412712396069,0.06161774104166717,0.0,0.9932672472875418,3.750823040189757
"mp-300764804, MnFeCo(PO4)3, Li3MnFeCo(PO4)3, mp-764410, mp-764804",0.5217767763420922,2480.288825482677,0.9873391006549764,1.124222222222222,175.93610483256782,0.026484061666665504,0.0,0.8109290628822743,3.506661167682625
"mp-300764810, MnF4, LiMnF4, mvc-2979, mp-764810",0.8835001008290178,7441.8646973780005,0.7816724405221835,1.3930000000000002,746.3216,0.3188046237499993,0.0,1.0808493939339932,2.8704686810973565
"mp-300764841, VO2F, LiVO2F, mp-764232, mp-764841",0.6941553500135754,4649.987316544032,0.7768643554432902,1.8495833333333327,719.8020682549165,0.006165513749999185,0.0,0.8665516360711691,2.822644884179864
"mp-300764851, NaV(OF)2, NaLiV(OF)2, mp-18953, mp-764851",0.5352433854590436,3101.7039456141333,0.8173309055072202,1.04375,422.6445689396558,0.0,0.0,0.9265017606590206,2.9596754293202077
"mp-300764857, Ni2(SO4)3, Li2Ni2(SO4)3, mp-779193, mp-764857",0.5407265457548739,4376.6617294929465,0.884032156376096,0.8384901960784314,435.6473845140277,0.048113370612746564,0.0,0.7952823102636892,3.067058052086517
"mp-300764909, Mn3Cr(PO4)4, Li4Mn3Cr(PO4)4, mp-775395, mp-767307",0.5087624037508226,3100.3827312704966,0.9731082528054228,1.4313541666666665,340.16880596044604,0.015428905937501012,0.0,0.8460893315754225,3.46134856273116
"mp-300764914, Ti4VO8, LiTi4VO8, mp-770251, mp-768022",0.3960458599775272,3815.9478845838826,1.176988433875279,2.047692307692308,575.5413528859763,0.12882329846153873,0.0,1.2205537909707358,4.262101773373893
"mp-300764920, VF5, LiVF5, mp-766786, mp-764920",0.7989410955890419,7751.823977905332,0.6708523466211572,1.8979166666666665,508.4599999999999,0.03706411916666763,0.0,0.984473495468863,2.4631238952020897
"mp-300764931, MnFeCo(PO4)3, Li3MnFeCo(PO4)3, mp-763496, mp-764931",0.5180126831051226,2480.288825482677,0.995110443089884,1.124222222222222,175.93610483256782,0.0263605995833327,0.0,0.8111270498576699,3.534262084854018
"mp-300764942, Mn2Co5O12, Li4Mn2Co5O12, mp-771625, mp-774397",0.4130954333673873,3915.5398370213957,1.3840896443829147,1.9203508771929825,972.8871771615253,0.1056381992105262,0.0,1.0098283883617116,5.026977155197367
"mp-300765001, Mn3TeO8, Li2Mn3TeO8, mp-771471, mp-765001",0.21847977146883896,4133.560337056515,1.2816093355278215,1.6075,786.6359691619485,0.006679224635416148,0.0,0.9676749564043452,4.826227906357966
"mp-300765014, Na2Mn(PO3)5, Na2LiMn(PO3)5, mp-567904, mp-765014",0.5706678534722162,3033.859972485373,0.743002514938319,1.2403260869565216,163.6614470396925,0.0,0.0,0.8420367870837138,2.604202901665789
"mp-300765024, VF5, LiVF5, mp-766781, mp-765024",0.7908192547169232,7751.823977905332,0.6979516488077834,1.8979166666666665,508.4599999999999,0.006774371250000577,0.0,0.8390606867105126,2.562622598747471
"mp-300765030, Mn3Cr5O16, Li4Mn3Cr5O16, mp-773259, mp-771517",0.3956803901693407,4132.9480203416215,1.2034999861768385,2.0451388888888893,613.4214521675599,0.0768789346875014,0.0,0.971008986096744,4.339770352330364
"mp-300765033, Mn5Fe3O16, Li4Mn5Fe3O16, mp-773198, mp-772481",0.4306506809936895,4132.9381983481535,1.2153764036985624,1.5208333333333333,642.3055210043669,0.09795537846354296,0.0,0.9698576017007668,4.38617091507129
"mp-300765046, V2OF7, LiV2OF7, mp-765500, mp-764204",0.7886163838459259,4961.038231141051,0.7691119695527293,1.5001666666666666,575.7429746786843,0.07887930925000043,0.0,1.1998120833182655,2.82141996519444
"mp-300765048, V2OF5, LiV2OF5, mp-764357, mp-765048",0.5050019186192775,4651.163741648932,0.9847093180561102,1.8539583333333327,719.7785487336273,0.042456365000000496,0.0,0.9696191294261841,3.6225092509608094
"mp-300765055, Mn2F7, LiMn2F7, mp-765941, mp-766857",0.7977221283383741,7235.3158544573,0.8107930534329421,1.5336111111111108,829.3404444444444,0.065245233935185,0.0,0.9201263684941012,2.9813264396418515
"mp-300765102, Ti(PO3)4, LiTi(PO3)4, mp-766396, mp-765102",0.5488994546729811,4377.1933098489835,0.7752714225027451,1.7833333333333332,176.2945392051591,0.03890289161764837,0.0,0.8666723788783609,2.7105395229244493
"mp-300765110, VFe(P2O7)2, LiVFe(P2O7)2, mp-767722, mp-765110",0.5485396756842146,3255.365488516359,0.8245368242718745,1.406875,156.3762936637676,0.01638478679166511,0.0,0.8882160812544337,2.9022195933624237
"mp-300765113, V(CO3)2, LiV(CO3)2, mp-762253, mp-763116",0.579066125895344,4132.765854688443,0.6919232788232637,9.541481481481481,287.14684587021424,0.06529351249999849,0.0,1.06350261303689,2.4382922674118
"mp-300765133, VCr(P2O7)2, LiVCr(P2O7)2, mp-767779, mp-767608",0.5405487991325694,3255.369433172663,0.824578198219164,1.49675,149.55421582578967,0.0261502272499996,0.0,0.8879797130369314,2.9040773575673264
"mp-300765157, VF3, LiV2F6, mp-765007, mp-559701",0.5525636922859235,6977.333825025849,0.8846330953142646,2.783125,763.1139999999997,0.0020287118749999773,0.0,0.8538348546158187,3.2671985972272437
"mp-300765263, VF5, LiVF5, mp-765273, mp-765263",0.7948694442405924,7751.823977905332,0.6844378024343829,1.8979166666666665,508.4599999999999,0.006696910833333902,0.0,0.8115918726453678,2.513004708780977
"mp-300765266, Mn2F7, LiMn2F7, mp-765269, mp-765266",0.6597769586416223,7235.3158544573,0.8454569280766979,1.5336111111111108,829.3404444444444,0.061288374212962175,0.0,0.8211611631948865,3.1087872331677637
"mp-300765272, V2OF5, LiV2OF5, mp-764744, mp-764220",0.5501007153109,4651.163741648932,0.8949934039832996,1.8539583333333327,719.7785487336273,0.0011231750000000318,0.0,1.2012448994479576,3.2924659349000573
"mp-300765286, Sn(PO3)4, LiSn(PO3)4, mp-757495, mp-765286",0.5268998256918289,4377.376260203951,0.9526928443073852,1.6460784313725492,201.97933087866818,0.04334073676470673,0.0,1.0491326676090698,3.4386378169798566
"mp-300765295, V6F13, LiV6F13, mp-767323, mp-765295",0.6967673462604945,6365.894230647307,0.8444146122126255,3.4819736842105264,964.1566315789473,0.042641875789474426,0.0,0.9738055572019246,3.1308467900883437
"mp-300765312, VFeP2(HO5)2, LiVFeP2(HO5)2, mp-765969, mp-765318",0.5237067907875556,2790.5015756666553,0.8809085555484208,0.933875,198.3526557434338,0.05318573621093847,0.0,0.9755165720348324,3.0960643667778083
"mp-300765321, VF5, LiVF5, mp-764959, mp-767609",0.7922193023815453,7751.823977905332,0.6932802552977826,1.8979166666666665,508.4599999999999,0.00977630583333422,0.0,0.8323556611642628,2.5454709542219245
"mp-300765322, MnCr3O8, Li2MnCr3O8, mp-764180, mp-775608",0.4011016716527008,4132.9463569111795,1.1850044449020665,2.1575,739.4105929836244,0.09107836979166528,0.0,0.973747526255492,4.267823609300882
"mp-300765329, VF5, LiVF5, mp-765218, mp-765329",0.7831925431311866,7751.823977905332,0.7233989045723752,1.8979166666666665,508.4599999999999,0.012845445416666657,0.0,0.8192167424131808,2.6560555934396426
"mp-300765367, VF4, LiVF4, mp-765216, mp-765367",0.8401347695771364,7442.027916753537,0.7195979793752695,2.252,610.3216,0.020206476499999404,0.0,0.8145040807097261,2.6487006465774603
"mp-300765368, VF5, LiVF5, mp-558797, mp-765368",0.7884240630780701,7751.823977905332,0.7059434357730991,1.8979166666666665,508.4599999999999,0.0,0.0,0.8184046377808576,2.5919655108484414
"mp-300765375, V4O7F5, Li3V4O7F5, mp-764254, mp-765375",0.5298659662249932,4650.183387394848,0.8896831527277879,1.8503125,719.7981262523517,0.008302931249999368,0.0,1.0288631151202248,3.2394616672754166
"mp-300765380, V5F11, LiV5F11, mp-765348, mp-765380",0.6908893361600482,6396.466210366234,0.8340097534474049,3.44703125,954.1045,0.07528438312500008,0.0,0.8128630224692182,3.091706124116077
"mp-300765418, V2P4H3O16, Li4V2P4H3O16, mp-771427, mp-765418",0.5288570079290259,3534.6985676996087,0.8095072372558506,1.2086,206.97519142739318,0.07698786599999963,0.0,0.8633567271348498,2.8329653008993487
"mp-300765441, Mn5O3F5, LiMn5O3F5, mp-767195, mp-765441",0.6392853532775252,3816.5563553445945,1.0153786372129818,1.70474358974359,1354.1499787701875,0.09641979307692328,0.0,1.1843227796382632,3.740103421440864
"mp-300765448, CoPO4, LiCoPO4, mp-767020, mp-765448",0.6191657965883327,4133.777702692075,0.8132508761316798,1.9788888888888885,639.4797702601315,0.0677876904166661,0.0,0.8567715114827895,2.89372649018106
"mp-300765461, Mn5Co(PO4)6, Li4Mn5Co(PO4)6, mp-772281, mp-765461",0.5279584656289018,3100.3755285392817,0.95688705400561,1.3699305555555554,386.71907828897696,0.06280483409722137,0.0,1.1488392636003215,3.407917068286217
"mp-300765498, VOF3, LiVOF3, mp-764241, mp-765498",0.7788919063715856,4960.724517779746,0.6732243438261968,1.499,575.7491875926762,0.029157247499999706,0.0,0.8374282033876163,2.461177058553877
"mp-300765519, CoO2, Li(CoO2)2, mp-540000, mp-774082",0.4048445666822161,6199.231698943652,1.3195725039753188,2.773333333333333,1482.8570000000002,0.06079112666666475,0.0,1.2165493462072776,4.774135071762188
"mp-300765522, Ti3Co3(TeO8)2, Li4Ti3Co3(TeO8)2, mp-761356, mp-765522",0.33788105990222755,3100.301714320847,1.2600982246738162,1.3471875,393.36230085658633,0.06757182010416507,0.0,0.965500745062135,4.730294098078833
"mp-300765528, VOF3, LiVOF3, mp-781081, mp-765230",0.822674956744522,4960.724517779746,0.7739605570501005,1.499,575.7491875926762,0.02181721649999968,0.0,0.9971139468753224,2.8294490309296565
"mp-300765530, VF4, LiVF4, mp-764923, mp-767699",0.7536651432933739,7442.027916753537,0.7702936127040895,2.252,610.3216,0.041568720999999975,0.0,0.8858343238699891,2.83530144400226
"mp-300765532, V3O5F, LiV3O5F, mp-765777, mp-765532",0.5541534034726954,4133.486262756983,1.083142914214917,2.439074074074074,959.862367648205,0.07273368555555493,0.0,1.184590501795295,3.9546403117236286
"mp-300765541, VF4, LiVF4, mp-765239, mp-765176",0.7354069402376564,7442.027916753537,0.8273873483666122,2.252,610.3216,0.055779147249999994,0.0,0.8218914568244556,3.0454524156547014
"mp-300765552, MnCoO4, LiMnCoO4, mp-766792, mp-768015",0.4352928916088849,4132.888735061461,1.2177419032755177,1.6661111111111109,649.9494840420434,0.05481921916666632,0.0,1.2095994549853488,4.4115277767949745
"mp-300765660, Mn2V3O12, Li3Mn2V3O12, mp-850239, mp-775642",0.5784375773354561,4375.9279627738615,0.8640323037506289,1.822745098039216,467.943614684046,0.07703647363970667,0.0,0.8035284193063392,3.1262473848891195
"mp-300765682, V3CrO8, Li2V3CrO8, mp-849352, mp-849964",0.5010864514555228,4133.089026779223,1.0558709739409573,2.423888888888889,628.2953344078064,0.037556538802084205,0.0,1.545060514419635,3.829378681683604
"mp-300765710, Fe5Ni(PO4)6, Li4Fe5Ni(PO4)6, mp-770337, mp-765710",0.5419086550768984,3100.360033582881,0.9657972300638428,1.4100694444444444,409.97896621410285,0.0627162596701396,0.0,1.1694686784289996,3.408875006959154
"mp-300765765, V2F7, LiV2F7, mp-765229, mp-766914",0.6955309154341992,7235.497209319009,0.7515680532432287,2.4880555555555555,678.2293333333333,0.0020822177777777284,0.0,1.1368019302726189,2.7706770774280547
"mp-300765780, V2OF5, LiV2OF5, mp-765708, mp-765780",0.5516772009156262,4651.163741648932,0.8918572704847108,1.8539583333333327,719.7785487336273,0.0040907324999999144,0.0,0.8556100479333493,3.2809288524305704
"mp-300765781, VF5, LiVF5, mp-765975, mp-765781",0.7034875407494963,7751.823977905332,0.71211965217213,1.8979166666666665,508.4599999999999,0.08219894958333374,0.0,0.833362431100991,2.6146423133833254
"mp-300765791, V3(OF)4, Li2V3(OF)4, mp-764325, mp-765791",0.6341466230476195,4509.598716058636,0.9563611995068758,2.012121212121212,785.2635089862483,0.10715860886363693,0.0,0.8903540340111599,3.4971071517538457
"mp-300765796, Mn3CoO8, Li2Mn3CoO8, mp-772359, mp-775027",0.4483106522797313,4132.922536277642,1.1730121386720478,1.5747222222222217,767.4023189243496,0.028560331249999567,0.0,1.214753898033417,4.252384065301156
"mp-300765803, FeCoO4, Li2Fe3(CoO4)3, mp-771871, mp-763110",0.4670419119129863,4132.864549533903,1.1772503616069248,1.7161111111111111,662.1860005411556,0.11443455697916605,0.0,5.860497442681417,4.2361546395887055
"mp-300765810, Nb4VO12, Li3Nb4VO12, mp-767656, mp-765810",0.5091515027787877,4376.318028000294,1.2141132687673557,2.8262745098039215,877.9004813523633,0.05415798117647164,0.0,2.317839721653284,4.510764078525007
"mp-300765811, Ni3Sn(PO4)4, Li4Ni3Sn(PO4)4, mp-774257, mp-765811",0.5178365415003046,3100.4979353092103,1.1007574314844404,1.4298958333333331,413.18856894508696,0.08190261161458158,0.0,0.8466153113666658,3.9458808765031854
"mp-300765840, V3Co(PO4)4, Li4V3Co(PO4)4, mp-775494, mp-765840",0.5279648718476982,3100.422309442115,0.9539432988744394,1.6497916666666663,271.6620171252425,0.03869505729166356,0.0,0.8458746084187456,3.39998685345123
"mp-300765841, V2O3F, LiV2O3F, mp-764327, mp-765841",0.5076947151711036,4133.660547957708,1.0873488891127383,2.4397222222222217,959.8588557636264,0.035740018333333616,0.0,0.8475204262366718,3.976785846218096
"mp-300765853, V2O2F3, LiV2O2F3, mp-764353, mp-765853",0.5226279304765094,4429.376658638407,0.9230723511207144,2.105,822.6700608382222,0.09639467214285702,0.0,0.9244877502269044,3.3869792752761767
"mp-300765863, V6O7F5, LiV6O7F5, mp-764335, mp-765863",0.44852314506413465,4134.00911835916,1.141649642376217,2.441018518518518,959.851847694892,0.07407839888888823,0.0,0.9014461555590488,4.189458737919447
"mp-300765867, V3(O2F)2, LiV3(O2F)2, mp-765508, mp-765867",0.5589116135717668,4133.834833158435,1.0628742995319782,2.44037037037037,959.8553491125032,0.06838383444444496,0.0,1.1658452939890571,3.893854978313643
"mp-300765874, V2O2F3, LiV2O2F3, mp-764379, mp-765874",0.5327164007442223,4429.376658638407,0.9977957056335208,2.105,822.6700608382222,0.05917205714285601,0.0,1.0809111783866308,3.6611576241420174
"mp-300765882, Ni(PO3)3, LiNi(PO3)3, mp-767052, mp-765882",0.5726302326071728,4292.957901238365,0.8109803524703665,1.9251282051282053,281.7243695392175,0.07767448177884617,0.0,0.8610561151426389,2.828613330129245
"mp-300765883, CrPHO5, LiCrPHO5, mp-774136, mp-765883",0.5020675625723525,3488.1045260170263,0.9111101365697472,1.271875,365.4337187615032,0.026018323177083857,0.0,0.9808217095931556,3.195002389651201
"mp-300765896, V3F10, LiV3F10, mp-768262, mp-765896",0.7391761629196059,7156.062321844191,0.8536952261397053,2.578846153846154,704.3476923076922,0.09676626730769212,0.0,0.8489653584047272,3.1489845627634603
"mp-300765898, TiMn3O8, Li2TiMn3O8, mp-773245, mp-771575",0.42859233881559256,4133.106993401967,1.1927436627038497,1.5177777777777777,806.2369671131756,0.04233251999999865,0.0,0.9715996591968984,4.317937868340461
"mp-300765901, V4(OF3)3, Li3V4(OF3)3, mp-849543, mp-779405",0.5535113438861327,4650.967670798115,0.8910004345417671,1.8532291666666667,719.7824465710114,0.000607277812500584,0.0,1.0268318919102952,3.2712091385665443
"mp-300765945, Mn4OF8, Li2Mn4OF8, mp-767164, mp-765945",0.8063336196112816,4293.690167255913,0.9016787439766863,1.3820512820512822,1083.2333174186454,0.0717927040705133,0.0,0.9618641519932678,3.3230109747021475
"mp-300765960, MnVP2(HO5)2, LiMnVP2(HO5)2, mp-766980, mp-765074",0.5029656058769937,2790.5070174103557,0.9086241749350512,0.922625,191.5801081864272,0.05175922203125083,0.0,0.9851072415406014,3.204621854874319
"mp-300765997, TiMn3O8, Li2TiMn3O8, mp-774302, mp-775166",0.45018686852397705,4133.106993401967,1.1029037990057189,1.5177777777777777,806.2369671131756,0.09019680041666513,0.0,0.8175135817954152,3.9927020597767737
"mp-300766055, TiFe3(PO4)6, Li6TiFe3(PO4)6, mp-775272, mp-761955",0.586376320836562,3282.6101848434773,0.7595193296333891,1.2654411764705882,261.30375640862786,0.07531067712622619,0.0,1.1859349641598989,2.671072201992409
"mp-300766114, MnFe3(PO4)4, Li4MnFe3(PO4)4, mp-773269, mp-766114",0.5309558520824681,3100.3703744840745,0.974633061244115,1.3752083333333334,359.76082560821646,0.016673737083333858,0.0,0.8455512903834739,3.45156748521173
"mp-300766115, CrO2, Li2Cr3O6, mvc-9788, mp-762466",0.4880336278559735,6199.41454507545,0.999966462106944,3.5733333333333333,1189.5236666666667,0.18260293041666745,0.0,0.8428734906289076,3.5924566913046134
"mp-300766608, CoCu(PO4)2, Li2CoCu(PO4)2, mp-761614, mp-769707",0.5357185987008753,3100.35065371174,0.9877477985452388,1.4299999999999995,313.88533314656127,0.02326443979166548,0.0,0.8469696068568554,3.5197311176285027
"mp-300766631, Co3Cu3(TeO8)2, Li4Co3Cu3(TeO8)2, mp-761933, mp-766631",0.3787198332809347,3100.120265095005,1.4449785123283645,1.3299999999999998,464.4308727752172,0.0371722543229156,0.0,0.9627836494802126,5.4302473221938765
"mp-300766658, V2OF5, LiV2OF5, mp-764448, mp-766658",0.5054252144151776,4651.163741648932,0.9838672474901916,1.8539583333333327,719.7785487336273,0.04135555583333428,0.0,0.9693275900884089,3.6194114754456734
"mp-300766728, V(SiO3)2, LiV(SiO3)2, mp-767887, mp-766728",0.5295998859355874,4133.594838984837,0.9091882031415788,4.564444444444447,289.1870803552237,0.0751275480555531,0.0,0.8156831977786169,3.1912492981351206
"mp-300766730, Cr3(CoO6)2, Li2Cr3(CoO6)2, mp-773919, mp-772468",0.5979160541954307,4375.777186895309,0.8472299079707111,1.9223529411764704,550.2144906943242,0.008981202941177102,0.0,0.8022157712689876,3.0416220258912423
"mp-300766739, VOF3, LiVOF3, mp-764398, mp-765521",0.7979287030036635,4960.724517779746,0.8100856558019127,1.499,575.7491875926762,0.057281601999999765,0.0,0.8437922134146052,2.9615153548843747
"mp-300766750, MnCu(PO4)2, Li2MnCu(PO4)2, mp-775025, mp-766750",0.5205051738320705,3100.376004623875,0.9959339284022976,1.3614583333333332,289.23349444518385,0.01623488375000104,0.0,0.8459428354549023,3.550864150960753
"mp-300766766, FePO4, LiFe2(PO4)2, mp-765990, mp-767093",0.623441067779259,4133.821119596877,0.7851113267228901,1.8461111111111108,560.6076268109606,0.09045620041666692,0.0,0.8604691074251075,2.775044961854888
"mp-300766777, FePO4, LiFePO4, mp-767830, mp-766777",0.6548537217003075,4133.821119596877,0.7196171150987082,1.8461111111111108,560.6076268109606,0.0062760668750012644,0.0,0.8154280225592477,2.543549916742013
"mp-300766795, CoBO3, LiCoBO3, mp-766751, mp-766795",0.5661383764357938,3719.6590084944396,0.9373926095791908,4.470666666666667,750.2231849159973,0.08770357387499939,0.0,0.9684804667398641,3.3719377194405333
"mp-300766846, CoSn(PO4)2, Li2CoSn(PO4)2, mp-863848, mp-766846",0.5463134340017137,3100.666004614451,1.0950581813403968,1.2956249999999998,286.4438121227559,0.04266771666666624,0.0,0.8437954434520656,4.02729210943731
"mp-300766850, Mn3V2Co3O16, Li4Mn3V2Co3O16, mp-770130, mp-766850",0.39877348134788176,3099.7132307887346,1.2884350743698845,1.3942708333333331,428.6726234600375,0.05669653677083364,0.0,0.9757492216841984,4.6724159925891104
"mp-300766859, V3(OF3)2, LiV3(OF3)2, mp-764432, mp-766859",0.6155948455882497,4510.169103988284,0.9636363337553496,2.014242424242424,785.2521126812703,0.07958227409090934,0.0,0.8598998064325089,3.5441498839303
"mp-300766972, Mn2O2F3, LiMn2O2F3, mp-766920, mp-766972",0.4821874233358783,4429.221211614085,1.1027078149197014,1.286904761904762,1005.844387044874,0.08371485702381154,0.0,1.1020939282199471,4.0342255526709785
"mp-300766992, VCrP2(O4F)2, LiVCrP2(O4F)2, mp-765139, mp-765118",0.5144787935193365,2657.473722084293,0.8879103409536618,1.1692857142857145,212.87623242418374,0.042078053809521336,0.0,0.976494323080816,3.1611996194100684
"mp-300767040, MnCu3(PO4)4, Li4MnCu3(PO4)4, mp-775168, mp-767040",0.5139100869027499,3100.3720175141493,1.029885733579861,1.3686458333333331,413.308527674612,0.031042449791666368,0.0,0.8464547854144714,3.6735126977963137
"mp-300767053, Co(CO3)2, LiCo2(CO3)4, mp-762909, mp-763593",0.6107616397202354,4132.660334779634,0.6889907324170464,9.345185185185183,403.3379601594155,0.1217858158333307,0.0,0.9351283717609772,2.424607397554418
"mp-300767057, SrLa3MnO8, SrLiLa3MnO8, mp-767144, mp-767057",0.4543694173406178,2863.8020212598803,1.5535700249859887,0.7826923076923077,542.4444151301309,0.08520576649038425,0.0,0.9025311335548896,6.12992158296884
"mp-300767067, Mn5O7F, LiMn5O7F, mp-766932, mp-767067",0.5501544041621572,3815.591083463651,1.1720699751151402,1.7011538461538462,1354.1693613428324,0.07686839336538576,0.0,1.1300589798191338,4.281554323287131
"mp-300767084, Mn3(OF3)2, LiMn3(OF3)2, mp-767627, mp-767084",0.5001855932105339,4510.020722737793,1.069196791346759,1.2333333333333332,960.1003263846136,0.07098214143939252,0.0,0.8542657228842648,3.920924884521985
"mp-300767088, Sb11S18, Li3Sb11S18, mp-753921, mp-767088",0.649961356418583,14.156956589409685,1.087641704565868,4.287379310344827,661.8448275862067,0.053249629789870134,0.0,0.8789352616725659,4.200557791234092
"mp-300767131, Mn2O3F, LiMn2O3F, mp-767610, mp-767131",0.5178988530155675,4133.479193096,1.0597336405781446,1.485277777777778,1173.5622355740813,0.06490622479166762,0.0,0.8401138751781894,3.8636039205237385
"mp-300767132, Mn3Co2Te3O16, Li4Mn3Co2Te3O16, mp-774178, mp-767132",0.1396728285721804,3100.371401716261,1.3398849199350402,1.3207291666666667,361.2207908894196,0.06965203628472239,0.0,0.9635102254601386,5.114606955505558
"mp-300767137, Sb17S27, Li3Sb17S27, mp-767208, mp-767137",0.6488880023003899,14.167624261369738,1.1091581799848054,4.351102272727273,692.3749999999999,0.04664775804332422,0.0,0.8353328376129231,4.28850075175931
"mp-300767166, V(CO3)2, LiV(CO3)2, mp-762249, mp-765387",0.5422892555152378,4132.765854688443,0.7523764148232766,9.541481481481481,287.14684587021424,0.0652596494444424,0.0,0.856467146948143,2.651325154960126
"mp-300767188, Mn2OF3, LiMn2OF3, mp-765034, mp-767188",0.5375245771189673,4134.524904300355,1.0759381596680724,1.4891666666666667,1173.5412712396069,0.05273368645833365,0.0,0.8444533349924109,3.96027817164001
"mp-300767196, Mn5OF11, Li3Mn5OF11, mp-767187, mp-767196",0.7398023149028893,4377.861861361412,0.8808274021929804,1.3250000000000002,1035.4250692132994,0.06508355850490233,0.0,0.9877980112789132,3.2456454680047213
"mp-300767198, CrNi3(PO4)4, Li4CrNi3(PO4)4, mp-774119, mp-767198",0.4957994157339272,3100.3429993947498,1.0516249506609334,1.5741666666666667,413.74016682249453,0.0821763471223953,0.0,0.8483664635699929,3.6953757644162453
"mp-300767241, Mn3Sb(PO4)4, Li4Mn3Sb(PO4)4, mp-772129, mp-767241",0.5509383061703425,3100.571257166016,0.9762015151138672,1.4187499999999995,341.43389648033343,0.0721206562673613,0.0,0.8425057205090306,3.5448415462774285
"mp-300767246, Mn7F18, Li2Mn7F18, mp-765911, mp-767246",0.7653223477419454,6698.288862863479,0.8360009009303658,1.8992,1045.1894400000003,0.037326627466666366,0.0,0.9244584051590616,3.0835294733461973
"mp-300767249, MnCo3(PO4)4, Li4MnCo3(PO4)4, mp-775179, mp-767249",0.5087784470800985,3100.345952475124,1.0163741633023409,1.4498958333333334,412.2769817411051,0.04283257447916622,0.0,0.8467677181578093,3.617456612206845
"mp-300767260, MnNi3(PO4)4, Li4MnNi3(PO4)4, mp-775024, mp-767260",0.5020547893371066,3100.34424696758,1.0442711181632158,1.4898958333333332,412.68956877240737,0.07682970872395599,0.0,0.8478571962668722,3.6748765010092193
"mp-300767267, MnVO4, LiMnVO4, mp-771856, mp-772054",0.5279476341483449,4133.047014924678,1.0569094533130972,1.960555555555556,540.9965050471076,0.076284566041668,0.0,1.1942271151504835,3.839687939205177
"mp-300767273, Mn3F10, LiMn3F10, mp-765801, mp-767065",0.7748182592592309,7155.873991795495,0.7856601478776766,1.5876923076923082,861.2707692307692,0.07579709092948672,0.0,0.9483755351111096,2.8903160088913253
"mp-300767296, TiMn3(PO4)4, Li4TiMn3(PO4)4, mp-772362, mp-767296",0.5367382220534215,3100.4404748088805,0.9266409889032532,1.36,350.3097634283736,0.021130745677082167,0.0,0.8442227323721712,3.2962260244557955
"mp-300767303, Mn(SiO3)2, LiMn(SiO3)2, mvc-11572, mp-767360",0.4954078283284261,4133.534387364268,0.9622071358909332,4.246296296296296,341.87560967753984,0.11243861749999873,0.0,0.9124935912381744,3.375607144412413
"mp-300767309, Mn2OF3, LiMn2OF3, mp-767172, mp-767309",0.6364636594627248,4134.524904300355,1.0040641965348145,1.4891666666666667,1173.5412712396069,0.045989476041666144,0.0,0.8409015558450673,3.695726826613162
"mp-300767327, Mn3Sn(PO4)4, Li4Mn3Sn(PO4)4, mp-775053, mp-767327",0.5424938107291034,3100.537667184957,1.0000572954278155,1.2870833333333334,339.73200917630976,0.01889498572916804,0.0,0.8434839665989462,3.626397997275157
