,ShannonRadii,AtomicVolum wmean,density,HeatFusion wmean,metalloid,VegardVolume,BulkModulus wstd,NfValenc wstd,energysStab,SpaceGroupNumber wstd,q6,HeatCapacityMass wstd,n_ws^third wmean,sq_pyr
"mp-300778249, TiNi3Sn2(PO4)6, Li4TiNi3Sn2(PO4)6, mp-777082, mp-778249",0.542453028,2480.480058,3.838668492,1.096722222,0,1.116746016,5.31517743,0,0.087107722,6.019423294,0.244014818,0.22948646,0.106388889,0.120212357
"mp-300778261, TiMn3Cr2(PO4)6, Li4TiMn3Cr2(PO4)6, mp-777183, mp-778261",0.532033836,2480.335984,3.312724651,1.174444444,0,1.110702223,3.965686153,0,0.078634767,6.090460057,0.248755445,0.227620191,0.1095,0.162761002
"mp-300778298, V4O7F5, Li3V4O7F5, mp-763973, mp-778298",0.526715855,4650.183387,3.261167528,1.8503125,0,1.025640612,18.85618083,0,0.008593834,24.64668743,0.248524221,0.114073548,0.136666667,0.237779469
"mp-300778299, VPO5, LiVPO5, mvc-3279, mp-32409",0.548278097,4428.716422,2.993971502,1.959047619,0,1.462157563,10.42433051,0,0.010162057,13.7563838,0.283448417,0.267246996,0.156666667,0.331540738
"mp-300778320, Mn5V(PO4)6, Li4Mn5V(PO4)6, mp-773464, mp-778320",0.54370838,3100.395314,3.277774613,1.406736111,0,1.149291707,6.505384166,0,0.039398468,11.29624412,0.246656164,0.238415204,0.136041667,0.092917115
"mp-300778341, MnNi(PO4)2, Li4Mn3Ni3(PO4)6, mp-772336, mp-778341",0.515375573,3100.357491,3.523778779,1.442291667,0,1.159922297,6.090036262,0,0.034583966,7.626821276,0.247238436,0.238236616,0.13875,0.087610152
"mp-300778395, CrPO5, LiCrPO5, mp-770751, mp-778395",0.509138727,4428.632995,3.259399183,1.935238095,0,0.865826395,10.42433051,0,0.041790259,13.7563838,0.327862812,0.268743283,0.160952381,0.310906042
"mp-300778400, Fe2(SO4)3, Li2Fe2(SO4)3, mp-554954, mp-778400",0.541124469,4376.694517,3.059457843,0.694568627,0,0.806323252,9.124690933,0,0.006193467,7.951602935,0.278135508,0.265209879,0.069411765,0.353558579
"mp-300778410, Fe3OF7, Li3Fe3OF7, mp-774191, mp-778410",0.623856683,4510.26634,3.438210246,1.316212121,0,1.121086788,21.85602778,0,0.111234895,27.15459263,0.389341505,0.199291173,0.160909091,0.891473369
"mp-300778433, Cr2(PS4)3, LiCr2(PS4)3, mp-778446, mp-778530",0.980746902,8.526015489,1.94623098,2.319058824,0,0.79109685,7.276045501,0,0.015293761,20.05168255,0.242834144,0.194126169,0.164901961,0.302253111
"mp-300778458, Cu2(SO4)3, LiCu2(SO4)3, mp-768451, mp-778169",0.52635954,4376.696579,3.190511085,0.686333333,0,1.11626856,7.464673177,0,0,7.734343489,0.268705451,0.267330126,0.057647059,0.333061043
"mp-300778500, TiMn9O20, Li5TiMn9O20, mp-771265, mp-778500",0.450712989,4133.0166,4.100544948,1.497111111,0,0.961614047,16.17573247,0,0.056955299,27.28578973,0.369266115,0.255758052,0.177888889,0.873760956
"mp-300778555, Mn2(SO4)3, Li2Mn2(SO4)3, mp-771368, mp-778555",0.532331777,4376.711589,3.053508497,0.65927451,0,0.806788045,6.359087441,0,0,7.300650669,0.291601248,0.26422657,0.063137255,0.422928062
"mp-300778564, Fe7(OF3)3, LiFe7(OF3)3, mp-781010, mp-778564",0.704172893,3917.079126,4.169288484,1.747807018,0,0.994631797,29.52480946,0,0.074605854,37.71037838,0.264055327,0.111156784,0.217368421,0.730777849
"mp-300778572, VFeP2(O4F)2, LiVFeP2(O4F)2, mp-778349, mp-777635",0.526738789,2657.469214,3.154268773,1.066571429,0,0.969513522,5.551539592,0,0.031579881,6.841142046,0.260377969,0.183929338,0.095857143,0.342028692
"mp-300778578, Co2(SO4)3, LiCo2(SO4)3, mp-771299, mp-770593",0.530546351,4376.66387,3.159417107,0.788294118,0,0.806747733,9.678317364,0,0.006138075,6.061836931,0.243854429,0.266133741,0.068627451,0.282258216
"mp-300778591, MnF3, LiMnF3, mp-766789, mp-778591",0.635406882,6977.129801,3.728600403,1.709375,0,0.968389315,15,0,0.031403696,21.5,0.319310278,0.249125,0.20125,0.967491117
"mp-300778623, V6O7F5, LiV6O7F5, mp-777692, mp-778623",0.520927773,4134.009118,4.160266797,2.441018519,0,0.862193174,25.14157444,0,0.029017043,33.9024563,0.321973861,0.080546607,0.182222222,1.146608014
"mp-300778629, V4OF11, LiV4OF11, mp-774387, mp-778629",0.553165224,4651.359812,3.26639337,1.8546875,0,0.964533657,18.85618083,0,0.001342678,24.69102471,0.276433678,0.226268055,0.136666667,0.528107881
"mp-300778636, Co3P4O15, LiCo3P4O15, mp-850473, mp-776676",0.574538621,4227.709115,3.008421583,1.91,0,0.803733409,11.12942476,0,0.090923594,10.93288651,0.24928224,0.250835909,0.179545455,0.317866533
"mp-300778653, La3Ti3CrO12, LiLa3Ti3CrO12, mp-769844, mp-778653",0.433077191,2937.94684,5.559686394,1.114342105,0,0.84990567,6.402204866,0,0.044947696,10.52739304,0.314864378,0.232381303,0.129342105,0.791073556
"mp-300778677, TiFe3Cu2(PO4)6, Li4TiFe3Cu2(PO4)6, mp-775996, mp-778677",0.542526011,2480.325806,3.387710191,1.107222222,0,1.136914937,5.096670421,0,0.045585131,6.372694451,0.253512201,0.228330708,0.109277778,0.094573748
"mp-300778709, FePHO5, LiFePHO5, mp-767277, mp-771864",0.539816044,3488.094664,3.094374514,1.0471875,0,0.978371527,9.020538631,0,0.093949738,11.67173904,0.290130148,0.699727464,0.15375,0.533084327
"mp-300778744, MnNi(PO4)2, Li2MnNi(PO4)2, mp-775200, mp-778744",0.493195999,3100.357491,3.702237149,1.442291667,0,0.848404525,6.090036262,0,0.042470007,7.626821276,0.273376439,0.238236616,0.13875,0.682650647
"mp-300778769, V6O7F5, LiV6O7F5, mp-763927, mp-778769",0.485941623,4134.009118,4.138948395,2.441018519,0,0.859735668,25.14157444,0,0.032750527,33.9024563,0.321712051,0.080546607,0.182222222,1.295273324
"mp-300778774, MnH6(S2O9)2, Li4MnH6(S2O9)2, mp-779879, mp-778774",0.631932881,3849.040858,2.014988861,0.20787931,0,0.796861453,1.694879327,0,0.075255726,13.86038279,0.2417522,1.201477384,0.091465517,0.352620268
"mp-300778781, NiO2, Li(NiO2)2, mp-35925, mvc-16803",0.59674534,6199.222603,3.170679641,2.986666667,0,6.428502402,30,0,0.088141435,33.5,0.318638959,0.232,0.291666667,0.217600053
"mp-300778785, Cr3TeO8, Li2Cr3TeO8, mp-770187, mp-778785",0.406505732,4133.550356,4.807670714,2.281666667,1,0.96775634,17.71799845,0,0.086697464,22.19863331,0.316868076,0.260997608,0.144166667,0.890085587
"mp-300778815, CoP2O7, LiCoP2O7, mp-540494, mp-31535",0.574474827,4340.426809,2.826364677,1.827333333,0,0.884428004,8.017203724,0,0.055458501,7.788880964,0.270563413,0.260768646,0.168333333,0.215392594
"mp-300778861, V2OF5, LiV2OF5, mp-775438, mp-778861",0.555312506,4651.163742,3.254324861,1.853958333,0,0.967233437,18.85618083,0,0.001317139,24.63532637,0.271038164,0.186936969,0.136666667,0.465471042
"mp-300778864, MnPO4, LiMn3(PO4)3, mp-771363, mp-771361",0.518586861,4133.845305,3.421651352,1.796111111,0,1.035175448,9.027051253,0,0.024326793,15.4062277,0.258688378,0.240285054,0.181111111,0.36740915
"mp-300779026, MnCr2Fe3(PO4)6, Li4MnCr2Fe3(PO4)6, mp-776060, mp-779026",0.531274476,2480.298597,3.393357785,1.182555556,0,1.112010989,5.193847262,0,0.055872326,6.327741196,0.252331833,0.228058396,0.112666667,0.091615412
"mp-300779054, V2(OF)3, LiV2(OF)3, mp-763169, mp-779054",0.532357643,4650.379458,3.28970027,1.851041667,0,0.967559236,18.85618083,0,0.008525891,24.60571015,0.260702379,0.09741214,0.136666667,0.269081237
"mp-300779056, FeP2O7, LiFeP2O7, mp-25526, mp-19294",0.579787821,4340.452859,2.768236357,1.747666667,0,0.8802954,7.548951362,0,0.045498152,9.312476696,0.269650621,0.259920915,0.169,0.2270466
"mp-300779070, NiP2O7, Li2NiP2O7, mp-540091, mp-779070",0.568977357,4340.42499,2.843818955,1.87,0,0.882399281,8.017203724,0,0.128259763,9.136130958,0.272311266,0.260072007,0.168333333,0.307708286
"mp-300779201, MnV3(PO4)6, Li6MnV3(PO4)6, mp-774413, mp-779201",0.545724725,3282.615913,2.864702795,1.425955882,0,1.191296594,5.468275128,0,0.025335776,7.2005082,0.223464247,0.256702512,0.120808824,0.139319914
"mp-300779205, V4(OF3)3, Li3V4(OF3)3, mp-777967, mp-779205",0.549543674,4650.967671,3.300278361,1.853229167,0,0.968078923,18.85618083,0,0.00164447,24.59888279,0.276539891,0.150494913,0.136666667,0.452579836
"mp-300779340, V4O5F7, LiV4O5F7, mp-764471, mp-779340",0.542879709,4650.575529,3.283378043,1.851770833,0,0.971769755,18.85618083,0,0.015490825,24.58405719,0.263504553,0.099602038,0.136666667,0.335846093
"mp-300779379, V4OF11, LiV4OF11, mp-764086, mp-779379",0.551447789,4651.359812,3.278947941,1.8546875,0,1.018532352,18.85618083,0,0.001605399,24.69102471,0.285296606,0.226268055,0.136666667,0.570519636
"mp-300779382, V4(OF3)3, Li3V4(OF3)3, mp-778865, mp-779382",0.565439519,4650.967671,3.279499835,1.853229167,0,0.972756613,18.85618083,0,0.003434341,24.59888279,0.262369783,0.150494913,0.136666667,0.398576368
"mp-300779396, V6O7F5, LiV6O7F5, mp-777433, mp-779396",0.522361431,4134.009118,4.147816904,2.441018519,0,0.862228602,25.14157444,0,0.028360951,33.9024563,0.322880229,0.080546607,0.182222222,1.264647574
"mp-300779400, V4(OF3)3, Li3V4(OF3)3, mp-764172, mp-779400",0.565260554,4650.967671,3.280850438,1.853229167,0,0.96524207,18.85618083,0,0.002104768,24.59888279,0.27038554,0.150494913,0.136666667,0.409494009
"mp-300779753, V4OF11, LiV4OF11, mp-766617, mp-779753",0.551937704,4651.359812,3.27536663,1.8546875,0,0.962926535,18.85618083,0,0.001055985,24.69102471,0.284799458,0.226268055,0.136666667,0.603282462
"mp-300779755, Mn7Fe3O20, Li5Mn7Fe3O20, mp-777317, mp-779755",0.476054933,4132.941826,4.025872161,1.513333333,0,0.955581494,11.5181017,0,0.102623709,17.66587699,0.367452065,0.253049611,0.184222222,0.763524916
"mp-300779809, Sb(SO4)2, LiSb(SO4)2, mp-760060, mp-779809",0.575959433,4509.760662,3.294227703,0.757333333,1,0.797261244,1.577132267,0,0.008227508,2.626418022,0.295475816,0.283523083,0.038181818,0.506016573
"mp-300779822, V4(OF3)3, Li3V4(OF3)3, mp-763134, mp-779822",0.549182292,4650.967671,3.302926037,1.853229167,0,0.967566672,18.85618083,0,0.001353819,24.59888279,0.271271919,0.150494913,0.136666667,0.416240379
"mp-300779825, V2(OF)3, LiV2(OF)3, mp-773753, mp-779825",0.58638056,4650.379458,3.285872253,1.851041667,0,1.026828071,18.85618083,0,0.021291866,24.60571015,0.256259686,0.09741214,0.136666667,0.271462961
"mp-300779835, CrB3(HO3)3, LiCrB3(HO3)3, mp-780501, mp-779835",0.638002145,3487.779946,1.965956915,2.715,1,0.792372455,24.87468593,0,0.046016961,12.05702394,0.241098464,1.069520109,0.179375,0.295880754
"mp-300779968, V4CrCuO12, Li2V4CrCuO12, mp-771931, mp-779968",0.592222276,3099.800951,3.371380045,1.711666667,0,0.903161727,13.43422477,0,0.030856149,17.3429683,0.305601178,0.245132568,0.135555556,0.408897887
"mp-300779990, Fe3(OF3)2, LiFe3(OF3)2, mp-778552, mp-779990",0.519048799,4509.981146,3.887331667,1.315151515,0,0.851084643,21.85602778,0,0.110982015,27.10951161,0.315230401,0.14481296,0.160909091,1.028946091
"mp-300779996, Fe2O2F3, LiFe2O2F3, mp-777606, mp-779996",0.517527915,4429.179751,3.877136912,1.372619048,0,1.096656421,22.89679101,0,0.122230152,28.54625875,0.306252792,0.092359055,0.168571429,0.607903453
"mp-300780037, Mn2Si2O7, LiMn2Si2O7, mp-767344, mp-780037",0.5528533,3945.752677,3.311263062,3.872121212,1,0.937559548,9.544251968,0,0.090893511,15.44563023,0.251169832,0.225011343,0.188484848,0.47206493
"mp-300780107, Cr3Fe(PO4)6, Li6Cr3Fe(PO4)6, mp-775201, mp-770489",0.566667259,3282.574065,2.77803674,1.421544118,0,1.192285793,5.413123231,0,0.063756459,7.171798141,0.225926474,0.257448381,0.123970588,0.150185046
"mp-300780115, Cr3Co(PO4)6, Li6Cr3Co(PO4)6, mp-761636, mp-770502",0.552231594,3282.568319,2.877686098,1.439117647,0,1.137609489,5.411025365,0,0.088342644,7.264210956,0.225355088,0.257605263,0.123823529,0.14451754
"mp-300780140, CoO2, Li(CoO2)2, mp-769849, mp-771481",0.354719956,6199.231699,5.176217699,2.773333333,0,0.975524746,30,0,0.049714893,28.33333333,0.327964984,0.235833333,0.291666667,1.096654626
"mp-300780142, NiO2, Li(NiO2)2, mp-25595, mp-774941",0.379391448,6199.222603,4.879673057,2.986666667,0,1.219753343,30,0,0.103440117,33.5,0.366969945,0.232,0.291666667,1.020914496
"mp-300780157, FeH12(SO7)2, LiFeH12(SO7)2, mp-770576, mp-780157",0.677163006,4170.461156,1.736489832,0.181482759,0,0.85274477,2.471229818,0,0.024094253,32.10691465,0.270680574,2.495384453,0.170431034,0.470416129
"mp-300780161, MnO2, LiMn2O4, mvc-11093, mp-770797",0.487748494,6199.434506,3.96098418,2.225,0,1.196255221,20,0,0.20878519,32.16666667,0.347783766,0.226166667,0.268333333,0.731705205
"mp-300780494, Mn3Cr3(CoO8)2, Li4Mn3Cr3(CoO8)2, mp-780886, mp-778285",0.390405477,3099.688159,4.527464296,1.433854167,0,0.972414251,7.5,0,0.085310295,8.423908807,0.301302322,0.243380272,0.140833333,0.997074872
"mp-300780576, Sn(SO4)2, Li2Sn(SO4)2, mp-759223, mp-780576",0.548479061,4509.662946,3.508061881,0.37430303,0,0.798992435,2.230088923,0,0,1.907406664,0.290841554,0.282983245,0.037575758,0.525893523
"mp-300780724, SbP2O7, LiSbP2O7, mp-561057, mp-780724",0.569658755,4341.066661,3.568907992,1.947,1,0.803013457,1.715290711,0,0.000366623,6.613790307,0.256543038,0.267374199,0.152,0.291343667
"mp-300780748, VCoO4, LiVCoO4, mp-771556, mp-780748",0.474667952,4132.979412,4.296189092,2.143333333,0,0.850393165,13.42560664,0,0.141300648,13.06465404,0.253098174,0.252793736,0.188333333,0.695337319
"mp-300780764, CuP4O11, LiCuP4O11, mp-505436, mp-780764",0.565982504,4263.309485,2.89694584,1.87875,0,0.91841273,3.653385036,0,0,5.555668402,0.268734169,0.255913002,0.168125,0.271173143
"mp-300780771, V4OF11, LiV4OF11, mp-779347, mp-780771",0.551240243,4651.359812,3.280465121,1.8546875,0,0.96798073,18.85618083,0,0.001207944,24.69102471,0.279145867,0.226268055,0.136666667,0.575301744
"mp-300780775, Sr3Cu3(PO4)4, Sr3Li3Cu3(PO4)4, mp-561012, mp-780775",0.541363274,2863.360292,3.884750397,1.353557692,0,0.820565354,6.785818836,0,0.013757373,11.33723574,0.293971019,0.218418897,0.130096154,0.353734326
"mp-300780874, KMn2O4, KLi2Mn2O4, mp-763541, mp-780874",0.437126564,3546.145807,3.563986436,1.382619048,0,0.879831226,16.05907603,0,0.000728512,22.52647724,0.250197749,0.189900451,0.184285714,0.874524177
"mp-300780911, Mn(PO3)4, LiMn(PO3)4, mp-540485, mp-32007",0.590578394,4377.086965,2.557864977,1.759019608,0,0.803903772,2.915706713,0,0.025910104,5.094493488,0.310560915,0.263662707,0.160980392,0.303926622
"mp-300781083, Mn7V(PO4)12, Li8Mn7V(PO4)12, mp-773374, mp-781083",0.521656436,3282.585909,3.098486989,1.268051471,0,0.807042609,4.811925605,0,0.058226482,8.428273342,0.245538597,0.257058689,0.120257353,0.233956139
"mp-300781111, Mn7Nb(PO4)12, Li8Mn7Nb(PO4)12, mp-776750, mp-781111",0.530170582,3282.601193,3.129879983,1.299301471,0,0.806611267,4.798508229,0,0.054681116,8.428273342,0.246978187,0.257711713,0.120257353,0.237796959
"mp-300781184, Mn7(P2O7)4, Li2Mn7(P2O7)4, mp-779406, mp-781184",0.53035807,4037.928082,3.465574052,1.898062016,0,0.820334628,8.766369135,0,0,15.03336033,0.268733777,0.231221262,0.189689922,0.411039322
"mp-300781498, Mn(PO3)3, LiMn(PO3)3, mp-771905, mp-781498",0.546988763,4292.990502,2.938205544,1.807948718,0,1.051923272,3.893554072,0,0.009520656,6.627399148,0.268918212,0.255612474,0.168205128,0.290088235
"mp-300781591, CoSiO4, LiCoSiO4, mp-633897, mp-543100",0.683937114,4133.322272,2.346502554,3.738333333,1,0.829933159,12.27262335,0,0.192935519,12.96314815,0.22004141,0.244793198,0.180555556,0.16243569
"mp-300781593, Co5Te3O16, Li4Co5Te3O16, mp-771479, mp-781593",0.07486503,4133.777834,5.62442865,1.898055556,1,0.970273568,16.10781815,0,0.052481572,13.45987407,0.314404804,0.263113486,0.121527778,0.976888775
"mp-300781613, Fe3Co5O16, Li4Fe3Co5O16, mp-771657, mp-781613",0.383608843,4132.853695,4.905400864,1.749305556,0,0.97329433,15.35460481,0,0.108616196,13.3968251,0.307086708,0.254924014,0.195277778,0.962939082
"mp-300781772, Mn3VO8, Li2Mn3VO8, mp-771584, mp-781772",0.423569258,4133.001676,4.388787581,1.721944444,0,0.971925749,12.27262335,0,0.065086999,19.71631367,0.328696225,0.252735616,0.179722222,0.96043097
"mp-300782691, Fe5(OF2)4, LiFe5(OF2)4, mp-762900, mp-782691",0.705457823,4377.265569,3.745533673,1.411176471,0,1.016344051,23.57022604,0,0.107149365,29.47195149,0.248522045,0.106424065,0.173529412,0.691230985
"mp-300782711, V4O5F7, LiV4O5F7, mp-779978, mp-782711",0.56386595,4650.575529,3.325626162,1.851770833,0,1.03569027,18.85618083,0,0.00710506,24.58405719,0.263478446,0.099602038,0.136666667,0.348236851
"mp-300782714, V2(OF)3, LiV2(OF)3, mp-778922, mp-782714",0.536075393,4650.379458,3.263547196,1.851041667,0,1.205225518,18.85618083,0,0.023584318,24.60571015,0.249560605,0.09741214,0.136666667,0.205292694
"mp-300783907, MnP2HO7, LiMnP2HO7, mp-745148, mp-783907",0.544059093,3382.547115,2.96370751,1.1725,0,0.842198731,4.509631566,0,0,7.813258228,0.28625845,0.496134385,0.145681818,0.243922859
"mp-300783911, V2OF5, LiV2OF5, mp-851257, mp-783911",0.552155483,4651.163742,3.277428675,1.853958333,0,0.966524607,18.85618083,0,0.001978552,24.63532637,0.278578588,0.186936969,0.136666667,0.495977552
"mp-300849265, SbP2O7, LiSbP2O7, mp-541668, mp-849265",0.575785297,4341.066661,3.518099324,1.947,1,0.802456628,1.715290711,0,0,6.613790307,0.25767958,0.267374199,0.152,0.37785882
"mp-300849327, Cu(PO3)3, LiCu(PO3)3, mp-540496, mp-12185",0.529777324,4292.980687,3.111137035,1.825641026,0,0.813842917,4.596685768,0,0.010599068,6.882788756,0.288262782,0.257948257,0.164615385,0.280204194
"mp-300849468, Fe3Co3(TeO8)2, Li4Fe3Co3(TeO8)2, mp-761932, mp-849468",0.321810575,3100.118622,5.015378217,1.3365625,1,0.970553546,9.782797402,0,0.095087748,8.363662257,0.292468888,0.247355753,0.11,0.909949617
"mp-300849676, MnO2, LiMn2O4, mp-773240, mp-771583",0.410509984,6199.434506,4.482624742,2.225,0,0.97149606,20,0,0.028918699,32.16666667,0.32779918,0.226166667,0.268333333,1.061239495
"mp-300849694, FeO2, Li(FeO2)3, mp-25519, mp-763682",0.494368364,6199.36195,3.981305374,2.375,0,3.025106449,28.33333333,0,0.247374612,34.16666667,0.376716365,0.231166667,0.295,0.915415738
"mp-300849772, Ti3Nb(CuO4)3, LiTi3Nb(CuO4)3, mp-757045, mp-849772",0.396626622,2937.010091,4.952726963,1.524868421,0,1.103164754,8.429272304,0,0.070829359,11.8655032,0.259638256,0.229674698,0.139605263,0.963226412
"mp-300849779, Si6BiO14, LiSi6BiO14, mp-850220, mp-849779",0.589425977,4134.068922,3.413678159,5.007079365,1,0.896560131,13.13459214,0.314269681,0.064028371,28.71424623,0.250867506,0.25242178,0.161269841,0.217494075
"mp-300849951, Fe4OF8, Li2Fe4OF8, mp-774992, mp-849951",0.815587198,4293.645517,3.449832241,1.474358974,0,0.966079075,24.65808263,0,0.0896828,31.00864124,0.26813967,0.191822938,0.181538462,0.374209133
"mp-300849984, V4O5F7, LiV4O5F7, mp-849700, mp-849984",0.543949954,4650.575529,3.27569075,1.851770833,0,1.028058015,18.85618083,0,0,24.58405719,0.257491226,0.099602038,0.136666667,0.274434516
"mp-300849986, V6O7F5, LiV6O7F5, mp-779909, mp-849986",0.50100522,4134.009118,4.154470824,2.441018519,0,0.964121705,25.14157444,0,0.024635056,33.9024563,0.322360288,0.080546607,0.182222222,1.323612292
"mp-300850073, MnBO3, Li5Mn6(BO3)6, mp-761288, mp-850073",0.446970331,3719.740131,3.979187188,4.251333333,1,1.646603783,26.39865316,0,0.03836585,15.24058908,0.358742117,0.193916569,0.224,0.338269532
"mp-300850101, V6O7F5, LiV6O7F5, mp-764130, mp-850101",0.471351133,4134.009118,4.173160758,2.441018519,0,0.860176069,25.14157444,0,0.042533453,33.9024563,0.322054529,0.080546607,0.182222222,1.235943765
"mp-300850145, Mn7(PO4)6, Li4Mn7(PO4)6, mp-770696, mp-850145",0.514775884,4022.229781,3.621025253,1.863873874,0,0.93395297,10.30747174,0,0.0075018,17.70582234,0.267702976,0.230370399,0.190720721,0.443742726
"mp-300850412, TiCr3(PO4)6, Li7TiCr3(PO4)6, mp-774025, mp-850412",0.560217611,3282.617146,2.757625282,1.424044118,0,1.191350838,5.48811235,0,0.049261892,7.264210956,0.224560801,0.257030126,0.122132353,0.147841718
"mp-300850443, V2OF5, LiV2OF5, mp-764012, mp-850443",0.550922943,4651.163742,3.286448688,1.853958333,0,0.964123763,18.85618083,0,0.00334148,24.63532637,0.276475479,0.186936969,0.136666667,0.478862816
"mp-300850453, V4(OF3)3, Li3V4(OF3)3, mp-779309, mp-850453",0.566762882,4650.967671,3.269512807,1.853229167,0,0.973439008,18.85618083,0,0.001050888,24.59888279,0.267326247,0.150494913,0.136666667,0.366017208
"mp-300850464, CrO2, LiCr2O4, mvc-11581, mp-774032",0.490340501,6199.414545,4.016022754,3.573333333,0,1.256786193,26.66666667,0,0.165880828,34.16666667,0.324346319,0.231166667,0.288333333,1.481553143
"mp-300850492, Mn(Si2O5)2, LiMn(Si2O5)2, mvc-8798, mp-850492",0.605019673,4133.649997,2.558745248,4.798888889,1,0.810245616,11.17316008,0,0.181891168,23.38970967,0.271944914,0.244862053,0.169111111,0.152556157
"mp-300850494, Fe2C2O7, LiFe2C2O7, mp-763661, mp-850494",0.674485009,3945.048033,2.330599307,7.998787879,0,0.939311394,13.38255378,0,0.075029204,14.75829131,0.226002749,0.226583294,0.214545455,0.4136793
"mp-300850496, Mn3Nb(PO4)6, Li6Mn3Nb(PO4)6, mp-775181, mp-850496",0.558025681,3282.622478,3.010173407,1.362132353,0,1.195208943,4.001837813,0,0.031153714,6.758788972,0.2231293,0.258058251,0.120367647,0.133134785
"mp-300850774, V4(OF3)3, Li3V4(OF3)3, mp-782708, mp-850774",0.575709849,4650.967671,3.301203217,1.853229167,0,1.032253371,18.85618083,0,0.009921102,24.59888279,0.273087368,0.150494913,0.136666667,0.459335322
"mp-300850895, VOF3, LiVOF3, mp-779943, mp-850913",0.817892522,4960.724518,2.905758925,1.499,0,0.997337893,15.08494467,0,0.021063083,19.09438545,0.309201988,0.17037535,0.109333333,0.476295429
"mp-300850903, MnH8(SO6)2, LiMnH8(SO6)2, mp-779401, mp-850903",0.612343842,4044.753558,2.141433512,0.211652174,0,0.953183558,2.179760614,0,0.0282817,26.1089287,0.259288639,2.081084296,0.147934783,0.51245696
