,chargedensityvoldens,HeatFusion wmean,numberDensity,NfValenc wmean,atomMean,AtomicWeigh wstd,AtomicWeigh wmean,metalloid,GSmagmom wmean,AtomicVolum wmean,deltashannonmax
"mp-300773342, Na5Mn2P2(CO7)2, Na5LiMn2P2(CO7)2, mp-769461, mp-773342",0.793345742,2.51024,0.078898157,0,10.36,2.693616452,4.278283683,0,4.96E-06,2084.691646,0.013720412
"mp-300773352, MnFe(PO4)2, Li2MnFe(PO4)2, mp-773263, mp-773352",0.972411495,1.365833333,0.08291392,0,12.08333333,2.550913076,6.265120187,0,0.043978603,3100.374909,0.017861539
"mp-300773357, FePO4, Li2Fe3(PO4)3, mp-773675, mp-773357",0.964394401,1.846111111,0.081667111,0,12.16666667,2.341004086,8.378686778,0,0.117259044,4133.82112,0.010437569
"mp-300773362, V2O5, LiV4O10, mp-25646, mp-776037",0.898462629,3.15,0.075346612,0,12.28571429,1.563285714,12.99142857,0,0,6642.048259,0.009964004
"mp-300773375, V3O7, Li2V3O7, mp-764115, mp-773375",0.731600008,3.302,0.060301458,0,12.5,2.041435,13.241015,0,0,6509.345743,0.00279104
"mp-300773417, Cr3P4O15, LiCr3P4O15, mp-763487, mp-775294",0.821039479,2.128181818,0.073849966,0,11.45454545,2.224988547,7.876884061,0,0,4227.758982,0.002615483
"mp-300773427, Mn3CuO8, Li2Mn3CuO8, mp-771841, mp-849420",1.152678817,1.5025,0.08482901,0,14,3.48769536,9.898759306,0,2.58E-05,4132.945705,0.036548186
"mp-300773446, Na5Fe2P2(CO7)2, Na5LiFe2P2(CO7)2, mp-770394, mp-773446",0.80713918,2.52464,0.079654818,0,10.44,2.694401709,4.292794963,0,0.033770605,2084.684681,0.013851996
"mp-300773469, Mn5Te3O16, Li4Mn5Te3O16, mp-771603, mp-773469",1.282755867,1.669583333,0.077552547,0,17.04166667,2.328950975,12.6872309,1,2.15E-05,4133.862337,0.114092378
"mp-300773518, Cr3Fe3(TeO8)2, Li4Cr3Fe3(TeO8)2, mp-763448, mp-773518",1.281800005,1.4865625,0.082972136,0,15.91666667,1.962286636,8.694934375,1,0.065958213,3100.152906,0.122065472
"mp-300773519, Mn3Fe(PO4)4, Li4Mn3Fe(PO4)4, mp-773279, mp-773519",0.962164117,1.356458333,0.08232404,0,12.04166667,3.01903552,6.25567274,0,0.021995762,3100.379444,0.017734466
"mp-300773523, Na5Fe2P2(CO7)2, Na5LiFe2P2(CO7)2, mp-769456, mp-773523",0.81143219,2.52464,0.080078486,0,10.44,2.694401709,4.292794963,0,0.033770605,2084.684681,0.013925672
"mp-300773525, Fe3O4, LiFe3O4, mp-715614, mp-773525",1.4067306,3.022142857,0.092231742,0,15.71428571,7.395528571,16.53804286,0,0.452284886,5314.580054,0.030311472
"mp-300773529, Na5Fe2P2(CO7)2, Na5LiFe2P2(CO7)2, mp-769488, mp-773529",0.808913952,2.52464,0.079829967,0,10.44,2.694401709,4.292794963,0,0.033770605,2084.684681,0.013882454
"mp-300773535, VFeO4, LiVFeO4, mp-850978, mp-773535",1.097632379,2.010555556,0.083769758,0,13.5,0.897477511,9.488005556,0,0.117259044,4133.022829,0.0321189
"mp-300773544, CoSbO4, LiCoSbO4, mp-765886, mp-773544",1.425909789,2.048333333,0.080133615,0,18.33333333,4.749707749,13.59393306,1,0.086026178,4133.887553,0.026264193
"mp-300773681, Na2MnPCO7, Na2LiMnPCO7, mp-768058, mp-773681",0.773410258,2.593166667,0.077114067,0,10.33333333,2.809274162,4.264964093,0,5.17E-06,2171.225146,0.013968915
"mp-300773699, Mg(Fe5O8)2, LiMg(Fe5O8)2, mp-773318, mp-773699",1.308875828,1.85308642,0.091026185,0,14.81481481,8.100033919,10.35488148,0,0.260575654,3674.273464,0.015511623
"mp-300773718, Fe2(PO4)3, LiFe2(PO4)3, mp-25661, mp-31845",0.800032865,1.683921569,0.072604504,0,11.35294118,2.527508723,7.776550706,0,0.08277109,4376.756139,0.009825152
"mp-300773719, Fe23O32, LiFe23O32, mp-776135, mp-773719",1.377082092,2.951545455,0.091375291,0,15.52727273,7.022310909,16.33105273,0,0.441320404,5411.101716,0.007644001
"mp-300773728, V9O22, LiV18O44, mp-850238, mp-775458",0.920220348,3.199032258,0.076739484,0,12.35483871,1.717527419,13.07194032,0,0,6599.240996,0.003437294
"mp-300773763, Cr3Fe2Sb3O16, Li4Cr3Fe2Sb3O16, mp-775288, mp-773763",1.347340372,1.5990625,0.082261697,0,16.875,4.072376953,9.259882292,1,0.043972142,3100.266276,0.015770341
"mp-300773961, Mn15NiO32, Li8Mn15NiO32, mp-853227, mp-773961",1.145089815,1.515069444,0.085932905,0,13.72916667,6.546485936,9.685728299,0,0.00416699,4132.947508,0.009255948
"mp-300773983, MgCr3Se3(SO8)3, Li2MgCr3Se3(SO8)3, mp-773999, mp-773983",0.876210555,0.599958824,0.072051316,0,12.52941176,3.642426656,5.278552353,0,0,2626.090348,0.053032842
"mp-300773984, Ti6Co3O16, Li3Ti6Co3O16, mp-765900, mp-773984",1.104152168,1.826933333,0.083402425,0,13.64,1.858747124,9.599893133,0,0.061940651,3968.186135,0.006560535
"mp-300773988, Ti3Co3(SbO8)2, Li4Ti3Co3(SbO8)2, mp-762505, mp-773988",1.340801455,1.397395833,0.087942435,0,15.70833333,1.93748991,8.540739427,1,0.048390429,3100.223271,0.014411786
"mp-300774007, ZnCr3(SO4)6, LiZnCr3(SO4)6, mvc-16353, mp-769549",0.842854621,0.629955882,0.07570614,0,11.47058824,3.416291202,5.865763971,0,0,3282.553057,0.044316656
"mp-300774013, V3Fe2CuO12, LiV3Fe2CuO12, mp-774409, mp-767459",0.972898445,1.505,0.073344749,0,13.66666667,2.652080269,7.2229625,0,0.058629522,3099.767852,0.009373919
"mp-300774059, Ti12Fe5O32, Li7Ti12Fe5O32, mp-773987, mp-774059",1.048533124,1.672721088,0.081438356,0,13.26530612,2.592207737,9.289862585,0,0.071793091,4049.121306,0.007646938
"mp-300774102, NiO2, Li3(NiO2)4, mvc-13696, mp-764850",1.299963143,2.986666667,0.091319545,0,14.66666667,4.4491,15.11536667,0,0.09923245,6199.222603,0.010316905
"mp-300774123, Mn3TeO8, Li2Mn3TeO8, mp-771740, mp-774123",1.177934897,1.6075,0.076248848,0,15.91666667,1.454208983,11.67803708,1,2.58E-05,4133.560337,0.224348851
"mp-300774141, Cr2P4H3O16, Li2Cr2P4H3O16, mp-776748, mp-763238",0.815621543,1.1986,0.087901223,0,9.56,3.602017716,4.86901468,0,0,3534.663528,0.010958198
"mp-300774144, WO3, Li(WO3)2, mp-771798, mp-774144",1.722541131,6.62125,0.072438198,1.75,24.5,16.980225,28.979775,0,0,6974.056279,0.006191665
"mp-300774149, CrWO6, Li2CrWO6, mvc-5774, mp-774149",1.29130178,3.109583333,0.072900247,0.583333333,18.25,6.851010979,13.82635417,0,0,4649.213945,0.028400321
"mp-300774301, Cr3(NiO6)2, Li2Cr3(NiO6)2, mp-776703, mp-780190",0.900385297,1.97254902,0.070403365,0,13.17647059,1.79199543,9.124860784,0,0.023348812,4375.775047,0.003226775
"mp-300774307, MgCr3(SO4)6, LiMgCr3(SO4)6, mp-772325, mp-769554",0.811828522,0.640338235,0.076447696,0,10.94117647,3.785014724,5.563741912,0,0,3282.612003,0.044750747
"mp-300774351, Cr3(CuO6)2, Li3Cr3(CuO6)2, mp-764630, mp-774351",0.925516899,1.820392157,0.071728039,0,13.29411765,1.56167996,9.315158824,0,0,4375.809896,0.003287489
"mp-300774369, V12O29, LiV24O58, mp-774272, mp-765490",0.935855474,3.224146341,0.077820327,0,12.3902439,1.796529268,13.11317805,0,0,6577.315324,0.005271068
"mp-300774459, Ti16CuS32, Li8Ti16CuS32, mp-767157, mp-774459",0.899206705,2.007292517,0.050835638,0,18.2244898,8.296647598,12.62243537,0,2.45E-06,7.913880829,0.020648428
"mp-300774464, Co(SO4)2, LiCo(SO4)2, mp-772442, mp-774464",0.765541457,0.648545455,0.070537556,0,11.18181818,2.854817443,7.607830152,0,0.04692337,4509.178978,0.04254233
"mp-300774465, Mn(SO4)2, LiMn(SO4)2, mp-771564, mp-774465",0.811399838,0.548848485,0.075998733,0,11,2.953667889,7.486765,0,9.40E-06,4509.215852,0.045836053
"mp-300774516, Mg3Si16(Cu3O16)3, Li8Mg3Si16(Cu3O16)3, mp-766403, mp-774516",1.006856119,3.163684211,0.087115724,0,11.90789474,3.336479821,6.125553289,1,0,2937.242968,0.003424412
"mp-300774552, Y2Ti2S2O5, Li2Y14Ti14(S2O5)7, mp-25305, mp-774554",1.131821793,1.264136364,0.066120043,0,17.63636364,3.983840095,9.492561364,0,1.02E-06,2116.286772,0.119634171
"mp-300774711, Ba14Y7(Cu10O21)2, Ba14LiY7(Cu10O21)2, mp-774710, mp-774711",1.503228321,1.3875,0.065153849,0,23.77108434,6.361868308,13.5175113,0,0,2356.17332,0.006547
"mp-300774722, La20Cu9O40, LiLa20Cu9O40, mp-849992, mp-774722",1.754177163,1.232850242,0.072461245,0,24.94202899,14.84558042,19.27535942,0,0,3596.835599,0.007536421
"mp-300774793, La8Cu3O16, LiLa8Cu3O16, mp-776310, mp-774793",1.741034854,1.159506173,0.072179327,0,24.85185185,15.53420155,19.23298963,0,0,3676.67765,0.019184811
"mp-300774859, NbPO5, LiNbPO5, mp-772125, mp-774859",0.985423026,2.363809524,0.074031003,0,13.71428571,3.811183903,9.708435333,0,0,4428.914385,0.006084414
"mp-300774863, Ni9S10, LiNi9S10, mp-767469, mp-774863",1.537355188,4.592894737,0.073045712,0,21.68421053,5.462910526,22.33922632,0,0.141014534,9.74044784,0.076516646
"mp-300774883, Fe3(SnS4)2, LiFe3(SnS4)2, mp-754767, mp-774883",1.148305979,1.782,0.050262452,0,23.53846154,2.942250818,16.96089744,0,0.162358677,7.861487995,0.076951151
"mp-300775013, Mn3Fe3(SbO8)2, Li4Mn3Fe3(SbO8)2, mp-775891, mp-775013",1.311712776,1.283958333,0.084686725,0,15.95833333,1.751385751,8.66520349,1,0.065967904,3100.078205,0.018243441
"mp-300775092, Cr3Sn3(SbO8)2, Li4Cr3Sn3(SbO8)2, mp-771431, mp-775092",1.418514596,1.328645833,0.077601611,0,18.83333333,2.95700126,10.53779896,1,0,3100.549132,0.010077289
"mp-300775097, CoO2, Li(CoO2)2, mp-32686, mp-764935",1.246497283,2.773333333,0.089600051,0,14.33333333,4.489065833,15.1553325,0,0.258078533,6199.231699,0.117467459
"mp-300775129, Cr3(FeO6)2, Li2Cr3(FeO6)2, mp-776667, mp-775129",0.858099956,1.828627451,0.068316914,0,12.94117647,1.931865478,9.013158824,0,0.08277109,4375.807834,0.004622469
"mp-300775136, Cr3Co3(TeO8)2, Li4Cr3Co3(TeO8)2, mp-761712, mp-775136",1.396363227,1.56125,0.089683601,0,16.04166667,1.883514406,8.791440469,1,0.048389725,3100.128484,0.131939126
"mp-300775171, Mn2CrNi3(PO4)6, Li4Mn2CrNi3(PO4)6, mp-764646, mp-775171",0.949536864,1.198777778,0.080043446,0,12.22222222,3.116807266,5.043225344,0,0.009926691,2480.285327,0.011495449
"mp-300775180, Co3WO8, Li2Co3WO8, mp-765823, mp-775180",1.596258358,2.851944444,0.090116525,0.388888889,18.25,2.069412216,13.57318847,0,0.129039267,4132.956212,0.014768071
"mp-300775189, MnFe(PO4)2, Li2MnFe(PO4)2, mp-767833, mp-775189",0.969014235,1.365833333,0.082624248,0,12.08333333,2.550913076,6.265120187,0,0.043978603,3100.374909,0.005933046
"mp-300775195, Mn11Fe(PO4)12, Li12Mn11Fe(PO4)12, mp-850500, mp-775195",0.957036299,1.350208333,0.082074628,0,12.01388889,3.716486398,6.249374441,0,0.007340535,3100.382467,0.005893579
"mp-300775229, MnV4O12, Li3MnV4O12, mp-766904, mp-775229",0.842086416,1.991176471,0.069245268,0,12.52941176,3.973788316,8.837193039,0,6.08E-06,4375.959967,0.021059296
"mp-300775260, CoCu3(PO4)4, Li4CoCu3(PO4)4, mp-775137, mp-761537",0.955378982,1.402916667,0.078224735,0,12.58333333,3.064916845,6.556840031,0,0.016129908,3100.359342,0.012819274
"mp-300775271, Cr3WO8, Li2Cr3WO8, mp-773181, mp-775271",1.427876536,3.251944444,0.084065293,0.388888889,17.5,1.899880708,12.99509722,0,0,4133.047636,0.010916659
"mp-300775291, Mn2Cr3O12, Li2Mn2Cr3O12, mp-764449, mp-775291",0.854634787,1.793333333,0.068665267,0,12.82352941,1.976973753,8.977591961,0,1.22E-05,4375.824906,0.005220726
"mp-300775304, Na9Fe10(SiO3)20, Na9LiFe10(SiO3)20, mp-775293, mp-775304",0.974024362,2.977020202,0.088784888,0,11.3030303,2.691959662,5.77533314,1,0.053299566,2819.204233,0.007797837
"mp-300775323, Mn3CuNi2(PO4)6, Li4Mn3CuNi2(PO4)6, mp-773677, mp-775323",0.997613611,1.132277778,0.083715662,0,12.27777778,3.025312485,5.086528372,0,0.006620665,2480.29093,0.012022835
"mp-300775342, VFeO4, LiVFeO4, mp-18949, mp-775342",1.045048771,2.010555556,0.079756651,0,13.5,0.897477511,9.488005556,0,0.117259044,4133.022829,0.0305802
"mp-300775390, Mn2Ni(PO4)3, Li2Mn2Ni(PO4)3, mp-763518, mp-775390",0.980371019,1.410555556,0.083020047,0,12.16666667,2.721858334,6.298383,0,0.008277985,3100.36632,0.011922934
"mp-300775429, Ba4Bi3O11, Ba4LiBi3O11, mp-755667, mp-775429",1.576717662,1.189222222,0.052122795,0.777777778,31.16666667,10.93603774,25.04152963,0,0,3794.083265,0.024151023
"mp-300775443, Mn3Fe2Sb3O16, Li4Mn3Fe2Sb3O16, mp-771758, mp-775443",1.357995097,1.34625,0.082302571,0,17,4.012736859,9.351818073,1,0.043981833,3100.270019,0.017729841
"mp-300775451, V2Cr3Sb3O16, Li4V2Cr3Sb3O16, mp-773383, mp-775451",1.327377162,1.759270833,0.082261535,0,16.625,4.190065888,9.157726042,1,0,3100.309349,0.010682424
"mp-300775471, V4FeO12, Li3V4FeO12, mp-763248, mp-775471",0.803779661,2.008823529,0.065786424,0,12.58823529,3.948702887,8.854976471,0,0.041385545,4375.951431,0.017805001
"mp-300775506, Mn3Sn3(TeO8)2, Li4Mn3Sn3(TeO8)2, mp-772482, mp-775506",1.382390839,1.025625,0.074798004,0,19.04166667,2.82020367,10.75140141,1,9.69E-06,3100.631318,0.110039999
"mp-300775511, K(WO3)6, KLi(WO3)6, mp-34278, mp-775511",1.557686494,4.268733333,0.066099092,1.12,24.28,18.17557055,19.06836667,0,0,4464.407324,0.023614062
"mp-300775538, Mn5FeO12, Li3Mn5FeO12, mp-777021, mp-775538",1.121212995,1.5,0.084183659,0,13.72222222,5.012615089,9.676444907,0,0.039115063,4132.948276,0.012090046
"mp-300775553, V3CuO8, Li2V3CuO8, mp-775644, mp-775553",1.110457351,2.218333333,0.084748542,0,13.5,3.13542632,9.565713889,0,0,4133.081721,0.00490321
"mp-300775610, Mn3Cr3(TeO8)2, Li4Mn3Cr3(TeO8)2, mp-772458, mp-775610",1.297667472,1.4584375,0.084664154,0,15.79166667,1.987499383,8.666592031,1,9.69E-06,3100.16651,0.124554705
"mp-300775640, Ni5Te(PO4)6, Li4Ni5Te(PO4)6, mp-850365, mp-775640",1.03140421,1.536805556,0.080708111,0,13.16666667,2.739976549,6.881216472,1,0.020673427,3100.490832,0.079156483
"mp-300775647, Mn3SnO8, Li2Mn3SnO8, mp-770865, mp-775647",1.217432996,1.323333333,0.07963952,0,15.75,1.659112551,11.43109264,0,2.58E-05,4133.366173,0.008578079
"mp-300775648, MnV4CuO12, Li2MnV4CuO12, mp-771461, mp-775648",0.88296501,1.599305556,0.067665104,0,13.44444444,3.861678116,7.142261736,0,4.31E-06,3099.802614,0.019435464
"mp-300775651, Mn3CoO8, Li2Mn3CoO8, mp-771811, mp-775651",1.182626736,1.574722222,0.088081555,0,13.83333333,3.657392308,9.770625833,0,0.043038932,4132.922536,0.03794953
"mp-300775677, Fe5P6WO24, Li4Fe5P6WO24, mp-851003, mp-775677",1.032972219,1.651944444,0.078834986,0.097222222,13.5,2.283405675,7.17286925,0,0.073286903,3100.394183,0.010075605
"mp-300775679, Mn3CrO8, Li2Mn3CrO8, mp-773946, mp-775679",1.126476515,1.708055556,0.085443672,0,13.58333333,3.91453904,9.57792875,0,2.58E-05,4132.953011,0.009203253
"mp-300775700, Ti3Nb2V3O16, Li4Ti3Nb2V3O16, mp-770898, mp-775700",1.132698929,1.775729167,0.081184058,0,14.375,1.838611373,7.689881875,0,7.04E-07,3100.05836,0.011337402
"mp-300775737, Ni9O10, LiNi9O10, mp-656884, mp-775737",1.772530997,4.197894737,0.104513761,0,17.47368421,9.6907,18.11143684,0,0.141014534,4895.274822,0.007457389
"mp-300775796, Ti3NbO8, Li2Ti3NbO8, mp-776082, mp-775796",1.142194979,2.061388889,0.082582781,0,14.25,1.766612241,10.12507167,0,1.88E-06,4133.569123,0.011532735
"mp-300775867, SbPO5, LiSbPO5, mp-9750, mp-775867",1.137760373,1.877619048,0.077411788,0,15.14285714,5.300401526,11.08241724,1,0,4429.494828,0.009562252
"mp-300775900, NaCu(PO3)3, NaLiCu(PO3)3, mp-761042, mp-775900",0.888087797,1.317857143,0.081592156,0,11.21428571,3.150192435,5.775922416,0,0,2990.458663,0.01266866
"mp-300775936, Na3CuPCO7, Na3LiCuPCO7, mp-767526, mp-775936",0.874631059,2.444307692,0.08427865,0,10.69230769,2.644813853,4.423008767,0,0,2004.808682,0.028184771
"mp-300776051, Mn2Fe(PO4)3, Li2Mn2Fe(PO4)3, mp-776759, mp-776051",0.946645941,1.359583333,0.080902971,0,12.05555556,2.766505512,6.258821889,0,0.029323376,3100.377932,0.01161889
"mp-300776113, TiMn7(PO4)12, Li8TiMn7(PO4)12, mp-778073, mp-776113",0.865890937,1.241029412,0.079717115,0,11.19117647,3.751049714,5.779741393,0,8.06E-06,3282.599848,0.006061015
"mp-300776140, MnV5O12, Li2MnV5O12, mp-776190, mp-776140",0.878916054,2.278703704,0.069067227,0,13.11111111,4.634256008,9.289598981,0,5.74E-06,4133.107467,0.019838196
"mp-300776170, TiO2, LiTi2O4, mp-756587, mp-776170",1.062297734,2.431666667,0.086406822,0,12.66666667,2.6447,13.31096667,0,3.76E-06,6200.338442,0.012066764
"mp-300776203, V3NiO8, Li2V3NiO8, mp-776184, mp-776203",1.103701934,2.326111111,0.084756164,0,13.41666667,3.319403488,9.430919444,0,0.016538742,4133.057036,0.019614602
"mp-300776322, V5CoO12, Li2V5CoO12, mp-761587, mp-776322",0.914327619,2.33962963,0.071246168,0,13.22222222,4.534790471,9.363583241,0,0.028675393,4133.084932,0.015567525
"mp-300776357, SbP(OF3)2, Li2SbP(OF3)2, mp-554701, mp-776357",0.834102995,1.0075,0.063189496,0,13.6,4.32832402,7.46807453,1,0,3721.311282,0.021509355
"mp-300776365, Mn21O40, Li9Mn21O40, mp-849596, mp-776365",1.134305955,2.294344262,0.084366,0,13.85245902,4.210843811,14.70225365,0,5.34E-05,6097.904537,0.007150564
"mp-300776371, Nb2(PO4)3, LiNb2(PO4)3, mp-17242, mp-26533",0.848267892,2.318823529,0.066625612,0,13.11764706,2.665670498,9.229938157,0,0,4377.000248,0.00450947
"mp-300776424, Na2CuP2O7, Na2LiCuP2O7, mp-556822, mp-776424",0.840239008,1.19625,0.075827658,0,11.41666667,2.059917583,5.905601303,0,0,2714.427396,0.013735887
"mp-300776432, Na2CuPCO7, Na2LiCuPCO7, mp-767534, mp-776432",0.825687781,2.604666667,0.079753776,0,10.66666667,2.839757042,4.408430009,0,0,2171.218766,0.028894176
"mp-300776487, V5CuO12, Li2V5CuO12, mp-777235, mp-776487",0.921449177,2.291481481,0.071202751,0,13.33333333,4.420244033,9.449005556,0,0,4133.100378,0.010985346
"mp-300776566, Mn3NbCr2(PO4)6, Li4Mn3NbCr2(PO4)6, mp-775967, mp-776566",0.942187649,1.2625,0.078355443,0,12.38888889,2.914374495,5.17522715,0,5.17E-06,2480.338016,0.011253026
"mp-300776625, Ti2(PO4)3, LiTi2(PO4)3, mp-774537, mp-18640",0.772635335,1.697254902,0.073150261,0,10.88235294,2.709065535,7.463687961,0,8.84E-07,4376.985902,0.007210925
"mp-300776654, V5O12, Li3V5O12, mp-774289, mp-762254",0.996071811,3.239411765,0.082683954,0,12.41176471,1.84455,13.13824412,0,0,6563.987956,0.013507089
"mp-300776665, MnP2O7, LiMnP2O7, mp-771388, mp-777093",0.868313872,1.717666667,0.080596815,0,11.1,2.540680165,7.629378967,0,1.03E-05,4340.46737,0.010417429
"mp-300776668, Mn7Fe(PO4)12, Li8Mn7Fe(PO4)12, mp-778021, mp-776668",0.867260156,1.239779412,0.079425689,0,11.25,3.711495466,5.809072276,0,0.007767771,3282.578308,0.006038857
"mp-300776672, NbV3O8, Li2NbV3O8, mp-776485, mp-776672",1.100873646,2.673888889,0.078222843,0,14.5,2.048392273,10.38128,0,0,4133.253171,0.018102636
"mp-300776741, Mn3SbO8, Li2Mn3SbO8, mp-774390, mp-776741",1.197045017,1.674444444,0.077893685,0,15.83333333,1.583131136,11.51581486,1,2.58E-05,4133.455746,0.008390033
"mp-300776744, Mn3Cr3(SbO8)2, Li4Mn3Cr3(SbO8)2, mp-780598, mp-776744",1.314283609,1.508645833,0.086203144,0,15.70833333,1.875096908,8.544925365,1,9.69E-06,3100.088067,0.018570112
"mp-300776756, TiMn2Ni3(PO4)6, Li4TiMn2Ni3(PO4)6, mp-776680, mp-776756",0.941724945,1.160722222,0.07974741,0,12.16666667,3.143518005,5.0202859,0,0.009926816,2480.316124,0.011452934
"mp-300776761, Cr(SO4)2, LiCr(SO4)2, mp-765763, mp-776761",0.773311783,0.794,0.073034858,0,10.90909091,3.030584608,7.397615152,0,0,4509.212223,0.044048492
"mp-300776804, NiSn3(PO4)4, Li4NiSn3(PO4)4, mp-771749, mp-776804",1.09372644,1.2146875,0.073892947,0,15.25,4.808124889,8.278217167,0,0.006202028,3100.8318,0.006620059
"mp-300776805, Mn3Cr3(SnO8)2, Li4Mn3Cr3(SnO8)2, mp-771095, mp-776805",1.29334318,1.2453125,0.085282097,0,15.625,1.823333875,8.481383698,0,9.69E-06,3100.020887,0.018371698
"mp-300776829, Mn7Cr(PO4)12, Li8Mn7Cr(PO4)12, mp-778074, mp-776829",0.872319697,1.266213235,0.080098462,0,11.22058824,3.730543973,5.794921908,0,7.98E-06,3282.579468,0.006090009
"mp-300776839, Mn3Sn(PO4)6, Li6Mn3Sn(PO4)6, mp-778517, mp-776839",0.87991458,1.194117647,0.075733694,0,11.97058824,2.984447352,6.274649316,0,6.84E-06,3282.688394,0.011516298
"mp-300776857, Ti3Nb2Cr3O16, Li4Ti3Nb2Cr3O16, mp-777531, mp-776857",1.165924171,1.760104167,0.082845023,0,14.5,1.815654424,7.722838125,0,7.04E-07,3100.003611,0.011569357
"mp-300776880, Fe2Ni(PO4)3, Li2Fe2Ni(PO4)3, mp-774420, mp-776880",0.967004775,1.435555556,0.081147094,0,12.27777778,2.720410644,6.323576194,0,0.066898893,3100.354227,0.010371107
"mp-300776893, V4O5F7, LiV4O5F7, mp-778714, mp-776893",0.899880658,1.851770833,0.076073677,0,12.1875,3.168879947,8.682329633,0,0,4650.575529,0.032368824
"mp-300777013, Ni(SO4)2, LiNi(SO4)2, mp-772423, mp-777013",0.802100761,0.687333333,0.07331014,0,11.27272727,2.860557889,7.600563636,0,0.018042264,4509.177324,0.04421452
"mp-300777017, Mn7Ni(PO4)12, Li8Mn7Ni(PO4)12, mp-776812, mp-777017",0.870795934,1.253272059,0.079541552,0,11.27941176,3.697439932,5.819544335,0,0.002196932,3282.575234,0.006047666
"mp-300777022, Mn3Cr3(WO8)2, Li4Mn3Cr3(WO8)2, mp-778921, mp-777022",1.447796632,2.186145833,0.08463355,0.291666667,17.625,3.560518583,9.838258698,0,9.69E-06,3099.789469,0.018231986
"mp-300777041, Mn3Co3(SnO8)2, Li4Mn3Co3(SnO8)2, mp-770554, mp-777041",1.391033456,1.0953125,0.089573948,0,16,1.61439023,8.698167917,0,0.048399416,3099.986603,0.01929626
"mp-300777057, CoPO4, LiCoPO4, mp-777025, mp-777057",1.054415595,1.978888889,0.088083684,0,12.33333333,2.420305031,8.550253167,0,0.086026178,4133.777703,0.014434934
"mp-300777058, V6O7F5, LiV6O7F5, mp-779962, mp-777058",1.132123004,2.441018519,0.087848093,0,13.27777778,5.308295636,9.49327437,0,0,4134.009118,0.033225561
"mp-300777066, MnP2O7, LiMnP2O7, mp-770558, mp-778319",0.889060014,1.717666667,0.08252247,0,11.1,2.540680165,7.629378967,0,1.03E-05,4340.46737,0.010666327
"mp-300777067, MnP2O7, LiMnP2O7, mp-770531, mp-540221",0.890328845,1.717666667,0.082640243,0,11.1,2.540680165,7.629378967,0,1.03E-05,4340.46737,0.01068155
"mp-300777069, Mn2PO5, LiMn2PO5, mp-770538, mp-777069",1.012766175,1.894166667,0.079501257,0,13.125,4.065781847,9.201952167,0,2.58E-05,3875.567723,0.012844781
"mp-300777072, VPO5, LiVPO5, mp-767483, mp-777072",0.739520876,1.959047619,0.068378252,0,11.14285714,2.875421888,7.710107714,0,0,4428.716422,0.003390935
"mp-300777077, V4OF11, LiV4OF11, mp-782703, mp-777077",0.887631284,1.8546875,0.073529841,0,12.4375,5.610550853,8.932246567,0,0,4651.359812,0.031286439
"mp-300777081, V4O5F7, LiV4O5F7, mp-763945, mp-777081",0.905646717,1.851770833,0.076561126,0,12.1875,3.168879947,8.682329633,0,0,4650.575529,0.03257623
"mp-300777083, V6O7F5, LiV6O7F5, mp-778750, mp-777083",1.128427658,2.441018519,0.08756135,0,13.27777778,5.308295636,9.49327437,0,0,4134.009118,0.03311711
"mp-300777084, V2OF5, LiV2OF5, mp-781965, mp-777084",0.892875898,1.853958333,0.074337853,0,12.375,4.870423741,8.869767333,0,0,4651.163742,0.021086828
"mp-300777086, V2OF5, LiV2OF5, mp-779365, mp-777086",0.888970682,1.853958333,0.074012718,0,12.375,4.870423741,8.869767333,0,0,4651.163742,0.0209946
"mp-300777147, CrTe(WO6)2, Li4CrTe(WO6)2, mp-775790, mp-777147",1.532139289,2.275625,0.078928232,0.4375,20,7.289061357,11.55107656,1,0,3487.25208,0.174174351
"mp-300777185, V2(PO4)3, LiV2(PO4)3, mp-32469, mp-32419",0.798587621,1.985490196,0.074798693,0,11,2.631782591,7.584256588,0,0,4376.837219,0.006109484
"mp-300777213, Fe5Sb(PO4)6, Li4Fe5Sb(PO4)6, mp-772375, mp-777213",0.988446829,1.426111111,0.079184275,0,12.86111111,2.74827903,6.741758139,1,0.073286903,3100.493715,0.010120247
"mp-300777249, V3Cr3(SbO8)2, Li4V3Cr3(SbO8)2, mp-776725, mp-777249",1.256620461,1.777083333,0.083754004,0,15.45833333,1.995454243,8.420033333,1,0,3100.139073,0.010876235
"mp-300777304, V3CoO8, Li2V3CoO8, mp-776864, mp-777304",1.07409304,2.290555556,0.082997935,0,13.33333333,3.310294436,9.437580417,0,0.043013089,4133.058552,0.027202988
"mp-300777356, Bi2(SO4)3, Li2Bi2(SO4)3, mp-760109, mp-777356",1.010621682,0.588529412,0.057100506,0.549019608,18.23529412,7.935049332,13.84605098,0,0,4377.624168,0.033425341
"mp-300777360, V6O13, Li2V6O13, mp-19457, mp-567438",1.020486731,3.47,0.082548601,0,12.73684211,2.569915789,13.51687368,0,0,6362.674541,0.006032754
"mp-300777396, Mn3FeO8, Li2Mn3FeO8, mp-771261, mp-777396",1.117090742,1.508333333,0.083704706,0,13.75,3.771600108,9.684842639,0,0.058655366,4132.944245,0.009015946
