,density,nelements,other,BoilingT wstd,HeatCapacityMass wmean,AtomicVolum wmean,HeatFusion wmean,HeatFusion wstd,MeltingT wstd,BCCenergydiff wmean,GSmagmom wstd,ionicitymean,q4,sq_pyr,numberDensity,ShannonRadii,deltaShannonstd,deltashannonmax,chargedensityvoldens,negativeoxdensity,energysStab,volumeshannonflex,metalloid,BulkModulus wstd,IsAlkali wstd,deltaShannon,lin,bent
"mp-300779755, Mn7Fe3O20, Li5Mn7Fe3O20, mp-777317, mp-779755",4.025872161285808,3.0,3.0,197.8786858683564,0.25622222222222224,4132.941826177287,1.5133333333333334,1.173639764278757,129.95912842785765,0.5221320814708889,0.09948054719705766,0.5759090909090908,0.2625137014761229,0.7635249156103102,0.08340099077309805,0.4760549333617762,0.19800762741693734,0.5885979402297847,1.1143866109447462,0.0556006605153987,0.1026237094375002,681.9749992846411,0.0,11.51810169544733,0.0,0.2901867457128339,4.945209620379184,4.945209620379184
"mp-300779809, Sb(SO4)2, LiSb(SO4)2, mp-760060, mp-779809",3.2942277030285667,3.0,3.0,42.73412972272703,0.2717272727272728,4509.760662028738,0.7573333333333334,0.7392741631748838,17.855228710002606,0.6300795365909091,0.0,0.3273684210526316,0.23232475504218364,0.5060165727425724,0.06952266349735585,0.5759594332310379,0.6742082754810013,1.8768898750497056,0.9017516182262456,0.0632024213612326,0.008227507689393398,868.6374204377755,1.0,1.5771322674919728,0.0,0.4468641618090745,3.0132217567434805,3.0132217567434805
"mp-300779822, V4(OF3)3, Li3V4(OF3)3, mp-763134, mp-779822",3.3029260373728166,3.0,3.0,418.6461623748396,0.252625,4650.967670798115,1.8532291666666667,2.490617449974615,247.8860909191569,0.30671136109375,0.0,0.8400000000000001,0.28838272372441176,0.4162403792742991,0.07528116503067694,0.5491822915619766,0.3197899997016207,0.9236356588085064,0.8996393718342601,0.05646087377300772,0.0013538187500001795,0.0,0.0,18.856180831641268,0.0,0.6474112017538626,2.4622261595075092,2.4622261595075092
"mp-300779825, V2(OF)3, LiV2(OF)3, mp-773753, mp-779825",3.285872253159073,3.0,3.0,418.22672955952436,0.2585,4650.379458245665,1.8510416666666665,2.491820595161743,247.69663912682026,0.3958942653125,0.0,0.7622222222222222,0.295895299114325,0.2714629613218463,0.07652099921130183,0.5863805598330879,0.41925580862373335,1.1700617715538628,0.9005301513218317,0.05739074940847636,0.021291866250000343,0.0,0.0,18.856180831641268,0.0,0.6434114182640142,2.2858007230578186,2.2858007230578186
"mp-300779968, V4CrCuO12, Li2V4CrCuO12, mp-771931, mp-779968",3.3713800454644494,4.0,4.0,299.6352961683195,0.19175,3099.8009509744793,1.7116666666666664,1.80703042326832,178.93929878436592,0.38337722277777775,0.0,0.546875,0.25214181453844803,0.40889788747173983,0.07147507183664417,0.5922222763318981,0.11049741524704278,0.5034476884471947,0.928827396213515,0.047650047891096114,0.030856148680554082,158.6147013063242,0.0,13.434224765937495,0.0,0.2898246963945351,2.711053339068473,2.711053339068473
"mp-300779990, Fe3(OF3)2, LiFe3(OF3)2, mp-778552, mp-779990",3.8873316668335933,3.0,3.0,388.34058433836236,0.24627272727272725,4509.98114641997,1.3151515151515152,1.73374073406782,223.74190972440945,0.2974170774242424,0.2713570870323974,0.7171428571428571,0.2548300760134943,1.0289460905679322,0.08213421808001305,0.5190487986466801,0.32585055767440324,1.0773472870844107,1.0725783732434353,0.059733976785464035,0.1109820147159084,62.86014632987397,0.0,21.85602778212965,0.0,0.8243068919610742,3.133294853376668,3.133294853376668
"mp-300779996, Fe2O2F3, LiFe2O2F3, mp-777606, mp-779996",3.877136912410652,3.0,3.0,407.4903797904543,0.2479047619047619,4429.179750709699,1.3726190476190476,1.8195518186799955,234.8421905602147,0.3430677177380952,0.2842788530815592,0.8340000000000001,0.22295631006099512,0.6079034531856473,0.08144179715135984,0.5175279146476093,0.416584365676937,1.2489978130548476,1.0727753663914283,0.05817271225097132,0.1222301516964288,63.03465882488138,0.0,22.896791009850112,0.0,0.8458487096737073,3.0389341016832603,3.0389341016832603
"mp-300780037, Mn2Si2O7, LiMn2Si2O7, mp-767344, mp-780037",3.3112630620425607,3.0,3.0,218.05579142190982,0.2669090909090909,3945.75267666031,3.872121212121213,3.824901830486088,121.59495422328176,0.5280426144145455,2.6580417289854448e-05,0.4941176470588234,0.2304105077315751,0.4720649295584893,0.07889064672432873,0.5528532995769202,0.25047454598696345,0.8072592497424472,0.9327677199593348,0.05020313882457283,0.09089351147727244,197.5433160722607,1.0,9.544251968499166,0.0,0.2890880997571191,3.653040606029753,3.653040606029753
"mp-300780107, Cr3Fe(PO4)6, Li6Cr3Fe(PO4)6, mp-775201, mp-770489",2.7780367398819936,4.0,4.0,76.99313077423653,0.2091323529411765,3282.574065470858,1.421544117647059,1.2493778620462588,62.286489076310026,0.4370333162867647,0.026880700053276384,0.5190909090909089,0.2724307128814509,0.15018504631090468,0.07276945738064447,0.5666672587983564,0.10639241375523834,0.6048589900514588,0.7893864998059935,0.051366675798102,0.06375645856617672,330.80935904490383,0.0,5.413123231018009,0.0,0.19237111267506565,2.100869141340916,2.100869141340916
"mp-300780115, Cr3Co(PO4)6, Li6Cr3Co(PO4)6, mp-761636, mp-770502",2.877686098144635,4.0,4.0,76.76967736606215,0.2089264705882353,3282.568319115811,1.4391176470588236,1.2353883367429668,62.450148336486244,0.4377708352205881,0.01972081465042021,0.5268181818181819,0.2705559948375297,0.14451753985498073,0.07508308980722123,0.5522315935437442,0.09801625376368367,0.5224696388947212,0.8166276370449391,0.05299982809921498,0.08834264363970501,339.00710321096733,0.0,5.411025365097647,0.0,0.19177883828762865,2.1269676285964842,2.1269676285964842
"mp-300780140, CoO2, Li(CoO2)2, mp-769849, mp-771481",5.176217699161608,2.0,2.0,503.3,0.37616666666666665,6199.231698943652,2.773333333333333,2.6266666666666665,276.4,0.7823971941666666,0.2580785333333333,0.4747826086956522,0.2370000670758633,1.0966546260262893,0.10284140691982244,0.35471995630936315,0.20380697234605008,0.6516667678700556,1.4307082744273645,0.0685609379465483,0.04971489291666576,358.75666675629515,0.0,30.0,0.0,0.3634401834720733,4.164940092804058,4.164940092804058
"mp-300780142, NiO2, Li(NiO2)2, mp-25595, mp-774941",4.8796730569038935,2.0,2.0,500.9666666666667,0.38,6199.2226029034155,2.9866666666666664,2.84,269.73333333333335,0.7835443533333335,0.09923245,1.0710000000000002,0.28163193946502146,1.0209144962854613,0.0972059800013158,0.3793914478636263,0.0030893177204020053,0.2777454317942585,1.3837584421309552,0.06480398666754388,0.10344011694444344,168.57625230481077,0.0,30.0,0.0,0.2733764767755865,5.071443204220897,5.071443204220897
"mp-300780161, MnO2, LiMn2O4, mvc-11093, mp-770797",3.9609841796026255,2.0,2.0,358.9666666666667,0.3858333333333333,6199.434506240733,2.225,2.078333333333333,234.9,0.7907058467233333,5.1686781609166664e-05,0.7395652173913042,0.25471003212599336,0.7317052045047263,0.08231356812229902,0.4877484944010985,0.35144455950635617,1.002094808160911,1.091867422890417,0.05487571208153266,0.2087851900000004,114.30866211071456,0.0,20.0,0.0,0.5050771456847838,4.490468495247273,4.490468495247273
"mp-300780494, Mn3Cr3(CoO8)2, Li4Mn3Cr3(CoO8)2, mp-780886, mp-778285",4.5274642958320195,4.0,4.0,113.98885506864744,0.19077083333333333,3099.6881594897404,1.4338541666666664,0.8824786241804481,85.06392926283117,0.3896504189689583,0.05587004849269432,0.5663636363636364,0.22488828014970416,0.9970748724390788,0.09419880837413826,0.3904054773009203,0.2257252913268229,0.8319364267990407,1.2533314679840928,0.06279920558275884,0.08531029505208387,246.2444287815216,0.0,7.5,0.0,0.3614208120225071,3.8435320926419902,3.8435320926419902
"mp-300780576, Sn(SO4)2, Li2Sn(SO4)2, mp-759223, mp-780576",3.5080618810170305,3.0,3.0,81.44483259190153,0.27233333333333337,4509.662945720201,0.3743030303030303,0.2046980082067728,13.302130652260455,0.6251908832575758,0.0,0.3368421052631579,0.2217178953665277,0.5258935229159616,0.07476195981714102,0.5484790610657069,0.6892777549272697,1.922900814077508,0.9631118508353465,0.06796541801558276,0.0,909.8801673741693,0.0,2.2300889225292138,0.0,0.4615148581669433,3.04039793079628,3.04039793079628
"mp-300780724, SbP2O7, LiSbP2O7, mp-561057, mp-780724",3.568907991879759,3.0,3.0,50.60796138509786,0.2723666666666667,4341.06666108343,1.9469999999999998,1.4510908540359102,21.240582352343047,0.5913891653333333,0.0,0.3627777777777778,0.2389862103371693,0.2913436674178158,0.07268253832184421,0.5696587551334987,0.03018028981974345,0.17085875959794133,0.9664658920153096,0.05087777682529095,0.0003666229999987891,768.039743563054,1.0,1.715290710702481,0.0,0.12191557380744232,2.691198182611229,2.691198182611229
"mp-300780748, VCoO4, LiVCoO4, mp-771556, mp-780748",4.296189092001556,3.0,3.0,244.15053239576562,0.25455555555555553,4132.979412492316,2.143333333333333,1.4571839915347633,140.84748865964346,0.5160257641666667,0.12165938733245228,0.5073913043478261,0.19118504293545988,0.6953373185195616,0.0892802078252607,0.4746679516194998,0.1602841430445506,0.6216624497861183,1.1842780316417854,0.0595201385501738,0.14130064760416605,130.3596233853484,0.0,13.425606637327304,0.0,0.3162541839170845,3.544738032296841,3.544738032296841
"mp-300780764, CuP4O11, LiCuP4O11, mp-505436, mp-780764",2.8969458397915733,3.0,3.0,56.469170316027814,0.2824791666666667,4263.309484595456,1.87875,1.9697289893959185,21.060359949391106,0.5869812948958333,0.0,0.35714285714285715,0.2436313190275119,0.2711731429482678,0.07680424242906439,0.5659825035619598,0.04065886656378132,0.2369216850813559,0.8246589412914526,0.05280291666998177,0.0,607.1802939147489,0.0,3.653385036130495,0.0,0.13167679232240614,2.7459298861742454,2.7459298861742454
"mp-300780771, V4OF11, LiV4OF11, mp-779347, mp-780771",3.28046512066589,3.0,3.0,419.16346729271066,0.2487083333333333,4651.359812499749,1.8546875,2.490110530825724,248.16621524821824,0.2472560916145833,0.0,0.5522222222222223,0.28167075773605604,0.5753017443109294,0.07372323900265322,0.5512402426587542,0.2733986071175218,0.917219720016053,0.8899659275255478,0.05529242925198992,0.0012079440625001323,0.0,0.0,18.856180831641268,0.0,0.7352735299685041,2.5938944900167002,2.5938944900167002
"mp-300780775, Sr3Cu3(PO4)4, Sr3Li3Cu3(PO4)4, mp-561012, mp-780775",3.8847503966376333,4.0,4.0,122.82676721636244,0.19074038461538464,2863.3602920117523,1.3535576923076922,1.00286790586419,50.69053037284577,0.3822159594230769,0.0,0.5868421052631579,0.2392697279059213,0.3537343257786138,0.07298649995507359,0.5413632740101115,0.20064579878254032,0.7635538034849323,1.059875052291426,0.044914769203122214,0.013757373461539936,460.6029471993753,0.0,6.785818836227984,0.04996300406448685,0.2217544211145696,3.238220222291793,3.238220222291793
"mp-300780874, KMn2O4, KLi2Mn2O4, mp-763541, mp-780874",3.563986435643382,3.0,3.0,270.32759298366983,0.25652380952380954,3546.14580664628,1.3826190476190474,1.6327611450901507,186.00307174334299,0.4518806606671428,4.176922716977129e-05,0.7755555555555556,0.2670415541857737,0.8745241765294737,0.07054439839742682,0.437126564101386,0.4858370085679068,1.5619583624842297,0.9879199293826492,0.04031108479852962,0.0007285121428584063,73.87713387336099,0.0,16.059076028915687,0.06734350297014738,0.6137610083406833,3.5794164740055043,3.5794164740055043
"mp-300780911, Mn(PO3)4, LiMn(PO3)4, mp-540485, mp-32007",2.5578649770670485,3.0,3.0,33.201258991428574,0.2857058823529412,4377.086964502058,1.7590196078431373,1.857282578788216,21.285707363086235,0.5996966549086274,8.599546770247029e-06,1.0426666666666666,0.2451859960908013,0.3039266216462372,0.07061670123988961,0.5905783936949585,0.10147136887452783,0.534086486194092,0.7297480755863648,0.049847083228157375,0.0259101042279406,636.1386416385428,0.0,2.915706713010369,0.0,0.14427848430094234,2.768887320252142,2.768887320252142
"mp-300781083, Mn7V(PO4)12, Li8Mn7V(PO4)12, mp-773374, mp-781083",3.098486989461981,4.0,4.0,74.72493000572072,0.21005147058823528,3282.585909127836,1.2680514705882353,1.2412567029363195,50.174797680028895,0.4408775356705147,1.3823579179137204e-05,0.4933333333333334,0.2566975638214592,0.2339561391032384,0.080553369019155,0.5216564362848267,0.13384055108329218,0.55804645056654,0.8761241388309895,0.05686120166058,0.05822648215073745,715.5721585797403,0.0,4.811925604961247,0.0,0.17551133124347704,2.302260175009796,2.302260175009796
"mp-300781111, Mn7Nb(PO4)12, Li8Mn7Nb(PO4)12, mp-776750, mp-781111",3.1298799827763037,4.0,4.0,71.1929912273102,0.2092279411764706,3282.601193079156,1.2993014705882353,1.2182592920164177,48.67513808265897,0.4408775356705147,1.3823579179137204e-05,0.5057142857142857,0.2571413358685033,0.23779695872917644,0.07925795490351836,0.5301705816487704,0.13256275001681786,0.555038873718817,0.8823978284693204,0.0559467916966012,0.05468111584559043,704.7018743833205,0.0,4.798508229478584,0.0,0.1738141874570138,2.3075881772828386,2.3075881772828386
"mp-300781184, Mn7(P2O7)4, Li2Mn7(P2O7)4, mp-779406, mp-781184",3.4655740520528435,3.0,3.0,142.1667465192773,0.27293798449612405,4037.928081918571,1.898062015503876,1.3573418111367823,94.7244594651259,0.5512247475378295,2.3798745713009227e-05,0.6004347826086956,0.2321860648174168,0.4110393217147559,0.0830681004708119,0.5303580702336398,0.150667089685478,0.5213435772223061,0.9731259646645002,0.05409085612052869,0.0,821.8772529424374,0.0,8.766369134985629,0.0,0.18439693035234264,3.0172983220167886,3.0172983220167886
"mp-300781498, Mn(PO3)3, LiMn(PO3)3, mp-771905, mp-781498",2.9382055438222765,3.0,3.0,47.93744567897682,0.28328205128205125,4292.990501751799,1.807948717948718,1.7803180281606488,32.273829832306966,0.5891265557138462,1.1245561161092273e-05,0.4776190476190476,0.2621653800109602,0.29008823498501146,0.07881537015032583,0.54698876332426,0.11282744358187692,0.529237801985396,0.8355872224454699,0.05456448702714865,0.009520656346153622,769.693270384047,0.0,3.89355407225962,0.0,0.15039691025130206,3.0036185477807598,3.0036185477807598
"mp-300781591, CoSiO4, LiCoSiO4, mp-633897, mp-543100",2.3465025537964284,3.0,3.0,222.04698590752648,0.26694444444444443,4133.3222724642965,3.7383333333333333,3.435845628835088,118.63133160976558,0.5450761872222222,0.12165938733245228,1.12,0.2490244870598441,0.16243568952980533,0.05614349067396408,0.683937113756965,0.14872124781815674,0.5326018962476445,0.6629898801740749,0.03742899378264272,0.1929355186111108,184.32945844391463,1.0,12.272623352430287,0.0,0.21684579182439687,2.8884141103421968,2.8884141103421968
"mp-300781593, Co5Te3O16, Li4Co5Te3O16, mp-771479, mp-781593",5.624428650105084,3.0,3.0,265.95835237987416,0.2416527777777778,4133.7778337974105,1.8980555555555558,1.3321721216601083,145.39985238723042,0.5302181924306945,0.15207423416556534,0.4780952380952381,0.2287145679864855,0.9768887745405648,0.08708564405816195,0.07486502983059838,1.7372533874749865,5.53468613393445,1.4756563397642148,0.06894280154604487,0.05248157213541749,1227.4988040767673,1.0,16.107818150064748,0.0,0.9586121143859108,4.081482604534848,4.081482604534848
"mp-300781613, Fe3Co5O16, Li4Fe3Co5O16, mp-771657, mp-781613",4.905400863592161,3.0,3.0,248.00460730985145,0.2519444444444445,4132.853695307704,1.7493055555555557,1.3180623902176152,135.92615103044236,0.5174188554861111,0.1402896655411187,0.5009090909090909,0.22827432287486285,0.9629390821924344,0.09871803459699086,0.3836088429876065,0.2224485766875681,0.7520138162537644,1.3613679318622212,0.06581202306466058,0.10861619565103986,312.85987740678485,0.0,15.354604810573568,0.0,0.3721634065119441,3.9171964749701833,3.9171964749701833
"mp-300781772, Mn3VO8, Li2Mn3VO8, mp-771584, mp-781772",4.388787580877218,3.0,3.0,213.80954892117558,0.2575,4133.00167620925,1.7219444444444445,1.258710821475197,140.6619358077557,0.5229662730838889,3.654807377354988e-05,0.5977272727272727,0.2226071468371268,0.960430970110316,0.09226415023900296,0.4235692583846444,0.26270282723250626,0.8262015390086623,1.2089341155900457,0.06150943349266864,0.06508699885416648,190.20969148826583,0.0,12.272623352430287,0.0,0.3845551580747748,4.130721443813098,4.130721443813098
"mp-300782691, Fe5(OF2)4, LiFe5(OF2)4, mp-762900, mp-782691",3.7455336726405313,3.0,3.0,420.1820632704286,0.24527450980392154,4377.265569204591,1.4111764705882357,1.8744559225991453,242.1708244605766,0.3166484666666667,0.2926399958192521,0.8421739130434781,0.23953611135367225,0.6912309854495707,0.07743268426781183,0.7054578226957766,0.3684444632665722,1.1511900787798115,1.034491983049155,0.054658365365514223,0.10714936511029373,0.0,0.0,23.570226039551592,0.0,0.8232325703635858,3.669710688817439,3.669710688817439
"mp-300782711, V4O5F7, LiV4O5F7, mp-779978, mp-782711",3.3256261615175537,3.0,3.0,418.3189241330677,0.2565416666666667,4650.575529096482,1.8517708333333327,2.491360545053925,247.72898226593085,0.3661666305729167,0.0,0.8940000000000001,0.28910931085640706,0.34823685058202963,0.0768894658021961,0.5638659498701634,0.4235595005200256,1.1719368059736406,0.9095306754669412,0.05766709935164707,0.0071050600000015516,0.0,0.0,18.856180831641268,0.0,0.7034466193280964,2.3325305408040955,2.3325305408040955
"mp-300782714, V2(OF)3, LiV2(OF)3, mp-778922, mp-782714",3.2635471959019844,3.0,3.0,418.22672955952436,0.2585,4650.379458245665,1.8510416666666665,2.491820595161743,247.69663912682026,0.3958942653125,0.0,0.7322222222222222,0.2881732110825942,0.20529269426830965,0.07600109595361444,0.5360753931787419,0.5270301907827342,1.4708392012835394,0.8944117189419161,0.05700082196521083,0.023584318125000614,0.0,0.0,18.856180831641268,0.0,0.8088075002052035,2.23941141102957,2.23941141102957
"mp-300783911, V2OF5, LiV2OF5, mp-851257, mp-783911",3.2774286754624264,3.0,3.0,418.8810944465293,0.25066666666666665,4651.163741648932,1.8539583333333327,2.4903344578199844,248.01079788601047,0.2769837263541666,0.0,0.8130000000000001,0.2865481894765575,0.4959775524354766,0.07417383045941943,0.5521554828919291,0.3004944962440277,0.9190845875026922,0.8909058148398529,0.05563037284456457,0.001978552499999786,0.0,0.0,18.856180831641268,0.0,0.6904948263631651,2.4624127148413426,2.4624127148413426
"mp-300849265, SbP2O7, LiSbP2O7, mp-541668, mp-849265",3.518099324480452,3.0,3.0,50.60796138509786,0.2723666666666667,4341.06666108343,1.9469999999999998,1.4510908540359102,21.240582352343047,0.5913891653333333,0.0,0.4021052631578947,0.2492604958139085,0.3778588199770323,0.07164779522290908,0.5757852972658191,0.030036384433785656,0.17004407240006933,0.9527068250480728,0.05015345665603636,0.0,760.2761167174008,1.0,1.715290710702481,0.0,0.1213342570670196,2.780472092889998,2.780472092889998
"mp-300849327, Cu(PO3)3, LiCu(PO3)3, mp-540496, mp-12185",3.111137034586524,3.0,3.0,76.06218786891195,0.2808717948717949,4292.980687327857,1.8256410256410256,1.7723781740496212,27.167600591393622,0.5862448390384616,0.0,0.99,0.205371300140416,0.2802041940246581,0.08106325616871524,0.5297773240624001,0.04551057084636803,0.2585095755422227,0.8836279137121786,0.05612071580911055,0.010599068028845693,528.8975092738128,0.0,4.5966857683114455,0.0,0.1466273516273653,2.7070641152934987,2.7070641152934987
"mp-300849468, Fe3Co3(TeO8)2, Li4Fe3Co3(TeO8)2, mp-761932, mp-849468",5.015378217251461,4.0,4.0,157.48346848867095,0.1843958333333333,3100.1186220649315,1.3365625,0.7166148464186595,88.07469838233277,0.3923741731077083,0.11701604298804168,0.5142857142857143,0.2333217864062013,0.9099496166208544,0.08472921336644436,0.32181057530726354,1.4380045759311906,5.484308371642298,1.3397833265181625,0.06354691002483327,0.09508774833333344,294.2153381275513,1.0,9.782797401561579,0.0,0.7597978087540622,3.823814166966084,3.823814166966084
"mp-300849676, MnO2, LiMn2O4, mp-773240, mp-771583",4.482624741766972,2.0,2.0,358.9666666666667,0.3858333333333333,6199.434506240733,2.225,2.078333333333333,234.9,0.7907058467233333,5.1686781609166664e-05,0.6013636363636364,0.22744539018344745,1.061239494790386,0.09315382751292772,0.410509983715782,0.2906854214678901,0.8288486584347611,1.2356605587525835,0.06210255167528515,0.028918698749999194,313.35161785789023,0.0,20.0,0.0,0.4177573930107317,4.168191454600014,4.168191454600014
"mp-300849694, FeO2, Li(FeO2)3, mp-25519, mp-763682",3.9813053739343207,2.0,2.0,492.29999999999984,0.38083333333333336,6199.361949658057,2.375,2.228333333333333,283.56666666666666,0.7656800983333333,0.3517771333333333,1.127,0.21448548033766396,0.91541573807707,0.08188164724522462,0.4943683643176257,0.4745058500340363,1.413142112695222,1.1126292815722243,0.05458776483014975,0.24737461229166424,32.908543053708684,0.0,28.33333333333333,0.0,0.7420895041517138,5.26348323837479,5.26348323837479
"mp-300849772, Ti3Nb(CuO4)3, LiTi3Nb(CuO4)3, mp-757045, mp-849772",4.9527269629867945,4.0,4.0,201.4650695753553,0.18431578947368416,2937.010090896385,1.5248684210526315,0.8388048296497626,99.32464396585523,0.3686797788157895,1.5406136130458269e-06,0.636,0.2926257973288925,0.9632264120895192,0.09152955311317873,0.3966266216170403,0.12882269606760094,0.5774300351672301,1.355943574936983,0.0578081388083234,0.07082935944078628,242.656180912508,0.0,8.429272304235244,0.0,0.3155284549928595,2.8154034883361576,2.8154034883361576
"mp-300849779, Si6BiO14, LiSi6BiO14, mp-850220, mp-849779",3.413678158749545,3.0,3.0,392.7451255788044,0.2737460317460317,4134.068921527515,5.007079365079365,6.6052551818330825,212.53982754241886,0.5614971504761904,0.0,0.4458823529411765,0.25780967298328783,0.21749407543886173,0.0717741416677859,0.5894259773872487,0.1134724741019169,0.5978339855292839,0.9255263649172272,0.04784942777852393,0.06402837136904617,743.5418390588303,1.0,13.134592140907412,0.0,0.12440118318900778,2.6388760896324404,2.6388760896324404
"mp-300849951, Fe4OF8, Li2Fe4OF8, mp-774992, mp-849951",3.449832241492072,3.0,3.0,441.0217483245022,0.23861538461538465,4293.645517051189,1.4743589743589745,1.962962914997167,254.1978021217932,0.2373833567948718,0.3061464571647561,0.5377777777777778,0.19291076368954294,0.3742091334991991,0.06900943661125768,0.8155871976444319,0.22774600878346984,0.9615391056397526,0.9480229068586162,0.047775763807793775,0.08968280000000206,9.727580213573734,0.0,24.65808262599243,0.0,0.8060499976262434,3.0834290656459773,3.0834290656459773
"mp-300849984, V4O5F7, LiV4O5F7, mp-849700, mp-849984",3.2756907497742813,3.0,3.0,418.3189241330677,0.2565416666666667,4650.575529096482,1.8517708333333327,2.491360545053925,247.72898226593085,0.3661666305729167,0.0,0.9209999999999999,0.2939328222895274,0.27443451641324257,0.07573494423330125,0.5439499535952105,0.4214288369706828,1.1660415231820715,0.895873761981556,0.056801208174975935,0.0,0.0,0.0,18.856180831641268,0.0,0.6999080183313754,2.2759575910244942,2.2759575910244942
"mp-300849986, V6O7F5, LiV6O7F5, mp-779909, mp-849986",4.1544708236728045,3.0,3.0,564.4595244230841,0.24962962962962965,4134.00911835916,2.441018518518518,3.34154325634417,334.50984595957067,0.378330577824074,0.0,1.1266666666666667,0.2213060571533292,1.3236122917294684,0.08784749184788468,0.5010052195659883,0.3879624328185685,1.1779879847267325,1.1321152508746064,0.05856499456525645,0.02463505555555656,32.497463287203445,0.0,25.141574442188357,0.0,0.5764685285203538,4.021840926538719,4.021840926538719
"mp-300850073, MnBO3, Li5Mn6(BO3)6, mp-761288, mp-850073",3.979187188331328,3.0,3.0,326.87194896812764,0.2839333333333333,3719.7401314132726,4.251333333333334,4.213638280103734,180.00359403819326,0.5835028179673333,2.9238459018839906e-05,0.7050000000000001,0.1470766580963061,0.3382695322598239,0.1053354191917072,0.4469703309625074,0.37891764016773416,1.1561217211468806,1.1041652170292346,0.06320125151502431,0.03836584999999992,103.44361490610365,1.0,26.398653164297773,0.0,0.42074477211405736,4.364818353804436,4.364818353804436
"mp-300850101, V6O7F5, LiV6O7F5, mp-764130, mp-850101",4.173160758137828,3.0,3.0,564.4595244230841,0.24962962962962965,4134.00911835916,2.441018518518518,3.34154325634417,334.50984595957067,0.378330577824074,0.0,1.0925,0.22196640629398848,1.2359437645289664,0.08824269593890828,0.4713511331636978,0.3885433448347153,1.1797518343093656,1.1372083567703395,0.05882846395927219,0.04253345333333414,34.41848090173339,0.0,25.141574442188357,0.0,0.577331698422437,3.856545588889032,3.856545588889032
"mp-300850145, Mn7(PO4)6, Li4Mn7(PO4)6, mp-770696, mp-850145",3.621025252919429,3.0,3.0,173.6969361403461,0.2702612612612613,4022.229780701844,1.8638738738738736,1.2386449301089095,115.14866175528816,0.5449088789854054,2.765800177457829e-05,0.6285714285714286,0.2488813831084678,0.4437427257245718,0.08453884231856168,0.5147758836889825,0.2116271318382828,0.6946461113466439,1.0134600901222512,0.05483600582825622,0.007501800405407265,362.3024438804104,0.0,10.307471741578203,0.0,0.2614268553337621,2.856037368986746,2.856037368986746
"mp-300850412, TiCr3(PO4)6, Li7TiCr3(PO4)6, mp-774025, mp-850412",2.7576252818133367,4.0,4.0,75.70367339606078,0.20968382352941176,3282.617146001661,1.4240441176470588,1.2473519767635703,61.818580285478184,0.4378712501838236,2.8697704556736e-07,0.4671428571428572,0.27239570966987536,0.14784171768121526,0.07297965238909086,0.5602176110237097,0.09010949399845693,0.4410329943000506,0.7833333142535721,0.051515048745240606,0.04926189170955908,334.4224608279239,0.0,5.488112349672679,0.0,0.18772063233653707,2.139550048221079,2.139550048221079
"mp-300850443, V2OF5, LiV2OF5, mp-764012, mp-850443",3.2864486875716232,3.0,3.0,418.8810944465293,0.25066666666666665,4651.163741648932,1.8539583333333327,2.4903344578199844,248.01079788601047,0.2769837263541666,0.0,0.6752631578947369,0.2856421122448771,0.478862816304964,0.07437796879931331,0.5509229425783607,0.3310401243453192,1.0125106447329968,0.8933577312761051,0.05578347659948499,0.003341480000000452,0.0,0.0,18.856180831641268,0.0,0.7606844585713599,2.4814064210207416,2.4814064210207416
"mp-300850453, V4(OF3)3, Li3V4(OF3)3, mp-779309, mp-850453",3.2695128066055847,3.0,3.0,418.6461623748396,0.252625,4650.967670798115,1.8532291666666667,2.490617449974615,247.8860909191569,0.30671136109375,0.0,0.8400000000000001,0.2920069215931559,0.3660172082166573,0.07451960182546608,0.5667628822040723,0.3187079841128705,0.9205105198670483,0.8905383936112368,0.05588970136909956,0.0010508881250004263,0.0,0.0,18.856180831641268,0.0,0.6452206735532222,2.385788204234019,2.385788204234019
