,BoilingT wstd,AtomicVolum wmean,HeatFusion wmean,HeatFusion wstd,BCCenergydiff wmean,GSmagmom wstd,ionicitymean,q4,sq_pyr,numberDensity,ShannonRadii,deltaShannonstd,chargedensityvoldens,negativeoxdensity
"mp-300765863, V6O7F5, LiV6O7F5, mp-764335, mp-765863",564.4595244230841,4134.00911835916,2.441018518518518,3.34154325634417,0.378330577824074,0.0,0.9265217391304348,0.20692699488134644,0.33234542146143525,0.08858732145362952,0.44852314506413465,0.3890484971731608,1.141649642376217,0.05905821430241968
"mp-300765867, V3(O2F)2, LiV3(O2F)2, mp-765508, mp-765867",564.4380254169854,4133.834833158435,2.44037037037037,3.3420383043039528,0.404755142037037,0.0,1.1523809523809525,0.1889263595908965,0.8384682899777016,0.0828212107826796,0.5589116135717668,0.4528103859451089,1.0628742995319782,0.0552141405217864
"mp-300765874, V2O2F3, LiV2O2F3, mp-764379, mp-765874",481.02594930781333,4429.376658638407,2.105,2.8552590813740015,0.3430677177380952,0.0,0.8940000000000001,0.22389715291405604,0.6541264155169966,0.0808562853165107,0.5327164007442223,0.44247161591763423,0.9977957056335208,0.057754489511793364
"mp-300765882, Ni(PO3)3, LiNi(PO3)3, mp-767052, mp-765882",75.58698817299899,4292.957901238365,1.9251282051282053,1.7337882880400666,0.5880247875000001,0.021590134864232318,0.3627777777777778,0.24931390343132506,0.3021406403830772,0.0749117261082581,0.5726302326071728,0.040064317175430984,0.8109803524703665,0.051861964228794064
"mp-300765896, V3F10, LiV3F10, mp-768262, mp-765896",391.9692307692308,7156.062321844191,2.578846153846154,2.382692307692308,0.3346591644230769,0.0,0.29375,0.2474661379964093,0.5264881022996525,0.07191395966937446,0.7391761629196059,0.2431820420366509,0.8536952261397053,0.055318430514903434
"mp-300765898, TiMn3O8, Li2TiMn3O8, mp-773245, mp-771575",214.01852867750483,4133.106993401967,1.5177777777777777,1.2803324100587758,0.5261318011394445,3.611361469653147e-05,0.6018181818181818,0.2256822178762301,1.0639207295180528,0.09159391218092712,0.42859233881559256,0.2649921850269213,1.1927436627038497,0.061062608120618075
"mp-300765901, V4(OF3)3, Li3V4(OF3)3, mp-849543, mp-779405",418.6461623748396,4650.967670798115,1.8532291666666667,2.490617449974615,0.30671136109375,0.0,0.7605263157894737,0.29182652898932776,0.38635028089079865,0.07455826507279732,0.5535113438861327,0.4016163312409108,0.8910004345417671,0.055918698804598
"mp-300765945, Mn4OF8, Li2Mn4OF8, mp-767164, mp-765945",325.1222129747908,4293.690167255913,1.3820512820512822,1.8324794138281282,0.2527838173425641,4.498224464436909e-05,0.7049999999999998,0.19371924526515635,0.36420409883610017,0.06709448139318339,0.8063336196112816,0.21135696506086568,0.9016787439766863,0.04645002557989618
"mp-300765997, TiMn3O8, Li2TiMn3O8, mp-774302, mp-775166",214.01852867750483,4133.106993401967,1.5177777777777777,1.2803324100587758,0.5261318011394445,3.611361469653147e-05,0.6022727272727273,0.2372208242767753,0.8884409484394785,0.08469487356666275,0.45018686852397705,0.2049053223897472,1.1029037990057189,0.05646324904444184
"mp-300766055, TiFe3(PO4)6, Li6TiFe3(PO4)6, mp-775272, mp-761955",82.82170090885593,3282.6101848434773,1.2654411764705882,1.2228258104909169,0.4378511995955882,0.08064200450126784,0.4509523809523809,0.2740492909485868,0.1418588187882355,0.06964958074497579,0.586376320836562,0.13519228003650774,0.7595193296333891,0.049164409937629966
"mp-300766114, MnFe3(PO4)4, Li4MnFe3(PO4)4, mp-773269, mp-766114",134.37068617106684,3100.3703744840745,1.3752083333333334,1.148271818169713,0.41429886021187495,0.11424111026214155,0.4047619047619048,0.2259498687080699,0.5751971699165558,0.08281776640271117,0.5309558520824681,0.20778880429428254,0.974633061244115,0.055211844268474114
"mp-300766115, CrO2, Li2Cr3O6, mvc-9788, mp-762466",460.63333333333327,6199.41454507545,3.5733333333333333,3.4266666666666667,0.7658315916666667,0.0,0.5621052631578948,0.2907240822419577,1.1163430169659012,0.0772699834406435,0.4880336278559735,0.1273090274055693,0.9999664621069441,0.051513322293762334
"mp-300766608, CoCu(PO4)2, Li2CoCu(PO4)2, mp-761614, mp-769707",95.93136679635427,3100.35065371174,1.4299999999999995,1.060301319856242,0.41561121166666665,0.05587564150952391,0.5316666666666667,0.2170268011037713,0.4043952698059796,0.08141420356711662,0.5357185987008753,0.12521808709928936,0.9877477985452388,0.054276135711411086
"mp-300766631, Co3Cu3(TeO8)2, Li4Co3Cu3(TeO8)2, mp-761933, mp-766631",159.50852701649598,3100.120265095005,1.3299999999999998,0.7131278909767089,0.3935544087327083,0.0838134622642859,0.5057142857142858,0.21963189123302984,0.9062184760512256,0.08932576837382555,0.3787198332809347,1.4704820495115971,1.4449785123283645,0.06699432628036918
"mp-300766658, V2OF5, LiV2OF5, mp-764448, mp-766658",418.8810944465293,4651.163741648932,1.8539583333333327,2.4903344578199844,0.2769837263541666,0.0,0.759,0.18172016336493949,0.8206266223184938,0.0819134875924357,0.5054252144151776,0.34186213783249125,0.9838672474901916,0.061435115694326775
"mp-300766728, V(SiO3)2, LiV(SiO3)2, mp-767887, mp-766728",263.62997700121764,4133.594838984837,4.564444444444447,4.751205002017216,0.5491872962962963,0.0,0.5957894736842105,0.2523207773195457,0.5294158126613671,0.08515795589863381,0.5295998859355874,0.07076532545479101,0.9091882031415788,0.056771970599089214
"mp-300766730, Cr3(CoO6)2, Li2Cr3(CoO6)2, mp-773919, mp-772468",190.3871670758268,4375.777186895309,1.9223529411764704,1.449568364343874,0.5444669719607843,0.0858772145876134,0.7544444444444445,0.2641790083696267,0.18392134720647005,0.06684383317119927,0.5979160541954307,0.1003929359506986,0.8472299079707111,0.0471838822384936
"mp-300766739, VOF3, LiVOF3, mp-764398, mp-765521",330.9753032156125,4960.724517779746,1.499,1.981105920102877,0.3271587851666667,0.0,0.6722222222222223,0.16657178564339373,0.7164262956471109,0.07195103976365227,0.7979287030036635,0.3713173406324064,0.8100856558019127,0.05756083181092182
"mp-300766750, MnCu(PO4)2, Li2MnCu(PO4)2, mp-775025, mp-766750",82.11117156957253,3100.376004623875,1.3614583333333332,1.072053839955759,0.41664979323625,1.1190516478349164e-05,0.5729166666666666,0.2428211257992131,0.4679287586161422,0.08319824775947154,0.5205051738320705,0.17501332914861453,0.9959339284022976,0.05546549850631436
"mp-300766766, FePO4, LiFe2(PO4)2, mp-765990, mp-767093",210.73888837628914,4133.821119596877,1.8461111111111108,1.2440393685962208,0.5503130012499999,0.16582933096424285,0.4515789473684211,0.2220062496457188,0.3346817594985687,0.06648501246854141,0.623441067779259,0.1851072774040622,0.7851113267228901,0.04432334164569427
"mp-300766777, FePO4, LiFePO4, mp-767830, mp-766777",210.73888837628914,4133.821119596877,1.8461111111111108,1.2440393685962208,0.5503130012499999,0.16582933096424285,0.3813333333333333,0.2554440547033405,0.05721349223232644,0.0609388136961628,0.6548537217003075,0.14271520365794274,0.7196171150987082,0.04062587579744187
"mp-300766795, CoBO3, LiCoBO3, mp-766751, mp-766795",338.3363111855816,3719.6590084944396,4.470666666666667,4.137472765939238,0.5801793569446666,0.14599126479894275,0.5686956521739129,0.2330013513552147,0.3783499156546121,0.08623183420018303,0.5661383764357938,0.20259286196419105,0.9373926095791908,0.05173910052010982
"mp-300766846, CoSn(PO4)2, Li2CoSn(PO4)2, mp-863848, mp-766846",89.72435295887558,3100.666004614451,1.2956249999999998,1.121667498606675,0.4162019222916665,0.05587564150952391,0.402,0.2252833582938988,0.6331741432873056,0.07917470451180296,0.5463134340017137,0.12369418329832232,1.0950581813403968,0.05278313634120197
"mp-300766850, Mn3V2Co3O16, Li4Mn3V2Co3O16, mp-770130, mp-766850",125.1736490368258,3099.7132307887346,1.3942708333333331,0.7349200622039522,0.3906668324585416,0.0838078685002699,0.5377272727272727,0.23446300925371705,1.05997127114611,0.09654370513151757,0.39877348134788176,0.23030264903904715,1.2884350743698845,0.06436247008767837
"mp-300766859, V3(OF3)2, LiV3(OF3)2, mp-764432, mp-766859",458.5075936243618,4510.169103988284,2.014242424242424,2.7222331552787327,0.2974170774242424,0.0,0.8733333333333335,0.2121197191172239,0.7132239707342934,0.07856971411042574,0.6155948455882497,0.36582846718615203,0.9636363337553496,0.057141610262127815
"mp-300766972, Mn2O2F3, LiMn2O2F3, mp-766920, mp-766972",299.7490887354496,4429.221211614085,1.286904761904762,1.6983405599573873,0.35736814538952383,4.176922716977129e-05,0.9039130434782608,0.22123648149392253,0.5977882572816835,0.08551448119287187,0.4821874233358783,0.4259962577461552,1.1027078149197014,0.06108177228062276
"mp-300766992, VCrP2(O4F)2, LiVCrP2(O4F)2, mp-765139, mp-765118",96.45288968957531,2657.473722084293,1.1692857142857145,0.9802382051193016,0.30789149514285713,0.0,0.94,0.280766984199346,0.3437274694308972,0.08054974069640619,0.5144787935193365,0.3603898083969663,0.8879103409536618,0.057535529068861564
"mp-300767040, MnCu3(PO4)4, Li4MnCu3(PO4)4, mp-775168, mp-767040",137.9233626269797,3100.3720175141493,1.3686458333333331,1.1463201759310209,0.415479095836875,5.595258239174582e-06,0.4372727272727273,0.21751575995683625,0.622113907036626,0.08488738409544518,0.5139100869027499,0.13501878190114075,1.029885733579861,0.05659158939696345
"mp-300767053, Co(CO3)2, LiCo2(CO3)4, mp-762909, mp-763593",372.56081287045487,4132.660334779634,9.345185185185183,11.858810734803713,0.8354980546296296,0.08110625822163486,0.412,0.2314933907911335,0.3419718248187282,0.0734346042000016,0.6107616397202354,0.16971303393363205,0.6889907324170464,0.04895640280000106
"mp-300767057, SrLa3MnO8, SrLiLa3MnO8, mp-767144, mp-767057",324.13901995957696,2863.8020212598803,0.7826923076923077,0.4816270808108845,0.36396914491038457,1.0329707518476153e-05,0.6705882352941177,0.10111448965232506,0.6097791632729139,0.06982678440963141,0.4543694173406178,0.3755523516137848,1.5535700249859887,0.04297032886746548
"mp-300767067, Mn5O7F, LiMn5O7F, mp-766932, mp-767067",410.5600393868775,3815.591083463651,1.7011538461538462,2.308512439736495,0.4538504703641025,5.622780580546137e-05,1.3990909090909087,0.2638114067034892,0.8411251006168589,0.08262422777160186,0.5501544041621572,0.3958718414666577,1.1720699751151402,0.05084567862867807
"mp-300767084, Mn3(OF3)2, LiMn3(OF3)2, mp-767627, mp-767084",285.5578882046268,4510.020722737793,1.2333333333333332,1.6180661064065214,0.3110674856369697,3.987062593478168e-05,0.8370000000000001,0.2399246509937849,0.9227309438133912,0.08356923970024087,0.5001855932105339,0.3228913059124339,1.069196791346759,0.06077762887290247
"mp-300767088, Sb11S18, Li3Sb11S18, mp-753921, mp-767088",130.01793103448276,14.156956589409685,4.287379310344827,3.219172413793104,0.38278647495689655,0.0,0.17666666666666675,0.1878577975485261,0.6835581643011028,0.03827721052982525,0.649961356418583,0.9867254615174144,1.087641704565868,0.023758268604719118
"mp-300767131, Mn2O3F, LiMn2O3F, mp-767610, mp-767131",353.0254371312758,4133.479193096,1.4852777777777781,1.9928567264353865,0.4478635385100001,4.8730765031399845e-05,1.2014999999999998,0.18755954742325795,0.6814982129227481,0.07892852744250382,0.5178988530155675,0.343295939666719,1.0597336405781446,0.05261901829500255
"mp-300767132, Mn3Co2Te3O16, Li4Mn3Co2Te3O16, mp-774178, mp-767132",92.32657040797415,3100.371401716261,1.3207291666666667,0.7400429543065388,0.3992215166773958,0.05587004849269432,0.5349999999999999,0.21536328960618176,0.7325083216352617,0.08022187542241113,0.1396728285721804,1.6868614890554978,1.3398849199350402,0.0635089847094088
"mp-300767137, Sb17S27, Li3Sb17S27, mp-767208, mp-767137",139.10863636363635,14.167624261369738,4.351102272727273,3.2950340909090907,0.3797289423437501,0.0,0.2271428571428573,0.1821274314170344,0.6688209776404149,0.03870803572582533,0.6488880023003899,0.8649363087893287,1.1091581799848054,0.023752658286301902
"mp-300767166, V(CO3)2, LiV(CO3)2, mp-762249, mp-765387",368.543942394926,4132.765854688443,9.541481481481481,11.73653580501214,0.8317831444444445,0.0,0.4266666666666667,0.2385800494264745,0.2793577822724214,0.08405503076047627,0.5422892555152378,0.12655260710332716,0.7523764148232766,0.05603668717365085
"mp-300767188, Mn2OF3, LiMn2OF3, mp-765034, mp-767188",353.38743607100616,4134.524904300355,1.4891666666666667,1.9902618243913608,0.2893161532322222,4.8730765031399845e-05,0.93,0.2391914652861364,0.7680321334204884,0.07824989377723585,0.5375245771189673,0.29390728602763594,1.0759381596680724,0.05216659585149057
"mp-300767196, Mn5OF11, Li3Mn5OF11, mp-767187, mp-767196",310.07327479723773,4377.861861361412,1.3250000000000002,1.7491115062026017,0.2474326441019608,4.299773385123515e-05,0.7049999999999998,0.2311326800864076,0.6121611417695892,0.06649911640610391,0.7398023149028893,0.22220308467349395,0.8808274021929804,0.04694055275724982
"mp-300767198, CrNi3(PO4)4, Li4CrNi3(PO4)4, mp-774119, mp-767198",134.58961724235806,3100.3429993947498,1.5741666666666667,1.1398967423996498,0.4160937670833333,0.03222668346741342,0.4834782608695653,0.2101673920212948,0.7557507704797759,0.08785055986142518,0.4957994157339272,0.07099562874199708,1.0516249506609334,0.058567039907616775
"mp-300767241, Mn3Sb(PO4)4, Li4Mn3Sb(PO4)4, mp-772129, mp-767241",93.85418544209948,3100.571257166016,1.4187499999999995,1.0957111386243892,0.4197963205314583,1.6785774717523748e-05,0.3445,0.23544265894468186,0.4910323522786703,0.0768750112527388,0.5509383061703425,0.2003725387391456,0.9762015151138672,0.051250007501825866
"mp-300767246, Mn7F18, Li2Mn7F18, mp-765911, mp-767246",296.2032000000001,6698.288862863479,1.8992,1.7156000000000002,0.3342626065476,4.34168965517e-05,0.6749999999999999,0.2443032474452556,0.5247941726464268,0.0638970744977342,0.7653223477419454,0.10256077510997444,0.8360009009303658,0.04600589363836862
"mp-300767249, MnCo3(PO4)4, Li4MnCo3(PO4)4, mp-775179, mp-767249",137.9233626269797,3100.345952475124,1.4498958333333334,1.1780066575914845,0.417433315680625,0.08381159734422358,0.488695652173913,0.2039956923119536,0.6713872721831772,0.08548337280200538,0.5087784470800985,0.1840364989429001,1.0163741633023409,0.056988915201336914
"mp-300767260, MnNi3(PO4)4, Li4MnNi3(PO4)4, mp-775024, mp-767260",137.1696791766193,3100.34424696758,1.4898958333333332,1.1993781800012848,0.417648408024375,0.03222481881311842,0.4834782608695653,0.21583158364664576,0.7513846771079108,0.0869425112981559,0.5020547893371066,0.12959549106867102,1.0442711181632158,0.0579616741987706
"mp-300767267, MnVO4, LiMnVO4, mp-771856, mp-772054",227.21174330631828,4133.047014924678,1.9605555555555558,1.4095063053038668,0.5187953150188889,2.4365382515699923e-05,0.5509999999999999,0.17680372863613628,1.319541232711887,0.0816701149993453,0.5279476341483449,0.2759532983180087,1.0569094533130972,0.05444674333289687
"mp-300767273, Mn3F10, LiMn3F10, mp-765801, mp-767065",236.66153846153847,7155.873991795495,1.5876923076923082,1.3915384615384616,0.3519846825392308,3.5783156498653845e-05,0.6074999999999999,0.2649991165213449,0.4846750334432931,0.06377614344388324,0.7748182592592309,0.09492952013449232,0.7856601478776766,0.04905857187991019
"mp-300767296, TiMn3(PO4)4, Li4TiMn3(PO4)4, mp-772362, mp-767296",88.74748900986187,3100.4404748088805,1.36,1.131703216456898,0.4186141517814583,1.6654669100367126e-05,0.4180952380952381,0.2302862504241703,0.4855286712657041,0.08039740105330619,0.5367382220534215,0.2094437197621816,0.9266409889032532,0.053598267368870786
"mp-300767303, Mn(SiO3)2, LiMn(SiO3)2, mvc-11572, mp-767360",269.6720986089876,4133.534387364268,4.246296296296296,4.915351808560649,0.5547485737162963,1.6243588343799945e-05,0.5633333333333332,0.2404312278534549,0.5244424468770856,0.0883392749390107,0.4954078283284261,0.23221992230793265,0.9622071358909332,0.05889284995934047
"mp-300767309, Mn2OF3, LiMn2OF3, mp-767172, mp-767309",353.38743607100616,4134.524904300355,1.4891666666666667,1.9902618243913608,0.2893161532322222,4.8730765031399845e-05,1.0089473684210526,0.2810770009505436,0.6059566709383026,0.07302270675910699,0.6364636594627248,0.2872114454050674,1.0040641965348145,0.04868180450607133
"mp-300767327, Mn3Sn(PO4)4, Li4Mn3Sn(PO4)4, mp-775053, mp-767327",89.5853194305031,3100.537667184957,1.2870833333333334,1.1870362764160909,0.41811584594812495,1.6785774717523748e-05,0.5460869565217391,0.2257743081850746,0.5705819401963329,0.07900524203475323,0.5424938107291034,0.2026416404582904,1.0000572954278155,0.05267016135650216
"mp-300767349, VF5, LiVF5, mp-764952, mp-767349",271.29999999999995,7751.823977905332,1.8979166666666665,1.6854166666666663,0.362547428125,0.0,0.39166666666666666,0.2382023719099988,0.30729155677822545,0.05878084249673617,0.8062125197042936,0.20655840966672398,0.6465905416278125,0.048984035413946816
"mp-300767356, Co(SiO3)2, LiCo(SiO3)2, mvc-12012, mp-767356",263.6464604952762,4133.489319076028,4.368148148148149,4.8482079616036975,0.5529022064814815,0.08110625822163486,0.5627272727272727,0.2498305214643778,0.5412647603166827,0.08812434240746822,0.5037527576597616,0.1686508209889914,0.9788733009921078,0.05874956160497882
"mp-300767384, Ba2Ti11O24, Ba2LiTi11O24, mp-768357, mp-767384",458.4450875306482,4022.852883313891,1.5781081081081083,1.8613625684298296,0.5079505963063063,3.157985600537772e-06,0.6342105263157896,0.24007900298378795,0.8652680815114111,0.07936076794299655,0.4719024807897314,0.22476998246407304,1.1366654488001269,0.05147725488194371
"mp-300767433, V2OF5, LiV2OF5, mp-764715, mp-767433",418.8810944465293,4651.163741648932,1.8539583333333327,2.4903344578199844,0.2769837263541666,0.0,0.7145454545454547,0.1885351440230568,0.9313271702990968,0.08227753803852211,0.5032271616084031,0.3423678386161461,0.9882398767221532,0.061708153528891585
"mp-300767440, MnFe2(PO4)3, Li2MnFe2(PO4)3, mp-849505, mp-767440",112.80565907236216,3100.371886079547,1.372083333333333,1.1077102380363817,0.41482022997,0.10154682477453307,0.5639130434782608,0.2590438172595832,0.08137218074874304,0.07960336961216524,0.5508390927433429,0.1815379203312697,0.9357316494808596,0.053068913074776826
"mp-300767453, MnFe3(PO4)4, Li4MnFe3(PO4)4, mp-767822, mp-767453",134.37068617106684,3100.3703744840745,1.3752083333333334,1.148271818169713,0.41429886021187495,0.11424111026214155,0.4722727272727273,0.2192834004254143,0.5624229291856508,0.0823742875896283,0.533467525012531,0.16462717717451933,0.9694140227217511,0.05491619172641887
"mp-300767478, MnFe3(PO4)4, Li4MnFe3(PO4)4, mp-767591, mp-767478",134.37068617106684,3100.3703744840745,1.3752083333333334,1.148271818169713,0.41429886021187495,0.11424111026214155,0.5095652173913043,0.2270315375097804,0.5966876701868132,0.08277031156677679,0.5312246158278848,0.16489057695578352,0.9740745934898332,0.055180207711184516
"mp-300767488, ZrFe(PO4)3, Li2ZrFe(PO4)3, mp-769438, mp-767488",82.15878566441455,3282.736053993551,1.3686764705882355,1.164187300995552,0.4381703787132353,0.05376140010655277,0.3742857142857143,0.2723527189794018,0.2346738349394948,0.07030621672277086,0.5837740001850285,0.0932611070690112,0.8309043474624559,0.04962791768666178
"mp-300767564, Na5Fe6(SiO3)12, Na5LiFe6(SiO3)12, mp-767634, mp-767564",233.855377066545,2838.2506371205354,2.992796610169492,4.19823472413208,0.3771064636298729,0.09294343747234546,0.72,0.2238966097575749,0.5531722074917605,0.08854869915440243,0.4867092469464578,0.268660323067097,0.9716097995319488,0.05402971473827944
"mp-300767570, Mn3Fe(PO4)4, Li4Mn3Fe(PO4)4, mp-767569, mp-767570",89.06806493335432,3100.379444056909,1.356458333333333,1.13412826364692,0.41742707876062496,0.038075399772841294,0.4180952380952381,0.2236411546891763,0.5744399604010209,0.08228650265778456,0.5244365434114782,0.1772933399068191,0.961725394977606,0.054857668438523036
"mp-300767622, VOF3, LiVOF3, mp-565784, mp-764237",330.9753032156125,4960.724517779746,1.499,1.981105920102877,0.3271587851666667,0.0,0.5416666666666666,0.1899765348947035,0.5178866086771438,0.06527090309334442,0.8316299908544189,0.3594507663285363,0.7348750276693852,0.052216722474675535
"mp-300767653, Ni6O7, LiNi6O7, mp-767815, mp-767653",710.973076923077,5008.116456618309,4.093076923076923,3.974615384615385,0.6431690478846156,0.13739877692307695,0.7343999999999999,0.17704643243627502,0.8806868260301284,0.10371117014510843,0.4174251388923669,0.0025798647690219705,1.7344671503021032,0.055844476231981466
"mp-300767658, Mn2Co3Te3O16, Li4Mn2Co3Te3O16, mp-769913, mp-767658",123.86491555193302,3100.3587262601936,1.355,0.8147407136970359,0.3987022258926042,0.08380973275621087,0.5185,0.21630255812494464,0.8342893267349435,0.08312098759336166,0.10773564812551288,1.7081589136707631,1.3950296180131294,0.06580411517807798
"mp-300767680, Mn3Fe3(CoO8)2, Li4Mn3Fe3(CoO8)2, mp-770195, mp-767680",120.58440364648231,3099.67829784898,1.2091666666666665,0.628451096943907,0.3896220139689583,0.10916062286118834,0.5609523809523809,0.2504626997689965,0.9338439126597424,0.09228600906839277,0.4225330554448716,0.2542958618996468,1.2502743145737496,0.06152400604559517
"mp-300767720, V4Si4O13, Li2V4Si4O13, mp-768099, mp-767720",284.1254696155432,3838.6350518748022,4.598412698412699,3.8652200228634936,0.5071929253174603,0.0,0.7242857142857143,0.2414899525703647,0.3484873570692608,0.08474952699345707,0.5478211768719815,0.09668431958077907,0.9870846712965284,0.05246399290071152
"mp-300767739, FeNi3(PO4)4, Li4FeNi3(PO4)4, mp-775077, mp-767739",133.96063392270216,3100.3397121811627,1.499270833333333,1.1920243626550568,0.41608429875,0.040872627532059363,0.4834782608695653,0.20658280372039747,0.7450827245057917,0.08584985161011263,0.5125545457391163,0.11221864209515628,1.0346190004916669,0.05723323440674176
"mp-300767773, V3Fe3(TeO8)2, Li4V3Fe3(TeO8)2, mp-775464, mp-767773",174.06692060015945,3100.20765448799,1.5021875,0.9076765293085632,0.3892397176389583,0.1142429752264246,0.6,0.2063551866732864,0.5195092410986725,0.07346718174526265,0.5063273088371814,1.3746215000917623,1.1260488391844772,0.05510038630894699
"mp-300767775, MnCr3(PO4)6, Li6MnCr3(PO4)6, mp-774419, mp-767775",80.35411014296976,3282.5772664965643,1.4149264705882354,1.2547968406779773,0.4381373934216177,3.949594051182058e-06,0.5318181818181817,0.27386067571632033,0.14260621901858095,0.07481446427407143,0.553479623260941,0.11637194009551367,0.8094345575845446,0.05281021007581512
"mp-300767799, La2Ti2CrO9, LiLa2Ti2CrO9, mp-767602, mp-767799",201.11055825644604,2990.2178814720305,1.1371428571428568,0.7014787587515332,0.37795630294642857,1.393888507041463e-06,0.7741176470588236,0.20819161859307592,0.9975785668139314,0.07930328076362303,0.4245180476416693,0.233036967616854,1.396473548850582,0.05098068049090052
"mp-300767906, MnPO4, LiMn2(PO4)2, mp-851051, mp-767906",148.0590975186081,4133.845305124435,1.7961111111111108,1.2276312129714395,0.5586549173800001,2.4365382515699923e-05,0.5294736842105262,0.24090575803343325,0.2942794396855386,0.08148768651150154,0.527625979831485,0.20104470593015805,0.9490937484657576,0.05432512434100103
"mp-300767974, La4CoO8, LiLa4CoO8, mp-778224, mp-767974",477.3469005157074,3817.915276335221,1.0964102564102565,0.7312482460629572,0.4872654255128204,0.05615048646113184,0.6882352941176471,0.10177629935334312,0.6633007349600604,0.07178563161853765,0.4557658273871884,0.38017445415766987,1.7097032425336425,0.04417577330371548
"mp-300767978, La7(FeO8)2, Li3La7(FeO8)2, mp-770762, mp-767978",427.8932121650085,3970.152318888015,0.9938666666666668,0.6559448215276107,0.5023255516666666,0.07959807886283657,0.6452941176470588,0.12874877181802952,0.550216494634338,0.06735261030098237,0.4887948150275709,0.3711437745296873,1.5140104246921549,0.043105670592628716
"mp-300767990, V(CO3)2, LiV2(CO3)4, mp-763508, mp-763558",368.543942394926,4132.765854688443,9.541481481481481,11.73653580501214,0.8317831444444445,0.0,0.5128571428571428,0.2941822794535514,0.3929375293106915,0.07983182435832586,0.5652861770433422,0.12439660962900095,0.7145745026335936,0.05322121623888392
"mp-300768023, V3Zn2O8, LiV3Zn2O8, mp-776282, mp-768023",348.29845175142424,3815.628804975584,2.061435897435897,2.087186649014362,0.4754394664102564,0.0,0.7508333333333334,0.25411716716017857,0.7352844841650222,0.08758038703553618,0.4627248233782554,0.1420667357606647,1.2619922720013548,0.053895622791099176
"mp-300768041, MnCr3(PO4)4, Li4MnCr3(PO4)4, mp-775116, mp-768041",124.14958970935022,3100.380236124836,1.5998958333333333,1.2758255896986317,0.41432726521187496,5.595258239174582e-06,0.5317391304347826,0.20428584927980167,0.7502438544698711,0.08638086571536664,0.4926855270526739,0.15734186408462228,0.9956049546394492,0.05758724381024442
"mp-300768046, VCoO4, LiVCoO4, mp-769665, mp-768046",244.15053239576562,4132.979412492316,2.143333333333333,1.4571839915347633,0.5160257641666667,0.12165938733245228,0.6266666666666667,0.16874206063955374,1.3715519544928243,0.09253847604715014,0.4676095513920821,0.2043727278505824,1.2274980864598972,0.06169231736476676
"mp-300768062, Co15O28, Li9Co15O28, mp-769432, mp-762878",528.8046511627907,6055.191378743603,2.8972093023255816,2.7539534883720935,0.7653682195930234,0.27008218604651163,0.542608695652174,0.2723817012828428,0.9882042425108932,0.0912952402343526,0.4361034729700406,0.16305062006420373,1.2961826510579169,0.05944806340841565
"mp-300768754, Bi2(SO4)3, LiBi2(SO4)3, mp-768490, mp-768754",62.57533525715365,4377.624167714143,0.5885294117647059,0.5113465025545207,0.6079291679656863,0.0,0.3507692307692307,0.2511761933378103,0.3801047203968183,0.060039783569389965,0.6133583324560339,0.6841038952523429,1.062643938176998,0.05297627962004997
"mp-300768755, Sn2(SO4)3, Li2Sn2(SO4)3, mp-768936, mp-768755",117.45744469297121,4377.290180505509,0.43339215686274507,0.2946439069636491,0.6074511675735293,0.0,0.3077777777777777,0.24545722320092,0.3386550347394781,0.066751280548875,0.6040139961318931,0.7139920448816257,0.9299002943529012,0.05889818871959559
"mp-300768785, Sn2(SO4)3, LiSn2(SO4)3, mp-768950, mp-768785",117.45744469297121,4377.290180505509,0.43339215686274507,0.2946439069636491,0.6074511675735293,0.0,0.2388235294117647,0.2689686210070633,0.4407669851878157,0.06364974678277809,0.6224131032621217,0.8854194633725416,0.8866933754994529,0.05616154127892184
"mp-300768832, Cu2(SO4)3, Li2Cu2(SO4)3, mp-768507, mp-768832",135.10128580748528,4376.696578806287,0.6863333333333334,0.6488947507411413,0.6063392416911765,0.0,0.40299999999999997,0.20375772029760456,0.3834182626650021,0.07737670377917817,0.5439839664275973,0.9447738145005008,0.8923773768336228,0.06827356215809839
"mp-300769153, SbSO4F3, Li2SbSO4F3, mp-769377, mp-769153",70.73299175223838,3617.527009366163,0.6432222222222223,0.8991001708841739,0.3644549289236111,0.0,0.5464285714285715,0.2370269186127149,0.16602363722341565,0.05617074077503025,0.7509648657414393,0.6785805646023766,0.7632627463725875,0.049929547355582436
"mp-300769374, B5SbO10, Li2B5SbO10, mp-779174, mp-769374",589.3072093392092,3874.7635817638384,5.687291666666668,7.085444299416863,0.6615455131427084,0.0,0.6216666666666666,0.2763589633178136,0.42368446570601015,0.0799417233555971,0.6022003348598767,0.05671749008130377,0.7565088286986733,0.04996357709724819
"mp-300769499, LaVO4, LiLa8V8O32, mp-18989, mp-769499",263.08016850710806,4134.453567238744,1.5877777777777775,1.45676031566073,0.5177690469444444,0.0,1.66125,0.16562870060476795,0.3016423299355184,0.06966083273775231,0.5163609625795373,0.3113548633799746,1.2620928684316948,0.04644055515850154
"mp-300769505, Mn5Cr3O16, Li7Mn10Cr6O32, mp-771053, mp-769505",179.641072354134,4132.951347202501,1.8204166666666663,1.183813625142942,0.5209186673847223,3.045672814462489e-05,0.5963636363636363,0.2802424914963577,0.8006175528311772,0.08524510800497127,0.454886115075571,0.1926708824552364,1.120411256096344,0.05683007200331418
