,ShannonRadii,AtomicVolum wmean,Electronegativity wmean,metalloid,HeatFusion wmean,lin,q6,Crystal System,strainlatticemean,total_magnetization
"mp-300763334, Mn5Cr(PO4)6, Li4Mn5Cr(PO4)6, mp-772327, mp-763334",0.5327496002182056,3100.3831471281073,0.7299305555555555,0.0,1.4032638888888886,2.2311988893117403,0.2540742177769714,5.0,-0.30001137161398245,23.0000053
"mp-300763355, V5(P3O11)2, Li4V5(P3O11)2, mp-767351, mp-763355",0.5764178263053318,4134.008554391632,0.9794949494949496,0.0,2.2583838383838386,3.034911849008215,0.26325884085156803,1.0,-0.03527697940727788,22.0000015
"mp-300763367, P2WO7, LiP2WO7, mvc-5592, mp-763367",0.5842111971145051,4340.5889047827695,1.0273333333333332,0.0,3.031,2.870006383713233,0.2913270719635875,2.0,-0.05857958036073215,4.0
"mp-300763370, P2WO8, LiP2WO8, mp-767803, mp-763370",0.6242808968124872,4509.389827574923,1.0381818181818183,0.0,2.762121212121212,2.4456433993792803,0.2565257605013022,1.0,-0.005839639600433581,-0.0006011
"mp-300763392, P4WO12, LiP4WO12, mp-767578, mp-763392",0.6502036595184543,4377.1584552855575,1.0274509803921568,0.0,2.5315686274509805,2.6502658955218203,0.2758889071898386,1.0,-0.05693148742397725,3.9999998
"mp-300763403, P4WO13, LiP4WO13, mp-767481, mp-763403",0.5886198258491252,4478.282933075051,1.034074074074074,0.0,2.395,2.39723814329008,0.27840974625872433,3.0,8.052817671947803e-14,1e-07
"mp-300763407, P4WO12, LiP4WO12, mp-850493, mp-763407",0.6240778406397972,4377.1584552855575,1.0274509803921568,0.0,2.5315686274509805,2.267520990239289,0.28732451531156383,3.0,0.0,7.999999499999999
"mp-300763431, Mn5O3F5, LiMn5O3F5, mp-767239, mp-763431",0.7580557592761028,3816.5563553445945,0.9735897435897436,0.0,1.70474358974359,5.393641638849387,0.3150344900831278,1.0,-0.15845765643807072,23.9999995
"mp-300763437, WF6, LiWF6, mp-555003, mp-763437",0.6341613272284503,7973.250724171115,1.874285714285714,0.0,3.8457142857142856,3.5049172361970027,0.3460284712882339,3.0,-1.7171449447535753e-14,0.0
"mp-300763452, P3W2O13, LiP3W2O13, mp-767436, mp-763452",0.5838172800537093,4478.054129604817,1.037222222222222,0.0,3.02037037037037,2.5646502458580582,0.2474558077829677,1.0,-0.02593591782112744,4.0013381
"mp-300763455, P4WO12, LiP4WO12, mp-761345, mp-763455",0.6313652785070575,4377.1584552855575,1.0274509803921568,0.0,2.5315686274509805,2.9656542554573213,0.2858833786619877,1.0,-0.007455237393682404,3.9999999
"mp-300763459, P4WO12, LiP4WO12, mvc-2220, mp-763459",0.5882700015070098,4377.1584552855575,1.0274509803921568,0.0,2.5315686274509805,2.808730602712805,0.24963210911474776,2.0,-0.18150609696819645,4.0000001
"mp-300763463, P4WO12, LiP4WO12, mp-767776, mp-763463",0.5691079430326949,4377.1584552855575,1.0274509803921568,0.0,2.5315686274509805,2.909584381201624,0.30343139230897875,2.0,-0.13278007072619444,4.0
"mp-300763466, P4WO12, LiP4WO12, mp-767549, mp-763466",0.5803912342379526,4377.1584552855575,1.0274509803921568,0.0,2.5315686274509805,2.303204210032705,0.2850672886352165,2.0,-0.2020409162762468,4.0
"mp-300763479, Mn3CrCo2(PO4)6, Li4Mn3CrCo2(PO4)6, mp-762512, mp-763479",0.5244036619401358,2480.2929972160127,0.5876111111111111,0.0,1.1591666666666665,2.4412943115879937,0.2484458776387456,5.0,-0.2949205252065295,19.0000037
"mp-300763483, P2WO8, LiP2WO8, mp-767567, mp-763483",0.6007406329618056,4509.389827574923,1.0381818181818183,0.0,2.762121212121212,2.677161469558824,0.25065213191332697,3.0,1.1842378929335006e-15,0.0
"mp-300763486, Mn3OF6, Li2Mn3OF6, mp-763856, mp-763486",0.6449243393148989,4341.282889461927,1.0656666666666663,0.0,1.3493333333333333,3.3417895824549637,0.3102946106965775,2.0,-0.08981364469133861,52.0000007
"mp-300763488, CrF4, LiCrF4, mp-704123, mp-763488",0.7828984930158337,7441.852720678829,1.758,0.0,2.202,2.4980384896443555,0.28905811456728026,1.0,-0.09610601294931698,16.0000005
"mp-300763515, MnF4, LiMnF4, mp-561659, mp-763515",0.6926377803722971,7441.8646973780005,1.747,0.0,1.3930000000000002,2.9339491014305468,0.3269453315507625,2.0,-0.11287559444301702,23.982237
"mp-300763519, Mn3Nb2Co3O16, Li4Mn3Nb2Co3O16, mp-851279, mp-763519",0.4349309341637995,3099.7998398462205,0.7138541666666666,0.0,1.5713541666666666,4.149150800381,0.3336307866075308,2.0,-0.10948732221541016,10.0000006
"mp-300763520, PWO5, LiPWO5, mp-767454, mp-763520",0.5532473165412278,4428.812318508935,1.0357142857142858,0.0,3.426190476190476,2.901752625269885,0.2871624317592537,2.0,-0.3417510694885835,1.9999999
"mp-300763526, P(WO4)2, LiP(WO4)2, mp-504791, mp-763526",0.5818037635368155,4509.015421896359,1.0433333333333334,0.0,3.7854545454545456,3.9096020647948015,0.2604907907452007,3.0,-8.881784197001252e-14,3.9999999
"mp-300763533, Mn7Co(PO4)12, Li8Mn7Co(PO4)12, mp-762148, mp-763533",0.5197292407235921,3282.575434725123,0.7504779411764706,0.0,1.2485661764705882,2.257277420062469,0.2445886020261909,2.0,-5.900543396109015e-07,15.9999991
"mp-300763539, P3W2O13, LiP3W2O13, mp-767085, mp-763539",0.6346610482686565,4478.054129604817,1.037222222222222,0.0,3.02037037037037,2.415903672451754,0.25135325053809343,1.0,-0.10965507483680023,4.000639700000002
"mp-300763543, P3W2O13, LiP3W2O13, mp-767771, mp-763543",0.592797577558145,4478.054129604817,1.037222222222222,0.0,3.02037037037037,2.6262543884155,0.2622343018099065,2.0,-0.03687142628666488,-2.0
"mp-300763561, P2WO8, LiP2WO8, mp-767148, mp-765954",0.5621769933465276,4509.389827574923,1.0381818181818183,0.0,2.762121212121212,2.21347452976669,0.2327565043759351,1.0,-4.170029114932324e-05,0.0
"mp-300763566, P2WO7, LiP2WO7, mp-773366, mp-763566",0.5888835550000073,4340.5889047827695,1.0273333333333332,0.0,3.031,2.61025771368164,0.2659422343562187,1.0,-0.04463425561559475,4.0000001
"mp-300763587, Ti3Mn3(SbO8)2, Li4Ti3Mn3(SbO8)2, mp-763292, mp-763587",0.4441905585612018,3100.2612976624077,0.7126041666666666,1.0,1.2945833333333332,3.8800910171193728,0.30233240653711513,2.0,-0.1159490393848029,10.999999699999998
"mp-300763600, Co2C2O7, LiCo2C2O7, mp-763662, mp-763600",0.6714897263312399,3945.000668673413,0.998181818181818,0.0,8.143636363636364,3.2161402058242827,0.2271870413312193,1.0,-0.1444253382335893,23.9963479
"mp-300763606, P3(WO6)2, LiP3(WO6)2, mp-767435, mp-763461",0.5815187225799847,4376.916192787662,1.0307843137254902,0.0,3.1937254901960785,2.4790943405519847,0.2643540847241615,1.0,-0.0001113266097334531,12.0000001
"mp-300763620, Co2C2O7, LiCo2C2O7, mp-763630, mp-763620",0.6561434751285953,3945.000668673413,0.998181818181818,0.0,8.143636363636364,3.5607884394084266,0.2490293331271235,2.0,-0.9987304953763192,15.999997199999996
"mp-300763649, NbCr3(PO4)6, Li6NbCr3(PO4)6, mp-849254, mp-763649",0.5688533868305136,3282.619835823879,0.7520588235294117,0.0,1.5405882352941176,2.209504689473265,0.2227822439599476,5.0,-0.3529810537639282,4.9999997
"mp-300763820, MnF3, Li3Mn5F15, mp-765234, mp-763820",0.6157956814260184,6977.129800806425,1.68625,0.0,1.709375,4.890046247305553,0.2256205602897557,3.0,3.9968028886505635e-14,39.9999956
"mp-300763824, Ba2VP2O9, Ba2LiVP2O9, mp-566252, mp-763824",0.534237438084262,2991.6068964930046,0.6919642857142858,0.0,1.3357142857142856,2.9026258158055773,0.2793967557278389,1.0,-0.08522316244891333,1.9999997
"mp-300763825, Na2VPO6, Na2LiVPO6, mp-569374, mp-763825",0.5746159946099507,2791.852966918463,0.6579999999999999,0.0,1.1640000000000001,2.7284781820941832,0.2678069821934572,1.0,-0.051051223613658436,0.0001026
"mp-300763827, RbVPO5, RbLiVPO5, mp-654373, mp-763827",0.5383402101248494,2909.2401813853003,0.6825,0.0,1.3540625,2.159416023649301,0.24743036156203224,3.0,1.4802973661668755e-14,3.9999991
"mp-300763834, K2MnPCO7, K2LiMnPCO7, mp-769604, mp-763834",0.5357892181283257,2172.438796846492,0.5335,0.0,2.5843333333333334,3.4735642545538474,0.2641467696670809,1.0,-9.7699574321967e-05,8.0000012
"mp-300763837, Na2SrVP2O9, Na2SrLiVP2O9, mp-565217, mp-763837",0.4905062975438608,2233.789965717332,0.5304,0.0,0.9758666666666668,3.209516474351226,0.26244803370894665,3.0,6.987003568307652e-14,4.0
"mp-300763838, Na2CaVP2O9, Na2LiCaVP2O9, mp-566264, mp-763838",0.4860228641744189,2233.6248198043445,0.5310666666666667,0.0,0.9906666666666666,3.0644076792228323,0.266223670301587,3.0,-6.039613253960853e-14,3.9999999
"mp-300763840, Rb2V(PO4)2, Rb2LiV(PO4)2, mp-19481, mp-763840",0.5273735314818959,2865.2525457203737,0.6763461538461538,0.0,1.244615384615385,2.500846711446364,0.256273989167286,3.0,-1.894780628693601e-14,3.9999995
"mp-300763841, SrVPO6, SrLiVPO6, mp-25164, mp-763841",0.503152888936853,3101.404587493071,0.7058333333333332,0.0,1.3552777777777776,2.8343128350215547,0.3033830738706706,1.0,-0.0001977336504026539,0.0
"mp-300763842, Na3MnBPO7, Na3LiMnBPO7, mp-770015, mp-763842",0.5154351492003204,2004.7910730095398,0.5023076923076923,1.0,1.3998461538461542,3.8424913206040214,0.2279364915302025,1.0,-0.00011059538052501001,7.999998599999999
"mp-300763851, BaCaVP2O9, BaLiCaVP2O9, mp-565627, mp-763851",0.5021905454192895,2392.9707729890865,0.5551428571428573,0.0,1.0888571428571427,2.7612342154570944,0.2673760843188769,1.0,-0.026952126220126143,3.9999984
"mp-300763869, Fe5Co3O16, Li4Fe5Co3O16, mp-771671, mp-773387",0.41117650651138415,4132.875403760104,0.9698611111111108,0.0,1.6829166666666666,4.228283255337439,0.3327213257653537,2.0,-0.10472040688569706,6.9962728
"mp-300763904, MnVP2(O4F)2, LiMnVP2(O4F)2, mp-777435, mp-778336",0.5249872217911388,2657.4754330413184,0.6148571428571429,0.0,1.0537142857142858,2.7563583400721585,0.2722071219155498,2.0,-0.04844036566373392,3.9999997000000014
"mp-300763959, Mn3FeO8, Li2Mn3FeO8, mp-773229, mp-770175",0.4280778071339391,4132.944244730044,0.9444444444444444,0.0,1.5083333333333335,4.158985928831122,0.3313788522578717,1.0,-0.1072306583986678,26.0000041
"mp-300763961, TiV3O8, Li2TiV3O8, mp-849354, mp-776619",0.5175694979141829,4133.243009548249,0.9430555555555556,0.0,2.2336111111111108,2.78300680753178,0.2612895864489469,1.0,-0.3131787762113305,3.0
"mp-300764017, Co3NiO8, Li2Co3NiO8, mp-773140, mp-769860",0.3454348804387193,4132.819616622396,0.9741666666666664,0.0,1.8844444444444441,4.182495417120954,0.3272905753706044,1.0,-0.09755355917829728,6.0000011
"mp-300764036, Mn3CrO8, Li2Mn3CrO8, mp-773120, mp-761312",0.39795370072242015,4132.953010632941,0.9397222222222221,0.0,1.7080555555555554,4.14762429813844,0.3273223294239284,5.0,-0.10500491983172228,22.000000600000003
"mp-300764273, Na2MnPCO7, Na2LiMnPCO7, mp-780530, mp-764273",0.551013722689557,2171.2251456531308,0.5371666666666666,0.0,2.593166666666667,3.670861091799304,0.284706266050039,1.0,-0.0001752987258104947,7.999999199999999
"mp-300764280, MnF4, LiMnF4, mp-765253, mp-764361",0.6980835350740238,7441.8646973780005,1.747,0.0,1.3930000000000002,3.8170717594433294,0.3513307052891331,1.0,-7.300758163323688e-05,6.000001599999999
"mp-300764301, K2VPO6, K2LiVPO6, mp-565565, mp-764301",0.5449112651603657,2793.673443708505,0.6525,0.0,1.15075,2.6880787136929363,0.2682913206069411,1.0,-0.0946393657575418,0.0
"mp-300764302, RbV(PO4)2, RbLiV(PO4)2, mp-565681, mp-764302",0.535638688349071,3102.093571366968,0.715625,0.0,1.3027083333333334,2.3941719240825687,0.251134662439692,1.0,-0.0028667474516493505,0.0
"mp-300764310, KMnPCO7, KLiMnPCO7, mp-773432, mp-764256",0.5679100481364566,2368.5541808382986,0.5670909090909091,0.0,2.776818181818182,3.218655213593866,0.2626974083406177,1.0,-0.00045702078966118164,5.999999400000001
"mp-300764317, Mn2F5, LiMn2F5, mp-766778, mp-764317",0.7199552228597241,6645.1763032553,1.6428571428571428,0.0,1.9353571428571428,3.0354845323615507,0.31660426398288816,1.0,-0.09491262175316616,18.0000002
"mp-300764324, VF4, LiVF4, mp-766158, mp-782719",0.742657740019947,7442.027916753537,1.755,0.0,2.252,5.356948521293708,0.4032458889672411,1.0,-0.012266066399878223,0.9999997
"mp-300764332, Mn5O5F, LiMn5O5F, mp-767352, mp-764332",0.60981378520039,3382.5350885485936,0.8766666666666666,0.0,1.997121212121212,4.732060835129126,0.1828136477681661,1.0,-0.10352958163116573,24.000001
"mp-300764358, FeF3, LiFeF3, mp-556197, mp-764358",0.5820817938766558,6977.075383369418,1.72125,0.0,1.821875,2.5465279810203443,0.2591399995525696,5.0,-0.13468990387709864,10.0000006
"mp-300764362, NiF3, LiNiF3, mp-614777, mp-764362",0.4796523458105574,6976.970873303438,1.73125,0.0,2.280625,3.301536407285836,0.33773956341113537,5.0,-0.13700737791966974,2.0000004
"mp-300764394, Mn5OF11, Li3Mn5OF11, mp-767182, mp-764394",0.7870818412427194,4377.861861361412,1.077843137254902,0.0,1.3250000000000002,2.9712078272958657,0.29762375944773045,2.0,-0.09826021959936784,22.000001
"mp-300764395, Mn3Cr2Sb3O16, Li4Mn3Cr2Sb3O16, mp-775041, mp-764395",0.4588108871528078,3100.276592942774,0.7204166666666666,1.0,1.4960416666666667,3.9245049005599255,0.3251331039249525,1.0,-0.11266777151317404,15.9999999
"mp-300764431, Mn2F5, LiMn2F5, mp-765924, mp-764431",0.5884448486018478,6645.1763032553,1.6428571428571428,0.0,1.9353571428571428,2.223210647029144,0.3288964904284291,1.0,-0.030034738329479005,18.0000002
"mp-300764438, CrNi5(PO4)6, Li4CrNi5(PO4)6, mp-772386, mp-764438",0.5304565437436545,3100.339000599499,0.7424305555555555,0.0,1.5619444444444444,2.1795552198069057,0.2398341436025669,5.0,-0.2946115200344603,8.118811099999999
"mp-300764639, MnFe(PO4)2, Li2MnFe(PO4)2, mp-764402, mp-764639",0.5300075347998338,3100.3749092704925,0.7349999999999999,0.0,1.3658333333333332,2.537384781115984,0.2524471612078399,3.0,-1.8106997382953214e-12,18.0000009
"mp-300764670, MnFe(PO4)2, Li2MnFe(PO4)2, mp-764401, mp-764670",0.5276783725133953,3100.3749092704925,0.7349999999999999,0.0,1.3658333333333332,2.775447355347565,0.252321626602082,3.0,2.9309887850104126e-14,18.0000002
"mp-300764671, Mn7O7F, LiMn7O7F, mp-767193, mp-764671",0.6205485955769562,3307.388392533636,0.8646666666666666,0.0,2.0481111111111114,4.807764326421711,0.1824220500019456,1.0,-0.14150494334757546,34.0001343
"mp-300764682, VOF3, LiVOF3, mp-764252, mp-764682",0.7385300599366135,4960.724517779746,1.1340000000000001,0.0,1.499,2.825285078256404,0.2877574404317877,1.0,-0.037344831457432434,0.0
"mp-300764694, VF5, LiVF5, mp-766154, mp-764694",0.914801166180946,7751.823977905332,1.794166666666667,0.0,1.8979166666666665,2.7669921271655333,0.3228715163284823,4.0,5.46229728115577e-14,0.0
"mp-300764698, VF3, LiVF3, mp-559931, mp-764698",0.5571837875810586,6977.333825025849,1.69625,0.0,2.783125,2.5284423394732918,0.29578005942280144,5.0,-0.14059727146517828,4.0000005
"mp-300764707, MnFeCo(PO4)3, Li3MnFeCo(PO4)3, mp-764415, mp-764707",0.5213115288462659,2480.288825482677,0.5901111111111109,0.0,1.124222222222222,2.796152467681034,0.25554826340229136,1.0,-7.341969675186041e-07,52.0187742
"mp-300764708, MnFeCo(PO4)3, Li3MnFeCo(PO4)3, mp-764392, mp-764708",0.5209200700237113,2480.288825482677,0.5901111111111109,0.0,1.124222222222222,2.82577602221744,0.2528430145650052,1.0,-6.086738106129511e-07,51.99996210000001
"mp-300764752, V2OF7, LiV2OF7, mp-764284, mp-764752",0.8522749691153391,4961.038231141051,1.152,0.0,1.5001666666666666,2.3876540937095814,0.23959967255483425,1.0,-0.019374754951000973,1.9998682
"mp-300764776, V3O5F3, LiV3O5F3, mp-765773, mp-764776",0.5096267664175128,4509.31352209381,1.031212121212121,0.0,2.0110606060606058,2.8736240201712806,0.298299861732283,1.0,-0.0104585085529069,3.9999994
"mp-300764781, CoO2, Li(CoO2)2, mp-770908, mp-771219",0.4364898649981656,6199.231698943652,1.4599999999999995,0.0,2.773333333333333,4.498561309606862,0.3518469015223957,5.0,-0.13489568736105584,8.0000004
"mp-300764788, Mn2OF3, LiMn2OF3, mp-763860, mp-764788",0.5664735609470769,4134.524904300355,1.0266666666666666,0.0,1.4891666666666667,3.214930190893784,0.3098683791456025,1.0,-0.06167389118917418,18.000001100000006
"mp-300764804, MnFeCo(PO4)3, Li3MnFeCo(PO4)3, mp-764410, mp-764804",0.5217767763420922,2480.288825482677,0.5901111111111109,0.0,1.124222222222222,2.7502792830024165,0.2577701525189278,3.0,2.3684757858670013e-15,52.01680579999999
"mp-300764810, MnF4, LiMnF4, mvc-2979, mp-764810",0.8835001008290178,7441.8646973780005,1.747,0.0,1.3930000000000002,2.309864256019821,0.25611210187273425,2.0,-0.09084785110242806,5.9999993
"mp-300764841, VO2F, LiVO2F, mp-764232, mp-764841",0.6941553500135754,4649.987316544032,1.0408333333333333,0.0,1.8495833333333327,3.063935584931221,0.30801486937825884,3.0,2.3092638912203256e-14,0.0
"mp-300764851, NaV(OF)2, NaLiV(OF)2, mp-18953, mp-764851",0.5352433854590436,3101.7039456141333,0.7249999999999999,0.0,1.04375,3.6414031179762136,0.2759667782317173,1.0,-0.021958142968168854,0.0
"mp-300764857, Ni2(SO4)3, Li2Ni2(SO4)3, mp-779193, mp-764857",0.5407265457548739,4376.6617294929465,1.036078431372549,0.0,0.8384901960784314,2.354664633769005,0.2732508236039666,3.0,-7.579122514774403e-14,32.470931300000004
