,chargedensityvoldens,HeatFusion wmean,numberDensity,NfValenc wmean,atomMean,AtomicWeigh wstd,AtomicWeigh wmean,metalloid,GSmagmom wmean,AtomicVolum wmean,deltashannonmax
"mp-300705402, Mn9(P2O7)8, Li5Mn9(P2O7)8, mp-705426, mp-540023",0.785664798,1.7495884769999999,0.071815081,0.0,11.27160494,2.3334891140000003,7.761271592999999,0.0,1.15e-05,4286.931611999999,0.004583881
"mp-300705431, Fe5(P2O7)4, LiFe5(P2O7)4, mp-705433, mp-705376",0.823191007,1.8173170730000001,0.073361846,0.0,11.56097561,2.144011456,7.926815415,0.0,0.085799301,4234.683906,0.004116338
"mp-300705432, Ni5(P2O7)4, Li6Ni5(P2O7)4, mp-705436, mp-705432",0.857286915,1.966504065,0.074821914,0.0,11.80487805,2.089271363,8.042604033,0.0,0.024203037,4234.6499189999995,0.001237035
"mp-300705448, NiPO4, LiNiPO4, mp-705637, mp-705448",0.82581723,2.05,0.068067225,0.0,12.5,2.413367317,8.536931222,0.0,0.033077483,4133.774671,0.000961244
"mp-300705470, Mo4P5O24, Li3Mo4P5O24, mp-705562, mp-705470",0.857887187,2.504040404,0.06705311900000001,0.0,13.18181818,3.271890567,9.320145556,0.0,0.0,4509.250567,0.00203272
"mp-300753239, SnPHO5, LiSnPHO5, mp-775543, mp-753239",1.085658307,0.8390625,0.08441923300000001,0.0,13.25,5.641522497,7.209021937999999,0.0,0.0,3488.5693340000003,0.011344662
"mp-300754937, TiO2, LiTi6O12, mp-766454, mp-757527",1.086806113,2.431666667,0.088400323,0.0,12.66666667,2.6447,13.31096667,0.0,3.76e-06,6200.338442,0.032920421
"mp-300755185, SbPHO5, LiSbPHO5, mp-755529, mp-755185",1.02281148,1.2340625,0.078789061,0.0,13.375,5.771347018999999,7.304334438,1.0,0.0,3488.670104,0.008515832
"mp-300755288, FeCuS2, LiFeCuS2, mp-753211, mp-755288",1.0754405390000001,2.571,0.050943790999999995,0.0,21.75,0.943867936,15.29341667,0.0,0.175888567,6.495033208,0.25348138600000003
"mp-300755797, Ti8O13, LiTi8O13, mp-752989, mp-755797",1.1006971909999999,2.7633333330000003,0.08505370599999999,0.0,13.33333333,4.165328571,14.06971905,0.0,4.29e-06,5758.086993,0.01357463
"mp-300756781, Sr3Nb4O13, Sr3Li2Nb4O13, mp-756435, mp-756781",1.269042871,2.419166667,0.068455295,0.0,19.1,3.400011325,14.04129533,0.0,0.0,4032.275685,0.022882012
"mp-300756861, La4Ti3O12, LiLa4Ti3O12, mp-770474, mp-756861",1.491577032,1.226140351,0.07486844299999999,0.0,20.52631579,9.678250767,15.63536281,0.0,1.19e-06,3917.708729,0.028278322999999998
"mp-300757073, Ba4Y2Cu5O14, Ba4LiY2Cu5O14, mp-772817, mp-757073",1.5017511909999999,1.2234,0.069197484,0.0,22.36,5.726824885,12.688413,0.0,0.0,2606.758136,0.023085041
"mp-300757100, CoS2, Li3(CoS2)4, mvc-11233, mp-767412",0.903972503,3.273666667,0.04735748,0.0,19.66666667,0.866134167,20.5105325,0.0,0.258078533,10.88815871,0.314182601
"mp-300757419, Ti(SiO3)2, LiTi(SiO3)2, mp-766596, mp-757419",0.8827942520000001,4.2922222219999995,0.083529533,0.0,10.88888889,2.3340557509999997,7.408681481,1.0,8.35e-07,4133.735262,0.0038883159999999997
"mp-300757434, Si6Bi9O26, LiSi6Bi9O26, mp-766877, mp-757434",1.730808573,3.3084065039999997,0.07036901400000001,1.0243902440000001,25.34146341,18.43038248,20.04326016,1.0,0.0,3933.630697,0.010600001000000001
"mp-300757532, SnP2O7, LiSnP2O7, mvc-1016, mp-757532",0.939253742,1.5256666669999999,0.071155446,0.0,13.6,2.532431658,9.7551108,0.0,0.0,4340.959172999999,0.003824884
"mp-300757673, TiP2O7, LiTiP2O7, mvc-1011, mp-757673",0.775777814,1.7590000000000001,0.074007839,0.0,10.8,2.751887045,7.393677467000001,0.0,7.51e-07,4340.648158,0.006201143
"mp-300757777, SiBi3O7, LiSiBi3O7, mp-753860, mp-757777",1.95713673,2.5778181819999997,0.069532411,1.2727272729999999,29.0,24.0682732,23.24310606,1.0,0.0,3947.631725,0.019519689
"mp-300757800, CuCO3, LiCu3(CO3)3, mp-758727, mp-758505",0.917832888,8.777333333,0.080139334,0.0,11.8,4.316748461,8.236993333,0.0,0.0,3719.816435,0.0038921859999999997
"mp-300757806, Sn(PO3)4, LiSn(PO3)4, mp-757131, mp-757806",0.898455097,1.6460784309999998,0.076391001,0.0,12.11764706,1.964169365,8.521526431,0.0,0.0,4377.37626,0.00483096
"mp-300757884, Sn3(P2O7)2, Li2Sn3(P2O7)2, mvc-560, mp-757884",0.916608069,1.566507937,0.061590144000000006,0.0,15.33333333,4.5290404010000005,11.17486743,0.0,0.0,4134.674876,0.003153059
"mp-300758259, Ti3Cu3(TeO8)2, Li4Ti3Cu3(TeO8)2, mp-760579, mp-758259",1.295394525,1.2659375,0.083198729,0.0,16.04166667,1.969218589,8.80655625,1.0,7.040000000000001e-07,3100.3277789999997,0.12239882699999999
"mp-300759534, Bi2(SO4)3, LiBi2(SO4)3, mp-768482, mp-759534",1.0078389140000001,0.5885294120000001,0.056943279000000006,0.5490196079999999,18.23529412,7.935049332,13.84605098,0.0,0.0,4377.624168,0.033333302999999995
"mp-300759673, BiP2O7, LiBiP2O7, mp-766118, mp-759673",1.089032266,1.6575333330000002,0.066392369,0.46666666700000003,16.9,6.103688247000001,12.76412413,0.0,0.0,4341.243062,0.010251005
"mp-300760419, BiF5, LiBiF5, mp-27743, mp-752483",1.19279686,1.03175,0.057606553,1.166666667,21.33333333,9.499032000000001,25.33103467,0.0,0.0,7753.627191,0.06536317400000001
"mp-300760468, Si2BiO6, LiSi2BiO6, mvc-4930, mp-760468",1.222844373,4.179481481,0.071314969,0.518518519,17.66666667,7.191497749,13.37584444,1.0,0.0,4134.396267,0.024469014
"mp-300761021, Cu(TeO3)4, Li3Cu(TeO3)4, mp-756573, mp-761021",1.5142312340000001,1.6815686269999999,0.079645457,0.0,19.58823529,11.04950627,15.01840784,1.0,0.0,4377.529857,0.16541843
"mp-300761135, Sb2(PO4)3, Li3Sb2(PO4)3, mp-772303, mp-761135",0.982862641,1.9184313730000002,0.070843433,0.0,14.29411765,3.676153706,10.36145267,1.0,0.0,4377.478259,0.003603312
"mp-300761144, Na3SbP2O9, Na3LiSbP2O9, mp-560642, mp-761144",0.861430788,1.110833333,0.071575242,0.0,12.4,2.313522416,6.611190531,1.0,0.0,2792.2451530000003,0.010372461999999999
"mp-300761164, NbF5, LiNbF5, mp-18687, mp-761164",0.841327745,2.60625,0.060475870999999994,0.0,14.33333333,0.17380299999999999,15.65819967,0.0,0.0,7752.170414,0.01715471
"mp-300761289, CrSn(PO4)2, Li2CrSn(PO4)2, mp-772477, mp-761289",1.038942181,1.395625,0.076458798,0.0,14.0,2.794784299,7.513517167000001,0.0,0.0,3100.68886,0.009928885
"mp-300761298, VPO4, LiVPO4, mp-767632, mp-761298",0.986224005,2.273333333,0.087094935,0.0,11.66666667,2.263332368,8.106270111,0.0,0.0,4133.935982999999,0.010077925
"mp-300761344, VP2O7, LiVP2O7, mp-705024, mp-705056",0.764010992,2.004,0.072216632,0.0,10.9,2.656980334,7.496160799999999,0.0,0.0,4340.521777,0.005013796
"mp-300761372, Cr3Ni(PO4)4, Li4Cr3Ni(PO4)4, mp-775135, mp-761372",1.019773745,1.6475,0.08755615900000001,0.0,12.0,2.966889723,6.193407792,0.0,0.006202028,3100.366992,0.01136998
"mp-300761381, Mn5(Si2O7)2, Li2Mn5(Si2O7)2, mp-767346, mp-761381",0.939974801,3.890869565,0.07602222,0.0,12.73913043,2.948587318,8.855417754,1.0,2.25e-05,3774.375208,0.01708895
"mp-300761392, CrPO4, LiCrPO4, mp-764345, mp-761392",1.041179511,2.245555556,0.090653095,0.0,11.83333333,2.274759907,8.164859,0.0,0.0,4133.838651,0.011772146
"mp-300761398, CrPO4, LiCrPO4, mp-850489, mp-761398",0.89939911,2.245555556,0.078308603,0.0,11.83333333,2.274759907,8.164859,0.0,0.0,4133.838651,0.005084549
"mp-300761403, VNi3(PO4)4, Li4VNi3(PO4)4, mp-775192, mp-761403",1.0331911520000001,1.579375,0.086603217,0.0,12.29166667,3.1177881710000004,6.321949458,0.0,0.018606084,3100.361249,0.010021027
"mp-300761410, MnV3(PO4)4, Li4MnV3(PO4)4, mp-775134, mp-761410",0.930592957,1.6155208330000002,0.081599222,0.0,11.75,3.013427955,6.12133326,0.0,3.23e-06,3100.4349850000003,0.017578323
"mp-300761418, Mn3V(PO4)4, Li4Mn3V(PO4)4, mp-771799, mp-761418",0.94627191,1.4365625,0.081813558,0.0,11.91666667,3.086057945,6.204594615,0.0,9.69e-06,3100.400981,0.017624496
"mp-300761451, CrPO5, Li2CrPO5, mp-772685, mp-761451",0.863394742,1.935238095,0.07882145900000001,0.0,11.28571429,2.8687332210000003,7.760326762,0.0,0.0,4428.632995,0.0043867279999999995
"mp-300761455, Co3Sn(PO4)4, Li4Co3Sn(PO4)4, mp-775131, mp-761455",1.063288388,1.3898958330000002,0.082420596,0.0,13.29166667,2.300325735,7.035364927000001,0.0,0.048389725,3100.499641,0.013506881
"mp-300761456, FeP2O7, LiFeP2O7, mp-767783, mp-767795",0.770890717,1.7476666669999998,0.070915132,0.0,11.2,2.51550372,7.659610799999999,0.0,0.070355427,4340.452859,0.008157058
"mp-300761461, FePO4, LiFePO4, mp-765982, mp-761461",0.676026536,1.846111111,0.057247464000000005,0.0,12.16666667,2.341004086,8.378686777999999,0.0,0.117259044,4133.8211200000005,0.010974877
"mp-300761469, FePO4, LiFePO4, mp-540320, mp-761469",0.723282216,1.846111111,0.061249183,0.0,12.16666667,2.341004086,8.378686777999999,0.0,0.117259044,4133.8211200000005,0.011742043999999998
"mp-300761486, FePO4, LiFePO4, mp-764338, mp-761486",0.6947705040000001,1.846111111,0.05883474599999999,0.0,12.16666667,2.341004086,8.378686777999999,0.0,0.117259044,4133.8211200000005,0.045116696
"mp-300761527, MnPO4, LiMnPO4, mp-767212, mp-761527",0.739572738,1.7961111109999999,0.063498544,0.0,12.0,2.322020375,8.328300388999999,0.0,1.7199999999999998e-05,4133.845305,0.027358052999999997
"mp-300761565, Mn3Cu(PO4)4, Li4Mn3Cu(PO4)4, mp-772001, mp-761565",0.9783058440000001,1.3542708330000002,0.082845164,0.0,12.16666667,2.9160854119999997,6.33589149,0.0,9.69e-06,3100.379992,0.017846727
"mp-300761603, V(SiO3)2, LiV(SiO3)2, mp-767338, mp-761603",0.8582947120000001,4.564444443999999,0.080391082,0.0,11.0,2.235563093,7.522551852,1.0,0.0,4133.594839,0.00826863
"mp-300761619, Mn(SiO3)2, LiMn(SiO3)2, mvc-7256, mp-761619",0.784076914,4.246296296000001,0.07198531700000001,0.0,11.22222222,2.11901418,7.670572037,1.0,1.15e-05,4133.534387,0.00516909
"mp-300761634, MnCr(PO4)2, Li2MnCr(PO4)2, mp-775016, mp-761634",0.986013426,1.515625,0.08524956199999999,0.0,11.91666667,2.604777035,6.184934771,0.0,6.46e-06,3100.381484,0.018364689
"mp-300761650, Fe(CoO3)2, Li2Fe(CoO3)2, mp-765838, mp-761650",1.197646664,1.76037037,0.086761164,0.0,14.22222222,2.853795442,9.989177407,0.0,0.192874267,4132.850077,0.022177241
"mp-300761661, Mn3Cu3(TeO8)2, Li4Mn3Cu3(TeO8)2, mp-763570, mp-761661",1.369587984,1.2271875,0.085954591,0.0,16.41666667,1.6663216,9.027526406,1.0,9.69e-06,3100.158291,0.12645314800000002
"mp-300761664, CoP2O7, LiCoP2O7, mp-767446, mp-767819",0.8004024679999999,1.8273333330000001,0.07297836,0.0,11.3,2.433460307,7.762550632999999,0.0,0.051615707000000004,4340.4268090000005,0.007175707
"mp-300761673, Mn3Ni(PO4)4, Li4Mn3Ni(PO4)4, mp-771982, mp-761673",1.0044873220000001,1.3946875,0.085354581,0.0,12.125,2.980616571,6.285343573,0.0,0.006211719,3100.370735,0.018387313
"mp-300761677, CoPO4, LiCoPO4, mp-540391, mp-761677",0.7628151129999999,1.978888889,0.063723987,0.0,12.33333333,2.420305031,8.550253167000001,0.0,0.08602617800000001,4133.777703,0.010442928
"mp-300761718, MnCo3O8, Li2MnCo3O8, mp-761588, mp-761718",1.382146514,1.7575,0.10051954800000001,0.0,14.16666667,4.173092344,9.992578611,0.0,0.129047881,4132.854934,0.021654191
"mp-300761729, VCo3O8, Li2VCo3O8, mp-765821, mp-761729",1.326838427,1.996111111,0.097645926,0.0,14.0,4.317581613,9.881563472,0.0,0.12903926699999999,4132.900272999999,0.01600197
"mp-300761732, CoPO4, LiCoPO4, mp-769840, mp-761732",0.900634391,1.978888889,0.075237123,0.0,12.33333333,2.420305031,8.550253167000001,0.0,0.08602617800000001,4133.777703,0.012329672
"mp-300761737, MnCo3O8, Li2MnCo3O8, mp-765876, mp-761737",1.277093138,1.7575,0.092879318,0.0,14.16666667,4.173092344,9.992578611,0.0,0.129047881,4132.854934,0.040016624
"mp-300761738, Co3NiO8, Li2Co3NiO8, mp-765866, mp-761738",1.334707363,1.884444444,0.09538615,0.0,14.41666667,4.03817417,10.09689403,0.0,0.145578008,4132.819617,0.031263288
"mp-300761748, CrCo3O8, Li2CrCo3O8, mp-770909, mp-761748",1.233797343,1.9822222219999999,0.090261489,0.0,14.08333333,4.279368487,9.910857917000001,0.0,0.12903926699999999,4132.851607,0.029583653999999997
"mp-300761752, VCoO4, LiVCoO4, mp-771484, mp-761752",1.186613261,2.143333333,0.089456256,0.0,13.66666667,0.895767025,9.659571944,0.0,0.08602617800000001,4132.979412,0.029319735
"mp-300761767, Fe(SiO3)2, LiFe(SiO3)2, mvc-12198, mp-761767",0.764330527,4.27962963,0.069484456,0.0,11.33333333,2.094575816,7.704162963,1.0,0.078172696,4133.518264,0.004440275
"mp-300761801, V2CoO6, LiV2CoO6, mp-778411, mp-761801",1.150937886,2.241481481,0.088200926,0.0,13.44444444,2.112416417,9.511577593,0.0,0.057350785,4133.032172,0.038544392999999996
"mp-300761995, Cr3Co(PO4)4, Li4Cr3Co(PO4)4, mp-775472, mp-761995",1.020015551,1.634166667,0.087882066,0.0,11.95833333,2.963735836,6.195905656,0.0,0.016129908000000002,3100.367561,0.014401893
"mp-300761996, CoNi(PO4)2, Li2CoNi(PO4)2, mp-766719, mp-761996",1.053508697,1.5108333330000001,0.08741726699999999,0.0,12.41666667,2.4610091830000003,6.407694146,0.0,0.044663873,3100.33214,0.014325723
"mp-300761997, CrNi(PO4)2, Li2CrNi(PO4)2, mp-775333, mp-761997",1.022083165,1.6108333330000002,0.086552327,0.0,12.16666667,2.559650531,6.263171333,0.0,0.012404056,3100.354996,0.011239623
"mp-300762022, Mn3Co(PO4)4, Li4Mn3Co(PO4)4, mp-761652, mp-762022",0.971758045,1.3813541669999998,0.08285820299999999,0.0,12.08333333,2.977400096,6.287841437000001,0.0,0.0161396,3100.371303,0.017849536000000003
"mp-300762038, CrCo3(PO4)4, Li4CrCo3(PO4)4, mp-775991, mp-762038",1.031286139,1.5341666669999998,0.087033595,0.0,12.20833333,3.105464988,6.340428469,0.0,0.048389725,3100.344705,0.014262848
"mp-300762071, Co3Ni3(TeO8)2, Li4Co3Ni3(TeO8)2, mp-851314, mp-762071",1.451962419,1.45125,0.09043576800000001,0.0,16.54166667,1.649144063,9.000731093999999,1.0,0.066995809,3100.092495,0.133045686
"mp-300762171, Fe3Co3(SbO8)2, Li4Fe3Co3(SbO8)2, mp-761701, mp-762171",1.3662603709999999,1.3867708330000001,0.08684788199999999,0.0,16.20833333,1.632535293,8.790051927,1.0,0.11434793800000001,3100.040179,0.016649556
"mp-300762181, CoSn3(PO4)4, Li4CoSn3(PO4)4, mp-761975, mp-762181",1.078844984,1.201354167,0.073087237,0.0,15.20833333,4.805095762,8.280715031,0.0,0.016129908000000002,3100.832368,0.011977353999999999
"mp-300762200, P2WO7, LiP2WO7, mvc-1311, mp-762200",1.070160755,3.031,0.06891173099999999,0.46666666700000003,16.0,5.002687579,11.9261108,0.0,0.0,4340.588905,0.0023560960000000002
"mp-300762224, Cu3Sb(PO4)4, Li4Cu3Sb(PO4)4, mp-780043, mp-762224",1.098183271,1.4403125,0.083297619,0.0,13.58333333,2.304445372,7.2112859170000005,1.0,0.0,3100.559296,0.007585456
"mp-300762234, Ti3Mn3(TeO8)2, Li4Ti3Mn3(TeO8)2, mp-775054, mp-762234",1.2010457,1.244375,0.079620713,0.0,15.54166667,2.135265537,8.537557656,1.0,1.04e-05,3100.3397410000002,0.117134986
"mp-300762290, Fe3Co(PO4)4, Li4Fe3Co(PO4)4, mp-775516, mp-762290",0.999494001,1.409479167,0.08435055300000001,0.0,12.20833333,2.98331445,6.316183781,0.0,0.082088121,3100.3576989999997,0.016170794
"mp-300762355, TiP2O7, LiTiP2O7, mp-761041, mp-762355",0.7908372379999999,1.7590000000000001,0.075444481,0.0,10.8,2.751887045,7.393677467000001,0.0,7.51e-07,4340.648158,0.00632152
"mp-300762393, Cr(Si2O5)2, Li2Cr(Si2O5)2, mp-780779, mp-762393",0.679920677,4.978666667,0.065674027,0.0,10.66666667,2.946090706,7.207380000000001,1.0,0.0,4133.647336,0.0068227059999999996
"mp-300762426, NiCO4, LiNi2(CO4)2, mp-763762, mp-762426",0.975792315,7.542222222,0.091396345,0.0,11.0,3.892873668,7.483427777999999,0.0,0.033077483,4132.697502,0.005162791
"mp-300762657, Fe(PO3)3, LiFe(PO3)3, mp-763780, mp-762657",0.784381551,1.8310256409999999,0.07346810000000001,0.0,11.0,2.7798332610000003,7.506689385,0.0,0.054119559000000005,4292.979339,0.0130011
"mp-300762716, Fe3(SiO4)2, LiFe3(SiO4)2, mp-850744, mp-780681",0.834955972,3.6823076919999997,0.06578428,0.0,13.07692308,3.54589075,9.017979487,1.0,0.16235867699999998,3815.716466,0.007760901999999999
"mp-300762781, VF5, LiVF5, mp-765783, mp-762781",0.646797656,1.8979166669999998,0.058799671,0.0,11.33333333,3.6708763330000003,12.16112633,0.0,0.0,7751.823978,0.016679236
"mp-300762785, VF5, LiVF5, mp-765932, mp-762785",0.664696367,1.8979166669999998,0.060426823,0.0,11.33333333,3.6708763330000003,12.16112633,0.0,0.0,7751.823978,0.017140797
"mp-300762792, VF5, LiVF5, mp-765241, mp-762792",0.698821445,1.8979166669999998,0.063529097,0.0,11.33333333,3.6708763330000003,12.16112633,0.0,0.0,7751.823978,0.009010397
"mp-300762797, VF5, LiVF5, mp-765952, mp-766954",0.639006246,1.8979166669999998,0.058091362,0.0,11.33333333,3.6708763330000003,12.16112633,0.0,0.0,7751.823978,0.016478315
"mp-300762865, V(SO4)2, Li2V(SO4)2, mp-850087, mp-762865",0.85333595,0.809151515,0.08126993,0.0,10.81818182,3.0589513960000003,7.365657576,0.0,0.0,4509.265313,0.018380699
"mp-300763025, Cr(PO3)4, LiCr(PO3)4, mp-764440, mp-763025",0.814755914,1.917647059,0.079280806,0.0,10.58823529,3.3623785639999997,7.213410745,0.0,0.0,4377.084616,0.007267305
"mp-300763060, CoPO4, LiCoPO4, mp-767355, mp-763060",0.797893007,1.978888889,0.066654321,0.0,12.33333333,2.420305031,8.550253167000001,0.0,0.08602617800000001,4133.777703,0.010923144
"mp-300763115, Mn2Cr3Co3O16, Li4Mn2Cr3Co3O16, mp-761802, mp-763115",1.272516121,1.468125,0.09506281300000001,0.0,13.79166667,2.201325271,7.27764974,0.0,0.048396185999999994,3099.675484,0.020478686
"mp-300763178, Ti3Ni3(TeO8)2, Li4Ti3Ni3(TeO8)2, mp-771578, mp-763178",1.308378732,1.3871875,0.08469260199999999,0.0,15.91666667,2.05149685,8.6549125,1.0,0.018606789,3100.300009,0.124596557
"mp-300763307, Ti3Mn2Co3O16, Li4Ti3Mn2Co3O16, mp-767999, mp-763307",1.222733035,1.2540625,0.093030134,0.0,13.54166667,2.257564055,7.148615365,0.0,0.04839689,3099.8487149999996,0.020040801
"mp-300763355, V5(P3O11)2, Li4V5(P3O11)2, mp-767351, mp-763355",0.847339518,2.2583838380000003,0.075615451,0.0,11.54545455,2.065392169,8.005422949,0.0,0.0,4134.008554,0.003181677
"mp-300763367, P2WO7, LiP2WO7, mvc-5592, mp-763367",1.126771076,3.031,0.072557085,0.46666666700000003,16.0,5.002687579,11.9261108,0.0,0.0,4340.588905,0.004961462
"mp-300763370, P2WO8, LiP2WO8, mp-767803, mp-763370",0.932711712,2.762121212,0.062920904,0.424242424,15.27272727,4.529133618,11.32674921,0.0,0.0,4509.389828,0.001955699
"mp-300763392, P4WO12, LiP4WO12, mp-767578, mp-763392",0.792913284,2.531568627,0.060382474000000005,0.27450980399999997,13.52941176,1.786054876,9.798585255,0.0,0.0,4377.158455,0.0024288
"mp-300763403, P4WO13, LiP4WO13, mp-767481, mp-763403",0.892562382,2.395,0.069550178,0.25925925899999996,13.22222222,1.964103181,9.550504593,0.0,0.0,4478.2829329999995,0.001321069
"mp-300763407, P4WO12, LiP4WO12, mp-850493, mp-763407",0.852134912,2.531568627,0.06489236,0.27450980399999997,13.52941176,1.786054876,9.798585255,0.0,0.0,4377.158455,0.001305102
"mp-300763431, Mn5O3F5, LiMn5O3F5, mp-767239, mp-763431",1.042023741,1.70474359,0.071942141,0.0,14.92307692,7.514576642000001,10.7097549,0.0,3.98e-05,3816.5563549999997,0.037674934
"mp-300763452, P3W2O13, LiP3W2O13, mp-767436, mp-763452",1.118253374,3.02037037,0.069826519,0.518518519,16.5,6.258981465,12.38136085,0.0,0.0,4478.0541299999995,0.001326318
"mp-300763455, P4WO12, LiP4WO12, mp-761345, mp-763455",0.835615854,2.531568627,0.063634389,0.27450980399999997,13.52941176,1.786054876,9.798585255,0.0,0.0,4377.158455,0.002559604
"mp-300763463, P4WO12, LiP4WO12, mp-767776, mp-763463",0.976739881,2.531568627,0.074381362,0.27450980399999997,13.52941176,1.786054876,9.798585255,0.0,0.0,4377.158455,0.0029918859999999996
"mp-300763466, P4WO12, LiP4WO12, mp-767549, mp-763466",0.95116308,2.531568627,0.07243362,0.27450980399999997,13.52941176,1.786054876,9.798585255,0.0,0.0,4377.158455,0.002913541
"mp-300763483, P2WO8, LiP2WO8, mp-767567, mp-763483",0.9911497309999999,2.762121212,0.066863144,0.424242424,15.27272727,4.529133618,11.32674921,0.0,0.0,4509.389828,0.002078232
"mp-300763486, Mn3OF6, Li2Mn3OF6, mp-763856, mp-763486",1.03511104,1.3493333330000001,0.077844959,0.0,13.7,6.176219203,9.826798473,0.0,3.1e-05,4341.282889,0.013248997
"mp-300763488, CrF4, LiCrF4, mp-704123, mp-763488",0.8461828709999999,2.202,0.072651921,0.0,12.0,2.39975128,12.79897128,0.0,0.0,7441.852720999999,0.012365156
"mp-300763520, PWO5, LiPWO5, mp-767454, mp-763520",1.3132284859999999,3.4261904760000004,0.073419724,0.666666667,18.42857143,9.104424834,14.03860771,0.0,0.0,4428.812319,0.00717207
"mp-300763533, Mn7Co(PO4)12, Li8Mn7Co(PO4)12, mp-762148, mp-763533",0.887136514,1.248566176,0.081139947,0.0,11.26470588,3.696258277,5.820425934,0.0,0.00570089,3282.575435,0.006169195
"mp-300763539, P3W2O13, LiP3W2O13, mp-767085, mp-763539",0.9816397840000001,3.02037037,0.061296027,0.518518519,16.5,6.258981465,12.38136085,0.0,0.0,4478.0541299999995,0.001164286
"mp-300763543, P3W2O13, LiP3W2O13, mp-767771, mp-763543",1.094123953,3.02037037,0.068319818,0.518518519,16.5,6.258981465,12.38136085,0.0,0.0,4478.0541299999995,0.002595398
"mp-300763561, P2WO8, LiP2WO8, mp-767148, mp-765954",1.07701835,2.762121212,0.072655857,0.424242424,15.27272727,4.529133618,11.32674921,0.0,0.0,4509.389828,0.00451656
"mp-300763566, P2WO7, LiP2WO7, mp-773366, mp-763566",1.095107692,3.031,0.070518159,0.46666666700000003,16.0,5.002687579,11.9261108,0.0,0.0,4340.588905,0.00482204
"mp-300763606, P3(WO6)2, LiP3(WO6)2, mp-767435, mp-763461",1.167989953,3.19372549,0.07078713,0.5490196079999999,17.0,6.683183347999999,12.79596247,0.0,0.0,4376.916193,0.0014236560000000001
"mp-300763620, Co2C2O7, LiCo2C2O7, mp-763630, mp-763620",0.717445088,8.143636363999999,0.066647773,0.0,11.09090909,3.9020186239999997,7.693442121,0.0,0.093846739,3945.0006689999996,0.011914986
"mp-300763820, MnF3, Li3Mn5F15, mp-765234, mp-763820",0.82859166,1.709375,0.06566914,0.0,13.0,0.257145575,13.99165683,0.0,3.8799999999999994e-05,6977.129801000001,0.011176706000000002
"mp-300763824, Ba2VP2O9, Ba2LiVP2O9, mp-566252, mp-763824",1.025841176,1.335714286,0.062434399,0.0,16.92857143,6.385643902000001,9.491743286,0.0,0.0,2991.6068960000002,0.018597144
"mp-300763825, Na2VPO6, Na2LiVPO6, mp-569374, mp-763825",0.7314295209999999,1.1640000000000001,0.06977709,0.0,10.8,2.424881292,5.597280014,0.0,0.0,2791.8529670000003,0.01516782
"mp-300763827, RbVPO5, RbLiVPO5, mp-654373, mp-763827",0.8427478420000001,1.3540625,0.060402360999999995,0.0,14.375,2.76660571,7.730626937,0.0,0.0,2909.2401809999997,0.023567805
"mp-300763834, K2MnPCO7, K2LiMnPCO7, mp-769604, mp-763834",0.722847005,2.584333333,0.063835714,0.0,11.66666667,2.92915118,4.801915117,0.0,5.17e-06,2172.438797,0.023755692000000002
"mp-300763837, Na2SrVP2O9, Na2SrLiVP2O9, mp-565217, mp-763837",0.952780697,0.975866667,0.079593317,0.0,12.33333333,2.396838529,5.206442167,0.0,0.0,2233.789966,0.011534417
"mp-300763838, Na2CaVP2O9, Na2LiCaVP2O9, mp-566264, mp-763838",0.8962822779999999,0.9906666670000001,0.08294376,0.0,11.13333333,2.558751924,4.572548834,0.0,0.0,2233.62482,0.012019953
"mp-300763840, Rb2V(PO4)2, Rb2LiV(PO4)2, mp-19481, mp-763840",0.839325598,1.244615385,0.058857875,0.0,14.69230769,3.775385646,7.919612,0.0,0.0,2865.252546,0.014132416
"mp-300763841, SrVPO6, SrLiVPO6, mp-25164, mp-763841",1.009230405,1.355277778,0.07547016,0.0,13.77777778,2.950317877,7.3758795,0.0,0.0,3101.404587,0.014014898000000001
"mp-300763842, Na3MnBPO7, Na3LiMnBPO7, mp-770015, mp-763842",0.8124874740000001,1.399846154,0.08121184,0.0,10.30769231,2.65850193,4.272121767,1.0,4.77e-06,2004.791073,0.027159158
"mp-300763851, BaCaVP2O9, BaLiCaVP2O9, mp-565627, mp-763851",1.025046851,1.088857143,0.073559677,0.0,14.35714286,3.1800728730000003,6.204123200000001,0.0,0.0,2392.970773,0.010955498000000001
"mp-300763869, Fe5Co3O16, Li4Fe5Co3O16, mp-771671, mp-773387",1.302978768,1.682916667,0.095041439,0.0,14.125,1.8269035740000001,9.889097013999999,0.0,0.211093439,4132.875404,0.018220337
"mp-300763904, MnVP2(O4F)2, LiMnVP2(O4F)2, mp-777435, mp-778336",0.879704655,1.053714286,0.079306551,0.0,11.42857143,2.256558342,4.7688439339999995,0.0,4.43e-06,2657.4754329999996,0.038565017
"mp-300763959, Mn3FeO8, Li2Mn3FeO8, mp-773229, mp-770175",1.216763274,1.5083333330000002,0.09117326699999999,0.0,13.75,3.7716001080000003,9.684842639,0.0,0.058655365999999994,4132.944245000001,0.01964079
"mp-300763961, TiV3O8, Li2TiV3O8, mp-849354, mp-776619",1.03665694,2.233611111,0.082689188,0.0,12.91666667,3.7322728510000003,9.130186111,0.0,6.26e-07,4133.24301,0.023095189
