,ShannonRadii,AtomicVolum wmean,density,HeatFusion wmean,metalloid,VegardVolume,BulkModulus wstd,NfValenc wstd,energysStab,SpaceGroupNumber wstd,strainlatticemean,oxidation flexibility Std,Density wstd,avgIonicRadVol
"mp-300769602, VSO4F3, LiV2S2(O4F3)2, mp-768093, mp-769600",0.6750822624750414,3617.072939221084,2.1592470614036863,0.6907222222222222,0.0,0.8155671956325637,7.582563554743763,0.0,0.06598557061110988,8.471812376243442,1.3026616822268508e-14,0.07407407407407407,276.93711814000545,0.7275469845573843
"mp-300770104, MnO2, LiMn4O8, mp-19395, mp-770104",0.4735221395303954,6199.434506240733,4.0034650598658,2.225,0.0,0.9220510161816712,20.0,0.0,0.0,32.166666666666664,-0.021550825817392944,0.2357022603955159,1244.5236666666667,0.4567666979309339
"mp-300770109, Ni2(SO4)3, LiNi2(SO4)3, mp-770220, mp-770176",0.5337152910151771,4376.6617294929465,3.1138796680668275,0.8384901960784314,0.0,0.9850104802330564,9.67831736355134,0.0,0.0469531104656884,7.734343488891105,-0.7542115481213779,0.044244677690465126,435.6473845140277,0.4798045537997328
"mp-300770123, TiMn3(PO4)6, Li8TiMn3(PO4)6, mp-774461, mp-770122",0.5541005396063077,3282.6197879205956,2.8500883105110337,1.2455882352941177,0.0,1.1968893037602355,4.006698543438611,0.0,0.05176669352941499,6.8468280926861205,-0.346483789531612,0.06190411994053579,247.5059335609181,0.5254346751606342
"mp-300770152, Ti2Mn3Cr3O16, Li4Ti2Mn3Cr3O16, mp-771540, mp-770152",0.4279673064001864,3099.826502332984,4.221646698230525,1.3911458333333333,0.0,0.9713319318445894,7.438987946398803,0.0,0.08287030156250097,8.423908806684302,-0.10803661589566003,0.09133990581920767,386.14845587628463,0.4020742771158891
"mp-300770168, Mn2(PO4)3, LiMn2(PO4)3, mp-31941, mp-31996",0.5302846433491124,4376.773211220666,3.0589774486472363,1.6486274509803922,0.0,1.2562703694395552,6.2480446768358675,0.0,0.04353958977941108,10.492083392621502,-0.3861006188519151,0.06619766944535982,362.67304162113646,0.49464799152939604
"mp-300770191, V2(SO4)3, Li2V2(SO4)3, mp-770389, mp-770191",0.5344543782143809,4376.775596699977,2.9334258929560955,0.9961372549019608,0.0,0.8058751452412031,8.571189548304949,0.0,0.0,7.951602934937687,-3.350420332518903e-05,0.02282163660600852,293.1213390051372,0.4880153022829704
"mp-300770206, Mn3V(PO4)6, Li8Mn3V(PO4)6, mp-775468, mp-770206",0.5440782587045994,3282.591909840171,2.9374396705862544,1.2996323529411766,0.0,1.1978385021852995,3.992504872346351,0.0,0.03984687599264891,6.758788972419722,-0.3403990342541334,0.06199471580335265,241.31580416431615,0.5141976262277673
"mp-300770383, Cr2(SO4)3, Li2Cr2(SO4)3, mp-19361, mp-770383",0.5424465011612599,4376.706892356953,2.9335261467731395,0.976529411764706,0.0,1.2752500837656484,8.571189548304949,0.0,0.0,7.951602934937687,-0.3976010508416188,0.053605305829860436,344.31840451274263,0.4771439934049279
"mp-300770410, Cr2(SO4)3, Li2Cr2(SO4)3, mp-770163, mp-770410",0.5149860088951778,4376.706892356953,3.1095844050320385,0.976529411764706,0.0,0.8072931475353164,8.571189548304949,0.0,0.010459061176470108,7.951602934937687,-6.735931563876345e-05,0.026802652914930208,344.31840451274263,0.44576431133098654
"mp-300770417, Mn2VNi3(PO4)6, Li4Mn2VNi3(PO4)6, mp-763171, mp-770417",0.5469621493257478,2480.295060484016,3.3458080613670447,1.2015555555555557,0.0,1.1569359249304474,5.2226477368013295,0.0,0.08332442765624838,6.122479325111662,-0.29976103285452993,0.052440760301068506,249.72930946304814,0.5155624689237318
"mp-300770495, Ti2Mn3Fe3O16, Li4Ti2Mn3Fe3O16, mp-770792, mp-770495",0.4533052356330552,3099.816640692223,4.186183710698279,1.1664583333333334,0.0,0.9674398002460493,7.824990015968073,0.0,0.12114327458333385,8.423908806684302,-0.10874889944911104,0.09133990581920767,407.88387104283606,0.4268773887214932
"mp-300770529, Mn15CrO32, Li8Mn15CrO32, mp-771190, mp-770529",0.4526690024509588,4132.955505778602,4.145970015802055,1.5395138888888888,0.0,0.9950459530578714,16.946721158521825,0.0,0.043397434635418015,28.986997870160533,-0.20103344944378654,0.05799104894145515,1066.8572995310533,0.4350705919080004
"mp-300770860, Mn2Fe3P6WO24, Li4Mn2Fe3P6WO24, mp-761447, mp-770860",0.5629666526020256,2480.320183138385,3.6911936227655247,1.3115555555555554,0.0,1.150333579996484,5.039669791259966,0.15555555555555553,0.005122189236111296,6.22809742464456,-0.30663680197796594,0.057988562432271414,224.0033237230308,0.5243793660310939
"mp-300770878, Cr3Co5O16, Li4Cr3Co5O16, mp-771924, mp-770878",0.3700501157196768,4132.866844162051,4.7742017060812385,2.0488888888888894,0.0,0.9746505080649036,15.32064692570853,0.0,0.09709849604166633,13.396825102967727,-0.10038260866917764,0.05882317481283825,756.7519449116112,0.37341299515733134
"mp-300770943, TiNi5(PO4)6, Li4TiNi5(PO4)6, mp-773434, mp-770943",0.5403291385551171,3100.3774962917546,3.407584415389492,1.514375,0.0,1.1595335848030472,10.177930918304456,0.0,0.08497161451388813,11.875274119643162,-0.2968252652549926,0.04062483512681539,485.7511953570876,0.5127291946943211
"mp-300771110, Mn5P6WO24, Li4Mn5P6WO24, mp-772335, mp-771110",0.563130254359459,3100.409298495816,3.5886774368013596,1.6206944444444444,0.0,1.1496132222736444,6.548607429008037,0.16839382851364082,0.04513469404166415,11.296244117972995,-0.3118501225710493,0.06523599193780323,378.7676531806924,0.5348833112886398
"mp-300771381, Mn3Cr(PO4)6, Li8Mn3Cr(PO4)6, mp-772450, mp-771381",0.5415506028433654,3282.579027775855,2.966641978843018,1.2959558823529411,0.0,1.2017982996522998,3.992504872346351,0.0,0.060564294301472366,6.758788972419722,-0.3399194467079845,0.06335582499515764,238.178370985307,0.5065955280717159
"mp-300771573, V2Sn(PO4)3, Li2V2Sn(PO4)3, mp-853198, mp-771573",0.5795531444834751,3100.634235347594,3.4708288524173225,1.5056944444444444,0.0,1.2195509641468152,7.061390303948038,0.0,0.0531903727083316,9.219826914499713,-0.3505588565804807,0.04619330107128323,242.51581319262127,0.5494152073061309
"mp-300771611, VO2, LiV2O4, mp-634430, mp-19394",0.4549051755600806,6199.706538533296,3.729880061126721,3.6566666666666654,0.0,1.2080157985994353,26.666666666666664,0.0,0.15783483000000054,34.166666666666664,-0.14244230261661292,0.07856742013183861,1017.857,0.4928344509966264
"mp-300771651, Mn13Fe3O32, Li8Mn13Fe3O32, mp-771188, mp-771651",0.471371504345515,4132.947267920988,4.046021932895966,1.5020833333333332,0.0,0.9926365127584622,13.530444067607933,0.0,0.07447435048177109,22.59318623043704,-0.20305940604611075,0.056034986435807316,861.1615029024517,0.4532968558835352
"mp-300771653, V3Ni(PO4)6, Li6V3Ni(PO4)6, mp-775463, mp-771653",0.5534634674903227,3282.606564012869,2.827167416070915,1.459558823529412,0.0,1.1901160708775984,5.411025365097647,0.0,0.039966105404411145,7.181019532245497,-0.3452836245437254,0.045322446011867586,191.72754518244145,0.5361220347423746
"mp-300771681, VOF3, LiVOF3, mp-764274, mp-771681",0.8333869802422637,4960.724517779746,2.6585249248443468,1.499,0.0,0.8462598808801549,15.084944665313015,0.0,0.01097188349999989,19.09438544587271,-5.805726270106485e-11,0.12649110640673514,575.7491875926762,0.8094447543359131
"mp-300771688, Mn3Nb2Cr3O16, Li4Mn3Nb2Cr3O16, mp-771853, mp-771688",0.4543688040284288,3099.834123495932,4.476249655630332,1.7213541666666663,0.0,0.9646428731090912,7.438987946398803,0.0,0.0606626388541649,8.185193695529346,-0.11115908576296007,0.09153768282266717,375.44664259711317,0.4428658851322425
"mp-300771807, Mn3NbO8, Li2Mn3NbO8, mp-771989, mp-771807",0.4623740551183696,4133.117154952564,4.529627665180306,1.9580555555555559,0.0,0.9682751519519008,12.253747222284876,0.0,0.0875430402604156,19.71631366892295,-0.11288981787076402,0.10668257983150843,769.0434849103539,0.4495554686605169
"mp-300772030, TiO2, Li3Ti4O8, mvc-11115, mp-761891",0.5340633746654659,6200.338441689601,3.5487991145039217,2.4316666666666658,0.0,1.220142003248058,18.33333333333333,0.0,0.181589499166666,28.33333333333333,-0.14423398388765918,0.03928371006591929,750.6903333333332,0.4823207628103306
"mp-300772283, Cr3SbO8, Li2Cr3SbO8, mp-773170, mp-772283",0.4446650371673813,4133.445765771685,4.748965334647784,2.3486111111111105,1.0,0.9706736546645384,18.08774907683836,0.0,0.1026214791666682,21.971186237692265,-0.11248304723724444,0.07856742013183861,745.2474588468112,0.4370639952653039
"mp-300772356, V3Cr3(WO8)2, Li4V3Cr3(WO8)2, mp-775969, mp-772356",0.479017887783585,3099.840475414198,5.359034979634398,2.4545833333333333,0.0,0.971094727596155,9.796098287923957,0.5051814855409225,0.09600671031249952,8.498927628432504,-0.11592518630043296,0.06795272844021155,568.7902584469174,0.4663707901992468
"mp-300772366, Fe(SO4)2, LiFe(SO4)2, mp-771582, mp-772366",0.5756146131552011,4509.202660256789,2.6554837811340497,0.5761212121212121,0.0,1.2562457806755638,6.978803010549524,0.0,0.05963972543560559,5.029390205603498,-0.4015074865886146,0.05398324502001495,291.80889151838767,0.5141451871106991
"mp-300772380, V(SO4)2, LiV(SO4)2, mp-771598, mp-772380",0.5540655534833753,4509.265312779561,2.6701360551599316,0.8091515151515152,0.0,1.257851209769543,6.551787060205584,0.0,0.012720870795454252,5.029390205603498,-0.3949388214307976,0.04739573149885745,229.3151369015253,0.5057532081084397
"mp-300772451, MnPO4, Li2Mn3(PO4)3, mp-773411, mp-772451",0.5366403531835237,4133.845305124435,3.3162776832812253,1.7961111111111108,0.0,1.1483734302070496,9.027051252817149,0.0,0.047251499305556166,15.406227697001354,-0.3011456161872322,0.06740842490074554,529.6943731224918,0.5064982995811563
"mp-300772578, Mn3SnO8, Li2Mn3SnO8, mp-771670, mp-772578",0.4550194876727624,4133.366173071502,4.929286365602931,1.3233333333333333,0.0,0.9694799329467678,13.151773104888525,0.0,0.04479250020833359,20.974521581088702,-0.11239877704250152,0.11002069109551986,777.2691508056737,0.4379315920686231
"mp-300772687, Cr3Ni(SO4)6, LiCr3Ni(SO4)6, mp-776858, mp-767547",0.5421711077882606,3282.521701230713,2.965657574540888,0.706514705882353,0.0,1.1200031619886832,5.507442864262341,0.0,0.006096572984068516,5.216713557980807,-0.27039125695254523,0.05162120673991589,224.4252969561699,0.4799148046950378
"mp-300773357, FePO4, Li2Fe3(PO4)3, mp-773675, mp-773357",0.5412767410122609,4133.821119596877,3.4087367403434246,1.8461111111111108,0.0,1.1681672732349762,12.945994184770004,0.0,0.04062296430555623,16.330498620225445,-0.29439250610679696,0.05237828008789242,560.6076268109606,0.4989894632426172
"mp-300773362, V2O5, LiV4O10, mp-25646, mp-776037",0.5465591733910452,6642.048259206354,3.2508706724194374,3.15,0.0,1.9589008175749945,22.857142857142854,0.0,0.030146620238095775,28.42857142857143,-0.9244816202907534,0.04302418585263101,872.3467857142857,0.5066597710909588
"mp-300773417, Cr3P4O15, LiCr3P4O15, mp-763487, mp-775294",0.5635719178688875,4227.7589817731705,2.8978444458445667,2.1281818181818184,0.0,0.8033515567020411,9.847692275800524,0.0,0.09139418434658886,13.10123400352271,1.6579330501069002e-14,0.021171385880081814,403.82698755357524,0.53369655182973
"mp-300773719, Fe23O32, LiFe23O32, mp-776135, mp-773719",0.5007845390668966,5411.101715654185,4.955893976955844,2.9515454545454545,0.0,0.8157122132065405,35.54545454545454,0.0,0.21817891054545768,44.39090909090908,-1.3404103748134352e-05,0.03587348090248076,1645.9661090909092,0.4553655524671458
"mp-300773988, Ti3Co3(SbO8)2, Li4Ti3Co3(SbO8)2, mp-762505, mp-773988",0.425631805324906,3100.2232712942046,4.988879429099794,1.3973958333333334,1.0,0.9729744215477736,8.839497652581848,0.0,0.10133201586805553,6.978389260185095,-0.11046913571381428,0.050287320687361935,393.00087807248354,0.4418613343794532
"mp-300774007, ZnCr3(SO4)6, LiZnCr3(SO4)6, mvc-16353, mp-769549",0.5474420117432915,3282.5530571078693,2.9497181817937275,0.6299558823529412,0.0,1.1185332139619844,5.668365708887228,0.0,0.006828294969363213,5.457423081959263,-0.27210152153246153,0.05547809254264347,228.28601752235724,0.4844880388463628
"mp-300774102, NiO2, Li3(NiO2)4, mvc-13696, mp-764850",0.4366820239589445,6199.2226029034155,4.584178085114343,2.9866666666666664,0.0,1.22001186212579,30.0,0.0,0.2667565836111105,33.5,-0.13282833784005274,0.03928371006591929,1484.1903333333332,0.4382110138190319
"mp-300774144, WO3, Li(WO3)2, mp-771798, mp-774144",0.5059329751103068,6974.0562792365245,6.971748343491273,6.62125,0.0,1.0926829735779966,38.75,1.75,0.0053953912499995465,24.125,-0.1440832906043615,0.10825317547305482,2405.714125,0.5105883536481258
"mp-300774149, CrWO6, Li2CrWO6, mvc-5774, mp-774149",0.4996817654512762,4649.213944618095,5.0211939142964335,3.109583333333333,0.0,1.703352911734182,15.822364621706267,0.8249579113843054,0.18000640171875126,9.251313720523996,-0.3892971602144997,0.21650635094610965,992.8055533951988,0.492963584203514
"mp-300774301, Cr3(NiO6)2, Li2Cr3(NiO6)2, mp-776703, mp-780190",0.5746050728668526,4375.775046650547,3.2002947576835843,1.9725490196078432,0.0,0.8036061413925693,11.997692973159495,0.0,0.08635613955882349,13.074976761013307,-0.00010433503761457055,0.02212233884523256,550.3729895486206,0.5263009469144877
"mp-300774307, MgCr3(SO4)6, LiMgCr3(SO4)6, mp-772325, mp-769554",0.5434368605707961,3282.6120027649326,2.8251429672683748,0.6403382352941177,0.0,1.2677872784527795,5.752088532989516,0.0,0.0,5.457423081959263,-1.6058970741648009,0.05547809254264347,252.46195681826728,0.479866241164625
"mp-300774369, V12O29, LiV24O58, mp-774272, mp-765490",0.536153677616973,6577.315324473712,3.389066291104061,3.2241463414634137,0.0,3.1691822927029847,23.414634146341466,0.0,0.042678435487806254,29.268292682926827,-9.786233294241404,0.02219483415369141,893.6409634146341,0.4939392265107753
"mp-300774459, Ti16CuS32, Li8Ti16CuS32, mp-767157, mp-774459",0.3305887796705766,7.913880829267183,3.1965518176214114,2.0072925170068032,0.0,0.9485335474385534,15.099445018071512,0.0,0.018083583571427475,24.617356749260782,-1.430767517726326,0.030809232834497175,568.1749992272316,0.8598839217301146
"mp-300774464, Co(SO4)2, LiCo(SO4)2, mp-772442, mp-774464",0.5761073465642558,4509.178978308717,2.6733235977760668,0.6485454545454544,0.0,1.2491336815914988,7.405996131247398,0.0,0.05127900566287824,3.643427482470094,-0.4002598307543283,0.04739573149885745,330.68360741124195,0.5213561273756834
"mp-300774465, Mn(SO4)2, LiMn(SO4)2, mp-771564, mp-774465",0.5421772564902806,4509.215852362732,2.8344634981734904,0.5488484848484848,0.0,1.2832126240461144,4.846431383332659,0.0,0.03240083706439467,4.546060565661952,-0.39312823937784575,0.0647236370494255,276.9200280728827,0.4778706469613056
"mp-300774552, Y2Ti2S2O5, Li2Y14Ti14(S2O5)7, mp-25305, mp-774554",0.6289695689533433,2116.2867723663408,4.16893949995957,1.2641363636363638,0.0,7.909064851425634,7.89594911310187,0.0,0.07115334542929119,13.341044602068465,-1.5257287945869986,0.170576590417771,342.7944536678377,0.6260989276888768
"mp-300775092, Cr3Sn3(SbO8)2, Li4Cr3Sn3(SbO8)2, mp-771431, mp-775092",0.4940211654371284,3100.549132072144,5.431623976908685,1.3286458333333333,1.0,0.9653267571901968,7.556816045796008,0.0,0.1174744106249994,7.52591010553984,-0.11910851645734392,0.07856742013183861,368.8864193655081,0.4940394634299922
"mp-300775097, CoO2, Li(CoO2)2, mp-32686, mp-764935",0.4378030549989391,6199.231698943652,4.509753254548545,2.773333333333333,0.0,1.113906829905997,30.0,0.0,0.02068371916666667,28.33333333333333,-0.027886905488011017,0.31426968052735443,1482.8570000000002,0.4427402204545713
"mp-300775129, Cr3(FeO6)2, Li2Cr3(FeO6)2, mp-776667, mp-775129",0.5922589492355461,4375.807834122227,3.0674364905127702,1.8286274509803924,0.0,0.8027701771229973,11.855856045357628,0.0,0.0,13.093077609043345,-7.485855601648457e-05,0.026802652914930208,532.5662600734584,0.5331234044581286
"mp-300775171, Mn2CrNi3(PO4)6, Li4Mn2CrNi3(PO4)6, mp-764646, mp-775171",0.5417695620151902,2480.285327368753,3.3516079614481216,1.1987777777777775,0.0,1.1367976950389125,5.2226477368013295,0.0,0.08479476460937363,6.122479325111662,-0.2984950912394903,0.0539185693864008,246.37973912601745,0.5119282107996258
"mp-300775180, Co3WO8, Li2Co3WO8, mp-765823, mp-775180",0.4414329921078313,4132.956212455237,6.0933570976799825,2.8519444444444435,0.0,0.9710555469645141,18.438251972528988,0.5499719409228702,0.1492042812499994,17.089407230977113,-0.10869767646499123,0.05334128991575423,937.023401728455,0.4396207028798255
"mp-300775291, Mn2Cr3O12, Li2Mn2Cr3O12, mp-764449, mp-775291",0.5835363994626438,4375.824906259327,3.0709114395570767,1.7933333333333332,0.0,0.8034768514430647,11.52701055427378,0.0,0.01625944294117776,13.050017639828928,-0.00045194219543513253,0.033098834722679916,527.142553437567,0.5288437406335298
"mp-300775323, Mn3CuNi2(PO4)6, Li4Mn3CuNi2(PO4)6, mp-773677, mp-775323",0.5159890369730654,2480.290929726986,3.535470789943421,1.1322777777777775,0.0,1.1378019532577723,4.151096835569077,0.0,0.04412268850694545,5.973692325521963,-0.2893350049029024,0.057757090775306615,213.7205229934518,0.4896218774375169
"mp-300775390, Mn2Ni(PO4)3, Li2Mn2Ni(PO4)3, mp-763518, mp-775390",0.5179636043652774,3100.366320231884,3.473130429444328,1.4105555555555556,0.0,1.130743883437786,5.540726737331283,0.0,0.035498592256945294,8.612578280029137,-0.2880622730125009,0.060815001528512436,300.90303815978166,0.4926619059614871
"mp-300775451, V2Cr3Sb3O16, Li4V2Cr3Sb3O16, mp-773383, mp-775451",0.4720796439048486,3100.3093494065147,5.003725842821488,1.7592708333333331,1.0,0.9678968387608524,7.634983218711093,0.0,0.11046316083333353,7.359645916811035,-0.11280696564571355,0.07183389189436529,354.4264549834449,0.4665795567524732
"mp-300775511, K(WO3)6, KLi(WO3)6, mp-34278, mp-775511",0.5283089807447036,4464.407323573816,6.278838345771932,4.2687333333333335,0.0,0.9536570231468234,35.043305830865265,1.5839191898578666,0.0,21.713929988732012,-0.11884648820444473,0.07183982182605968,2169.618296267436,0.5323870452280874
"mp-300775553, V3CuO8, Li2V3CuO8, mp-775644, mp-775553",0.4962262859047416,4133.081721347501,4.038498604567268,2.2183333333333333,0.0,0.8175329932660187,16.79579606425664,0.0,0.0839676320833318,21.143359871758005,-5.122503902536362e-10,0.019870699899756244,623.2881602400347,0.4685627433803825
"mp-300775640, Ni5Te(PO4)6, Li4Ni5Te(PO4)6, mp-850365, mp-775640",0.5220495453749834,3100.490832205392,3.688853867304574,1.5368055555555555,1.0,1.1615722268536253,10.326841879027901,0.0,0.08075479232638827,12.028810178299247,-0.29744811317525804,0.04312022224582675,478.9258059890963,0.5004389979081326
"mp-300775647, Mn3SnO8, Li2Mn3SnO8, mp-770865, mp-775647",0.4949087558543268,4133.366173071502,4.5350981404378965,1.3233333333333333,0.0,0.8156485805971783,13.151773104888525,0.0,0.08873284791666691,20.974521581088702,-1.6783019418653563e-11,0.05501034554775993,777.2691508056737,0.4828794266456278
"mp-300775677, Fe5P6WO24, Li4Fe5P6WO24, mp-851003, mp-775677",0.5580894113550029,3100.394182541092,3.755960009624911,1.6519444444444444,0.0,1.1588554755508584,9.287783609813273,0.16839382851364082,0.014930368854164657,11.995892108098333,-0.3023648703813831,0.05237828008789242,399.9972281389569,0.5179135269966411
"mp-300775679, Mn3CrO8, Li2Mn3CrO8, mp-773946, mp-775679",0.4555112058679483,4132.953010632941,4.076822666868115,1.7080555555555554,0.0,0.8177845645425639,12.272623352430287,0.0,0.07419707104166663,19.71631366892295,-4.7185523162814513e-07,0.05501034554775993,778.6132567166536,0.4374727790875692
"mp-300775700, Ti3Nb2V3O16, Li4Ti3Nb2V3O16, mp-770898, mp-775700",0.4541730729596961,3100.058360165941,4.146670021927957,1.7757291666666668,0.0,0.9705462083603053,7.344304057113468,0.0,0.0922208104166664,7.702158281124843,-0.1195017823482054,0.033976364220105776,303.335585292316,0.4846345893303298
"mp-300775867, SbPO5, LiSbPO5, mp-9750, mp-775867",0.5189038345243454,4429.494827509878,4.273777523631761,1.8776190476190475,1.0,0.9688527930481744,2.5403768892093597,0.0,0.0,9.700270001151416,-0.057057063525493376,0.12907255755789304,403.5201268194844,0.5024878986303062
"mp-300776051, Mn2Fe(PO4)3, Li2Mn2Fe(PO4)3, mp-776759, mp-776051",0.5330783004644838,3100.3779324614366,3.3633039180890214,1.3595833333333331,0.0,1.107761005282666,5.452286727195807,0.0,0.08764843041666738,8.621264175725873,-0.2832654012164824,0.06295085819250351,297.73986186939976,0.5015641323859621
"mp-300776365, Mn21O40, Li9Mn21O40, mp-849596, mp-776365",0.4729927619712802,6097.904536502898,4.119366431581865,2.294344262295082,0.0,0.8388284603063231,20.65573770491803,0.0,0.04335267303278734,33.418032786885234,-0.017060657294835597,0.04673381374745317,1285.3511475409834,0.4542457835093179
"mp-300776371, Nb2(PO4)3, LiNb2(PO4)3, mp-17242, mp-26533",0.6020477688036958,4377.000247633007,3.0634465935678055,2.3188235294117647,0.0,1.1990181701635807,9.005487668677986,0.0,0.0,11.125511621617804,-0.3722849523690878,0.04564327321201702,420.1421336566832,0.5796326629217896
"mp-300776566, Mn3NbCr2(PO4)6, Li4Mn3NbCr2(PO4)6, mp-775967, mp-776566",0.5448667320582983,2480.338015822057,3.3668025745207117,1.2624999999999995,0.0,1.1125382990559305,3.8778573694474345,0.0,0.09418702576388682,5.989770085655402,-0.2921805059215039,0.05944864285264885,202.91022977443268,0.5145447396265832
"mp-300776654, V5O12, Li3V5O12, mp-774289, mp-762254",0.4803117463686464,6563.9879555581665,3.607759834335524,3.2394117647058827,0.0,0.9351095637980914,23.52941176470589,0.0,0.09947182705882264,29.44117647058824,-0.06191199927990354,0.053605305829860436,898.0250588235292,0.4630718159079778
"mp-300776741, Mn3SbO8, Li2Mn3SbO8, mp-774390, mp-776741",0.4981679222826924,4133.455746354327,4.468556337304181,1.6744444444444444,1.0,0.8149986074898123,13.393613735242965,0.0,0.09566917774305496,20.56587578766293,-2.3955498325752464e-09,0.05501034554775993,782.3728533022452,0.4942155950656633
"mp-300776756, TiMn2Ni3(PO4)6, Li4TiMn2Ni3(PO4)6, mp-776680, mp-776756",0.5486230611129858,2480.3161239225587,3.324023614687172,1.1607222222222222,0.0,1.1301389841318228,5.312296473951778,0.0,0.08729911085069375,6.221021709583652,-0.29635908768119873,0.05228726650030067,255.87497841372488,0.5157082585243734
"mp-300776761, Cr(SO4)2, LiCr(SO4)2, mp-765763, mp-776761",0.5564980916730776,4509.212223059953,2.6914866890014584,0.794,0.0,1.2641097590843748,6.551787060205584,0.0,0.0567010805871222,5.029390205603498,-0.3963647229825504,0.05398324502001495,264.9770604296658,0.4939250589205655
"mp-300776839, Mn3Sn(PO4)6, Li6Mn3Sn(PO4)6, mp-778517, mp-776839",0.5511734811249598,3282.688394303709,3.156368148387209,1.1941176470588235,0.0,1.162484692232294,4.126985209619152,0.0,0.0637072534558838,7.0320263412239745,-0.3091503994769506,0.06335582499515764,237.72616338584967,0.5184960042945277
"mp-300776857, Ti3Nb2Cr3O16, Li4Ti3Nb2Cr3O16, mp-777531, mp-776857",0.4468445014298084,3100.0036113925953,4.249642606313613,1.7601041666666666,0.0,0.9649235963036356,7.344304057113468,0.0,0.09629794677083048,7.702158281124843,-0.11277582771750615,0.0563902144753879,333.79577481417977,0.4584495039776367
"mp-300776880, Fe2Ni(PO4)3, Li2Fe2Ni(PO4)3, mp-774420, mp-776880",0.5413667643315561,3100.3542274681045,3.40835464911807,1.4355555555555557,0.0,1.1253467147854637,7.486446086094523,0.0,0.033845428645833835,9.115545584126947,-0.2905161219564813,0.04921363802191967,316.86756729104906,0.5062271274089076
"mp-300777013, Ni(SO4)2, LiNi(SO4)2, mp-772423, mp-777013",0.557247250148855,4509.17732448322,2.7757488152990306,0.6873333333333335,0.0,1.2829442052217206,7.405996131247398,0.0,0.052495255871215285,4.8675760499849945,-0.4031944307626721,0.04626131025825528,330.9917340319437,0.5038921012904363
"mp-300777022, Mn3Cr3(WO8)2, Li4Mn3Cr3(WO8)2, mp-778921, mp-777022",0.4638206160756479,3099.789469359342,5.530569401503502,2.186145833333333,0.0,0.9691253076456496,9.58106857297243,0.5051814855409225,0.0843020470052096,8.185193695529346,-0.11291784666911653,0.09616237794532102,569.6979548592199,0.44716677526811466
"mp-300777041, Mn3Co3(SnO8)2, Li4Mn3Co3(SnO8)2, mp-770554, mp-777041",0.43785615525798455,3099.986603435424,5.1750976885551925,1.0953125,0.0,0.9721892838378959,8.754760609710202,0.0,0.05679523760416672,8.080829455414834,-0.11037611252237294,0.08893228107545624,423.24807710228026,0.42878947545591545
"mp-300777058, V6O7F5, LiV6O7F5, mp-779962, mp-777058",0.4737151378425087,4134.00911835916,4.154499275674606,2.441018518518518,0.0,0.956886665919882,25.141574442188357,0.0,0.03794639777777853,33.90245630053781,-0.5458636217094875,0.13123636805845246,959.851847694892,0.6202747503080456
"mp-300777081, V4O5F7, LiV4O5F7, mp-763945, mp-777081",0.5657283682414542,4650.575529096482,3.311424777201398,1.8517708333333327,0.0,0.8569976334422691,18.856180831641268,0.0,0.04648855875000013,24.584057192732764,-0.23924738592671704,0.15857643070456592,719.7902687456088,0.7126799503311558
"mp-300777185, V2(PO4)3, LiV2(PO4)3, mp-32469, mp-32419",0.5470265701214221,4376.837218818916,2.826033735657747,1.985490196078432,0.0,1.1299809049909175,8.453186555218796,0.0,0.011197824852940741,11.125511621617804,-0.3226558074294002,0.04564327321201702,293.5997323417461,0.5310646070502303
"mp-300777213, Fe5Sb(PO4)6, Li4Fe5Sb(PO4)6, mp-772375, mp-777213",0.5510091347696822,3100.4937151037293,3.545856554202225,1.4261111111111109,1.0,1.158532264902302,9.812861222414712,0.0,0.01917159892360853,12.209895535872269,-0.3015412712702385,0.05237828008789242,416.9252454985778,0.5146612944414866
"mp-300777249, V3Cr3(SbO8)2, Li4V3Cr3(SbO8)2, mp-776725, mp-777249",0.458430163222377,3100.13907310211,4.684124629769723,1.7770833333333331,1.0,0.969880052341546,9.208521868356506,0.0,0.09906985333333472,9.09119021819109,-0.11502659317163595,0.06795272844021155,340.754754761112,0.458389572017079
"mp-300777356, Bi2(SO4)3, Li2Bi2(SO4)3, mp-760109, mp-777356",0.6322865652420184,4377.624167714143,3.9385485268879465,0.5885294117647059,0.0,1.1076026592569768,1.5049348530607365,0.7764309754205228,0.0,4.5290297776282715,-0.3900291663580807,0.053605305829860436,481.6663764672314,0.6023054937187976
"mp-300777396, Mn3FeO8, Li2Mn3FeO8, mp-771261, mp-777396",0.4735066509545909,4132.944244730044,4.03843185092786,1.5083333333333335,0.0,0.8171557260924426,12.253747222284876,0.0,0.09436058015625017,19.71631366892295,-9.242862025378904e-07,0.05501034554775993,773.2063672938826,0.4550872450727302
"mp-300777439, Mn5Fe(PO4)6, Li4Mn5Fe(PO4)6, mp-772374, mp-777439",0.5378358655978414,3100.380955652382,3.333250534131028,1.3533333333333333,0.0,1.149088489994346,6.492695325717403,0.0,0.03958383319444359,11.296244117972995,-0.3002417799746044,0.06523599193780323,389.6712059707209,0.5049962947647838
"mp-300777465, P3(WO6)2, LiP3(WO6)2, mp-851036, mp-763532",0.5960504047315964,4376.916192787662,4.355607362028982,3.1937254901960785,0.0,1.2240565706852289,16.75361403510348,0.7764309754205228,0.0,11.125511621617804,-0.4143842844323089,0.053605305829860436,1000.1344679456926,0.5722770385005959
