,dVraw2,dVnormNumDens,dVnormLiPerFormulaUnit2,dVoriginal,dVraw,dVdensity,dVnormLiPerFormulaUnit,dVweight,VnormLiFrac,dVnormNumDensnorPerFormulaUnit,dVperAtom,avgVolt2,volumetricCap2,energy_grav3,avgVolt3,gravCap3,energy_vol2,energy_vol3,gravCap2,energy_grav2,volumetricCap3,deltax2,deltay,deltax,max Anisotropy,anisotropyMean,deltaz2,deltay2,deltaz
"mp-300765263, VF5, LiVF5, mp-765273, mp-765263",0.006561141129977861,0.6368400134771578,0.006561141129977861,0.0065611411299779645,0.006561141129977861,3.953773166483268,0.0065611411299779645,-1222.9167635736892,1.0,0.6368400134771578,-0.9606331532201324,0.0014235072041174947,1.4309434419406631e-05,8.119624579382565e-06,0.0014235072041174947,3.7424470093070895e-05,3.1045793070664988e-06,3.1045793070664988e-06,3.7424470093070895e-05,8.119624579382565e-06,1.4309434419406631e-05,-0.08218829600400314,-0.012459847500000064,-0.011985793167250458,0.018842668301877863,-0.00186765745512422,0.12920686835573392,-0.08543895428571473,0.018842668301877863
"mp-300765266, Mn2F7, LiMn2F7, mp-765269, mp-765266",0.041275445623148575,5.575453947669292,0.041275445623148575,0.04127544562314856,0.041275445623148575,-1.6469557830992658,0.04127544562314856,-999.0884654552287,1.0,5.575453947669292,-0.6285209893916625,0.007559416422768159,0.00012527729246626103,7.045830122562552e-05,0.007559416422768159,0.0003847119431307615,2.2943985407592137e-05,2.2943985407592137e-05,0.0003847119431307615,7.045830122562552e-05,0.00012527729246626103,0.14578101710224306,-0.06097951250000011,0.040494726972845285,0.040494726972845285,-0.03087397701058066,-0.2596937238165138,-0.2195262450000004,-0.07213714550458716
"mp-300765279, Li6CoNi9O20, Li10CoNi9O20, mp-775263, mp-765279",-0.0263090561242676,-2.136790294075353,-0.006577264031066899,0.027019924843447285,-0.0263090561242676,4.635366117701548,0.006754981210861821,-255.0052702282054,0.3153200501043685,-0.13679531852012095,-1.484137806142091,-0.007079066738523506,-1.247680294188333e-05,-6.448539694107256e-05,-0.007079066738523506,-0.00023965728675588165,-3.35717557831837e-06,-1.342870231327348e-05,-5.991432168897041e-05,-1.612134923526814e-05,-4.990721176753332e-05,-0.014956970820179688,0.06817411485100795,-0.007977051104095833,0.06817411485100795,0.0184800421818008,-0.008919257252830713,0.12782646534563988,-0.0047569372015097144
"mp-300765286, Sn(PO3)4, LiSn(PO3)4, mp-757495, mp-765286",0.0909718740837646,20.829118546193033,0.0909718740837646,0.0909718740837646,0.0909718740837646,-15.740409161721148,0.0909718740837646,-882.8184184977507,1.0,20.829118546193033,0.5465218594239984,0.028324544571602488,0.0004680184968645755,0.0004666304130870553,0.028324544571602488,0.0014987087639026064,0.00014571988219753398,0.00014571988219753398,0.0014987087639026064,0.0004666304130870553,0.0004680184968645755,-0.015902025476308156,-0.16534558939614907,-0.008418719369810201,-0.008418719369810201,-0.09617457887341467,-0.21676780816920446,-0.3123194466371705,-0.11475942785428472
"mp-300765302, Li3Fe2(BO4)2, Li2FeBO4, mp-763208, mp-771409",-0.04318596152993417,-6.8504273888062075,-0.08637192305986834,0.04513516712086285,-0.04318596152993417,11.238306043783414,0.0902703342417257,-1248.2716503691827,0.16389186630330965,-2.094544875693188,-2.059736778686266,-0.009380321587349348,-0.0003477348998848895,-0.00010117279269268112,-0.009380321587349348,-0.0004657883306468574,-7.553068340979382e-05,-3.776534170489691e-05,-0.0009315766612937148,-0.00020234558538536224,-0.00017386744994244476,0.2883509450019007,-0.0012403950000000608,0.02402924541682505,0.028512340229717163,0.017100396882180718,0.342148082756606,-0.01488474000000073,0.028512340229717163
"mp-300765302, Li2FeBO4, Li5Fe2(BO4)2, mp-771409, mp-765302",0.030792319784872624,6.4860663969825545,0.06158463956974525,0.03079231978487252,0.030792319784872624,-1.3856621296952492,0.06158463956974504,-1309.6984976116319,0.17539160538429724,1.3370086811879232,-0.6764305112560501,0.019682616556087856,0.0002555755293786266,0.0002173870292868348,0.019682616556087856,0.0003400894847394297,0.00016336525409657387,8.168262704828693e-05,0.0006801789694788593,0.0004347740585736695,0.0001277877646893133,0.8737793430671899,-0.14756534760844958,0.1237854069345186,0.1237854069345186,-0.00763989585274085,0.0060723749344124564,-1.0416377478243497,0.0008602531157084314
"mp-300765320, LiFe(CO3)2, Li2Fe(CO3)2, mp-763588, mp-765320",0.07588367578870815,10.534134715787994,0.07588367578870815,0.07588367578870825,0.07588367578870815,-4.891982104802384,0.07588367578870825,-394.1293498291111,0.4887923180014732,3.329130846026201,-0.267959157903243,0.021357873200871253,0.0002187346752777028,0.00015120601636956808,0.021357873200871253,0.0005372289747942854,6.156406382082636e-05,6.156406382082636e-05,0.0005372289747942854,0.00015120601636956808,0.0002187346752777028,1.094763967257898,0.24530589777708034,0.33451121221769103,0.33451121221769103,-0.018328991653753308,-2.0775406416742843,0.8028193018158993,-0.6348040849560312
"mp-300765329, VF5, LiVF5, mp-765218, mp-765329",-0.0200028296848547,-1.7884763574254925,-0.0200028296848547,0.020411109634553608,-0.0200028296848547,6.164423691922032,0.020411109634553608,-1222.9230197001837,1.0,-1.7884763574254925,-1.1200169781091285,-0.0043826111797235215,-4.01860508222561e-05,-2.4998227865535106e-05,-0.0043826111797235215,-0.00011409529020756808,-8.804746047300883e-06,-8.804746047300883e-06,-0.00011409529020756808,-2.4998227865535106e-05,-4.01860508222561e-05,0.06563323659291292,0.004621697615119325,0.009571513669799804,0.010060084316870329,0.008084431867263153,0.06898343531568228,0.03169164078938965,0.010060084316870329
"mp-300765356, LiVF6, Li2VF6, mp-766909, mp-765356",0.02786468898701289,3.6057460457186137,0.02786468898701289,0.027864688987012887,0.02786468898701289,1.5761675349067832,0.027864688987012887,-185.63562610528405,0.4527489794844901,1.1793786913402062,-0.8880942721187396,0.006517999840972803,7.876150025274304e-05,4.3486740087513616e-05,0.006517999840972803,0.00018590741288155367,1.8423584284806755e-05,1.8423584284806755e-05,0.00018590741288155367,4.3486740087513616e-05,7.876150025274304e-05,0.04298115294065991,-0.10299116603354984,0.02763074117613851,0.04894365018851499,-0.008805591556298786,0.0761345669599122,-0.1602084804966331,0.04894365018851499
"mp-300765358, Li2VOF5, Li3VOF5, mp-764202, mp-765358",0.008828057771584883,0.9274427775519656,0.008828057771584883,0.008828057771584906,0.008828057771584883,3.1918970125514665,0.008828057771584906,-396.5636651283245,0.26574133715414905,0.1835095746436404,-1.1835610457859458,0.0021768077792764084,2.0471176137584974e-05,1.4843376738054353e-05,0.0021768077792764084,6.019740861662177e-05,5.0477485105121246e-06,5.0477485105121246e-06,6.019740861662177e-05,1.4843376738054353e-05,2.0471176137584974e-05,0.01650859322000935,0.0006412533333333138,0.003930617433335559,0.003930617433335559,-0.004284254021633978,-0.0731834578925974,0.002693263999999918,-0.017424632831570808
"mp-300765364, Li4Mn2V3Cr3O16, Li10Mn2V3Cr3O16, mp-773971, mp-765364",0.08669505917559159,4.839452052414756,0.014449176529265263,0.0866950591755915,0.08669505917559159,-1.4078841371129491,0.01444917652926525,-128.69416387447586,0.5530353417795355,0.3311649018868784,-0.6946602333773346,0.04326468485497152,1.7075824590058458e-05,0.000200192836448052,0.04326468485497152,0.0004011523453960641,8.521594846960446e-06,5.1129569081762675e-05,6.685872423267736e-05,3.3365472741342e-05,0.00010245494754035074,-0.02215401355622535,-0.011211850691109415,-0.01883091152279155,-0.011211850691109415,-0.021504198578452417,-0.040552745319360345,-0.013190412577775779,-0.034469833521456286
"mp-300765380, V5F11, LiV5F11, mp-765348, mp-765380",0.004869214362860174,1.2185601121278793,0.004869214362860174,0.0048692143628601406,0.004869214362860174,2.5153187625865243,0.0048692143628601406,-1882.3908032710767,1.0,1.2185601121278793,-0.9220925701942372,0.002066475688706461,2.738035557061319e-05,3.6287074470279546e-05,0.002066475688706461,8.550284194606869e-05,1.1620116700217548e-05,1.1620116700217548e-05,8.550284194606869e-05,3.6287074470279546e-05,2.738035557061319e-05,-0.03712740206031091,0.03867418500000008,-0.009861966172270087,0.03867418500000008,0.0004709767900730928,-0.10315026242827564,0.1455969317647062,-0.027399288457510718
"mp-300765397, Li2V3O3F5, Li3V3O3F5, mp-764201, mp-765397",0.031579747620710835,5.4123286679056415,0.031579747620710835,0.03157974762071092,0.031579747620710835,-1.5230828902842202,0.03157974762071092,-330.98981585505044,0.3040298439314729,1.0403817384146743,-0.6966384229181701,0.01588775269398967,0.00011393100982085676,0.0001877008763815716,0.01588775269398967,0.00037308903395498244,5.7318624896899535e-05,5.7318624896899535e-05,0.00037308903395498244,0.0001877008763815716,0.00011393100982085676,-0.10069529605066674,-0.06393537565613805,-0.04271921650634347,0.005010187276702993,-0.03388146829525951,0.011809727152228479,-0.1507048140466111,0.005010187276702993
"mp-300765438, Li2Cr3CoO8, Li3Cr3CoO8, mp-763336, mp-765438",0.0003960244076800239,0.05771631119248447,0.0003960244076800239,0.0003960244076799402,0.0003960244076800239,2.7763300114310185,0.0003960244076799402,-378.0643026907547,0.2859970483103105,0.011537774803661556,-1.1601982680078935,9.877474258126896e-05,1.2958256532960778e-06,1.3405338656716084e-06,9.877474258126896e-05,5.37469515236464e-06,3.2319938582659486e-07,3.2319938582659486e-07,5.37469515236464e-06,1.3405338656716084e-06,1.2958256532960778e-06,-0.04567274244266173,-0.011348652824975323,-0.019030309351109054,0.01684157485220024,-0.004512462441294712,0.04041977964528058,-0.02723676677994078,0.01684157485220024
"mp-300765448, CoPO4, LiCoPO4, mp-767020, mp-765448",-0.02970498783801542,-2.5455183748010684,-0.02970498783801542,0.030614387856975126,-0.02970498783801542,6.60647828615478,0.030614387856975126,-643.249036105248,1.0,-2.5455183748010684,-1.1782299270280927,-0.0069914143326874345,-5.719635619114082e-05,-4.1958049852564236e-05,-0.0069914143326874345,-0.00017827056175887874,-1.346182757699973e-05,-1.346182757699973e-05,-0.00017827056175887874,-4.1958049852564236e-05,-5.719635619114082e-05,0.3270913301680461,-0.0012233475000000824,0.09540163796568013,0.09540163796568013,0.016867100093377926,-0.14940682349330153,-0.0041943342857145675,-0.04357699018554628
"mp-300765502, Li3Cr3FeO8, Li4Cr3FeO8, mp-780020, mp-765502",-0.032636784321707635,-4.292376874271257,-0.032636784321707635,0.03373788024265889,-0.032636784321707635,7.053779799970242,0.03373788024265889,-389.7239224017463,0.17300969580587286,-0.6461226731609452,-1.8619397060320173,-0.014018842821092285,-0.0001058904642805442,-0.00019227374860985625,-0.014018842821092285,-0.0004476258806942797,-4.548431488742225e-05,-4.548431488742225e-05,-0.0004476258806942797,-0.00019227374860985625,-0.0001058904642805442,0.07509878947251349,0.01981364785210116,0.02503292982417116,0.02503292982417116,0.021974572924695474,0.06323142329344235,0.059440943556303485,0.021077141097814108
"mp-300765504, Fe3Co5O16, Li4Fe3Co5O16, mp-769678, mp-763071",0.009188603761467849,0.6649717026069376,0.0022971509403669627,0.009188603761467906,0.009188603761467849,2.1132738538151488,0.0022971509403669765,-186.10078204775814,1.0,0.1662429256517344,-0.9448683774311936,0.002308562563344618,3.7353843853423485e-06,1.6063334017963318e-05,0.002308562563344618,6.393572074794958e-05,9.384851905210286e-07,3.753940762084114e-06,1.5983930186987395e-05,4.0158335044908295e-06,1.4941537541369387e-05,0.017113536464711157,-0.01577104291763398,0.01996579254216302,0.01996579254216302,-0.0005554937817516813,-0.005023912259814928,-0.013518036786543413,-0.005861230969784081
"mp-300765504, Li4Fe3Co5O16, Li8Fe3Co5O16, mp-763071, mp-765504",-0.03866549971646337,-2.589858820373018,-0.009666374929115842,0.040220651297814936,-0.03866549971646337,5.287290965361104,0.010055162824453734,-200.54782676466687,0.40558819925839146,-0.22131401153802824,-1.4824349143511169,-0.00985607471287387,-1.5110677300863199e-05,-7.113259508603416e-05,-0.00985607471287387,-0.0002790540266032939,-3.8518049820010814e-06,-1.5407219928004322e-05,-6.976350665082347e-05,-1.778314877150854e-05,-6.0442709203452795e-05,0.4246599994850401,-0.26953171160059675,0.2831066663233601,0.2831066663233601,0.01422454558263155,0.04364802303769698,-0.4042975674008951,0.029098682025131325
