,Crystal System,symmetry ops,ShannonForce,meanbv,stdbv,meanValenceOcc
"mp-300765901, V4(OF3)3, Li3V4(OF3)3, mp-849543, mp-779405",2.0,1.0,-0.7410776714317339,-0.049535285571245084,0.3957462538677618,12652.0
"mp-300765901, Li3V4(OF3)3, Li4V4(OF3)3, mp-779405, mp-765901",2.0,1.0,0.0,-0.058692660781659876,0.453636166487967,150.73684210526315
"mp-300765927, LiCrCoO4, Li2CrCoO4, mp-762011, mp-765927",3.0,8.0,-0.8334941075835003,-0.2338912633385248,0.4719713940523319,25892.285714285717
"mp-300765929, Li3Mn5(FeO6)2, Li5Mn5(FeO6)2, mp-849955, mp-765929",2.0,1.0,-0.11030407767568408,-0.13903759128953144,0.5049483103437797,24771.83333333333
"mp-300765930, LiSbTe2WO12, Li4SbTe2WO12, mp-769943, mp-765930",2.0,1.0,-0.43467819590980894,0.22185042603576666,0.6265451985677594,31786.588235294123
"mp-300765937, CrCo3O8, LiCrCo3O8, mp-765865, mp-763181",5.0,12.0,-1.3488490945542042,-0.3666862089963458,0.5148769528011156,29862.91666666667
"mp-300765937, LiCrCo3O8, Li3CrCo3O8, mp-763181, mp-764806",5.0,12.0,-0.6523946379281401,-0.3076827508485171,0.4938174468784948,27724.153846153848
"mp-300765960, MnVP2(HO5)2, LiMnVP2(HO5)2, mp-766980, mp-765074",2.0,2.0,-1.7748083933953354,0.12385915423773584,0.5053166279349018,28609.875
"mp-300765960, LiMnVP2(HO5)2, Li2MnVP2(HO5)2, mp-765074, mp-849445",2.0,2.0,-1.3280037655051773,0.11662540033557532,0.49751497434816294,27038.823529411766
"mp-300765960, Li2MnVP2(HO5)2, Li3MnVP2(HO5)2, mp-849445, mp-765960",2.0,2.0,-1.3505509171125416,0.1195923036234064,0.4855887220888676,25631.05555555556
"mp-300765997, TiMn3O8, Li2TiMn3O8, mp-774302, mp-775166",1.0,2.0,-0.848042323640479,-0.1746042139290076,0.5049642127640789,29942.5
"mp-300765997, Li2TiMn3O8, Li11Ti4Mn12O32, mp-775166, mp-765997",2.0,1.0,-0.6664658914793511,-0.14953427795329094,0.4860676847921165,25936.714285714286
"mp-300766028, KLiTi2(PO5)2, K4Li5Ti8(PO5)8, mp-776444, mp-766028",3.0,4.0,-1.4085043865796525,0.06754699435399393,0.491208969407568,28752.8125
"mp-300766055, TiFe3(PO4)6, Li6TiFe3(PO4)6, mp-775272, mp-761955",5.0,3.0,0.0,-1.4226226814424936,0.960795990506081,463.2647058823529
"mp-300766055, Li6TiFe3(PO4)6, Li7TiFe3(PO4)6, mp-761955, mp-766055",2.0,1.0,-1.2426286289712114,0.12299839913632556,0.5076091284271045,27638.325
"mp-300766109, Li2V3CoO8, Li11V12(CoO8)4, mp-774950, mp-766109",2.0,1.0,-0.5713958785250713,-0.11044954751751827,0.4902980791626971,25898.75
"mp-300766115, CrO2, Li2Cr3O6, mvc-9788, mp-762466",2.0,1.0,-1.4555613865921555,-0.2854263771548591,0.5015942856774068,29867.66666666667
"mp-300766140, K8Li9Mn4O16, K2Li3MnO4, mp-763768, mp-773442",2.0,1.0,-0.6937438191154286,-0.1296447794298898,0.4290340314025795,20486.97297297297
"mp-300766239, Li5V5O12, Li6V5O12, mp-762939, mp-765419",2.0,1.0,-0.6150133049071554,-0.11489580176791155,0.4424126671807192,24877.818181818184
"mp-300766239, Li6V5O12, Li7V5O12, mp-765419, mp-766239",2.0,1.0,-0.4259867756494845,-0.10250773823380528,0.4354748309415944,23870.043478260868
"mp-300766486, CuS2, LiCuS2, mp-849086, mp-766486",3.0,8.0,-0.4565305542618334,-0.3842509784913145,0.4430081565749758,462.33333333333326
"mp-300766543, Li4Ti11O24, Li7Ti11O24, mp-766548, mp-766543",2.0,1.0,-0.9349934753737402,-0.13047574492265054,0.4956074670983994,27928.179487179492
"mp-300766631, Co3Cu3(TeO8)2, Li4Co3Cu3(TeO8)2, mp-761933, mp-766631",2.0,1.0,-1.5082231620552962,-0.23478319632412345,0.5268777834076674,29910.70833333333
"mp-300766652, Li4V(CO3)4, Li5V(CO3)4, mp-762975, mp-766652",2.0,1.0,-1.3712131394649227,-0.1551569749426825,0.5819050299219943,26102.142857142862
"mp-300766658, V2OF5, LiV2OF5, mp-764448, mp-766658",2.0,1.0,-0.6182606304499744,-0.02557280775097033,0.3828666094124528,10315.5
"mp-300766678, Li2Cr(Si2O5)3, Li3Cr(Si2O5)3, mp-775340, mp-766678",1.0,2.0,-0.4989319766815927,0.060409319368222386,0.5250570791448196,28730.66666666667
"mp-300766714, LiFe(Si2O5)3, Li2Fe(Si2O5)3, mp-775750, mp-775303",3.0,8.0,0.0,-1.633052225986723,1.088556880075904,563.4782608695652
"mp-300766714, Li2Fe(Si2O5)3, Li3Fe(Si2O5)3, mp-775303, mp-766714",3.0,8.0,-1.3944882131635554,0.05196057231532522,0.5165218745081755,28729.70833333333
"mp-300766728, V(SiO3)2, LiV(SiO3)2, mp-767887, mp-766728",3.0,8.0,-1.4962240249896133,0.05006667244275567,0.5229012122104657,30406.55555555556
"mp-300766730, Cr3(CoO6)2, Li2Cr3(CoO6)2, mp-773919, mp-772468",2.0,1.0,-2.0738256683949507,-0.2045186796739857,0.5918508270141154,31642.941176470587
"mp-300766730, Li2Cr3(CoO6)2, Li3Cr3(CoO6)2, mp-772468, mp-766730",3.0,8.0,-1.5866817665398525,-0.20882890337868132,0.4854036441494322,28524.0
"mp-300766739, VOF3, LiVOF3, mp-764398, mp-765521",4.0,4.0,-1.7816964239943125,-0.05022173796455887,0.3802463045319817,13545.8
"mp-300766739, LiVOF3, Li2VOF3, mp-765521, mp-766739",4.0,4.0,-1.0735397751491895,-0.06376561274294808,0.39156720648910187,11533.333333333336
"mp-300766777, FePO4, LiFePO4, mp-767830, mp-766777",3.0,4.0,-1.7496245606210539,0.12367285174527448,0.530626059255486,30446.83333333333
"mp-300766859, V3(OF3)2, LiV3(OF3)2, mp-764432, mp-766859",2.0,2.0,-0.9936576275082966,-0.021812839378699843,0.3877617506027659,12266.454545454546
"mp-300766986, LiMn2(CO3)4, LiMn(CO3)2, mp-763560, mp-763549",2.0,1.0,-2.415307190336797,-0.17682877574729344,0.6205650358176266,28578.10526315789
"mp-300766992, VCrP2(O4F)2, LiVCrP2(O4F)2, mp-765139, mp-765118",2.0,2.0,-2.2015844478897004,0.11401191754935193,0.4664898544870238,27147.142857142862
"mp-300766992, LiVCrP2(O4F)2, Li2VCrP2(O4F)2, mp-765118, mp-767024",2.0,1.0,-0.8427938647267134,0.09764545727040216,0.46526864527286893,25435.4
"mp-300766992, Li2VCrP2(O4F)2, Li3VCrP2(O4F)2, mp-767024, mp-766992",2.0,2.0,-1.5402648478144074,0.1021694699107853,0.4538670070483676,23951.875
"mp-300767026, Li7MnO5F, Li8MnO5F, mp-766915, mp-767026",2.0,1.0,-0.7819565226701995,-0.111217147620163,0.41667473728493015,17423.285714285714
"mp-300767053, LiCo2(CO3)4, LiCo(CO3)2, mp-763593, mp-764978",2.0,1.0,-2.6286290606059173,-0.19858344785074253,0.6575312756724696,28563.789473684214
"mp-300767053, Li3Co2(CO3)4, Li2Co(CO3)2, mp-763408, mp-767053",2.0,1.0,-1.7869148155238088,-0.15206700309622376,0.6212910409414031,26027.285714285717
"mp-300767057, SrLa3MnO8, SrLiLa3MnO8, mp-767144, mp-767057",3.0,8.0,0.0,-0.3830468578302054,0.7288757451835003,318.92307692307685
"mp-300767067, Mn5O7F, LiMn5O7F, mp-766932, mp-767067",5.0,6.0,-0.8702851490557547,-0.1531427845653426,0.5001831216331811,24787.230769230766
"mp-300767088, Sb11S18, Li3Sb11S18, mp-753921, mp-767088",2.0,1.0,-0.8933197758209362,0.04497164937830244,0.5535421500394357,3174.827586206897
"mp-300767104, LiCr2(CO3)4, LiCr(CO3)2, mp-764964, mp-764960",2.0,1.0,-2.458189471421116,-0.18672591350098905,0.6133958549684937,28576.89473684211
"mp-300767106, Mn5O9F, Li4Mn5O9F, mp-766870, mp-766866",2.0,1.0,-0.8114421451719959,-0.17322285119682865,0.4946172863070818,27418.93333333333
"mp-300767106, Li4Mn5O9F, Li5Mn5O9F, mp-766866, mp-767106",2.0,1.0,-0.4004869238154571,-0.13656849559728398,0.468948071707768,22046.94736842105
"mp-300767131, Mn2O3F, LiMn2O3F, mp-767610, mp-767131",1.0,4.0,-1.4768001947134841,-0.15179731884594175,0.4829944635065367,23700.83333333333
"mp-300767137, Sb17S27, Li3Sb17S27, mp-767208, mp-767137",2.0,1.0,0.0,-1.3789770824518248,1.6053875268372932,779.5
"mp-300767138, LiVSiO4, Li2VSiO4, mp-767059, mp-767138",6.0,12.0,-1.3701803918758797,0.02656435390968117,0.4771654621336879,26203.42857142857
"mp-300767161, Li3MnF7, Li4MnF7, mp-764645, mp-767161",2.0,1.0,-0.528448200055255,-0.052617523775871734,0.3730692948002172,5250.636363636364
"mp-300767175, Li3Co2(CO3)4, Li2Co(CO3)2, mp-767064, mp-767175",2.0,1.0,-1.9877611129597956,-0.15206700309622376,0.6212910409414031,26027.285714285717
"mp-300767188, Mn2OF3, LiMn2OF3, mp-765034, mp-767188",3.0,8.0,-0.5531964541265175,-0.10758171377374083,0.4232003247307478,11339.166666666664
"mp-300767196, Mn5OF11, Li3Mn5OF11, mp-767187, mp-767196",2.0,1.0,-0.6400073148530773,-0.08174765497857517,0.4071317043905253,7582.823529411765
"mp-300767205, LiMn2F9, Li3Mn2F9, mp-766806, mp-767205",2.0,1.0,0.15634237001774667,-0.059547700717593965,0.3860855214494285,5773.666666666668
"mp-300767246, Mn7F18, Li2Mn7F18, mp-765911, mp-767246",2.0,2.0,-0.5673704126857126,-0.0714266276738289,0.3964962689750596,5490.76
"mp-300767251, LiVSiO5, Li3V2(SiO5)2, mp-780114, mp-780138",3.0,4.0,-1.1664145473153762,-0.019320850501667708,0.4766200594485484,28572.875
"mp-300767251, Li3V2(SiO5)2, Li2VSiO5, mp-780138, mp-767251",3.0,4.0,-1.0011126825174677,-0.025918740862445732,0.4749466274971456,26978.64705882353
"mp-300767267, MnVO4, LiMnVO4, mp-771856, mp-772054",3.0,8.0,-1.87170411343122,-0.141484618339781,0.4733558329706205,29985.83333333333
"mp-300767267, LiMnVO4, Li2MnVO4, mp-772054, mp-767267",3.0,8.0,-0.6914005418528023,-0.11589262500829366,0.4569229472598471,25883.285714285717
"mp-300767273, Mn3F10, LiMn3F10, mp-765801, mp-767065",2.0,2.0,-0.5826289981232307,-0.0584599043841568,0.3994436661740192,5797.615384615385
"mp-300767273, LiMn3F10, Li2Mn3F10, mp-767065, mp-767273",2.0,2.0,-0.4808624062033085,-0.054220958506644976,0.3975325840873281,5519.357142857143
"mp-300767275, LiCoCuO4, Li2CoCuO4, mp-767935, mp-767275",2.0,2.0,-0.6549233997759047,-0.4203278301367489,0.5226168868898367,19582.285714285714
"mp-300767309, Mn2OF3, LiMn2OF3, mp-767172, mp-767309",3.0,8.0,-0.6513669848308891,-0.10758171377374083,0.4232003247307478,11339.166666666664
"mp-300767384, Ba2Ti11O24, Ba2LiTi11O24, mp-768357, mp-767384",2.0,1.0,-1.5031748084652483,-0.13571727521702845,0.5131946643993446,29374.40540540541
"mp-300767395, Li2CuSbO5, Li3CuSbO5, mp-753557, mp-767395",2.0,1.0,-0.5418642263570699,-0.1877832706984504,0.5092633201672784,25323.55555555556
"mp-300767433, V2OF5, LiV2OF5, mp-764715, mp-767433",2.0,1.0,-0.5644153272074139,-0.02557280775097033,0.3828666094124528,10315.5
"mp-300767440, MnFe2(PO4)3, Li2MnFe2(PO4)3, mp-849505, mp-767440",5.0,12.0,-1.3819008196058389,0.12115127185457827,0.5247061368736216,30430.55555555556
"mp-300767460, Li2V2SiGeO10, Li4V2SiGeO10, mp-767479, mp-767460",3.0,8.0,-1.1197045280394151,-0.043470469613307694,0.4652565522476398,28470.8125
"mp-300767478, MnFe3(PO4)4, Li4MnFe3(PO4)4, mp-767591, mp-767478",3.0,4.0,-1.1312983092776459,0.12178166682725228,0.5261861174690878,30434.625
"mp-300767488, ZrFe(PO4)3, Li2ZrFe(PO4)3, mp-769438, mp-767488",1.0,2.0,0.0,-1.4019520110345478,0.9551057790233056,454.4117647058823
"mp-300767490, Li7Ti12NbO30, Li9Ti12NbO30, mp-767146, mp-767490",2.0,1.0,0.28061737769155165,-0.12372812067036715,0.4899919820380678,27288.9
"mp-300767497, Li7Ti7Nb5O30, Li9Ti7Nb5O30, mp-767392, mp-767497",2.0,1.0,0.3452252696599439,-0.10401536526978963,0.492159794736743,27824.0
"mp-300767511, Ba4Li4Ti19O44, Ba4Li6Ti19O44, mp-762032, mp-767511",2.0,1.0,-0.8517785838886452,-0.13273166825697322,0.5037916032107314,28164.380281690137
"mp-300767596, LiVSiO4, Li2VSiO4, mp-766923, mp-767596",3.0,4.0,-1.1294410443208274,0.02656435390968118,0.4771654621336879,26203.42857142857
"mp-300767622, LiVOF3, Li2VOF3, mp-764237, mp-767622",2.0,1.0,-0.5028915260932677,-0.06376561274294808,0.39156720648910187,11533.333333333336
"mp-300767626, VCrP2(HO5)2, LiVCrP2(HO5)2, mp-766804, mp-765311",2.0,2.0,-1.8738293641752888,0.13873941801198608,0.4922301911875412,28641.0
"mp-300767626, LiVCrP2(HO5)2, Li2VCrP2(HO5)2, mp-765311, mp-767007",2.0,1.0,-1.5302721848778034,0.12284386479746374,0.4896385161926683,27042.764705882357
"mp-300767626, Li2VCrP2(HO5)2, Li3VCrP2(HO5)2, mp-767007, mp-767626",2.0,2.0,-1.3070074114545804,0.12546529783741206,0.4781498449420115,25634.777777777777
"mp-300767647, VF4, LiVF4, mp-765919, mp-767647",1.0,2.0,-1.3289111494053156,-0.03384473816996554,0.3720972987937638,6023.4
"mp-300767653, Ni6O7, LiNi6O7, mp-767815, mp-767653",2.0,2.0,-0.8800494764357829,-0.24472323370763455,0.5132260068249088,24248.69230769231
"mp-300767720, V4Si4O13, Li2V4Si4O13, mp-768099, mp-767720",2.0,2.0,-1.2496391953273631,0.08808068968568891,0.5290440188537171,28191.476190476187
"mp-300767744, Li3Ni2(CO3)4, Li2Ni(CO3)2, mp-765316, mp-767744",2.0,1.0,-1.9949683856589382,-0.18923642490100653,0.5936007455639563,26029.33333333333
"mp-300767773, V3Fe3(TeO8)2, Li4V3Fe3(TeO8)2, mp-775464, mp-767773",2.0,1.0,-1.6083137224592108,-0.06159847969568729,0.4844000149663528,30038.33333333333
"mp-300767775, MnCr3(PO4)6, Li6MnCr3(PO4)6, mp-774419, mp-767775",5.0,3.0,-1.3986381525091192,0.11182761709671944,0.5333227359422621,32148.470588235294
"mp-300767794, LiV2(SiO4)2, LiVSiO4, mp-773738, mp-767794",1.0,2.0,-1.5243114545527905,0.01552856117069255,0.4921133873992911,28088.384615384613
"mp-300767802, LiV2(CO3)4, Li3V2(CO3)4, mp-763681, mp-767179",2.0,1.0,-2.6383794989577742,-0.1527936849243784,0.6054597880759071,28577.736842105263
"mp-300767802, Li3V2(CO3)4, Li2V(CO3)2, mp-767179, mp-767802",2.0,1.0,-1.975169247084916,-0.12538395142055558,0.5936642248156025,26015.809523809527
"mp-300767808, K8Li3Cr4O16, K8Li9Cr4O16, mp-782640, mp-850924",2.0,1.0,-1.3295719224621407,-0.15964976357484945,0.4844819488448932,24096.677419354837
"mp-300767808, K8Li9Cr4O16, K2Li3CrO4, mp-850924, mp-767808",2.0,1.0,-0.6948886962410225,-0.15060598601542635,0.4252274440751807,20481.486486486487
"mp-300767906, MnPO4, LiMn2(PO4)2, mp-851051, mp-767906",2.0,1.0,-1.710248894594527,0.11610811207318585,0.5128662921098931,30398.0
"mp-300767939, LiV2F7, Li2V2F7, mp-767706, mp-767939",2.0,2.0,-0.5552375442941114,0.009021456022502063,0.35717582096570044,5438.6
"mp-300767943, FeCo3O8, LiFeCo3O8, mp-765922, mp-763089",5.0,12.0,-1.327532289220792,-0.3835837031021403,0.4978065435278271,29861.0
"mp-300767943, LiFeCo3O8, Li2FeCo3O8, mp-763089, mp-775721",5.0,12.0,-1.0712843953198392,-0.3123231706807915,0.5123142462259538,27741.538461538457
"mp-300767943, Li2FeCo3O8, Li3FeCo3O8, mp-775721, mp-767943",5.0,6.0,-0.5298298232810901,-0.2518316640738648,0.5333858911327404,25871.714285714286
"mp-300767955, LiFeNiO4, Li3Fe2(NiO4)2, mp-774135, mp-767955",3.0,8.0,-0.6671780192496849,-0.3018062209113167,0.5215435668062348,25924.0
"mp-300767969, SrLiLa15(CoO8)4, SrLi4La15(CoO8)4, mp-767646, mp-767969",2.0,1.0,-0.9259237211814229,-0.20967377502116674,0.48769093525676,27338.075471698114
"mp-300767974, La4CoO8, LiLa4CoO8, mp-778224, mp-767974",4.0,16.0,-1.184636886999647,-0.2086561701068166,0.4908495465597002,27818.0
"mp-300767977, Li12Ni11O28, Li17Ni11O28, mp-763296, mp-767977",2.0,1.0,-0.5033050000926661,-0.3798472626514177,0.5006267082315732,25006.941176470587
"mp-300767985, LiNiP2O7, Li2NiP2O7, mp-767055, mp-767985",2.0,2.0,-1.9236617319939164,0.09849833388158324,0.4887869851550594,29210.545454545456
"mp-300767993, LiFe2(CO3)4, LiFe(CO3)2, mp-763371, mp-763377",2.0,1.0,-2.4333485657521634,-0.20057303913725769,0.6152702486652044,28587.578947368416
"mp-300768001, Li4Fe(SiO4)2, Li6Fe(SiO4)2, mp-762704, mp-768001",2.0,2.0,-1.4174136307128535,-0.05290905396439489,0.4670107296164962,24673.73333333333
"mp-300768006, LiMn3(OF3)2, Li4Mn3(OF3)2, mp-767186, mp-768006",2.0,1.0,-0.929545808742596,-0.08405234537712751,0.42612419798912654,11412.083333333336
"mp-300768023, V3Zn2O8, LiV3Zn2O8, mp-776282, mp-768023",5.0,12.0,-1.0404708942862806,-0.15972669870460193,0.4368894490663273,27824.384615384613
"mp-300768029, Fe(CO3)2, LiFe(CO3)2, mp-769642, mp-768029",5.0,6.0,0.0,-1.5203477102432192,1.049548473020477,572.1111111111112
"mp-300768046, VCoO4, LiVCoO4, mp-769665, mp-768046",3.0,8.0,-1.0152909112603243,-0.10724127324432564,0.5819462556768367,29958.66666666667
"mp-300768059, Li5Ni9O16, Li7Ni9O16, mp-762451, mp-768059",2.0,2.0,-0.5924401343906965,-0.3192019801058556,0.4531506690827102,24198.366666666665
"mp-300768062, Co15O28, Li9Co15O28, mp-769432, mp-762878",2.0,2.0,-0.97038526651209,-0.3212849923118813,0.5780169821037503,29174.279069767446
"mp-300768062, Li9Co15O28, Li13Co15O28, mp-762878, mp-768062",2.0,2.0,-0.4267662748128607,-0.12286454669813192,0.6464512600037988,24444.730769230766
"mp-300768084, Li4V11O22, Li8V11O22, mp-762381, mp-768084",2.0,1.0,-0.690560646955097,-0.10611416056863482,0.4493269554999083,26878.297297297297
"mp-300768114, Li4Ti9O20, Li6Ti9O20, mp-767633, mp-768114",2.0,1.0,-0.4711726007187173,-0.12949001901335586,0.4924889435646578,27537.484848484848
"mp-300768142, Li12Nb14ZnO42, Li13Nb14ZnO42, mp-767604, mp-768142",2.0,1.0,-0.8684115231126924,-0.08032957332399772,0.4858923530055037,27702.130434782608
"mp-300768785, Sn2(SO4)3, LiSn2(SO4)3, mp-768950, mp-768785",5.0,6.0,-2.317764187154985,0.012848719292180769,0.548649956975507,31694.764705882357
"mp-300769069, Na2LiTi3Al(PO4)6, Na2Li4Ti3Al(PO4)6, mp-769074, mp-769069",2.0,1.0,-1.388224125525887,0.13812631607015824,0.4990403341995856,29833.0
"mp-300769153, SbSO4F3, Li2SbSO4F3, mp-769377, mp-769153",3.0,4.0,-1.9536864015907576,0.1428541805621308,0.5420455366785111,22492.0
"mp-300769201, CuHCO4, LiCuHCO4, mp-769935, mp-769201",6.0,12.0,-1.712838040654309,-0.31752298962129644,0.5464630490372278,25973.0
"mp-300769242, LiCu(HO)4, Li2Cu(HO)4, mp-759472, mp-769242",3.0,4.0,-0.7817583447712216,-0.06921022136443912,0.4682398495220474,18809.0
"mp-300769436, CoO2, Li5(CoO2)8, mp-782689, mp-769436",2.0,1.0,-0.19784407584781025,-0.3937728196101746,0.5193045085090184,29861.33333333333
"mp-300769439, LiMn2(BO3)2, Li3Mn4(BO3)4, mp-778403, mp-777784",2.0,1.0,-0.8854921278261021,-0.15903462251165398,0.4474022205910119,24977.090909090908
"mp-300769439, Li3Mn4(BO3)4, Li5Mn6(BO3)6, mp-777784, mp-769439",2.0,1.0,-0.767359537779254,-0.1591779727799962,0.4386621301442944,23982.17391304348
"mp-300769505, Mn5Cr3O16, Li7Mn10Cr6O32, mp-771053, mp-769505",2.0,1.0,-0.5575943971682845,-0.19331713551520124,0.5467206721777446,29900.79166666667
"mp-300769522, Li6Mg(Ni6O13)2, Li13Mg(Ni6O13)2, mp-762905, mp-769522",2.0,1.0,-0.7322018160684027,-0.3913096898178826,0.5029620370559349,26131.13333333333
"mp-300769530, Mn2FeO6, Li3Mn4(FeO6)2, mp-761368, mp-769530",2.0,2.0,0.0,-0.5935294839438459,0.7973387167311965,370.11111111111114
"mp-300769537, Li2MgCo13O28, Li14MgCo13O28, mp-764439, mp-769537",2.0,1.0,-1.070633498282365,-0.3561465426495945,0.5104185640475639,28596.568181818184
"mp-300769545, Li6FeNi9O20, Li8FeNi9O20, mp-762842, mp-762882",2.0,2.0,-1.463831670320709,-0.3488165216877761,0.4870630810062981,25200.36111111111
"mp-300769545, Li8FeNi9O20, Li10FeNi9O20, mp-762882, mp-769545",2.0,2.0,-1.1922953388704278,-0.30596901635912194,0.4674048472931645,23969.868421052633
"mp-300769552, MgCr3Se2(SO6)4, LiMgCr3Se2(SO6)4, mp-769544, mp-769552",2.0,1.0,-2.059852244787412,0.015674458024011715,0.5030914313833486,31706.11764705882
"mp-300769558, Mn(CO3)2, LiMn(CO3)2, mp-768036, mp-769558",5.0,6.0,-2.3397513067646365,-0.18670178206108806,0.6343359535319203,30060.111111111113
"mp-300769563, V3Cr3(TeO8)2, Li4V3Cr3(TeO8)2, mp-763835, mp-769563",2.0,1.0,-1.4678401637483025,0.05492309119727564,0.5336871618434802,29936.33333333333
"mp-300769585, Mn3Co3(TeO8)2, Li4Mn3Co3(TeO8)2, mp-772448, mp-769585",2.0,1.0,-1.5068780590120705,0.04237353271879957,0.6479331407452044,29903.79166666667
"mp-300769602, VSO4F3, LiV2S2(O4F3)2, mp-768093, mp-769600",3.0,8.0,-2.6084353052675544,0.021947377679969852,0.4444430907836677,22504.11111111111
"mp-300769602, LiVSO4F3, Li3V2S2(O4F3)2, mp-769603, mp-769588",2.0,1.0,-1.8590842353978545,0.006604141248483364,0.4448159533327711,20400.8
"mp-300769602, Li3V2S2(O4F3)2, Li2VSO4F3, mp-769588, mp-769602",2.0,1.0,-1.6418595636274766,0.01438630878505713,0.4371029285874413,19510.23809523809
"mp-300769605, Li2VCr3O8, Li3VCr3O8, mp-769577, mp-769583",2.0,1.0,-0.8083738277313137,-0.15620559405894335,0.4575054296661786,25908.42857142857
"mp-300769605, Li3VCr3O8, Li4VCr3O8, mp-769583, mp-769605",2.0,1.0,-0.6167080586467366,-0.11910130465998528,0.4430786260755698,24318.46666666667
"mp-300769614, LiV3CrO8, Li2V3CrO8, mp-769589, mp-769590",2.0,1.0,-0.845071491505581,-0.13170735641431824,0.4593421777451161,27771.92307692308
"mp-300769614, Li2V3CrO8, Li4V3CrO8, mp-769590, mp-769614",2.0,2.0,-0.6644149652854714,-0.11015471241925744,0.4467350531690968,25909.571428571428
"mp-300769617, LiVCrO4, Li2VCrO4, mp-776068, mp-769617",2.0,1.0,-1.113631066785032,-0.12495411440306844,0.4506295607792877,25921.857142857138
"mp-300769631, Mn3NiO8, Li2Mn3NiO8, mp-773296, mp-769631",5.0,12.0,-0.8355318832577937,-0.2736630465747732,0.515479404737868,29888.25
"mp-300769733, Mn7O12, LiMn7O12, mp-782692, mp-769733",7.0,24.0,-0.8652612196957908,-0.17527109260225493,0.5069896746463932,28357.94736842105
"mp-300769763, Li9Cu2(HO2)4, Li5Cu(HO2)2, mp-781825, mp-769763",1.0,2.0,-0.3961242284461177,-0.05268859542271809,0.4201430155059429,16656.304347826088
"mp-300769786, Li2CrO4, Li4CrO4, mp-763266, mp-769786",2.0,2.0,-1.92315578675011,-0.1891599794675526,0.467336786011071,26113.42857142857
"mp-300769791, Li7(CoO3)2, Li4CoO3, mp-764768, mp-769791",2.0,1.0,-0.3902131436224666,-0.10411729610030498,0.4700594990970543,18769.0
"mp-300769813, LiMn4(BO3)4, LiMn2(BO3)2, mp-850920, mp-781608",2.0,2.0,-1.2705803764061483,-0.15887761983680304,0.4569747006040834,26066.761904761905
"mp-300769813, LiMn2(BO3)2, LiMnBO3, mp-781608, mp-769813",2.0,1.0,-1.060914581434417,-0.15903462251165407,0.44740222059101176,24977.090909090908
"mp-300769826, Li3Fe3(SnO5)2, Li5Fe3(SnO5)2, mp-762819, mp-769826",2.0,2.0,-0.8680626466485063,-0.10162696946708946,0.5068675134285834,25309.44444444444
"mp-300769828, LiCo2(BO3)2, LiCoBO3, mp-763318, mp-769828",2.0,1.0,-1.1465009155207115,-0.12923589387889106,0.5053392680417129,24940.090909090908
"mp-300769842, La4FeO8, LiLa4FeO8, mp-770617, mp-769842",1.0,4.0,-1.863560130550679,-0.19925083179170802,0.4710052711924469,27817.69230769231
"mp-300769845, La4MnO8, LiLa4MnO8, mp-772243, mp-769845",3.0,8.0,-1.660699901034483,-0.16105625929618084,0.4869406218670296,27826.384615384613
"mp-300769856, Li2Fe3NiO8, Li3Fe3NiO8, mp-767972, mp-773235",2.0,2.0,-1.0060078198485682,-0.2689611134493421,0.4545883928289946,25889.214285714286
"mp-300769856, Li3Fe3NiO8, Li4Fe3NiO8, mp-773235, mp-769856",2.0,2.0,-0.1713678151309595,-0.2096756820731103,0.5082329477570741,24349.6
"mp-300769874, TiVO4, Li2TiVO4, mp-780818, mp-769874",4.0,8.0,-1.579348142627708,-0.13774168809227358,0.4911331220362814,30003.66666666667
"mp-300769875, Li2CrF6, Li3CrF6, mp-555112, mp-769881",1.0,4.0,-0.27313783410404197,-0.08710551686836626,0.3762831055188831,5380.11111111111
"mp-300769875, Li3CrF6, Li4CrF6, mp-769881, mp-769875",1.0,2.0,-0.18266989752529328,-0.03835909048898693,0.3627651325476994,5048.0
"mp-300769879, VOF3, LiVOF3, mp-764287, mp-769879",3.0,4.0,-1.5049470734151862,-0.05022173796455887,0.3802463045319817,13545.8
"mp-300769880, VOF3, LiVOF3, mp-767197, mp-769880",4.0,4.0,-1.313853089851872,-0.05022173796455887,0.3802463045319817,13545.8
"mp-300769902, Li2Cr3NiO8, Li4Cr3NiO8, mp-775015, mp-769902",5.0,6.0,-0.3737428323832775,-0.2268641323097113,0.4855782206904058,25880.571428571428
"mp-300769908, Mn3CoO8, Li2Mn3CoO8, mp-773167, mp-769908",6.0,12.0,-1.3355997334203271,-0.2390731094756087,0.5066005032578383,29888.58333333333
"mp-300769945, Li2FePCO7, Li3FePCO7, mp-769699, mp-769945",2.0,1.0,-1.8509360912539117,-0.009902809013049222,0.5407113153977924,26786.16666666667
"mp-300769961, Li3Ni3SbO8, Li4Ni3SbO8, mp-772577, mp-769961",2.0,2.0,-0.13202645540866428,-0.10484668294417797,0.6157436543003899,18390.533333333333
"mp-300769962, Li3TiFe3O8, Li4TiFe3O8, mp-769966, mp-769962",5.0,12.0,-0.1693651869743364,-0.13042861595649785,0.4998207941780428,24393.0
"mp-300769983, Li4Cr3(FeO4)3, Li2CrFeO4, mp-780090, mp-769983",2.0,2.0,-0.9082152147878676,-0.16896437157020278,0.4870220827260183,24842.363636363636
