,dVraw2,dVnormNumDens,dVnormLiPerFormulaUnit2,dVoriginal,dVraw,dVdensity,dVnormLiPerFormulaUnit,dVweight,VnormLiFrac,dVnormNumDensnorPerFormulaUnit,dVperAtom,avgVolt2,volumetricCap2,energy_grav3,avgVolt3,gravCap3,energy_vol2,energy_vol3,gravCap2,energy_grav2,volumetricCap3,deltax2,deltay,deltax,max Anisotropy,anisotropyMean,deltaz2,deltay2,deltaz
"mp-300540182, VP2O7, LiVP2O7, mp-32466, mp-540182",0.04058114086176888,5.137449905231162,0.04058114086176888,0.040581140861768894,0.04058114086176888,-1.1821024874235009,0.040581140861768894,-927.1667743449864,1.0,5.137449905231162,-0.5941885913823121,0.010356157428934757,0.00011543558970251311,8.957805759005912e-05,0.010356157428934757,0.0003510162720227933,2.9458736607067302e-05,2.9458736607067302e-05,0.0003510162720227933,8.957805759005912e-05,0.00011543558970251311,-0.0979783604070454,-0.026835068808094286,-0.026944049111937485,-0.021821291899795092,-0.025200136606608952,-0.07935015236289124,-0.09758206839307007,-0.021821291899795092
"mp-300540200, Cr(PO3)4, LiCr(PO3)4, mp-687212, mp-540200",-0.004559669626357353,-0.9975484694998654,-0.004559669626357353,0.004580555445895751,-0.004559669626357353,5.148760381060292,0.004580555445895751,-749.3580577954216,1.0,-0.9975484694998654,-1.0775143836480758,-0.0007783929684869749,-2.2414349133857888e-05,-1.088600623383058e-05,-0.0007783929684869749,-6.376803746469693e-05,-3.8264113825600475e-06,-3.8264113825600475e-06,-6.376803746469693e-05,-1.088600623383058e-05,-2.2414349133857888e-05,0.03333078269499682,0.01810087794530535,0.017645708485586553,0.01810087794530535,0.011797622697686508,-0.0006681346381278213,0.03419054723002121,-0.00035371833783237605
"mp-300540203, Co2P3O10, LiCo2P3O10, mp-540204, mp-540203",-0.08069788367795003,-18.166848152841016,-0.08069788367795003,0.08778167943396742,-0.08069788367795003,24.345758315774013,0.08778167943396742,-755.1473532877861,1.0,-18.166848152841016,-2.210468255169251,-0.019326285010716943,-0.0004081987889407661,-0.00027237210226244537,-0.019326285010716943,-0.0011373035331573092,-9.775926922175689e-05,-9.775926922175689e-05,-0.0011373035331573092,-0.00027237210226244537,-0.0004081987889407661,-0.034164009959634645,-0.1288861062587574,-0.018220805311805144,0.2361173322031513,0.029670140210862925,0.4427199978809088,-0.2416614492351701,0.2361173322031513
"mp-300540223, MnP2O7, LiMnP2O7, mp-540416, mp-540415",0.012611761622708778,1.6225506800327159,0.012611761622708778,0.012611761622708828,0.012611761622708778,2.2505879719634003,0.012611761622708828,-943.1530875706293,1.0,1.6225506800327159,-0.8738823837729114,0.0029196038672272572,3.645779482561447e-05,2.568917239438329e-05,0.0029196038672272572,0.00011096906746815678,8.439924726438021e-06,8.439924726438021e-06,0.00011096906746815678,2.568917239438329e-05,3.645779482561447e-05,0.24793566556978225,-0.030547747500754063,0.06818230803169012,0.06818230803169012,0.005340523007083024,-0.07859269639886175,-0.11108271818456024,-0.021612991509686985
"mp-300540225, NiP2O7, LiNiP2O7, mp-32334, mp-540225",-0.04588798899307718,-5.632598251671557,-0.04588798899307718,0.04809497046856093,-0.04588798899307718,9.741932613155061,0.04809497046856093,-958.1828095100703,1.0,-5.632598251671557,-1.4588798899307718,-0.008546415280107862,-0.0001265612926127003,-7.639617445175443e-05,-0.008546415280107862,-0.00041019148935049954,-2.357142661489404e-05,-2.357142661489404e-05,-0.00041019148935049954,-7.639617445175443e-05,-0.0001265612926127003,0.19320540863748492,0.04345560999999965,0.053131487375308366,0.053131487375308366,0.031758575315314966,-0.0047686233795022044,0.1580203999999987,-0.0013113714293631062
"mp-300540231, FeP2O7, LiFeP2O7, mp-540409, mp-31870",-0.07764866811911722,-9.96047591804917,-0.07764866811911722,0.08418556512600682,-0.07764866811911722,14.999918170826724,0.08418556512600682,-946.7818288388887,1.0,-9.96047591804917,-1.7764866811911733,-0.015808324702263437,-0.0002238062526209588,-0.00013963011342005318,-0.015808324702263437,-0.0006858470167199968,-4.556423178310579e-05,-4.556423178310579e-05,-0.0006858470167199968,-0.00013963011342005318,-0.0002238062526209588,3.830233007399879,0.02314006000000001,1.0533140770349667,1.0533140770349667,0.06772553102735086,-3.1755547052833237,0.08414567272727279,-0.8732775439529141
"mp-300540248, NiPO4, LiNiPO4, mp-540249, mp-540248",-0.036287490648662,-3.113882647125468,-0.036287490648662,0.03765385454328762,-0.036287490648662,7.2531647314389565,0.03765385454328762,-642.2894733051312,1.0,-3.113882647125468,-1.2177249438919724,-0.007552097610904351,-6.996717948905764e-05,-4.5255347285039064e-05,-0.007552097610904351,-0.00021744991603877783,-1.4561463457945429e-05,-1.4561463457945429e-05,-0.00021744991603877783,-4.5255347285039064e-05,-6.996717948905764e-05,0.21958722857142984,-0.01515386250000006,0.06404627500000037,0.06404627500000037,0.02462179250000008,0.08562159428571395,-0.0519561000000002,0.024972964999999903
"mp-300540255, NiPO4, LiNiPO4, mp-540256, mp-540255",-0.06166342474817749,-5.243645844278031,-0.06166342474817749,0.0657156785470383,-0.06166342474817749,9.681735846812717,0.0657156785470383,-642.2906795154796,1.0,-5.243645844278031,-1.3699805484890646,-0.012532930020769828,-0.00011782175230731148,-7.510259133437119e-05,-0.012532930020769828,-0.0003695131929616936,-2.394696341668331e-05,-2.394696341668331e-05,-0.0003695131929616936,-7.510259133437119e-05,-0.00011782175230731148,0.10250640410546424,0.041227309997864836,0.029897701197427073,0.041227309997864836,0.037296541890829836,0.13976439249324887,0.14135077713553654,0.04076461447719759
"mp-300540269, MoP2O7, LiMoP2O7, mp-540270, mp-540269",0.003280792208686992,0.4496339061153917,0.003280792208686992,0.0032807922086870445,0.003280792208686992,3.065044113384872,0.0032807922086870445,-553.4011076021715,1.0,0.4496339061153917,-0.9671920779131296,0.0007895205283813206,1.0103019213836837e-05,8.154716358599429e-06,0.0007895205283813206,3.3886300522415066e-05,2.4312850557357883e-06,2.4312850557357883e-06,3.3886300522415066e-05,8.154716358599429e-06,1.0103019213836837e-05,-0.06968336013893117,-0.040254412376154125,-0.03832584807641215,0.08536392953473683,0.00226122302739018,0.15520714460861235,-0.07318984068391657,0.08536392953473683
"mp-300540272, NiP2O7, LiNiP2O7, mvc-15036, mp-540272",-0.04906951445432792,-6.274713761717348,-0.04906951445432792,0.05160157887479056,-0.04906951445432792,10.610648875523085,0.05160157887479056,-478.88857433001004,1.0,-6.274713761717348,-1.4906951445432783,-0.00915597207015907,-0.00014098926445215142,-8.184498606981281e-05,-0.00915597207015907,-0.0004386310591811552,-2.630744937812019e-05,-2.630744937812019e-05,-0.0004386310591811552,-8.184498606981281e-05,-0.00014098926445215142,0.17933408142130955,0.017124590788069494,0.09863374478172028,0.09863374478172028,0.051074454615796405,0.068118233231999,0.031135619614671806,0.037465028277599455
"mp-300540275, Co(PO3)3, LiCo(PO3)3, mp-31564, mp-540275",-0.014952478044011038,-2.4129279896134936,-0.014952478044011038,0.01517944841312846,-0.014952478044011038,6.293045519804162,0.01517944841312846,-605.3136851119212,1.0,-2.4129279896134936,-1.194382214572142,-0.003128609688476792,-5.421712533043183e-05,-3.534550696206202e-05,-0.003128609688476792,-0.00016892580712488318,-1.1344221545811912e-05,-1.1344221545811912e-05,-0.00016892580712488318,-3.534550696206202e-05,-5.421712533043183e-05,0.1103511766159287,-0.01070112156716041,0.05941986433165392,0.05941986433165392,0.018161845361444343,0.010709759022559141,-0.019873511481869333,0.005766793319839536
"mp-300540276, VPO5, LiVPO5, mp-540277, mp-540276",0.0065172577446011215,0.5766229986751489,0.0065172577446011215,0.006517257744601102,0.0065172577446011215,3.195433850570536,0.006517257744601102,-675.2820521259027,1.0,0.5766229986751489,-0.9543791957877918,0.0016279554230330178,1.2956392201570719e-05,1.0256357464905064e-05,0.0016279554230330178,4.105967778590356e-05,3.2363963148400377e-06,3.2363963148400377e-06,4.105967778590356e-05,1.0256357464905064e-05,1.2956392201570719e-05,0.038693024106565055,-0.002760032508302146,0.011055149744732871,0.019014820740345773,0.0091033126589255,0.0665518725912102,-0.009660113779057513,0.019014820740345773
"mp-300540292, CrPO5, LiCrPO5, mvc-3271, mp-540292",0.9640650818020388,82.54223152478866,-0.017967459098980582,0.01829619523859693,-0.017967459098980582,96.17865708854185,0.01829619523859693,-679.5054695135366,1.0,82.54223152478866,-1.1257722136928636,-0.003982075676155773,-3.456596161722912e-05,-2.524434863808405e-05,-0.003982075676155773,-0.00011390461621589684,-7.660753488884337e-06,-7.660753488884337e-06,-0.00011390461621589684,-2.524434863808405e-05,-3.456596161722912e-05,-1.4741998855064256,0.1617035004365479,-0.42119996728755016,0.1617035004365479,-0.10970947521523924,-0.2437118557815039,0.5659622515279177,-0.0696319587947154
"mp-300540304, Mo(PO3)4, LiMo(PO3)4, mp-697769, mp-540304",0.0501361874157452,12.175683370669038,0.0501361874157452,0.050136187415745104,0.0501361874157452,-7.696735894001348,0.050136187415745104,-837.2477362760318,1.0,12.175683370669038,-0.14768481393233074,0.011419480141007623,0.00027358070946699025,0.00017842753923012086,0.011419480141007623,0.0007833698589174327,6.231326392680463e-05,6.231326392680463e-05,0.0007833698589174327,0.00017842753923012086,0.00027358070946699025,-0.04024882913788221,-0.12039853629782993,-0.021308203661231758,-0.021308203661231758,-0.05756937815181192,-0.05855818960426212,-0.2274194574514565,-0.03100139449637407
"mp-300540306, Ni3(PO4)4, Li3Ni3(PO4)4, mp-697806, mp-540306",-0.020070917095547508,-2.093877314967138,-0.006690305698515836,0.02048200981652526,-0.020070917095547508,6.124117342859321,0.00682733660550842,-384.2544598511431,1.0,-0.697959104989046,-1.1538770310658644,-0.003883284883370444,-1.5682745790009515e-05,-2.7857098952440196e-05,-0.003883284883370444,-0.00014398055779817322,-3.0342694041417517e-06,-9.102808212425252e-06,-4.799351926605774e-05,-9.285699650813397e-06,-4.704823737002854e-05,-0.03669533066323085,0.017910772066309498,-0.020740839070521783,0.04503419273265023,0.014068041909479313,0.07967587945007347,0.031688289040393725,0.04503419273265023
"mp-300540310, Mo(PO3)5, Li2Mo(PO3)5, mp-504210, mp-540310",-0.4885445163949213,-81.8751754087956,0.011455483605078724,0.02291096721015751,0.022910967210157448,-83.3548144472541,0.011455483605078752,-504.3497393834507,1.0,-40.937587704397814,-0.7594348442933477,0.004689064437021378,4.313736908659666e-05,4.4148407472192636e-05,0.004689064437021378,0.00021571098660751122,8.82869332556806e-06,1.765738665113612e-05,0.00010785549330375561,2.2074203736096318e-05,8.627473817319331e-05,2.4249736936919293,0.015902600775212328,1.3279617846408185,1.3279617846408185,0.4659234829110328,0.09843715910073213,0.029039531850387726,0.0539060633170676
"mp-300540313, Fe(PO3)3, LiFe(PO3)3, mp-540314, mp-540313",-0.023302048678151457,-3.808999827051428,-0.023302048678151457,0.023857988692015608,-0.023302048678151457,7.8678191605135135,0.023857988692015608,-599.1310643153219,1.0,-3.808999827051428,-1.30292663281597,-0.00589832736741535,-8.558606883246442e-05,-6.595679347816736e-05,-0.00589832736741535,-0.0002605702119508706,-2.1663960067912176e-05,-2.1663960067912176e-05,-0.0002605702119508706,-6.595679347816736e-05,-8.558606883246442e-05,0.19748990711547226,-0.02509813642744474,0.1063407192160235,0.1063407192160235,0.0240280517358064,-0.017008508365010666,-0.046610824793825945,-0.009158427581159593
"mp-300540330, V(PO3)5, Li2V(PO3)5, mp-32433, mp-540330",-0.0076435400836150046,-1.1958466676195891,-0.0038217700418075023,0.007702413792176176,-0.0076435400836150046,6.114407049667064,0.003851206896088089,-459.34296277466046,1.0,-0.5979233338097943,-1.0802571708779565,-0.001516504285904386,-1.3434998668297585e-05,-1.300509614866192e-05,-0.001516504285904386,-6.554875883142203e-05,-2.665549318602779e-06,-5.331098637205558e-06,-3.2774379415711016e-05,-6.50254807433096e-06,-2.686999733659517e-05,-0.011847710277106979,0.0758762475000001,-0.006488031818415729,0.0758762475000001,0.01923302914052057,-0.021345364648737042,0.1385566258695654,-0.011689128260022665
"mp-300540331, Mn(PO3)4, LiMn(PO3)4, mp-32018, mp-540331",0.01804718896757494,4.87772044961371,0.01804718896757494,0.018047188967574845,0.01804718896757494,0.1780047966046618,0.018047188967574845,-755.1760575746332,1.0,4.87772044961371,-0.6931977875512264,0.00331793944700088,0.00010959961593627074,4.676635641615037e-05,0.00331793944700088,0.00025437512801209435,2.0149669277827884e-05,2.0149669277827884e-05,0.00025437512801209435,4.676635641615037e-05,0.00010959961593627074,-0.18411969647211127,0.04696440293877924,-0.0974751334264119,0.04697144936772535,-0.0011797603733024367,0.08872384880570343,0.08871053888436077,0.04697144936772535
