,VnormLiFrac,dVnormLiPerFormulaUnit,dVraw3,dvnormweight2,dVnormLiPerFormulaUnit2,dVperAtom,dVraw2,dVdensity,dvnormweight,dVoriginal,dVraw,dVweight,gravCap4,gravCap3,avgVolt4,energy_vol4,volumetricCap2,energy_grav4,energy_vol2,volumetricCap4,avgVolt2,avgVolt3,gravCap2,energy_grav3,energy_grav2,energy_vol3,volumetricCap3,max Anisotropy,deltaz2,deltay,deltax,deltax2,anisotropyMean,deltaz,deltay2
"mp-300031583, Co(PO3)3, LiCo(PO3)3, mp-540491, mp-31583",1.0,0.028276801172320898,0.004705126521138832,0.00016946861119214926,0.02827680117232083,-0.6324015847598297,0.02827680117232083,-0.750397205224412,0.0001694686111921499,0.028276801172320898,0.02827680117232083,1.4246656404508753,5.3156225534564275e-05,0.0003194575137903218,0.0009949711221338732,3.582293143307671e-06,0.000101807769794398,1.1240698657286136e-05,2.152881341217611e-05,1.694033334246143e-05,0.005979563029044913,0.005979563029044913,0.0003194575137903218,6.755418787189614e-05,6.755418787189614e-05,2.152881341217611e-05,0.000101807769794398,0.005264684999999769,-0.08957994500000017,-0.04130005749999999,0.005264684999999769,0.01955454428571343,-0.020051016666666754,-0.024117677500000045,-0.15340021357142852
"mp-300031585, CoPO4, LiCo2(PO4)2, mp-540093, mp-767242",1.0,0.27394597544542254,-0.13986735305963796,-0.01007544684192753,-0.24094325758267998,-2.4456595454960786,-0.12047162879133999,28.250849414266703,-0.010075446841927484,0.13697298772271127,-0.12047162879133999,-44.0232653203993,-0.0016425683007266982,-0.0014147896150232694,-0.032516030011554356,-0.0001269317382634831,-0.0009405621318767432,-0.00038186037695075125,-0.00021865965029591508,-0.00054599550572021,-0.028006958104438918,-0.028006958104438918,-0.0028295792300465387,-0.00032890692914247635,-0.0006578138582849527,-0.00010932982514795754,-0.0004702810659383716,1.8504803950000004,1.9088866526134685,1.8504803950000004,-2.4606362751027175,-4.542713123266556,0.14127479668763718,1.0339802701656287,3.416271498461539
"mp-300031585, LiCo2(PO4)2, LiCoPO4, mp-767242, mp-31585",0.46771529171453463,0.023208745545102438,-0.010222608595091507,-0.0007363930698092139,0.023208745545102296,-0.9199050834532384,0.011604372772551148,1.8364735258576166,-0.0007363930698092166,0.011604372772551219,0.011604372772551148,-3.3626775053555273,-0.00012269927103325545,0.00013928422151209612,-0.002457990490204101,-9.706521214335352e-06,9.165055027244658e-05,-2.9502610664320136e-05,2.203705432875668e-05,-4.0368735188175336e-05,0.002790230854912116,0.002790230854912116,0.00027856844302419224,3.3490404012592356e-05,6.698080802518471e-05,1.101852716437834e-05,4.582527513622329e-05,1.2963162876167749,-2.9013335993860223,-0.8920956275,1.2963162876167749,8.889025972229312,-0.006296829931228931,-0.4231111499104616,-6.11722716
"mp-300031592, Co3(PO4)4, Li3Co3(PO4)4, mp-31554, mp-31592",1.0,0.018348221474361326,-0.0863482929262742,-0.0020733874303960572,-0.017390942860598658,-1.39999168579377,-0.05217282858179598,9.258871563940493,-0.0020733874303960594,0.05504466442308398,-0.05217282858179598,-16.622277600253476,-0.0006201999345878637,-0.0003747333476681607,-0.01766619824017662,-3.8888411076152255e-05,-3.828249438675349e-05,-0.00012688814823853787,-7.832304635625845e-06,-0.00019007756311735977,-0.010674160440713303,-0.010674160440713303,-0.00012491111588938688,-7.66675678552572e-05,-2.55558559517524e-05,-2.3496913906877537e-05,-0.00011484748316026048,0.04850027861668327,0.03387280213969698,0.011825394999999942,0.04850027861668327,0.08580818524490116,0.02649039015941702,0.019145496861567857,0.02092185269230759
"mp-300031600, Co(PO3)4, LiCo(PO3)4, mp-31550, mp-31600",1.0,0.003308948942676082,-0.014932695406998205,-0.0010756876103586086,0.0033089489426760058,-0.9437478679745088,0.0033089489426760058,4.028330781695795,-0.0010756876103586214,0.003308948942676082,0.0033089489426760058,-5.700736306072351,-0.0002127022763760615,4.713288213121274e-05,-0.002766690892519353,-1.6519830584305553e-05,1.9757637578135135e-05,-3.9408923494950006e-05,3.6606436048716743e-06,-8.916268852355086e-05,0.0006130734374467208,0.0006130734374467208,4.713288213121274e-05,8.732657579655814e-06,8.732657579655814e-06,3.6606436048716743e-06,1.9757637578135135e-05,-0.015765842731782165,-0.029779925272816043,-0.015765842731782165,-0.0375836894841588,-0.07099141347007773,-0.023038458335810603,-0.015765842791490847,-0.02977992516003298
"mp-300031604, CoP2O7, LiCoP2O7, mp-31589, mp-540352",1.0,0.10869320416066208,-0.12414258814235528,-0.004471350963202538,-0.09803722414168538,-1.9803722414168536,-0.09803722414168538,17.71137989100772,-0.004471350963202518,0.10869320416066208,-0.09803722414168538,-29.771567490538466,-0.0011108179428990256,-0.0008772292351736653,-0.02503495071239809,-7.029167282090356e-05,-0.0002752631935570058,-0.00022401073529283467,-5.551036583621684e-05,-0.0003485603103073471,-0.019770468064939865,-0.019770468064939865,-0.0008772292351736653,-0.00017690456590822872,-0.00017690456590822872,-5.551036583621684e-05,-0.0002752631935570058,0.13233355461042073,0.2500369065277849,0.04043804999999989,0.13233355461042073,0.48121292585607534,0.08051058463518716,0.06876014929514085,0.14704745454545415
"mp-300031604, LiCoP2O7, Li2CoP2O7, mp-540352, mp-31604",0.5062813423309571,0.10478819664170547,0.07371192456823737,0.0026549461377408648,0.10478819664170552,0.16793717936463645,0.10478819664170552,-10.586885412243738,0.0026549461377408747,0.10478819664170547,0.10478819664170552,18.731178845047,0.0006786581839634432,0.0009647742566785158,0.01844206887710641,5.720655610137434e-05,0.00032504877245020524,0.00016979425033298998,8.132431604599085e-05,0.00022865142605490413,0.02621707615550208,0.02621707615550208,0.0009647742566785158,0.00024137795067409116,0.00024137795067409116,8.132431604599085e-05,0.00032504877245020524,0.45581152237149025,3.038743482476602,-0.007444962500000041,-0.5807214511529959,-3.8714763410199726,-0.044118297093835225,0.45581152237149025,-0.049633083333333605
"mp-300031606, Co(PO3)4, LiCo(PO3)4, mp-540467, mp-31606",1.0,0.014620688448205188,-0.03232949177285288,-0.00232887853139698,-0.014410004265304956,-1.2449700725101822,-0.014410004265304956,7.334600024263584,-0.002328878531397008,0.014620688448205188,-0.014410004265304956,-12.342172828356006,-0.00046050336571817186,-0.00020525703004580732,-0.005458289794630949,-2.6924880150779565e-05,-7.108227162969664e-05,-7.774823183590352e-05,-1.2001043522167337e-05,-0.0001594762689544102,-0.0024328863495450413,-0.0024328863495450413,-0.00020525703004580732,-3.465419005800919e-05,-3.465419005800919e-05,-1.2001043522167337e-05,-7.108227162969664e-05,0.03788380118397239,0.0715578864157646,-1.3453943919459936,0.03788380118397239,0.07155829112528117,-0.42320900127867606,0.03788358692599303,-2.54130051812021
"mp-300031609, Co3(PO4)4, Li3Co3(PO4)4, mp-585416, mp-31609",1.0,0.0447351749543737,0.09330988308037763,0.0022405485059880333,0.0447351749543737,0.02890902395059504,0.1342055248631211,-8.915735819349093,0.0022405485059880355,0.1342055248631211,0.1342055248631211,17.962402345736287,0.0006702018235874399,0.0009639363433913464,0.016801717408914656,3.943833955989645e-05,0.00010500599296985395,0.00012067898142317409,1.890776155621376e-05,0.0002190244463500881,0.02416553562201832,0.02416553562201832,0.0003213121144637821,0.00017356988892476463,5.7856629641588206e-05,5.672328466864128e-05,0.0003150179789095619,-0.03457757799617175,-0.06117571491630386,-0.09335838000000003,-0.06664840144024205,-0.11791640254812055,-0.06486145314547127,-0.03457757799617175,-0.16517251846153852
"mp-300031612, Co(PO3)4, LiCo(PO3)4, mp-540264, mp-31603",1.0,0.014983033708630522,-0.03267494663334269,-0.0023537636243583554,-0.014761856317818662,-1.2509515574029173,-0.014761856317818662,8.31748848831561,-0.002353763624358383,0.014983033708630522,-0.014761856317818662,-12.474054381660874,-0.00046542404702912396,-0.00021026883337249818,-0.005605198106305679,-3.1012219548418535e-05,-8.167381783623182e-05,-7.984080330140965e-05,-1.4010671056559528e-05,-0.0001807826591509986,-0.0025323110702118066,-0.0025323110702118066,-0.00021026883337249818,-3.607040219101527e-05,-3.607040219101527e-05,-1.4010671056559528e-05,-8.167381783623182e-05,0.022693076745387675,0.04286470051906561,-0.025524929278742725,-0.02552562967744354,-0.048215078279615575,-0.009452494070266196,0.022693076745387675,-0.04821375530429181
"mp-300031612, LiCo(PO3)4, Li2Co(PO3)4, mp-31603, mp-31612",0.47914674844250654,0.013294581918377402,-0.0047996363280577254,-0.00034574530529158087,0.01329458191837749,-0.8054444387320981,0.01329458191837749,1.2195392176378588,-0.0003457453052915793,0.013294581918377402,0.01329458191837749,-1.900181360642722,-6.9609330620391e-05,0.0001928118892688489,-0.0010989751843311552,-6.161202593823929e-06,7.453363257621102e-05,-1.5938484026907394e-05,1.7066003963775098e-05,-2.6908279836944887e-05,0.003044067220040182,0.003044067220040182,0.0001928118892688489,4.414823688031787e-05,4.414823688031787e-05,1.7066003963775098e-05,7.453363257621102e-05,0.002228386723566844,0.007975278800133968,-0.023197141390880027,-0.023196963582106545,-0.08302071176753921,-0.01472190608313991,0.002228386723566844,-0.08302134813578115
"mp-300031614, Co3(PO4)4, Li3Co3(PO4)4, mp-31551, mp-31614",1.0,0.0029991877649508205,-0.027383499928364422,-0.0006575301332268266,0.002999187764950816,-0.9310186814061309,0.008997563294852448,2.948855326424403,-0.0006575301332268273,0.008997563294852462,0.008997563294852448,-5.271397060095126,-0.00019668304130643322,6.462534437921323e-05,-0.005231801825579441,-1.2312593875147206e-05,7.058329450592286e-06,-3.7577617808512725e-05,1.3485413114376684e-06,-6.44447027503248e-05,0.0017190449794555259,0.0017190449794555259,2.154178145973774e-05,1.2347106673228767e-05,4.1157022244095886e-06,4.0456239343130054e-06,2.117498835177686e-05,0.046105278136180004,0.08157087670247232,-0.058438746666666784,0.006664548995268286,0.01179112514547466,-0.001889639845072832,0.046105278136180004,-0.10339162871794892
"mp-300031615, Co5(P3O11)2, Li4Co5(P3O11)2, mp-31617, mp-31615",1.0,0.002382484582646116,-0.023051618970193533,-0.00041513504844751354,0.0023824845826461278,-0.9213780087726783,0.009529938330584511,2.5184628936136373,-0.0004151350484475134,0.009529938330584464,0.009529938330584511,-4.957592670647875,-0.00018497456991105706,7.647168930989697e-05,-0.005602588726832244,-1.3436514046134296e-05,5.7138385700360245e-06,-4.495720849257255e-05,1.3887218767938163e-06,-5.528397981378643e-05,0.002316207166506493,0.002316207166506493,1.9117922327474242e-05,1.8586088248440695e-05,4.646522062110174e-06,5.554887507175265e-06,2.2855354280144098e-05,0.012184395000000015,-0.04245263889388771,0.012184395000000015,-0.0023990379000351503,-0.004279364902765403,-0.004671283184223052,-0.02379920665263402,0.02173432621621624
"mp-300031618, Co2P5O16, LiCo2P5O16, mp-31620, mp-31575",1.0,0.04274762923864728,-0.053421666390689924,-0.0038482687214154965,-0.040995182381626805,-1.942889194777417,-0.040995182381626805,17.799764199014618,-0.0038482687214154796,0.04274762923864728,-0.040995182381626805,-28.616202401835142,-0.0010677096896456947,-0.0008193483358894922,-0.010491965493475147,-7.435366100951467e-05,-0.0002905215324738075,-0.00020969718800767294,-5.705815822993354e-05,-0.00037858459178568123,-0.008051415614802087,-0.008051415614802087,-0.0008193483358894922,-0.0001609192495872238,-0.0001609192495872238,-5.705815822993354e-05,-0.0002905215324738075,0.19653810294999552,0.06066096394712502,0.02861950499999999,0.19653810294999552,0.3766980306541581,0.08560226884370141,0.031649198581108706,0.05485405124999998
"mp-300031618, LiCo2P5O16, Li3Co2P5O16, mp-31575, mp-31618",0.6433863284941608,0.0063057588149675325,-0.012967790711017403,-0.0004670721333747804,0.006305758814967503,-0.8855601270686385,0.012611517629935006,2.1112912107096826,-0.00046707213337478216,0.012611517629935065,0.012611517629935006,-3.609992770622503,-0.00013294845294936595,0.00012929586817120734,-0.0031607018428112077,-1.1340753225331838e-05,2.2625371887467487e-05,-3.2404164255901385e-05,5.514590435073178e-06,-4.6529069062900284e-05,0.003073865695543312,0.003073865695543312,6.464793408560367e-05,3.151390224469066e-05,1.575695112234533e-05,1.1029180870146357e-05,4.5250743774934974e-05,0.055486272942137184,-0.009383887467753291,-0.031193493333333322,0.055486272942137184,0.1472520320387487,0.006918940670753048,-0.003535957596544718,-0.08278273230769229
"mp-300031636, CrPO5, LiCrPO5, mp-540466, mp-31636",1.0,0.04886229189795177,-0.08553443613779123,-0.0030807677617703225,-0.0465859934858883,-1.3261019544012178,-0.0465859934858883,7.932948186401784,-0.003080767761770321,0.04886229189795177,-0.0465859934858883,-14.532973171547644,-0.0005422451259160526,-0.00029533167042787063,-0.02017018806832124,-3.8438200709730364e-05,-8.87786351722304e-05,-0.00012786880539246336,-2.0935214502239506e-05,-0.00016300243769277236,-0.010985613425290301,-0.010985613425290301,-0.00029533167042787063,-6.96432408283535e-05,-6.96432408283535e-05,-2.0935214502239506e-05,-8.87786351722304e-05,0.26040118999999984,-0.2539612862499998,-0.07740316749999998,0.26040118999999984,0.9114041649999994,0.03681255166666664,-0.07256036749999994,-0.27091108624999993
"mp-300031640, Cr3(PO4)4, Li3Cr3(PO4)4, mp-695952, mp-31640",1.0,0.004715180757597137,-0.05083107470314616,-0.0012205511862638948,-0.004649412299372716,-1.1069364828855728,-0.013948236898118149,5.765024737283206,-0.001220551186263896,0.014145542272791412,-0.013948236898118149,-9.432497994862178,-0.0003519394140863385,-9.657349072647707e-05,-0.010420644995486771,-2.5205894913198884e-05,-1.1246194249672617e-05,-7.214948170053851e-05,-2.305530593451519e-06,-0.00012295234391416043,-0.0028594639377011338,-0.0028594639377011338,-3.2191163575492355e-05,-1.9798087463479567e-05,-6.599362487826521e-06,-6.916591780354557e-06,-3.373858274901785e-05,0.04437998533454923,0.0785184355918948,-0.010711158267879975,-0.003963470173019938,-0.007012293383035275,0.00990178563121644,0.04437998533454923,-0.018950510781633803
"mp-300031641, Cr(PO3)3, LiCr(PO3)3, mp-31690, mp-31641",1.0,0.05544270063024137,0.03068098406242374,0.0011050635377619846,0.05544270063024131,-0.27924489180686385,0.05544270063024131,-5.501395758231287,0.0011050635377619887,0.05544270063024137,0.05544270063024131,9.077060748286474,0.00033867756379255085,0.0006120142281396721,0.008526277320306504,3.54062104557939e-05,0.0002302313017753607,9.411884655283008e-05,6.398151776220524e-05,0.00012740582295134436,0.015407584059180454,0.015407584059180454,0.0006120142281396721,0.0001700793893206028,0.0001700793893206028,6.398151776220524e-05,0.0002302313017753607,-0.03229483239476849,-0.11995223460914012,-0.08934068233871528,-0.03411504665873588,-0.1267130304467333,-0.05191685379740655,-0.03229483239476849,-0.3318368201152282
"mp-300031642, CrP2O7, LiCrP2O7, mp-540267, mp-31642",1.0,0.014918860685131596,-0.04406643522284853,-0.0031743578175225857,-0.014699559997397636,-1.1469955999739763,-0.014699559997397636,5.815175352222365,-0.0031743578175225714,0.014918860685131596,-0.014699559997397636,-10.262210118865502,-0.0003828971093798987,-0.00012772576233354135,-0.008362315624887375,-2.3702889266743434e-05,-4.1665736922344424e-05,-7.266089177169345e-05,-7.906744467215493e-06,-0.00012490581333222148,-0.0027894781963545847,-0.0027894781963545847,-0.00012772576233354135,-2.4238019995513977e-05,-2.4238019995513977e-05,-7.906744467215493e-06,-4.1665736922344424e-05,0.03038695632756827,0.05524901150466958,-0.00524315412428189,0.01905006887547156,0.03463648886449374,0.01473129035958598,0.03038695632756827,-0.009533007498694346
"mp-300031643, CrP2O7, LiCrP2O7, mp-540291, mp-31643",1.0,0.057913539702699524,-0.08291654464791863,-0.002986476899867405,-0.0547431690107441,-1.5474316901074414,-0.0547431690107441,11.440594266272706,-0.0029864768998673916,0.057913539702699524,-0.0547431690107441,-19.309640074222223,-0.0007204691077211459,-0.0004756681829720786,-0.0180121373700003,-5.121222243190232e-05,-0.000155646122967882,-0.00015650903681790817,-3.381133837534827e-05,-0.00023574884204838253,-0.011891975051271238,-0.011891975051271238,-0.0004756681829720786,-0.000103330411205776,-0.000103330411205776,-3.381133837534827e-05,-0.000155646122967882,0.06714170459783197,0.01353024025162403,0.03638427500000008,0.06714170459783197,0.24415165308302533,0.03574893188900955,0.0037208160691966086,0.1323064545454548
"mp-300031644, Cr3(PO4)4, Li3Cr3(PO4)4, mp-705409, mp-31644",1.0,0.011534355181284983,-0.004095812635723805,-6.55655226708256e-05,0.011534355181284997,-0.7347098308304453,0.03460306554385499,0.4229517490949441,-6.556552267082555e-05,0.03460306554385495,0.03460306554385499,-0.7600418582415835,-2.8358202293426146e-05,0.00023958145060312352,-0.0007984574529721257,-1.8450672789876942e-06,2.6653469449115493e-05,-5.528284613555244e-06,5.19595577775984e-06,-9.464561758311056e-06,0.0067456883496554475,0.0067456883496554475,7.986048353437451e-05,4.670516252610013e-05,1.5568387508700042e-05,1.558786733327952e-05,7.996040834734648e-05,0.011411983759295592,-0.020434488129063687,-0.029264868228650265,0.011411983759295592,0.03028564920736138,-0.008517612172662456,-0.007699952048632695,-0.07766445799141801
"mp-300031647, CrPO4, LiCrPO4, mp-31645, mp-31647",1.0,0.060284281862715394,0.012467332068173857,0.0008980933632166732,0.06028428186271543,-0.6382943088237081,0.06028428186271543,-0.9475472098678154,0.0008980933632166729,0.060284281862715394,0.06028428186271543,1.9188279038559173,7.159409613269002e-05,0.0003461846245346389,0.0041243814576929615,7.1311455516052745e-06,0.0001042328389958117,2.3684406652144723e-05,3.448179498919775e-05,2.1556289235204484e-05,0.019942949537666267,0.019942949537666267,0.0003461846245346389,0.00011452309432054779,0.00011452309432054779,3.448179498919775e-05,0.0001042328389958117,0.043537062454583,-0.16948840589628716,0.043537062454583,-0.09888598919456237,-0.16951883861924977,-0.051405721170937856,-0.09886823677283418,0.07463496420785656
"mp-300031648, CrP2O7, LiCrP2O7, mp-540430, mp-31648",1.0,0.007749558103461229,-0.037265760473102316,-0.0013422331246615155,-0.007689964278471692,-1.0768996427847166,-0.007689964278471692,4.601524494430671,-0.0013422331246615096,0.007749558103461229,-0.007689964278471692,-8.67846609965851,-0.00032380545174201167,-6.68187721237496e-05,-0.007107964255696055,-1.898608970997498e-05,-2.0540670493744507e-05,-6.176172302838098e-05,-3.917868569003125e-06,-9.954060628340548e-05,-0.0014667617277905488,-0.0014667617277905488,-6.68187721237496e-05,-1.2744820925039713e-05,-1.2744820925039713e-05,-3.917868569003125e-06,-2.0540670493744507e-05,0.01623645712297961,0.02455030904581434,-0.007671474999999983,0.01623645712297961,0.059041662265380386,0.005105439036859523,0.006751334987598945,-0.027896272727272665
"mp-300031649, CrP2O7, LiCrP2O7, mp-31632, mp-31649",1.0,0.02333787492245687,-0.007162705881350028,-0.0010319414898933912,0.02333787492245695,-0.7666212507754309,0.02333787492245695,0.8524368933155391,-0.0010319414898933865,0.02333787492245687,0.02333787492245695,-1.6680539826360883,-6.22373778009911e-05,0.00020278483616131167,-0.0014265238731821523,-3.787340669032878e-06,6.196074561686458e-05,-1.2395190687438485e-05,1.2340096645984891e-05,-1.901658135187341e-05,0.0046479691163793845,0.0046479691163793845,0.00020278483616131167,4.0386610129651096e-05,4.0386610129651096e-05,1.2340096645984891e-05,6.196074561686458e-05,0.027447672947793045,0.02495242995253913,-0.1085615818481589,-0.10856159585177139,-0.0986923598652467,-0.06322516825071241,0.027447672947793045,-0.0986923471346899
"mp-300031654, Cr3(PO4)4, Li3Cr3(PO4)4, mp-31744, mp-31654",1.0,0.010510163383333104,-0.007053459681864082,-0.00016936703841579221,0.010510163383333071,-0.7582662421833398,0.031530490149999216,0.7308995280388384,-0.00016936703841579238,0.03153049014999931,0.031530490149999216,-1.3088793556809497,-4.8836080728452716e-05,0.00021830784208382985,-0.0013968314668711664,-3.2293676904183664e-06,2.429869519418873e-05,-9.671250330608723e-06,4.811990651683155e-06,-1.6307060187656394e-05,0.006244138733880262,0.006244138733880262,7.276928069460995e-05,4.32325804699072e-05,1.4410860156635735e-05,1.4435971955049465e-05,7.28960855825662e-05,0.006689659192528137,0.011835550879088243,-0.041636770000000066,-0.002459497967290799,-0.0043514194805914135,-0.012468869591587576,0.006689659192528137,-0.07366505461538472
"mp-300031657, CrP2O7, LiCrP2O7, mp-540326, mp-31657",1.0,0.0037228980639556486,-0.026193058441954457,-0.0009434180392578323,0.0037228980639557423,-0.9627710193604437,0.0037228980639557423,3.3146860607467517,-0.0009434180392578281,0.0037228980639556486,0.0037228980639557423,-6.099850555819134,-0.00022759377545572218,3.2348586855184446e-05,-0.005511347950567861,-1.526086013763276e-05,1.0308662630316865e-05,-4.788858432472158e-05,2.16907188546146e-06,-7.25282825625847e-05,0.0007833444368638811,0.0007833444368638811,3.2348586855184446e-05,6.806548317493242e-06,6.806548317493242e-06,2.16907188546146e-06,1.0308662630316865e-05,0.01716529029342717,-0.03204572564856501,-0.012315220000000071,0.01716529029342717,0.06241923743064425,-0.0013208347533094262,-0.008812574553355379,-0.04478261818181844
"mp-300031660, CrP2O7, LiCrP2O7, mp-31692, mp-31660",1.0,0.015522310571452591,-0.044634475919729584,-0.0016076385218170863,-0.015285051258714233,-1.1528505125871427,-0.015285051258714233,5.769137338771828,-0.0016076385218170791,0.015522310571452591,-0.015285051258714233,-10.394495677204416,-0.0003878328646717886,-0.0001328131471059106,-0.008575475334775314,-2.3793609563791137e-05,-4.2410073799356304e-05,-7.451305513230108e-05,-8.148108257536904e-06,-0.00012384331499523915,-0.0029366667213838855,-0.0029366667213838855,-0.0001328131471059106,-2.551695396152692e-05,-2.551695396152692e-05,-8.148108257536904e-06,-4.2410073799356304e-05,0.05260550511097728,0.1912927458580992,0.0077322699999999855,-0.05796998105906104,-0.2107999311238583,0.0007892646839720759,0.05260550511097728,0.0281173454545454
"mp-300031661, Cr2P3O11, LiCr2P3O11, mp-31719, mp-31661",1.0,0.021609879494186135,-0.039039348083856715,-0.0028122279270895198,-0.02115277066905955,-1.3384443307049534,-0.02115277066905955,7.989891626467751,-0.00281222792708953,0.021609879494186135,-0.02115277066905955,-14.829013840471122,-0.000553290808578631,-0.0002997907024989978,-0.009727816211536087,-4.298841369206859e-05,-9.347668957567588e-05,-0.00013786888259055674,-2.329250105052353e-05,-0.0001725196703148334,-0.005270842765903441,-0.005270842765903441,-0.0002997907024989978,-7.470178163767738e-05,-7.470178163767738e-05,-2.329250105052353e-05,-9.347668957567588e-05,0.04792327460314283,0.09020851690003356,0.013776189930046367,0.013776184651137058,0.02593164169625799,0.025158549728108753,0.04792327460314283,0.025931651633028456
"mp-300031663, Li2Cr(PO4)2, Li3Cr(PO4)2, mp-540343, mp-31663",0.2752399218860273,0.00948725165874742,-0.03556539107430663,-0.002561978898883924,-0.009398089617435457,-1.3262070132133266,-0.009398089617435457,5.1312320765602895,-0.0025619788988839333,0.00948725165874742,-0.009398089617435457,-9.881438785826953,-0.00034868321490433925,-9.213890253364445e-05,-0.00801449392033108,-2.552832926531424e-05,-2.993545551394123e-05,-7.857412561930624e-05,-6.7458143709868045e-06,-0.00011328538305972805,-0.002117815376872853,-0.002117815376872853,-9.213890253364445e-05,-2.0763069148854222e-05,-2.0763069148854222e-05,-6.7458143709868045e-06,-2.993545551394123e-05,0.0999785173391435,0.4713272960273907,-0.015357554619234085,-0.01658564166666669,-0.07818945357142866,0.02267844035108091,0.0999785173391435,-0.07239990034781782
"mp-300031664, CrPO4, LiCrPO4, mp-18906, mp-31664",1.0,0.15853370106911724,0.10628587587078131,0.007656380627487488,0.1585337010691173,-0.04879779358529568,0.1585337010691173,-7.262917668419958,0.0076563806274874855,0.15853370106911724,0.1585337010691173,16.35829568759486,0.0006103504080127115,0.0009103853954117081,0.04378929078828676,7.438116395839296e-05,0.0002692877870336987,0.0002514615538541699,0.00011094532660660462,0.0001805388262127479,0.06531515386201307,0.06531515386201307,0.0009103853954117081,0.0003750745852398992,0.0003750745852398992,0.00011094532660660462,0.0002692877870336987,-0.01884230500000017,-0.03230109428571457,-0.1517920498786749,-0.15179204781724076,-0.2602149391152699,-0.10747546756530528,-0.01884230500000017,-0.26021494264915696
"mp-300031670, CrP2O7, LiCrP2O7, mp-31656, mp-31670",1.0,0.022145411071343934,-0.008319628352692,-0.00029965524970076356,0.02214541107134398,-0.7785458892865591,0.02214541107134398,1.0349621528080641,-0.00029965524970076225,0.022145411071343934,0.02214541107134398,-1.9374785782973345,-7.228997833047079e-05,0.0001924234134748123,-0.0016769262331690956,-4.6483448938506855e-06,6.138582988302871e-05,-1.4570958691726524e-05,1.2373089771780235e-05,-2.306154033912811e-05,0.004463687462413366,0.004463687462413366,0.0001924234134748123,3.878537072241288e-05,3.878537072241288e-05,1.2373089771780235e-05,6.138582988302871e-05,-0.006891353420858781,-0.13977098164651766,-0.006891353420858781,-0.006893674543946959,-0.025067907432534394,-0.017407349305866033,-0.03843701995279236,-0.02505946698494102
"mp-300031681, LiCr2(PO4)3, Li3Cr2(PO4)3, mp-697813, mp-31681",0.6314175272232232,0.002425369795970078,-0.029194515271817382,-0.0005257620528709368,0.002425369795970025,-1.0125988344768067,0.00485073959194005,3.4823092730008294,-0.0005257620528709366,0.004850739591940156,0.00485073959194005,-6.087668412931711,-0.00022315646092409703,3.7077987770075936e-05,-0.006002340589703873,-1.5579605203834582e-05,6.295261545027056e-06,-4.5880572798973944e-05,1.2942946146803961e-06,-7.577694321985715e-05,0.0009973034616845304,0.0009973034616845304,1.8538993885037968e-05,7.6231685611068e-06,3.8115842805534e-06,2.5885892293607923e-06,1.2590523090054112e-05,0.002069044363893694,0.010552126255857842,0.0012975699483136853,-0.0042224578078480235,-0.021534534820024924,-0.00028528116521354794,0.002069044363893694,0.006617606736399796
"mp-300031702, Cr(PO3)4, LiCr(PO3)4, mp-31734, mp-31702",1.0,0.0019887743451501017,-0.020466049614780466,-0.0014742868185261826,-0.0019848269721882772,-1.0337420585272015,-0.0019848269721882772,4.573815133966214,-0.001474286818526188,0.0019887743451501017,-0.0019848269721882772,-7.671185982625508,-0.00028622245152271585,-2.7758265640959747e-05,-0.0036278534887742024,-1.784456407780716e-05,-9.762900348145265e-06,-5.073637262035574e-05,-1.7305915286648543e-06,-0.00010066771850092788,-0.0003518344571228881,-0.0003518344571228881,-2.7758265640959747e-05,-4.9204865004895625e-06,-4.9204865004895625e-06,-1.7305915286648543e-06,-9.762900348145265e-06,0.04108154986358725,0.0775984830756648,-1.4702477080466476,0.041006771527407615,0.0774572351073255,-0.46271979555188425,0.04108154986358725,-2.7771345596436676
"mp-300031705, Li2Cr(PO4)2, Li3Cr(PO4)2, mp-540287, mp-31705",0.24854111164331835,0.04667488021109212,-0.06983108014149952,-0.005030332815264337,-0.04459348465655244,-1.8669362642688518,-0.04459348465655244,9.606196384705209,-0.005030332815264355,0.04667488021109212,-0.04459348465655244,-19.401770173839044,-0.0006846241469159864,-0.00043719467505214733,-0.015447039230350061,-4.8373146490068074e-05,-0.0001396466425459534,-0.00015144282508629535,-3.089064584742213e-05,-0.00021867938696028605,-0.009864336990233863,-0.009864336990233863,-0.00043719467505214733,-9.670999336035256e-05,-9.670999336035256e-05,-3.089064584742213e-05,-0.0001396466425459534,0.08663323726771403,0.4084138328335089,-0.0696203881776493,0.019016582707156598,0.08964960419088108,0.012009810599073778,0.08663323726771403,-0.32821040140891805
