,dVnormNumDens,VnormLiFormFrac,dVoriginal,dVraw,dVnormLiPerFormulaUnit2,dVperAtom,dVnormNumDensnorPerFormulaUnit,dVnormLiPerFormulaUnit,VoverLi,VnormLiFrac,energy_vol2,volumetricCap2,avgVolt3,gravCap3,energy_vol3,avgVolt2,volumetricCap3,energy_grav3,gravCap2,energy_grav2
"mp-300765552, MnCoO4, LiMnCoO4, mp-766792, mp-768015",3.777984634940709,1.0,0.05356005061572522,0.05356005061572525,0.05356005061572525,-0.6786396963056479,3.777984634940709,0.05356005061572522,3.5859224471664106,1.0,2.034938140243041e-05,8.488917503163299e-05,0.012839256566066598,0.000369323765583747,2.034938140243041e-05,0.012839256566066598,8.488917503163299e-05,8.853319830290373e-05,0.000369323765583747,8.853319830290373e-05
"mp-300765570, LiMn(PO4)2, Li2Mn(PO4)2, mp-767215, mp-765570",-3.2920749916964103,0.4884137735285332,0.0231724529429338,-0.02264765130871456,-0.02264765130871456,-1.3873874353140825,-1.1138025818963186,0.0231724529429338,-1.7223229486778993,0.4457815879892443,-1.4833280292596176e-05,-7.564633133605823e-05,-0.004440915427064659,-0.0002186583893937363,-1.4833280292596176e-05,-0.004440915427064659,-7.564633133605823e-05,-4.287611997726706e-05,-0.0002186583893937363,-4.287611997726706e-05
"mp-300765603, Li2FeCo3O8, Li3FeCo3O8, mp-763922, mp-763079",1.6169589326110845,0.34054804105590514,0.01094045991481152,0.010940459914811494,0.010940459914811494,-0.9879724880580796,0.31910863293342845,0.01094045991481152,0.5214874817230756,0.2934443297027555,1.0943555846106723e-05,3.553717053538217e-05,0.0033690789743833502,0.0001557144583946309,1.0943555846106723e-05,0.0033690789743833502,3.553717053538217e-05,4.795175996893923e-05,0.0001557144583946309,4.795175996893923e-05
"mp-300765611, Fe3Co7O20, Li2Fe3Co7O20, mp-778275, mp-763055",0.8548893956175773,1.0,0.00497524399196303,0.004975243991963076,0.002487621995981538,-0.925371340120554,0.42744469780878863,0.002487621995981515,0.8506571686500308,1.0,2.1803175235967545e-06,9.60444027036208e-06,0.0011294371514101382,8.482854278146186e-05,4.360635047193509e-06,0.0011294371514101382,1.920888054072416e-05,1.925704706585943e-05,4.241427139073094e-05,9.628523532929716e-06
"mp-300765611, Li2Fe3Co7O20, Li6Fe3Co7O20, mp-763055, mp-763066",1.4657252538024017,0.6721230064371609,0.016641423087371043,0.01664142308737094,0.004160355771842735,-0.9246598563211018,0.1820699098956588,0.004160355771842761,0.9531576842167814,0.6311383822418062,1.997053073764218e-06,8.164995467193689e-06,0.004070278454161521,0.0001461789560026871,7.988212295056872e-06,0.004070278454161521,3.2659981868774755e-05,3.575349607697285e-05,3.6544739000671774e-05,8.938374019243213e-06
"mp-300765611, Li6Fe3Co7O20, Li10Fe3Co7O20, mp-763066, mp-765611",-1.6182710006042471,0.3881009301076242,0.01983178315395961,-0.019446131687156608,-0.004861532921789152,-1.4100182222212911,-0.10296587966140723,0.004957945788489904,-0.6794015998100236,0.3201121445640269,-2.6717002343334358e-06,-9.355568125983786e-06,-0.005553295522605358,-0.0001758517580093067,-1.0686800937333743e-05,-0.005553295522605358,-3.7422272503935136e-05,-5.021856254528712e-05,-4.3962939502326674e-05,-1.255464063632178e-05
"mp-300765619, Li4NbFe5O12, Li6NbFe5O12, mp-772594, mp-765619",-5.155277518065153,0.3004125518155874,0.04938117227661887,-0.04705742163211006,-0.02352871081605503,-1.854883113053924,-0.5435828784052518,0.02469058613830944,-1.972999486608406,0.2368136928897317,-2.519319547055719e-05,-6.336903433979851e-05,-0.018708298680411056,-0.0005317986221860341,-5.038639094111438e-05,-0.018708298680411056,-0.00012673806867959702,-0.00021142355693577945,-0.00026589931109301707,-0.00010571177846788972
"mp-300765660, Mn2V3O12, Li3Mn2V3O12, mp-850239, mp-775642",5.3861735145245015,1.0,0.06294297554565652,0.06294297554565663,0.02098099184855221,-0.6433231385746129,1.7953911715081667,0.02098099184855217,5.067227159349291,1.0,9.623282896044044e-06,4.0341422778390224e-05,0.015014791702366585,0.0003722482723977978,2.886984868813213e-05,0.015014791702366585,0.00012102426833517068,8.879831662175742e-05,0.00012408275746593264,2.9599438873919146e-05
"mp-300765660, Li3Mn2V3O12, Li4Mn2V3O12, mp-775642, mp-765660",7.766061712129493,0.26976240678691765,0.027062981926145424,0.02706298192614553,0.02706298192614553,-0.5396945429142205,1.0561109948221865,0.027062981926145424,1.7368806671158268,0.23325052712626354,4.966518585384321e-05,0.0001603316177323883,0.008383175110006396,0.00048716468198497647,4.966518585384321e-05,0.008383175110006396,0.0001603316177323883,0.00015090675697289286,0.00048716468198497647,0.00015090675697289286
"mp-300765682, V3CrO8, Li2V3CrO8, mp-849352, mp-849964",4.3894255832831,1.0,0.05752069582469765,0.057520695824697626,0.02876034791234882,-0.6548758250518141,2.19471279164155,0.028760347912348824,4.150675821866585,1.0,1.875648217614748e-05,4.9313953421292105e-05,0.021877903334550242,0.0003720372335484087,3.751296435229496e-05,0.021877903334550242,9.862790684258421e-05,0.00014150375818177714,0.00018601861677420436,7.075187909088859e-05
"mp-300765682, Li2V3CrO8, Li3V3CrO8, mp-849964, mp-765682",5.700554708381803,0.355066441824856,0.033698213119840004,0.03369821311983999,0.03369821311983999,-0.6162625190426122,1.0927299768032197,0.033698213119840004,1.7143487418852503,0.30899975909806016,6.337342953562967e-05,0.00011945554637688208,0.017877540218091556,0.0004446394230839153,6.337342953562967e-05,0.017877540218091556,0.00011945554637688208,0.00023588963428009414,0.0004446394230839153,0.00023588963428009414
"mp-300765697, LiTiFeO4, Li2TiFeO4, mp-774090, mp-765697",0.6749681507234083,0.5043000860350616,0.008674776641913517,0.008674776641913573,0.008674776641913573,-1.0958226574243721,0.22368445515406896,0.008674776641913517,0.33167923312363,0.433485812611499,7.203039938982647e-06,1.5034589087200375e-05,0.004156067202837844,5.877535240339998e-05,7.203039938982647e-06,0.004156067202837844,1.5034589087200375e-05,2.815914743888121e-05,5.877535240339998e-05,2.815914743888121e-05
"mp-300765701, Li2V3FeO8, Li4V3FeO8, mp-773994, mp-765701",1.9632620294024108,0.5122557507768365,0.025127412155768747,0.025127412155768858,0.012563706077884429,-0.9614594673945548,0.3216827408071941,0.012563706077884372,0.9335085144172408,0.4425780008878132,8.190374232856644e-06,2.150246532532275e-05,0.009571130842220716,0.00017083290444067504,1.6380748465713292e-05,0.009571130842220716,4.30049306506455e-05,6.507093012293764e-05,8.541645222033752e-05,3.253546506146882e-05
"mp-300765709, Li2Ti2Fe3O10, Li3Ti2Fe3O10, mp-762700, mp-762694",-1.9019457567049969,0.32650758494211035,0.0102386225868345,-0.010134855625116908,-0.010134855625116908,-1.328598218377253,-0.3849781710554283,0.0102386225868345,-0.6534552236851994,0.2868903840563521,-1.113153660141006e-05,-4.3601883122196646e-05,-0.0025874230253959685,-0.00016792905095250395,-1.113153660141006e-05,-0.0025874230253959685,-4.3601883122196646e-05,-4.287219365913656e-05,-0.00016792905095250395,-4.287219365913656e-05
"mp-300765709, Li3Ti2Fe3O10, Li4Ti2Fe3O10, mp-762694, mp-762758",188.9271209278827,0.624162655559985,0.0022329185067067048,-0.0022279436900093713,-0.0022279436900093713,-1.2481235837042004,27.09237646941285,0.0022329185067067048,23.826819548354678,0.6032828030910952,-3.626880566242656e-06,-9.563640159269356e-06,-0.0008449173680113947,-3.749280526934543e-05,-3.626880566242656e-06,-0.0008449173680113947,-9.563640159269356e-06,-1.4218636893558942e-05,-3.749280526934543e-05,-1.4218636893558942e-05
"mp-300765709, Li4Ti2Fe3O10, Li5Ti2Fe3O10, mp-762758, mp-765709",-94.25273082718876,-0.6053941324409488,0.0033713327755928732,-0.003360005080339395,-0.003360005080339395,-1.3475307889335042,-10.550256311992747,0.0033713327755928732,-38.33660697212919,-0.6898885604641563,-5.827812267846818e-06,-1.4374649443274005e-05,-0.0013622230513866108,-5.741379475004115e-05,-5.827812267846818e-06,-0.0013622230513866108,-1.4374649443274005e-05,-2.327686798264769e-05,-5.741379475004115e-05,-2.327686798264769e-05
"mp-300765712, Li2FeNi3O8, Li3FeNi3O8, mp-762822, mp-762778",-0.005330986105593568,0.3333082613508594,3.760797371077373e-05,-3.7606559404309474e-05,-3.7606559404309474e-05,-1.167280907136937,-0.0010662453348821586,3.760797371077373e-05,-0.0017771958561165016,0.28568742287592097,-3.2906915386838485e-08,-1.197932478588315e-07,-1.0330430891781632e-05,-5.34240946190156e-07,-3.2906915386838485e-08,-1.0330430891781632e-05,-1.197932478588315e-07,-1.4675469549987607e-07,-5.34240946190156e-07,-1.4675469549987607e-07
"mp-300765717, Li2VCr3O8, Li5VCr3O8, mp-772377, mp-765717",4.948537549496097,0.6330866046355342,0.09017551567630376,0.09017551567630384,0.03005850522543461,-0.6757110813179013,0.6760471620760184,0.030058505225434587,2.559796766136975,0.5544623056288629,1.9326180902092186e-05,3.483545846958399e-05,0.05002800036122244,0.00041454890969965565,5.797854270627654e-05,0.05002800036122244,0.00010450637540875197,0.00022998541065896567,0.00013818296989988522,7.666180355298857e-05
"mp-300765722, LiMn3NiO8, Li2Mn3NiO8, mp-762829, mp-763636",-1.8318569575452832,0.4934838939990442,0.013032212001911514,-0.012864558350181007,-0.012864558350181007,-1.2645091967650488,-0.6158335206680594,0.013032212001911514,-0.9398016270005484,0.4545211166143552,-1.0083752318220897e-05,-4.1690303701036307e-05,-0.003111587313366133,-0.00017538258452685687,-1.0083752318220897e-05,-0.003111587313366133,-4.1690303701036307e-05,-4.242028448582169e-05,-0.00017538258452685687,-4.242028448582169e-05
"mp-300765723, Na3Li4Mn5O9, Na3Li5Mn5O9, mp-762636, mp-775572",7.05642386649647,0.2182030718848111,0.02328363188724269,0.023283631887242667,0.023283631887242667,-0.6312893139838804,0.7417276651279805,0.02328363188724269,1.2507240346848791,0.1809746467364688,9.108258965063017e-05,0.00014378701007037982,0.014749131286087737,0.00045379645809181233,9.108258965063017e-05,0.014749131286087737,0.00014378701007037982,0.00028745960123278567,0.00045379645809181233,0.00028745960123278567
"mp-300765723, Na3Li5Mn5O9, Na3Li6Mn5O9, mp-775572, mp-765723",-1.9771858589381448,0.16035158219948953,0.007578101360612655,-0.0075211056595804815,-0.0075211056595804815,-1.5082479493668803,-0.1833691373892178,0.007578101360612655,-0.34451429133749417,0.12218574502673893,-6.550979564907711e-05,-4.609691891070671e-05,-0.010688482147118,-0.0001485336584279422,-6.550979564907711e-05,-0.010688482147118,-4.609691891070671e-05,-0.00021108589989436968,-0.0001485336584279422,-0.00021108589989436968
"mp-300765728, Li3VFe3O8, Li4VFe3O8, mp-773273, mp-765728",-0.7562331431817171,0.2461827163868477,0.00508971148420323,-0.005063937503337119,-0.005063937503337119,-1.3449488281875708,-0.10896508058338668,0.00508971148420323,-0.1929072943090162,0.1959282308126374,-6.009473248323137e-06,-1.725027168341115e-05,-0.0017641227637446109,-7.070900674738578e-05,-6.009473248323137e-06,-0.0017641227637446109,-1.725027168341115e-05,-2.463288070254257e-05,-7.070900674738578e-05,-2.463288070254257e-05
"mp-300765743, LiCrFeO4, Li2CrFeO4, mp-774130, mp-765743",-0.3767016096980643,0.49744249160858506,0.0051150167828297715,-0.005088986531314592,-0.005088986531314592,-1.2082267233390689,-0.12599248834663318,0.0051150167828297715,-0.1902776399047568,0.42564856183838296,-2.4674174141090226e-06,-8.50734638487308e-06,-0.0014759777514007054,-3.526409952062009e-05,-2.4674174141090226e-06,-0.0014759777514007054,-8.50734638487308e-06,-1.0227778359273863e-05,-3.526409952062009e-05,-1.0227778359273863e-05
"mp-300765747, Li3TiCr3O8, Li4TiCr3O8, mp-770070, mp-765747",-1.0818668561034317,0.2443506212679039,0.007532504976128119,-0.007476190533730342,-0.007476190533730342,-1.3901785725074454,-0.15651434355222565,0.007532504976128119,-0.2786158815029651,0.19397399601909748,-1.7361089683443342e-05,-2.4854150226910918e-05,-0.005222259186558985,-0.00010031335153759467,-1.7361089683443342e-05,-0.005222259186558985,-2.4854150226910918e-05,-7.007075585329374e-05,-0.00010031335153759467,-7.007075585329374e-05
"mp-300765750, Li4Cr2Fe3O10, Li5Cr2Fe3O10, mp-780315, mp-765750",1.2824664072129686,0.20530573181471107,0.0066764440453646046,0.006676444045364571,0.006676444045364571,-1.1059869133082274,0.14035672078501016,0.0066764440453646046,0.2479877529200337,0.16347971769969585,8.003389384744311e-06,2.804673233361218e-05,0.001905183846906571,0.00011614033493176788,8.003389384744311e-06,0.001905183846906571,2.804673233361218e-05,3.314169767362151e-05,0.00011614033493176788,3.314169767362151e-05
"mp-300765758, Li2MnFe3O8, Li3MnFe3O8, mp-770757, mp-765758",-0.9280128236043887,0.3289336946260553,0.006599458060916996,-0.006556190754990149,-0.006556190754990149,-1.2737511156648391,-0.18705516090544747,0.006599458060916996,-0.31546198957749993,0.2810003870993449,-5.95567055399131e-06,-2.1125340916824083e-05,-0.0018483257799048573,-9.082543256748872e-05,-5.95567055399131e-06,-0.0018483257799048573,-2.1125340916824083e-05,-2.560556804387121e-05,-9.082543256748872e-05,-2.560556804387121e-05
"mp-300765765, V2F7, LiV2F7, mp-765229, mp-766914",3.6931128468131065,1.0,0.025581633818365868,0.02558163381836588,0.02558163381836588,-0.7697652956347069,3.6931128468131065,0.025581633818365868,3.6009935484737525,1.0,2.1370017070771107e-05,8.298215402075352e-05,0.006587921919452363,0.00023080690069555038,2.1370017070771107e-05,0.006587921919452363,8.298215402075352e-05,5.94386523960576e-05,0.00023080690069555038,5.94386523960576e-05
"mp-300765765, LiV2F7, Li2V2F7, mp-766914, mp-765765",-3.3627425266816164,0.487462644594907,0.025074710810186085,-0.024461349544335025,-0.024461349544335025,-1.3829038838259444,-1.1390457172062718,0.025074710810186085,-1.7656910597264641,0.4362089090543976,-4.298652529958568e-05,-7.740719319156782e-05,-0.013584117672982746,-0.00022703424089686724,-4.298652529958568e-05,-0.013584117672982746,-7.740719319156782e-05,-0.00012607889186774606,-0.00022703424089686724,-0.00012607889186774606
"mp-300765780, V2OF5, LiV2OF5, mp-765708, mp-765780",-3.322329894714188,1.0,0.032899004407676014,-0.03185113381587793,-0.03185113381587793,-1.2548090705270232,-3.322329894714188,0.032899004407676014,-3.431631240564144,1.0,-2.299542387172884e-05,-7.465087108530436e-05,-0.009811410265451728,-0.0002612307087499648,-2.299542387172884e-05,-0.009811410265451728,-7.465087108530436e-05,-8.046940094179465e-05,-0.0002612307087499648,-8.046940094179465e-05
"mp-300765784, Li2Cr3(CoO4)3, Li4Cr3(CoO4)3, mp-763109, mp-763111",0.17726948245048002,0.5008199869357163,0.0016426678037098075,0.0016426678037098465,0.0024640017055647693,-1.0928592466254463,0.08853762309049508,0.0024640017055647108,0.08834402390581886,0.4509019856292879,1.644178098697886e-06,5.964902831586141e-06,0.0004527883357955224,1.6932782901923263e-05,1.0961187324652574e-06,0.0004527883357955224,3.976601887724094e-06,4.667387145004865e-06,2.539917435288489e-05,7.0010807175072965e-06
"mp-300765786, LiCoNiO4, Li2CoNiO4, mp-776511, mp-765786",2.9871706994144143,0.5201657736469688,0.04202654279216023,0.04202654279216032,0.04202654279216032,-0.8234499005306907,0.9674293172627741,0.04202654279216023,1.37310813336871,0.4516180270251072,1.9557154707378065e-05,6.429921081685996e-05,0.012782732303566744,0.00030656697876028737,1.9557154707378065e-05,0.012782732303566744,6.429921081685996e-05,9.324496763833252e-05,0.00030656697876028737,9.324496763833252e-05
"mp-300765791, V3(OF)4, Li2V3(OF)4, mp-764325, mp-765791",5.228330022339738,1.0,0.07026926899534924,0.07026926899534927,0.035134634497674636,-0.6135190205255789,2.6141650111698684,0.03513463449767462,4.885060399097056,1.0,1.6460753834393093e-05,5.8738807231346104e-05,0.01969200931335779,0.0004020565691042441,3.2921507668786186e-05,0.01969200931335779,0.00011747761446269221,0.00011267089890776377,0.00020102828455212206,5.633544945388188e-05
"mp-300765796, Mn3CoO8, Li2Mn3CoO8, mp-772359, mp-775027",2.9411806982129263,1.0,0.04113424322805082,0.041134243228050885,0.020567121614025442,-0.7531945406316952,1.4705903491064631,0.02056712161402541,2.824977391093924,1.0,8.65675065876494e-06,3.304333225460245e-05,0.010776421833564582,0.0002805756814273561,1.731350131752988e-05,0.010776421833564582,6.608666450920491e-05,7.350571353745294e-05,0.00014028784071367807,3.675285676872647e-05
"mp-300765796, Li2Mn3CoO8, Li3Mn3CoO8, mp-775027, mp-765796",2.9802848913320936,0.3461722260606942,0.019636505573947586,0.019636505573947586,0.019636505573947586,-0.8459370756255206,0.5817874438209351,0.019636505573947586,0.9360329600855172,0.2994702422078868,2.71563674626219e-05,6.433538407457144e-05,0.008288691654188992,0.0002729656893973417,2.71563674626219e-05,0.008288691654188992,6.433538407457144e-05,0.00011522052246350108,0.0002729656893973417,0.00011522052246350108
"mp-300765810, Nb4VO12, Li3Nb4VO12, mp-767656, mp-765810",-0.28742561070153466,1.0,0.003840725158630542,-0.003826030427310753,-0.0012753434757702515,-1.0216808390880938,-0.09580853690051157,0.001280241719543514,-0.2885295334757909,1.0,-9.00052645535177e-07,-2.15276356162307e-06,-0.001599631687096568,-3.0234571488435844e-05,-2.700157936605531e-06,-0.001599631687096568,-6.45829068486921e-06,-1.2640824352430125e-05,-1.007819049614528e-05,-4.213608117476709e-06
"mp-300765811, Ni3Sn(PO4)4, Li4Ni3Sn(PO4)4, mp-774257, mp-765811",6.040988609665088,1.0,0.0788847121017704,0.07888471210177038,0.01972117802544259,-0.5266917273893771,1.510247152416272,0.0197211780254426,5.599290213220897,1.0,9.169739339930264e-06,3.393439816477767e-05,0.02131619498204281,0.0005168720583993801,3.667895735972105e-05,0.02131619498204281,0.00013573759265911068,0.00013966895845923664,0.00012921801459984502,3.491723961480916e-05
"mp-300765816, LiMn(PO4)2, Li2Mn(PO4)2, mp-767217, mp-767800",-0.34336771960138684,0.4987765832008718,0.0024468335982563705,-0.0024408612170218947,-0.0024408612170218947,-1.1228621832046504,-0.1146420024445768,0.0024468335982563705,-0.17252402347357074,0.4570079651342779,-1.6422823353365714e-06,-7.734110111545793e-06,-0.0005182992227818179,-2.356601023092736e-05,-1.6422823353365714e-06,-0.0005182992227818179,-7.734110111545793e-06,-5.00407180120657e-06,-2.356601023092736e-05,-5.00407180120657e-06
"mp-300765816, Li2Mn(PO4)2, Li3Mn(PO4)2, mp-767800, mp-765816",4.379787762798831,0.3517931778470274,0.0284783249463203,0.02847832494632036,0.02847832494632036,-0.7442875530974428,0.8453246898806601,0.0284783249463203,1.3386539526099075,0.30193111460449096,2.087432781648218e-05,9.280616964036353e-05,0.006405456586533301,0.00028232760316251204,2.087432781648218e-05,0.006405456586533301,9.280616964036353e-05,6.350223226423076e-05,0.00028232760316251204,6.350223226423076e-05
"mp-300765820, LiV2F7, Li2V2F7, mp-767641, mp-765820",5.9426602616235815,0.5207755512530212,0.04335244436577202,0.043352444365772035,0.043352444365772035,-0.6294172848247555,1.9227964464054528,0.04335244436577202,2.7244060451224854,0.4728531063783233,5.486912220074472e-05,0.00012773943605702846,0.018621583443851845,0.00040236902219019773,5.486912220074472e-05,0.018621583443851845,0.00012773943605702846,0.00017283335303352757,0.00040236902219019773,0.00017283335303352757
"mp-300765830, LiVF5, Li2VF5, mp-767672, mp-767661",2.2582507017539246,0.510377679758243,0.021195275070627684,0.0211952750706276,0.0211952750706276,-0.9935719202565414,0.7420380525293485,0.021195275070627684,1.0822545456837034,0.4404316340094206,1.2505501819539545e-05,4.966613180380981e-05,0.005336786686114387,0.00012638606245558756,1.2505501819539545e-05,0.005336786686114387,4.966613180380981e-05,3.1822915870439284e-05,0.00012638606245558756,3.1822915870439284e-05
"mp-300765830, Li2VF5, Li3VF5, mp-767661, mp-765830",3.0340670282901208,0.3507426860353543,0.02681425734846488,0.02681425734846484,0.02681425734846484,-1.0473145882830426,0.5868598733516294,0.02681425734846488,0.9321239615710936,0.2695855217897737,3.214768612848315e-05,6.451770983343012e-05,0.013360925724616512,0.00016683600094146963,3.214768612848315e-05,0.013360925724616512,6.451770983343012e-05,8.313052969556307e-05,0.00016683600094146963,8.313052969556307e-05
"mp-300765833, Li4Fe5NiO12, Li6Fe5NiO12, mp-770801, mp-765833",-2.377409620564116,0.3184120111616475,0.022381983257528715,-0.021891996948356748,-0.010945998474178374,-1.5165479589723507,-0.24387901201858495,0.011190991628764356,-0.8456810158451257,0.2564494667217973,-6.2161719281878665e-06,-2.7878973476219756e-05,-0.00488125637044804,-0.00023342978412287818,-1.2432343856375733e-05,-0.00488125637044804,-5.575794695243951e-05,-5.204781562367419e-05,-0.00011671489206143909,-2.602390781183709e-05
"mp-300765834, Li5V2OF11, Li6V2OF11, mp-765620, mp-765834",-97.57970228792715,-0.6995379123636242,0.019722747418174702,-0.019341284156022282,-0.019341284156022282,-1.8558716843088603,-9.31910888293957,0.019722747418174702,-36.375647072039975,-0.7889872761722363,-2.108316393268477e-05,-9.125101164259384e-05,-0.00446872267156013,-0.00026593576747474784,-2.108316393268477e-05,-0.00446872267156013,-9.125101164259384e-05,-6.144334490443436e-05,-0.00026593576747474784,-6.144334490443436e-05
"mp-300765836, Li2V(OF)2, Li3V(OF)2, mp-764690, mp-765836",-36.673917168348325,-0.3356180333448001,0.0017135250086000033,-0.00171059386323578,-0.00171059386323578,-1.4167638198597108,-7.34981906042474,0.0017135250086000033,-24.574961460694798,-0.5264206095369142,-1.1127360578497756e-06,-2.8240171586328448e-06,-0.0006740183805683702,-9.047781943321325e-06,-1.1127360578497756e-06,-0.0006740183805683702,-2.8240171586328448e-06,-3.56506092079474e-06,-9.047781943321325e-06,-3.56506092079474e-06
"mp-300765837, Li7VO5F, Li8VO5F, mp-764407, mp-765837",8.207782540175899,0.1611468546886343,0.04309080187714765,0.04309080187714772,0.04309080187714772,-0.7934575474398616,0.4447375931556979,0.04309080187714765,0.6869036486126756,0.1012287728806796,9.590886788270604e-05,0.00012879531087224178,0.032088047275996984,0.00033034170725777454,9.590886788270604e-05,0.032088047275996984,0.00012879531087224178,0.00024599264478627667,0.00033034170725777454,0.00024599264478627667
"mp-300765840, V3Co(PO4)4, Li4V3Co(PO4)4, mp-775494, mp-765840",2.9417733478154506,1.0,0.039187158351218665,0.039187158351218665,0.009796789587804666,-0.7648770498926878,0.7354433369538627,0.009796789587804666,2.830840743339138,1.0,6.539369723326819e-06,1.652499525252952e-05,0.015507376126231978,0.00022641290395571578,2.615747889330728e-05,0.015507376126231978,6.609998101011805e-05,8.959746532283403e-05,5.660322598892895e-05,2.2399366330708508e-05
"mp-300765841, V2O3F, LiV2O3F, mp-764327, mp-765841",4.8157162686692105,1.0,0.0641733147000807,0.06417331470008081,0.06417331470008081,-0.6149601117995152,4.8157162686692105,0.0641733147000807,4.5253119977232625,1.0,4.417211000658155e-05,0.00010820641710740016,0.02619688177647909,0.0004209838378570905,4.417211000658155e-05,0.02619688177647909,0.00010820641710740016,0.00017185435849298206,0.0004209838378570905,0.00017185435849298206
"mp-300765853, V2O2F3, LiV2O2F3, mp-764353, mp-765853",4.907458015691635,1.0,0.04994586540949818,0.04994586540949824,0.04994586540949824,-0.6503789421335124,4.907458015691635,0.04994586540949818,4.674010515558948,1.0,3.330929456218503e-05,0.000110267802203747,0.0150874644260543,0.00036864347852388825,3.330929456218503e-05,0.0150874644260543,0.000110267802203747,0.00011135847427059231,0.00036864347852388825,0.00011135847427059231
"mp-300765854, LiVF6, Li3V2F12, mp-765938, mp-765854",5.312497282663449,0.34493915523859753,0.017717166272533724,0.01771716627253379,0.03543433254506758,-0.8188861024450976,2.0791706039613924,0.03543433254506745,1.6783485815522947,0.30399785244101,6.33067678252638e-05,0.0002302781023925065,0.004870704248835209,0.0002318221411939837,3.16533839126319e-05,0.004870704248835209,0.00011513905119625327,6.373124633582448e-05,0.0004636442823879674,0.00012746249267164895
"mp-300765862, Li7Ni(O2F)2, Li8Ni(O2F)2, mp-764953, mp-765862",9.552543381321657,0.1642512761531982,0.046965403635355285,0.04696540363535537,0.04696540363535537,-0.684968698210053,0.5049392775994622,0.046965403635355285,0.7655541875501655,0.10455493873556942,5.960452013212835e-05,0.0001440755811481242,0.01942973489462492,0.0003788843649524946,5.960452013212835e-05,0.01942973489462492,0.0001440755811481242,0.00015674565098815606,0.0003788843649524946,0.00015674565098815606
"mp-300765863, V6O7F5, LiV6O7F5, mp-764335, mp-765863",2.9605003216162085,1.0,0.014363835434639372,0.014363835434639306,0.014363835434639306,-0.7414509621764941,2.9605003216162085,0.014363835434639372,2.9185783426,1.0,1.950964740379303e-05,6.652076550513238e-05,0.004212720081735977,0.0002784596070876156,1.950964740379303e-05,0.004212720081735977,6.652076550513238e-05,8.166846411379574e-05,0.0002784596070876156,8.166846411379574e-05
"mp-300765867, V3(O2F)2, LiV3(O2F)2, mp-765508, mp-765867",1.7325109989828908,1.0,0.015696794921425058,0.015696794921425037,0.015696794921425037,-0.8587288457071746,1.7325109989828908,0.015696794921425058,1.705736404452196,1.0,1.4223127538044174e-05,3.8928540914829865e-05,0.005735059954967443,0.00015330463874251268,1.4223127538044174e-05,0.005735059954967443,3.8928540914829865e-05,5.601215400749565e-05,0.00015330463874251268,5.601215400749565e-05
"mp-300765874, V2O2F3, LiV2O2F3, mp-764379, mp-765874",5.434176505778818,1.0,0.05925809605373389,0.0592580960537338,0.0592580960537338,-0.5851933276238634,5.434176505778818,0.05925809605373389,5.130172264931318,1.0,3.823029848600853e-05,0.0001221028683614764,0.018553656685116503,0.0004373757563483288,3.823029848600853e-05,0.018553656685116503,0.0001221028683614764,0.00013694195672978832,0.0004373757563483288,0.00013694195672978832
"mp-300765882, Ni(PO3)3, LiNi(PO3)3, mp-767052, mp-765882",-4.1828151206960555,1.0,0.02534026461251804,-0.024714005181581664,-0.024714005181581664,-1.321282067360562,-4.1828151206960555,0.02534026461251804,-4.288808762679737,1.0,-1.814318336879077e-05,-9.398548676503575e-05,-0.004770850726215428,-0.0002789856634898569,-1.814318336879077e-05,-0.004770850726215428,-9.398548676503575e-05,-5.385606037892295e-05,-0.0002789856634898569,-5.385606037892295e-05
"mp-300765883, CrPHO5, LiCrPHO5, mp-774136, mp-765883",4.23830884128108,1.0,0.0474780299590889,0.047478029959088994,0.047478029959088994,-0.6201757603272886,4.23830884128108,0.0474780299590889,4.046203089764674,1.0,2.0428862812351488e-05,9.52323992369211e-05,0.010184791818821565,0.00030277226691806456,2.0428862812351488e-05,0.010184791818821565,9.52323992369211e-05,6.494946209289455e-05,0.00030277226691806456,6.494946209289455e-05
"mp-300765896, V3F10, LiV3F10, mp-768262, mp-765896",6.8676924351909205,1.0,0.036647926183809736,0.03664792618380972,0.03664792618380972,-0.5235769596104736,6.8676924351909205,0.036647926183809736,6.6249034621357055,1.0,3.578014394614684e-05,0.000154313159403173,0.008497448171341848,0.00047824201901337365,3.578014394614684e-05,0.008497448171341848,0.000154313159403173,0.00011088858751629284,0.00047824201901337365,0.00011088858751629284
"mp-300765899, CoO2, Li(CoO2)2, mp-849598, mp-762036",191.028894438712,1.0,0.06632191717831183,-0.0621968995571357,-0.1243937991142714,-1.3731813973428142,382.057788877424,0.13264383435662366,50.92457423858518,1.0,-4.884771945371976e-05,-0.0001940733038817589,-0.01565478940013919,-0.00043815057859919096,-2.442385972685988e-05,-0.01565478940013919,-9.703665194087944e-05,-0.0001102813015175856,-0.0008763011571983817,-0.0002205626030351712
"mp-300765901, V4(OF3)3, Li3V4(OF3)3, mp-849543, mp-779405",227.3089831651051,1.0,0.02502856083810423,0.025028560838104327,0.008342853612701442,-0.8665143421967773,75.76966105503503,0.00834285361270141,55.43967062226253,1.0,4.6536697169364015e-06,1.3745028662847116e-05,0.008473947816901832,0.00013807680966820932,1.3961009150809199e-05,0.008473947816901832,4.123508598854134e-05,4.6748819775181e-05,4.602560322273644e-05,1.558293992506033e-05
