,x,y,z,x2,y2,z2,avg,max
mp-300767611,-1.1564230239023612,0.90077059828133,1.0468548298079683,2.08156144302425,-1.6213870769063936,-1.884338693654343,0.263734134728979,1.0468548298079683
mp-300767622,-inf,inf,-inf,0.2151501255830857,-5.668351126288266,4.707742830348431,,inf
mp-300767622,-0.03712365860851463,0.014163799538029044,0.047433741800368516,0.12374552869504878,-0.04721266512676348,-0.15811247266789508,0.00815796090996098,0.047433741800368516
mp-300767626,inf,inf,-inf,-0.1531896862479618,-0.014007570690696802,0.0374406929726332,,inf
mp-300767626,0.11027325756588624,0.022543245819920614,-0.04003111425916739,-0.10378659535612822,-0.021217172536395882,0.03767634283215754,0.030928463042213163,0.11027325756588624
mp-300767626,-0.09832917992307212,-0.9068505603148012,1.197754932001328,0.17480743097435042,1.6121787738929798,-2.1293421013356943,0.0641917305878182,1.197754932001328
mp-300767631,0.03120925014925424,0.05268325499999982,0.09321860015472128,-0.054616187761194916,-0.09219569624999968,-0.16313255027076226,0.05903703510132511,0.09321860015472128
mp-300767631,0.0237090573367198,-0.018313052499999927,-0.015631630241978778,-0.07376151171423935,0.05697394111111088,0.04863173853060064,-0.0034118751350863032,0.0237090573367198
mp-300767639,-0.001116500391731427,0.011557431666666671,0.012199078716548387,0.00578550202988103,-0.05988850954545458,-0.06321340789484163,0.007546669997161211,0.012199078716548387
mp-300767647,-inf,inf,inf,0.11203026421865392,-0.08713670041489062,-5.04683246,,inf
mp-300767648,0.0377069030289654,-0.0008297633333333997,-0.026471628419832367,-0.18099313453903398,0.003982864000000318,0.12706381641519546,0.003468503758599874,0.0377069030289654
mp-300767650,0.0062320104488213035,0.001069248333333365,-0.011552690981490402,-0.032293145052983134,-0.0055406504545456176,0.0598639441768139,-0.0014171440664452438,0.0062320104488213035
mp-300767653,inf,inf,-inf,-0.04509373902760405,-0.09245117786539137,0.06924458914872389,,inf
mp-300767658,inf,inf,inf,-0.03904610611083692,-0.06659671944016221,-0.16733642825442496,inf,inf
mp-300767680,-inf,-inf,inf,0.003902205773744116,0.001466830114768447,-0.17611345722519944,,inf
mp-300767720,inf,inf,inf,-0.051095114663576524,-0.08598344091916088,-0.002067165553146122,inf,inf
mp-300767724,0.005136994358452718,-0.019728501666666468,0.0023552809976408184,-0.02661897076652772,0.10222950863636264,-0.012204637896866058,-0.004078742103524311,0.005136994358452718
mp-300767724,-0.0008633155690984662,0.004047484999999851,0.016866147834957212,0.005705389847955082,-0.02674859652173815,-0.1114632378658042,0.006683439088619532,0.016866147834957212
mp-300767739,-inf,inf,inf,0.021549363020366245,-0.05731076270614111,-0.03679320249999996,,inf
mp-300767744,0.0008715973884643919,-0.09816242158699258,0.06362031675110795,-0.0022412504274798646,0.2524176555094094,-0.16359510021713464,-0.011223502482473412,0.06362031675110795
mp-300767773,-inf,-inf,-inf,0.0014142526558902355,0.0035568295699350827,0.0663885985790138,-inf,-inf
mp-300767775,-inf,-inf,-inf,0.03921530595752435,0.018743985153451586,0.04334321166921858,-inf,-inf
mp-300767794,-0.016247693996841228,0.03137977201358222,0.015709483668501445,0.029995742763399193,-0.05793188679430564,-0.029002123695694982,0.010280520561747478,0.03137977201358222
mp-300767799,inf,inf,-inf,-0.012402986691133044,-0.10230403,0.2915716074143901,,inf
mp-300767802,-3.167339991081452,0.12346290525979775,2.6877004399459934,1.5003189431438448,-0.05848242880727261,-1.273121261027049,-0.11872554862522006,2.6877004399459934
mp-300767802,-0.0202467929252134,-0.02811996091603764,0.05601496344012702,0.05206318180769159,0.0723084709269539,-0.14403847741746945,0.002549403199625327,0.05601496344012702
mp-300767808,-0.021790870817990655,0.2773628802815669,-0.21290581065138825,0.009841038433931262,-0.12526065561103014,0.09615101126191723,0.014222066270729332,0.2773628802815669
mp-300767808,-0.002554353532507805,-0.01676503389012771,0.06414354192423409,0.005799072884612318,0.03806115802083048,-0.14562317626042334,0.01494138483386619,0.06414354192423409
mp-300767906,inf,inf,inf,-0.2713534814242067,-0.024187621762294498,-0.2854646120209185,inf,inf
mp-300767939,0.14675871052384526,-0.02626610542874941,0.037807316786014684,-0.2641656789429215,0.047278989771748936,-0.06805317021482643,0.052766640627036836,0.14675871052384526
mp-300767940,-inf,inf,-inf,1.306414787485346,-0.3033769762229448,1.4687171611495042,,inf
mp-300767943,-inf,-inf,inf,0.034431649052708124,0.0159970429524261,-0.10972358192337328,,inf
mp-300767943,-0.032588265902091074,-0.0325881290145027,-0.15830812364631794,0.03008147621731484,0.030081349859540963,0.14613057567352428,-0.07449483952097058,-0.0325881290145027
mp-300767943,0.1188224927977819,0.08086905094761221,0.08086930227559996,-0.2036957019390547,-0.13863265876733524,-0.13863308961531426,0.09352028200699802,0.1188224927977819
mp-300767955,0.11453276150273164,0.007482195035872773,-0.044023144751200505,-0.3926837537236513,-0.025653240122992367,0.15093649628983033,0.025997270595801297,0.11453276150273164
mp-300767964,-0.011739519171394708,-0.16840272693417724,-0.010897037424776991,0.02113113450851048,0.303124908481519,0.019614667364598583,-0.06367976117678298,-0.010897037424776991
mp-300767969,0.025272156266391118,0.05159194047878657,0.0309778527961857,-0.008265107709763134,-0.016872835879854726,-0.010131121669192807,0.0359473165137878,0.05159194047878657
mp-300767974,inf,inf,inf,-0.023327254721444923,-0.15292313613269035,-0.023327254721444923,inf,inf
mp-300767977,0.02311691857476224,-0.0028257272519121765,-0.0007150786938578957,-0.04242634467838717,0.005186040603509405,0.0013123797204921375,0.0065253708763307215,0.02311691857476224
mp-300767978,-inf,-inf,-inf,0.006241177016001132,0.001803581861137419,0.001803581861137419,-inf,-inf
mp-300767985,0.0477106851282918,0.013849568291911307,0.012944857999388049,-0.0867467002332578,-0.02518103325802056,-0.023536105453432814,0.02483503713986372,0.0477106851282918
mp-300767990,inf,inf,-inf,-0.04547659583679575,-0.04547469145754768,0.747487692319897,,inf
mp-300767990,-0.014364872129458915,-0.01436408738346362,-0.15013600404642524,0.013608826227908448,0.013608082784333956,0.14223410909661338,-0.0596216545197826,-0.01436408738346362
mp-300767993,-0.01646283890000966,-0.17999997316739602,0.001929867436911259,0.01559637369474599,0.17052629036911202,-0.0018282954665475085,-0.06484431487683147,0.001929867436911259
mp-300767993,0.19355905012542607,-0.04248249185532238,-0.09430015829441762,-0.3484062902257669,0.07646848533958027,0.16974028492995172,0.018925466658562026,0.19355905012542607
mp-300767996,-0.04825918722468448,0.05862053534066991,-0.03386338746645512,0.16546007048463252,-0.20098469259658253,0.11610304274213185,-0.007834013116823227,0.05862053534066991
mp-300768001,0.17658984028158864,-0.07453162208090469,0.014866416156945172,-0.25899843241299675,0.10931304571866024,-0.021804077030186258,0.03897487811920971,0.17658984028158864
mp-300768006,-0.03947762331298589,-0.003083684963872457,0.10500793201989732,0.01206260712341235,0.0009422370722943618,-0.03208575700607973,0.020815541247679658,0.10500793201989732
mp-300768013,0.007647963333333284,-0.3567057975344137,-0.0404819620062297,-0.01911990833333321,0.8917644938360341,0.10120490501557423,-0.12984659873577006,0.007647963333333284
mp-300768017,-0.120017858203477,0.12100105089101908,0.24845358123745065,0.036928571754916,-0.037231092581852025,-0.07644725576536943,0.08314559130833092,0.24845358123745065
mp-300768020,0.008430401666666606,-0.021913507345500054,-0.003023024747604334,-0.040465927999999714,0.10518483525840024,0.014510518788500803,-0.005502043475479261,0.008430401666666606
mp-300768023,inf,inf,inf,-0.030132953581061283,-0.02329400656059377,-0.02329400656059377,inf,inf
mp-300768029,-inf,-inf,-inf,0.09680415364052396,0.29672178042106445,0.09680415864052436,-inf,-inf
mp-300768041,-inf,inf,inf,0.005681267836084025,-0.10358160382520598,-0.119676275,,inf
mp-300768046,inf,inf,inf,-0.26746745589919474,-0.26746745589919385,-0.26746745589919474,inf,inf
mp-300768059,0.002531630176020539,-0.5526801474498737,0.013646798258822734,-0.010548459066752242,2.3028339477078066,-0.05686165941176138,-0.17883390633834348,0.013646798258822734
mp-300768062,inf,inf,inf,-0.012390030596879598,-0.005354510486641139,-0.024421204431732933,inf,inf
mp-300768062,-7.378726197949782e-05,0.02441950695730712,-0.008639962339294292,0.00013728687685608484,-0.045434371117681976,0.016075314544744663,0.0052352524520111075,0.02441950695730712
mp-300768084,0.04647640466172165,0.014924818572962241,-0.02268119576866301,-0.041451928482076066,-0.013311324673182535,0.020229174604483226,0.01290667582200696,0.04647640466172165
mp-300768114,-0.0009367474179380332,-0.00016438006817587336,0.002998258037851365,0.003292809105479147,0.0005778208457091308,-0.010539331284568434,0.0006323768505791527,0.002998258037851365
mp-300768142,-0.000206964906353857,0.0002578206882244416,-0.0005398097920781275,0.0020516521151599755,-0.002555787691964032,0.005351157938861443,-0.00016298467006918096,0.0002578206882244416
mp-300768589,-0.029492067519784726,0.02450635749999996,-0.03697256696165163,0.09830689173261578,-0.08168785833333324,0.12324188987217212,-0.013986092327145464,0.02450635749999996
mp-300768754,-inf,-inf,inf,0.4196734036679359,3.086222194967588,-3.4037977848403287,,inf
mp-300768755,inf,-inf,-inf,-2.3866905158032337,0.0659696349999992,1.4006630116161976,,inf
mp-300768785,inf,-inf,inf,-0.6980039513863421,0.2554734618746153,-0.6980035479764268,,inf
mp-300768820,0.043397052739977404,0.01806078624999996,-0.013716864101110948,-0.2840534361162157,-0.11821605545454518,0.08978311047999893,0.01591365829628881,0.043397052739977404
mp-300768832,inf,inf,-inf,-0.04453657789417642,-0.04453657789417642,0.2536915133059177,,inf
mp-300769069,0.18855144983404407,-0.04501067718083896,0.17920225687167424,-0.06115182156779811,0.014598057464055878,-0.05811965087729976,0.10758100984162647,0.18855144983404407
mp-300769153,-inf,-inf,inf,0.1642801949999999,0.2298799350000005,-0.13232255999999953,,inf
mp-300769201,-inf,-inf,-inf,0.07715619000004638,0.07715574222503285,0.1452316299999996,-inf,-inf
mp-300769242,0.022724494999999845,-0.06487821500000003,0.002059517500000218,-0.08180818199999944,0.23356157400000005,-0.0074142630000007875,-0.01336473416666665,0.022724494999999845
mp-300769374,-inf,inf,-inf,0.0954404633769208,-0.626758605,0.166635673768456,,inf
mp-300769436,-inf,inf,-inf,0.8384705661003465,-4.492589414050753,2.4079780950654284,,inf
mp-300769439,0.0040182683782177256,-0.013612216413092662,0.02884348785962398,-0.043835655035102464,0.1484969063246472,-0.31465623119589803,0.00641651327491635,0.02884348785962398
mp-300769439,0.005611638481483815,0.002974430386008543,-0.004252057282526028,-0.1317515121739677,-0.06983445254107007,0.09983091011148054,0.00144467052832211,0.005611638481483815
mp-300769446,0.0006245605951885836,0.0019257791599908813,0.013809434272981673,-0.010706753060375723,-0.033013357028415125,-0.2367331589654001,0.005453258009387046,0.013809434272981673
mp-300769499,inf,inf,inf,-3.1106146002611648,-1.8618972819651631,-51.25266124139533,inf,inf
mp-300769505,inf,inf,inf,-0.01232323871198052,-0.01790388659705552,-0.05818458123182576,inf,inf
mp-300769522,0.018356518672124032,0.008068320466410187,-0.018168730786520964,-0.01363627101357785,-0.005993609489333283,0.013496771441415574,0.002752036117337752,0.018356518672124032
mp-300769530,inf,inf,inf,-0.002365803187443541,-0.013937736310417984,-0.10225139564046397,inf,inf
mp-300769537,-0.07664861697867309,-0.06902903913780989,-0.009751287824597554,0.012194098155697991,0.01098189259010612,0.0015513412448223385,-0.051809647980360175,-0.009751287824597554
mp-300769545,0.005582017862459193,-0.004906539977530025,-0.012345532444768992,-0.013955044656147976,0.012266349943825064,0.03086383111192248,-0.003890018186613276,0.005582017862459193
mp-300769545,0.010481549932918388,0.012040174857225416,0.009120090757486987,-0.0330996313671107,-0.03802160481229079,-0.028800286602590486,0.010547271849210263,0.012040174857225416
mp-300769552,inf,inf,inf,-0.0006599109560223582,-0.012158775594850013,-0.0076029699664221795,inf,inf
mp-300769553,-0.009840262991298587,-0.0010421003858463453,-0.0037561777038417343,0.06214902941872792,0.006581686647450601,0.02372322760321096,-0.0048795136936622225,-0.0010421003858463453
mp-300769558,inf,-inf,inf,-0.04213922747530408,0.16949348563710046,-0.0421400737084161,,inf
mp-300769563,inf,-inf,inf,-0.00039174712455491983,0.007162152145811174,-0.18643947020125573,,inf
mp-300769566,inf,-inf,-inf,-0.07736307776181513,0.00946945250062825,0.07107651249546858,,inf
mp-300769566,-0.03528988513337028,-0.000370997400467014,0.0345062683565421,0.08822471283342569,0.0009274935011675348,-0.08626567089135523,-0.00038487139243173024,0.0345062683565421
mp-300769581,inf,inf,inf,-0.024731285585883892,-0.02322616694500424,-0.17092420499079394,inf,inf
mp-300769585,-inf,-inf,inf,0.010237832144153636,0.004812388336457696,-0.14341336288611872,,inf
mp-300769602,-inf,-inf,-inf,0.006593200000001076,0.5085020930939343,0.7880031412786224,-inf,-inf
mp-300769602,-0.007946016558045166,1.1543711316045382,-1.1843685307460876,0.01505561032050663,-2.187229512513862,2.2440666898346917,-0.012647805233198195,1.1543711316045382
mp-300769602,-0.0028035595410420555,0.02697491852466793,-0.012453435705606086,0.0201856286955028,-0.1942194133776092,0.08966473708036385,0.0039059744260065976,0.02697491852466793
mp-300769602,-0.010594289547816457,-0.05461235512679696,0.009564755582810669,0.05448491767448462,0.2808635406520986,-0.049190171568740566,-0.01854729636393425,0.009564755582810669
mp-300769605,-0.011830072376756595,4.236683337266457e-05,0.008136021694415295,0.04056024814887976,-0.00014525771442056422,-0.02789493152370959,-0.0012172279496562115,0.008136021694415295
mp-300769605,-0.00982802800283548,0.004740639931095489,-0.00142982606388579,0.0471745344136103,-0.02275507166925834,0.006863165106651793,-0.0021724047118752607,0.004740639931095489
mp-300769614,-0.04134460502573356,-0.06333423268672833,0.08824095763806028,0.07632850158596965,0.11692473726780615,-0.1629063833318036,-0.00547929335813387,0.08824095763806028
mp-300769614,-0.020219641668146385,0.02238225422336715,0.0038132091032880852,0.03466224285967951,-0.0383695786686294,-0.006536929891351001,0.0019919405528362835,0.02238225422336715
mp-300769617,-0.03833792339206088,0.02745924359275816,-0.0015465743835711974,0.09858323157958514,-0.07060948352423528,0.0039769055577545094,-0.004141751394291306,0.02745924359275816
mp-300769631,inf,inf,inf,-0.061194605585127786,-0.06119460553620204,-0.05414944029629122,inf,inf
mp-300769706,inf,inf,-inf,-0.15712974713658312,-0.07952270499999957,0.04928810824919516,,inf
mp-300769718,inf,-inf,inf,-0.05002285097286574,0.026552067747701358,-0.09669032000000044,,inf
mp-300769723,inf,inf,-inf,-0.2720949884520225,-0.07140111500000001,0.03596858960784388,,inf
mp-300769733,inf,inf,inf,-0.035283539617188,-0.035299611368052375,-0.03536586631467209,inf,inf
mp-300769743,-0.4344218601578336,0.004471117871527468,-0.4256294318903392,4.1704498575152025,-0.04292273156666369,4.086042546147256,-0.28519339139221506,0.004471117871527468
mp-300769763,0.0014760503987536725,-0.002429355000035481,-0.002455339438133623,-0.016172378281996764,0.026617280869953974,0.02690197993085536,-0.0011362146798051438,0.0014760503987536725
mp-300769776,-0.020751687997212283,-0.08774828608603125,0.042538620000000193,0.03557432228093533,0.15042563329033928,-0.0729233485714289,-0.021987118027747776,0.042538620000000193
mp-300769786,-0.003371848852445014,-0.04328529576619533,0.006279230736419006,0.004816926932064306,0.06183613680885047,-0.008970329623455724,-0.013459304627407112,0.006279230736419006
mp-300769791,0.2431708316480841,5.643044696577805e-05,-0.26903532507824146,-0.9078377714861806,-0.00021067366867223808,1.0043985469587682,-0.008602687661063868,0.2431708316480841
mp-300769798,inf,inf,-inf,-0.05455782802762621,-0.016501707474221528,0.06278248081194837,,inf
mp-300769811,inf,inf,inf,-0.08798708873037568,-0.08798710560351619,-0.008975650596865966,inf,inf
mp-300769813,-0.9916953867952292,-0.2850943665104104,1.4754677500381006,1.8889435938956745,0.543036888591258,-2.8104147619773343,0.06622599891082033,1.4754677500381006
mp-300769813,0.06889034485156365,-1.1368708019677949,-0.983401243546726,-0.2505103449147769,4.134075643519253,3.576004521988094,-0.6837939002209857,0.06889034485156365
mp-300769821,inf,inf,inf,-0.006778830502704558,-0.01970838101928174,-0.14978274588377927,inf,inf
mp-300769825,0.021498563648950864,0.1521020130685149,0.02935961499999995,-0.15175456693377073,-1.0736612687189282,-0.2072443411764701,0.06765339723915524,0.1521020130685149
mp-300769825,-0.0014572194080734846,-0.11713917567651252,-0.62206037,0.0062452260346006535,0.5020250386136252,2.6659730142857154,-0.24688558836152866,-0.0014572194080734846
mp-300769826,0.0015099583660325895,0.005227748012681961,-0.001312578778200901,-0.0018874479575407368,-0.006534685015852451,0.0016407234727511266,0.0018083758668378828,0.005227748012681961
mp-300769828,0.2709155394964569,-0.08392221487769902,-0.07002016105981301,-0.246286854087688,0.07629292261609001,0.06365469187255728,0.03899105451964826,0.2709155394964569
mp-300769842,inf,-inf,inf,-0.038274754198746486,0.0002656636760622888,-0.0416560857758137,,inf
mp-300769845,inf,inf,inf,-0.033605955194818016,-0.11513019787771928,-0.009056479558875452,inf,inf
mp-300769848,inf,inf,inf,-0.016058583986261917,-0.01980012367560291,-0.20584735944872126,inf,inf
mp-300769854,inf,inf,-inf,-0.3979213128129473,-0.2365875000000001,0.0797552736396887,,inf
mp-300769856,2.1768297474996148,2.2101984368684766,4.335804035319618,-3.731708138570768,-3.788911606060246,-7.432806917690773,2.9076107398959032,4.335804035319618
mp-300769856,0.02821268940824477,0.006312101691519818,0.02476558562697721,-0.06771045457978744,-0.015149044059647563,-0.0594374055047453,0.01976345890891393,0.02821268940824477
mp-300769874,-inf,-inf,-inf,0.15657716487835227,0.156577307404286,0.1565769088214517,-inf,-inf
mp-300769875,0.04314306668758472,0.0450468481204962,-0.032369302033210534,-0.13422287413915246,-0.14014574970821034,0.10070449521443277,0.0186068709249568,0.0450468481204962
mp-300769875,0.019817748337780976,0.018108876738178,0.07371296535134479,-0.08323454301868008,-0.07605728230034757,-0.30959445447564804,0.037213196809101255,0.07371296535134479
mp-300769879,-inf,inf,-inf,0.08241226468538976,-0.17525432746467828,0.21249590082108405,,inf
mp-300769880,inf,inf,inf,-0.18628170932591007,-0.18833981691989002,-0.5445323406941185,inf,inf
mp-300769892,inf,inf,inf,-0.009454957087573046,-0.006921416320578411,-0.15489479160073796,inf,inf
mp-300769902,2.1509635682548205,2.150971850660584,4.266261731059308,-1.843683058504132,-1.843690157709072,-3.656795769479408,2.8560657166582377,4.266261731059308
mp-300769907,1.4363530451588673,1.4514682653352975,2.9020996783464734,-3.4472473083812813,-3.4835238368047143,-6.965039228031538,1.92997366294688,2.9020996783464734
mp-300769908,inf,inf,inf,-0.034327409999157066,-0.034296604401874216,-0.5046659808296612,inf,inf
mp-300769928,-0.017485386471856046,-0.0021034664639678624,-0.011817448883092515,0.04196492753245451,0.00504831951352287,0.028361877319422038,-0.010468767272972142,-0.0021034664639678624
mp-300769945,-0.020579751285743964,0.04649921228355836,0.0524382175113165,0.06859917095247989,-0.1549973742785279,-0.17479405837105502,0.026119226169710297,0.0524382175113165
mp-300769961,-0.016495811919286396,-0.018342064616206244,-0.035282090049737036,0.03958994860628735,0.04402095507889499,0.08467701611936887,-0.02337332219507656,-0.016495811919286396
mp-300769962,-0.03940664379807757,-0.0196762991581192,-0.050278769235369225,0.09457594511538617,0.047223117979486064,0.12066904616488612,-0.036453904063855326,-0.0196762991581192
mp-300769983,-0.21529192899519425,-1.2170198279326463,0.0006616093522724409,0.3522958838103177,1.991486991162512,-0.001082633485536721,-0.4772167158585228,0.0006616093522724409
mp-300770014,-0.08101993277470676,0.04645021749999989,-0.04138072754825983,0.2700664425823559,-0.154834058333333,0.13793575849419948,-0.025316814274322242,0.04645021749999989
mp-300770027,-inf,inf,-inf,0.10165467093592008,-0.16978442037865538,0.0883375938834341,,inf
mp-300770035,inf,inf,inf,-0.03366441426585886,-0.03366441426585886,-0.03366455318410111,inf,inf
mp-300770036,inf,-inf,inf,-0.003234057152085468,0.003238637634130903,-0.16876226428361107,,inf
mp-300770041,1.263456826584554,0.3298302355470921,0.6412258603961979,-6.202424421415082,-1.6191666108675429,-3.147836041944972,0.7448376408426146,1.263456826584554
mp-300770053,inf,inf,-inf,-0.17216109808818558,-0.06003557317167552,0.00491731060354894,,inf
mp-300770067,-0.019529209309372846,0.043202415000000105,0.010454276220665635,0.03550765328976882,-0.07854984545454564,-0.0190077749466648,0.011375827303764295,0.043202415000000105
mp-300770076,-0.0017796519697155235,0.003001132191126151,-0.00021708723017388465,0.008542329454634512,-0.014405434517405525,0.0010420187048346462,0.000334797663745581,0.003001132191126151
mp-300770088,-0.19101201755433728,-0.010371024999999978,-0.10617343360418284,0.3472945773715223,0.01885640909090905,0.1930426065530597,-0.10251882538617337,-0.010371024999999978
mp-300770088,0.02186031576129732,0.02988852250000007,-0.016145202185655627,-0.07286771920432443,-0.09962840833333356,0.0538173406188521,0.011867878691880588,0.02988852250000007
mp-300770093,6.214372957231463,1.6096139113402192,1.9316720999025925,-10.168973930015119,-2.633913673102177,-3.160917981658787,3.2518863228247583,6.214372957231463
mp-300770104,inf,-inf,-inf,-0.22893040304306744,0.7151057989148768,0.11660994017768544,,inf
mp-300770109,inf,inf,-inf,-0.955627883773226,-0.955627883773226,0.02533851659170949,,inf
mp-300770109,-0.4632123614460402,-0.4632123614460402,0.033411661000275934,0.8749566827314091,0.8749566827314091,-0.06311091522274341,-0.2976710206306015,0.033411661000275934
mp-300770123,inf,-inf,-inf,-0.0618375192704832,0.03026573757190065,0.03887641049445478,,inf
mp-300770123,-0.0891104801436522,0.09958741173230096,0.030311659355992893,0.5770964428350812,-0.644947047409188,-0.19630407963881125,0.013596196981547235,0.09958741173230096
mp-300770133,0.8517844910409955,0.3762327754974717,0.2769839965601077,-5.6785632736066365,-2.5082185033164777,-1.8465599770673848,0.5016670876995251,0.8517844910409955
mp-300770137,0.06011389079182195,0.12369702491219756,-0.08751672984827953,-0.11354846038455255,-0.2336499359452621,0.16530937860230574,0.03209806195191334,0.12369702491219756
mp-300770137,0.01621283881120794,0.0019822844917469773,0.07982322329126745,-0.058024896798007375,-0.0070944918651997075,-0.2856831149371677,0.032672782198074124,0.07982322329126745
mp-300770137,0.04374711251171467,-0.02128671083192184,-0.01772851921692305,-0.22311027380974474,0.10856222524280132,0.09041544800630756,0.001577294154289928,0.04374711251171467
mp-300770141,inf,-inf,inf,-0.4701575001417382,0.20947833594061827,-0.4701573825157066,,inf
mp-300770144,-inf,-inf,-inf,0.02319139151236272,0.030483523573485268,0.0033294495240774324,-inf,-inf
mp-300770149,inf,inf,-inf,-0.26804011999999977,-0.1420475914945114,0.4486301849999999,,inf
mp-300770152,inf,inf,inf,-0.010006284126426124,-0.03120740101628794,-0.11471081297534448,inf,inf
mp-300770158,inf,inf,inf,-0.7870260820113328,-0.9617873044856546,-0.43948575553904057,inf,inf
mp-300770168,inf,-inf,-inf,-0.05446139788601378,0.4530112308713417,0.4521289389205752,,inf
mp-300770168,0.1769857134490982,0.02678978812578059,-0.0063789160465281824,-0.3343063476260744,-0.05060293312647445,0.012049063643442123,0.06579886184278354,0.1769857134490982
mp-300770168,-0.05371691284036384,0.3035532832935317,0.1646129851883793,0.1922500038497232,-1.0864012244189556,-0.5891412101478838,0.13814978521384905,0.3035532832935317
mp-300770168,0.05463769365653478,-0.16162178099775795,-0.08902383353092554,-0.2786522376483273,0.8242710830885654,0.4540215510077202,-0.06533597362404958,0.05463769365653478
mp-300770168,-0.08106661543018047,0.1279931406975916,0.019755458456245385,0.5250028427859306,-0.8289079588034504,-0.1279401119071129,0.022227327907885508,0.1279931406975916
mp-300770171,0.04051298434635312,-0.007532900580311973,-0.011225119009667793,-0.20661622016640088,0.038417792959591066,0.057248106949305724,0.0072516549187911184,0.04051298434635312
mp-300770181,-inf,-inf,-inf,0.24983575156908344,0.2498353797881823,0.24983535578768645,-inf,-inf
mp-300770191,inf,inf,-inf,-1.978983037937982,-0.05188607000000012,1.4890079876665263,,inf
mp-300770194,0.0041158717084099905,0.003991471249999989,-0.03869029462923779,-0.026940251182319932,-0.02612599363636357,0.25324556484592003,-0.01019431722360927,0.0041158717084099905
mp-300770204,0.00978109827133844,-0.004439467232798755,-0.002435272499999973,-0.13041464361784585,0.059192896437316726,0.03247029999999965,0.0009687861795132368,0.00978109827133844
mp-300770206,inf,-inf,-inf,-0.07523846097790643,0.025723367197509228,0.03280179818794672,,inf
mp-300770209,-0.2852810278095657,0.3145979630565401,-0.08704509206982514,0.9336470001040328,-1.0295933336395855,0.2848748467739731,-0.01924271894095024,0.3145979630565401
mp-300770213,0.5237971669574488,-0.4621528424501935,-0.024862874922469747,-1.7142452736789229,1.512500211655179,0.08136940883717371,0.012260483194928527,0.5237971669574488
mp-300770234,-0.015503260192698988,0.0011573347925966089,0.00124766047788194,0.02657701747319826,-0.001984002501594187,-0.002138846533511897,-0.0043660883074068116,0.00124766047788194
mp-300770257,-0.027510419971426225,-0.0182701907893208,-0.020594080879011045,0.04716071995101638,0.031320327067407075,0.03530413864973322,-0.022124897213252687,-0.0182701907893208
mp-300770260,-0.0635545661504578,0.07046063344646733,-0.0637317897077551,0.1026650683968934,-0.11382102325967802,0.10295135260483518,-0.018941907470581863,0.07046063344646733
mp-300770262,inf,inf,-inf,-0.14072936854308926,-0.14072936854308926,0.13788773021637102,,inf
mp-300770286,-0.02966708166443865,0.1325463773563238,-0.05160650699593905,0.0970922672654356,-0.4337881440752415,0.16889402289580052,0.017090929565315358,0.1325463773563238
mp-300770287,0.08681554853156559,-0.006519683750000005,0.03105803888521952,-0.5682472267520656,0.04267429363636367,-0.2032889817941641,0.03711796788892837,0.08681554853156559
mp-300770321,inf,inf,inf,-0.06345736616304888,-0.06345736616304888,-0.06345736616304977,inf,inf
mp-300770321,0.012825164148469348,0.012825164148469348,0.012825164148470236,-0.011838613060125552,-0.011838613060125552,-0.011838613060126372,0.012825164148469645,0.012825164148470236
mp-300770324,-inf,-inf,inf,0.09606526190864173,0.034093200900300324,-0.03941075000000005,,inf
mp-300770331,inf,-inf,inf,-0.06652642249737184,3.1940135977660766,-3.410023586942275,,inf
mp-300770331,0.942374645511178,-0.04011325749999983,-0.8433610617355689,-3.5600819941533386,0.15153897277777714,3.1860306776677048,0.019633442091869718,0.942374645511178
mp-300770336,-0.007026756542247122,0.001489223400494251,0.002750485421872284,0.03372843140278618,-0.007148272322372406,-0.013202330024986964,-0.0009290159066268623,0.002750485421872284
mp-300770383,-inf,-inf,inf,0.3758753608274841,0.3758753586819257,-0.20219029190513726,,inf
mp-300770410,inf,-inf,inf,-2.478825676574018,1.5517520468053636,-0.07644844499999959,,inf
mp-300770417,-inf,inf,inf,0.020964865952328268,-0.04419624604491368,-0.040507258404088635,,inf
mp-300770486,1.4714772162350285,0.5485993934863727,0.236789695177244,-7.223615425153774,-2.6931242952967382,-1.1624221399610155,0.7522887682995484,1.4714772162350285
mp-300770493,0.010797866276495592,-0.4814793203471434,0.004279369195566929,-0.07135981191423177,3.1819502909898185,-0.028281048596790145,-0.15546736162502695,0.010797866276495592
mp-300770495,inf,inf,inf,-0.0043494191896791285,-0.01632643033516734,-0.12300774075943455,inf,inf
mp-300770529,inf,inf,inf,-0.02809401622584784,-0.03116453136665932,-0.015637367038809247,inf,inf
mp-300770530,-0.0028951252430869565,0.010904697834898558,0.0051081930986116575,0.016615501395107757,-0.06258348322637436,-0.029316586478988656,0.004372588563474418,0.010904697834898558
mp-300770530,0.014427409719910309,0.008724120019404489,-0.006401557380391874,-0.08596331624779886,-0.051981215115618366,0.038142612724834886,0.005583324119640975,0.014427409719910309
mp-300770533,0.008297064059484428,0.008293002459276177,0.012701203971263286,-0.041485320297422135,-0.04146501229638089,-0.06350601985631643,0.009763756830007964,0.012701203971263286
mp-300770536,-0.17583554321483064,0.03594130431676401,0.11193972163749066,0.16658104094036585,-0.03404965672114485,-0.10604815734078064,-0.009318172420191987,0.11193972163749066
