,VolRatio,VoverLi,dVoriginal,dvnormweight,dVraw,dVweight,VnormLiFrac,dVdensity,dvnormweight2,dVperAtom,dVnormLiPerFormulaUnit,dVraw3,dVnormLiPerFormulaUnit2,avgVolt3,energy_grav2,avgVolt2,volumetricCap4,energy_vol4,gravCap3,volumetricCap3,volumetricCap2,energy_vol3,avgVolt4,energy_grav4,gravCap2,gravCap4,energy_vol2,energy_grav3,Anisotropy Ratio,Mean Anisotropy,Anisotropy Ratio Std,Std Anisotropy
"mp-300765167, Li6Mn17O40, Li13Mn17O40, mp-763817, mp-765167",0.9761146528704354,0.0007815082188106479,0.005470557531674469,-0.0004915995457543083,0.005470557531674535,-5.828670731335644,0.489969637619789,2.477903076856944,-0.0004915995457543082,-1.0508455066586067,0.0007815082188106384,-0.023885347129564572,0.0007815082188106479,0.0011917374888403014,1.5101485855620177e-06,0.0011917374888403014,-5.409237562942501e-05,-1.178379196723024e-05,4.852535358867696e-05,1.2388995282360528e-05,1.7698564689086468e-06,2.698889471789412e-06,-0.005203320400791588,-4.615488655802513e-05,6.9321933698109945e-06,-0.00021186961444780348,3.855556388270589e-07,1.0571040098934123e-05,0.0002961507547947068,0.014779392126973434,0.0001229019570478468,0.0067986677673038415
"mp-300765238, LiV3OF11, Li4V3OF11, mp-764267, mp-765238",0.9176894346682595,-0.010881360677535479,0.0337456787375614,-0.003952867758331673,-0.032644082032606436,-11.332008615192379,0.6931067516247864,6.209913258112764,-0.00395286775833168,-1.2523752222299391,0.011248559579187134,-0.08231056533174057,-0.010881360677535479,-0.00809526793561896,-1.3611189640442785e-05,-0.00809526793561896,-0.00012944151284775512,-3.2099653696733956e-05,-0.00016466093329497842,-5.1336050807044604e-05,-1.7112016935681534e-05,-1.2730610271854917e-05,-0.020411849217483017,-0.00010295998334613823,-5.488697776499281e-05,-0.00041518504009467914,-4.243536757284973e-06,-4.0833568921328356e-05,0.05864654913092848,0.9220610782459726,0.024215091646765587,0.3946738291418321
"mp-300765262, Li9Cr4(BO3)8, Li3Cr(BO3)2, mp-765270, mp-765262",0.9779094724984401,0.001797541312296031,0.005392623936887997,-0.0010608715123450044,0.005392623936888093,-6.1256157122894495,0.20429095961796234,3.5928158893229045,-0.0010608715123449977,-1.1488883011833493,0.007190165249183996,-0.022090527501559886,0.007190165249184124,0.0013847549454971569,1.7492184714297668e-05,0.0013847549454971569,-7.766803683628392e-05,-1.994413097868712e-05,5.108960305875107e-05,1.8959914585329643e-05,2.5279886113772856e-05,4.868656853418505e-06,-0.005672557101038734,-5.374168382811573e-05,6.811947074500141e-05,-0.00020928518187463197,6.491542471224675e-06,1.3119138535723252e-05,0.029874347429895698,0.18963086176406208,0.012216007545142939,0.07930130351138963
"mp-300765263, VF5, LiVF5, mp-765273, mp-765263",0.9608599931336487,0.0008201426412472326,0.006561141129977965,-0.0007048697389848604,0.0065611411299778604,-5.983509605930138,1.0,3.953773166483268,-0.0007048697389848607,-0.9606331532201324,0.006561141129977965,-0.03914000686635134,0.0065611411299778604,0.0014235072041174947,8.119624579382565e-06,0.0014235072041174947,-8.536188299169683e-05,-1.8520140473814972e-05,3.742447009307089e-05,1.430943441940663e-05,1.430943441940663e-05,3.104579307066499e-06,-0.008491827967073061,-4.84370257388902e-05,3.742447009307089e-05,-0.00022325293533463405,3.104579307066499e-06,8.119624579382565e-06,0.025564520026946598,0.2504201264150234,0.01158511801615061,0.11716552423047003
"mp-300765266, Mn2F7, LiMn2F7, mp-765269, mp-765266",1.0123430124447965,0.010318861405787144,0.041275445623148554,0.00044456895421396577,0.041275445623148575,3.083357485536957,1.0,-1.6469557830992658,0.000444568954213966,-0.6285209893916625,0.041275445623148554,0.01234301244479655,0.041275445623148575,0.00755941642276816,7.045830122562553e-05,0.00755941642276816,3.746293120804646e-05,6.861171167109431e-06,0.0003847119431307615,0.00012527729246626103,0.00012527729246626103,2.2943985407592137e-05,0.002260568470502421,2.106985583650205e-05,0.0003847119431307615,0.00011504428916599608,2.2943985407592137e-05,7.045830122562553e-05,0.05089748128560897,0.4505274899097298,0.02366825694635592,0.20268180973527075
"mp-300765267, Li9Fe4(BO3)8, Li3Fe(BO3)2, mp-765296, mp-765267",0.9321508243919372,0.17369754834939335,0.044043268139621894,0.0001844981985253639,-0.0421852900963601,-19.15865182517906,-0.670469229023395,10.783753909417422,0.003258376583972668,-2.0409741893067515,0.05872435751949586,-0.06784917560806286,-0.05624705346181347,-0.009442372479311005,-0.0001216864405742334,-0.009442372479311005,0.0032413190633291305,0.0007255074422941061,-0.00040774004157841397,-0.00015820400802636154,-0.00021093867736848206,-3.5410949363927825e-05,0.19345743702741883,0.0018698542367975616,-0.0005436533887712186,0.008353869071575636,-4.721459915190376e-05,-9.126483043067506e-05,0.1707228495204166,2.52583079282397,0.06969737247234363,1.0344434406436296
"mp-300765272, V2OF5, LiV2OF5, mp-764744, mp-764220",0.9862207833863695,0.01837757604427522,0.018377576044275257,-0.0019851918475191567,0.01837757604427522,-3.028884232079281,1.0,1.527602791955259,-0.0019851918475191493,-0.8529793916457987,0.018377576044275257,-0.013779216613630416,0.01837757604427522,0.00601638645872048,4.9344080113774786e-05,0.00601638645872048,-3.385140663237126e-05,-1.1082154903398265e-05,0.00015072578712281744,4.514819797351154e-05,4.514819797351154e-05,1.4780458873850295e-05,-0.004510991658872594,-3.699741287153253e-05,0.00015072578712281744,-0.00011301181750093836,1.4780458873850295e-05,4.9344080113774786e-05,0.0408484022353095,0.15450501505290148,0.0168047596733309,0.06377357910091956
"mp-300765272, LiV2OF5, Li2V2OF5, mp-764220, mp-765272",1.0009983846571942,0.032606403395541356,0.03260640339554133,0.00014383873464832723,0.032606403395541356,0.23377182098246022,0.4619871097751181,-0.11640086125449271,0.00014383873464832788,-0.7948601656201432,0.03260640339554133,0.0009983846571940437,0.032606403395541356,0.015701312831623036,0.0001328424069129731,0.015701312831623036,2.532706730270466e-06,1.2196015672238007e-06,0.00027586948647473743,8.27160721418727e-05,8.27160721418727e-05,3.9831161663179193e-05,0.0004807629237341754,4.067539105057383e-06,0.00027586948647473743,8.446925572970108e-06,3.9831161663179193e-05,0.0001328424069129731,0.010602817861227722,0.09223398211925549,0.004349901236239607,0.03847979354028914
"mp-300765278, Li2Cr3FeO8, Li5Cr3FeO8, mp-777653, mp-765278",0.9976063526359426,0.004694634660024182,0.05633561592029013,-2.8738022427813006e-05,0.056335615920290176,-0.3110410704061771,0.540189426169138,0.13002535510451219,-2.8738022427812976e-05,-0.8599505355450863,0.01877853864009671,-0.0023936473640573984,0.018778538640096726,0.022942592221789126,3.562310991162964e-05,0.022942592221789126,-2.8051388534819264e-06,-1.1423884480466583e-06,0.00026241801516594494,6.602026155806444e-05,2.2006753852688148e-05,2.688664913943007e-05,-0.0009748091770937799,-4.540777361526363e-06,8.747267172198165e-05,-1.114989478719634e-05,8.962216379810025e-06,0.00010686932973488893,0.004718288979697714,0.14337799508943405,0.0020778446889075397,0.06194480302014275
"mp-300765279, Li6CoNi9O20, Li10CoNi9O20, mp-775263, mp-765279",0.946008846661604,-0.006577264031066899,0.027019924843447285,-0.001944646064630311,-0.026309056124267597,-13.786698647646837,0.3153200501043685,4.635366117701548,-0.001944646064630312,-1.4841378061420907,0.006754981210861821,-0.05399115333839598,-0.006577264031066899,-0.007079066738523507,-1.612134923526814e-05,-0.007079066738523507,-0.0001024190267604176,-2.755823402812422e-05,-0.00023965728675588163,-4.990721176753332e-05,-1.247680294188333e-05,-1.342870231327348e-05,-0.014527582288283306,-0.0001323362167721896,-5.9914321688970407e-05,-0.0004918220272435164,-3.35717557831837e-06,-6.448539694107256e-05,0.016193595547572343,0.7615116595510383,0.007550859969841092,0.35163597912478933
"mp-300765283, Li2TiV3O8, Li5TiV3O8, mp-775564, mp-765283",0.9947550325712807,0.004601758802840878,0.05522110563409055,-6.297084268260221e-05,0.055221105634090537,-0.6621587051984794,0.5397037804485381,0.29147654893670705,-6.297084268260232e-05,-0.8660184248810617,0.018407035211363516,-0.005244967428719312,0.018407035211363512,0.04791416036291171,7.218343772122217e-05,0.04791416036291171,-6.2751197681616876e-06,-5.444785855257501e-06,0.00024957439779248436,6.60669596701075e-05,2.2022319890035837e-05,5.732487359632503e-05,-0.004550944925716259,-2.0568210762538888e-05,8.319146593082811e-05,-2.3704878278563577e-05,1.910829119877501e-05,0.0002165503131636665,0.011081085847736006,0.20613520174394573,0.004523882468235757,0.09461447104114049
"mp-300765286, Sn(PO3)4, LiSn(PO3)4, mp-757495, mp-765286",1.0738217732210307,0.04548593704188229,0.09097187408376461,0.005317805303344735,0.09097187408376459,32.59518070533115,1.0,-15.740409161721148,0.0053178053033446715,0.5465218594239984,0.09097187408376461,0.07382177322103073,0.09097187408376459,0.028324544571602488,0.0004666304130870553,0.028324544571602488,0.00037978722200415104,0.00011824863679818905,0.0014987087639026064,0.00046801849686457553,0.00046801849686457553,0.00014571988219753398,0.022984775536541168,0.00037866082104926315,0.0014987087639026064,0.001216170817711389,0.00014571988219753398,0.0004666304130870553,0.038637659771693166,0.31385374005267774,0.017232732452326375,0.13079814568305545
"mp-300765295, V6F13, LiV6F13, mp-767323, mp-765295",0.9583082899234893,-0.014827688267497434,0.030561695111060994,-0.0030032927587170864,-0.02965537653499487,-23.32939858852021,1.0,12.373449407489883,-0.0030032927587171,-1.5634521541649018,0.030561695111060994,-0.04169171007651078,-0.02965537653499487,-0.019176903005956314,-0.00040038102860111773,-0.019176903005956314,-0.00026643308761495474,-0.00017229123605091098,-0.0006191536848753327,-0.0001895142588323405,-0.0001895142588323405,-0.00012255101720205224,-0.026960301088951828,-0.0005628851060068275,-0.0006191536848753327,-0.0008704518012834651,-0.00012255101720205224,-0.00040038102860111773,0.04521675630977079,0.33875904330080253,0.018541986015044813,0.14249932519018416
"mp-300765302, Li3Fe2(BO4)2, Li2FeBO4, mp-763208, mp-771409",0.933839607807237,-0.021592980764967084,0.04513516712086285,-0.004765912130295544,-0.04318596152993417,-20.649098536406463,0.16389186630330965,11.238306043783414,-0.004765912130295566,-2.059736778686266,0.0902703342417257,-0.06616039219276304,-0.08637192305986834,-0.009380321587349347,-0.00020234558538536224,-0.009380321587349347,-0.0002663629167958756,-5.7856065489194135e-05,-0.0004657883306468574,-0.00017386744994244476,-0.0003477348998848895,-3.776534170489691e-05,-0.014370543878781164,-0.00015499554500240156,-0.0009315766612937148,-0.000713582320334537,-7.553068340979382e-05,-0.00010117279269268112,0.09316227767182264,0.23802188183773776,0.03803356216867505,0.10477923864062817
"mp-300765302, Li2FeBO4, Li5Fe2(BO4)2, mp-771409, mp-765302",1.0066219325791197,0.015396159892436312,0.030792319784872513,0.0004770157455063906,0.030792319784872624,2.1684420194455747,0.17539160538429724,-1.3856621296952492,0.00047701574550638884,-0.6764305112560501,0.061584639569745026,0.006621932579119689,0.06158463956974525,0.019682616556087856,0.0004347740585736695,0.019682616556087856,2.7480942264855244e-05,1.7565966220734734e-05,0.0003400894847394296,0.0001277877646893133,0.0002555755293786266,8.168262704828693e-05,0.0042327749492621705,4.6749392756687744e-05,0.0006801789694788592,7.313673196906796e-05,0.00016336525409657387,0.00021738702928683474,0.5243636479460603,2.7135075454296818,0.21685229993810404,1.1094141816629746
"mp-300765312, VFeP2(HO5)2, LiVFeP2(HO5)2, mp-765969, mp-765318",0.9948166785127731,0.5156939266859007,0.01569392668590086,-1.5040429135085784e-05,0.015693926685900802,-1.750329418815345,1.0,0.9387692826099506,-0.00037338434571581013,-0.7488971730255883,0.01569392668590086,-0.005183321487226876,0.015693926685900802,0.00342590949653555,4.316469903969574e-05,0.00342590949653555,-0.0020347037540005453,-0.00044416614483928923,0.00019773541094211686,6.353565734768805e-05,6.353565734768805e-05,1.386953158584731e-05,-0.10971336733514812,-0.0013823320453859843,0.00019773541094211686,-0.006332396637388468,1.386953158584731e-05,4.316469903969574e-05,0.34491720511820406,2.8112861828077245,0.14126125566923084,1.1859896262942835
"mp-300765312, LiVFeP2(HO5)2, Li3VFeP2(HO5)2, mp-765318, mp-765312",1.0386146090659412,-0.4593443203512538,0.08131135929749234,-0.00011925343654713246,0.08131135929749245,6.930258417796942,0.31093109046800144,-3.7751764800917402,0.005563263083985194,-0.32815678634452156,0.04065567964874617,0.03861460906594123,0.040655679648746224,0.029083801976453803,9.53762751247288e-05,0.029083801976453803,0.002357842557607228,0.0008433634196940399,0.0005332985406379738,0.0001779745481662642,8.89872740831321e-05,6.365871337580868e-05,0.38530804962651766,0.0025271280954741434,0.0002666492703189869,0.007065246171330885,3.182935668790434e-05,0.0001907525502494576,0.4101601220222525,5.149156651641045,0.16744721560456435,2.405395551244838
"mp-300765320, LiFe2(CO3)4, LiFe(CO3)2, mp-763524, mp-763588",0.9463055050979602,-0.03538136925586872,0.03667912699195397,-0.007735844244639034,-0.03538136925586872,-20.018518469714547,0.4543794068463401,13.068925328010936,-0.007735844244639069,-1.7651485722982558,0.07335825398390794,-0.05369449490203978,-0.07076273851173744,-0.007804147007311864,-0.0002129177349329133,-0.007804147007311864,-0.00028771580191550423,-6.346211188824395e-05,-0.00048264858374185305,-0.00018958701533356112,-0.00037917403066712224,-4.181762801888125e-05,-0.011843513705433252,-0.00016156116161350733,-0.0009652971674837061,-0.0007324637927884893,-8.36352560377625e-05,-0.00010645886746645665,0.09376383342130912,0.2706176666570954,0.039732998934085766,0.11061949466041812
"mp-300765320, LiFe(CO3)2, Li2Fe(CO3)2, mp-763588, mp-765320",1.0365270842317886,0.037941837894354076,0.07588367578870825,0.0026312551672517306,0.07588367578870815,7.20437191797361,0.4887923180014732,-4.891982104802384,0.0026312551672517314,-0.267959157903243,0.07588367578870825,0.036527084231788534,0.07588367578870815,0.021357873200871253,0.0001512060163695681,0.021357873200871253,0.00010528931058279695,2.9634249019459785e-05,0.0005372289747942854,0.00021873467527770276,0.00021873467527770276,6.156406382082635e-05,0.010280746488774755,7.278396623356873e-05,0.0005372289747942854,0.0002585985432322497,6.156406382082635e-05,0.0001512060163695681,0.5071387480314528,3.877261188694889,0.22556546643200145,1.7497292820019177
"mp-300765321, VF5, LiVF5, mp-764959, mp-767609",0.9354731013786386,-0.005008305281498327,0.020442755364637577,-0.0023241211144417744,-0.020033221125993306,-9.8645183957217,1.0,6.435122233804208,-0.0023241211144417752,-1.12019932675596,0.020442755364637577,-0.06452689862136145,-0.020033221125993306,-0.004134793836831248,-2.3584688276325344e-05,-0.004134793836831248,-0.0001352633785010261,-2.7917935925408196e-05,-0.00011426864169589083,-4.19942881132509e-05,-4.19942881132509e-05,-8.667488996439461e-06,-0.01331814894127322,-7.59661554101375e-05,-0.00011426864169589083,-0.00036805868671535607,-8.667488996439461e-06,-2.3584688276325344e-05,0.12383411553496716,1.3277633199999999,0.05131173531785575,0.5533309671251758
"mp-300765321, LiVF5, Li2VF5, mp-767609, mp-765321",1.0160864862993197,0.015555028982974374,0.06222011593189758,0.0005794008896167603,0.062220115931897496,2.693147772468278,0.4620431651990974,-1.6729826615732313,0.0005794008896167606,-0.6585357198895033,0.06222011593189758,0.01608648629931974,0.062220115931897496,0.01697557820423921,0.00010122428135475763,0.01697557820423921,3.5819139948083345e-05,9.772572781169587e-06,0.00037101455074108877,0.00013854306022346546,0.00013854306022346546,3.7798845570333824e-05,0.004388892597121153,2.6170684364427804e-05,0.00037101455074108877,9.59226834915796e-05,3.7798845570333824e-05,0.00010122428135475763,0.012684592069995143,0.1313527599999995,0.0054948385195058135,0.057465108997886795
"mp-300765322, MnCr3O8, Li2MnCr3O8, mp-764180, mp-775608",1.022713949982874,0.016150907487240584,0.0646036299489623,0.0008181079809420067,0.06460362994896234,4.006781037455297,1.0,-1.558971614037534,0.000818107980942007,-0.6123782203062267,0.03230181497448115,0.02271394998287388,0.03230181497448117,0.01640351787952396,5.398226843218623e-05,0.01640351787952396,3.582486092781292e-05,9.096296093967047e-06,0.00042520763158392924,0.00010189403692878231,5.0947018464391154e-05,2.587193100292659e-05,0.005767302626075877,3.795918421610128e-05,0.00021260381579196462,0.00014949848613404057,1.2935965501463295e-05,0.00010796453686437245,0.027551298244772836,0.4885647970313389,0.012181032924134682,0.21897307626260992
"mp-300765322, Li2MnCr3O8, Li5MnCr3O8, mp-775608, mp-765322",1.044268370949212,0.017650445514718584,0.10590267308831147,0.001062968134976037,0.10590267308831151,5.739099740804119,0.5607983437114822,-2.360505148011497,0.0010629681349760358,-0.5900854465191921,0.035300891029437155,0.04426837094921199,0.03530089102943717,0.043125445562694015,6.679900518946471e-05,0.043125445562694015,5.147674021766085e-05,2.0962241020587528e-05,0.0004921127040127712,0.0001231471652114164,4.104905507047213e-05,5.014770840672174e-05,0.018026865289107546,8.376794620565438e-05,0.00016403756800425706,0.00020570800617932217,1.671590280224058e-05,0.00020039701556839412,0.01093508197344792,0.4654592618382898,0.004962981554234633,0.21448807745417572
"mp-300765328, Li6VNi3(PO4)6, Li8VNi3(PO4)6, mp-762748, mp-765328",0.9709880578717601,-0.006468211625170736,0.013105967594245982,-0.0020898964218585055,-0.012936423250341472,-13.010781851966543,0.2021790505195314,6.616526465212559,-0.002089896421858515,-1.4808570176550926,0.006552983797122991,-0.029011942128239904,-0.006468211625170736,-0.0030969416365027994,-2.4623307093331854e-05,-0.0030969416365027994,-0.0001499587752050689,-3.5899689249830526e-05,-0.00020571102705195483,-6.686660884613019e-05,-3.3433304423065095e-05,-1.6007669277662263e-05,-0.006945373523580728,-0.0001104431953985065,-0.00010285551352597741,-0.0004613389881020298,-8.003834638831132e-06,-4.924661418666371e-05,0.012060404458668723,0.30674460971443374,0.0052189386668902,0.13446399984674462
"mp-300765329, VF5, LiVF5, mp-765218, mp-765329",0.9355021129495513,-0.0025003537106068376,0.020411109634553615,-0.0011615380898006174,-0.0200028296848547,-9.860083265860013,1.0,6.164423691922032,-0.0011615380898006178,-1.1200169781091283,0.020411109634553615,-0.0644978870504487,-0.0200028296848547,-0.004382611179723521,-2.4998227865535102e-05,-0.004382611179723521,-0.00012957743518158106,-2.839035901488865e-05,-0.0001140952902075681,-4.01860508222561e-05,-4.01860508222561e-05,-8.804746047300883e-06,-0.014131458664064242,-8.060523949536265e-05,-0.0001140952902075681,-0.00036789320594814373,-8.804746047300883e-06,-2.4998227865535102e-05,0.005767451987440695,0.04350709361400806,0.0026537960081510097,0.01965306741930169
"mp-300765333, Li3Mn3O5F3, Li5Mn3O5F3, mp-767119, mp-765333",0.9965900283976273,0.019735504665308982,0.03947100933061787,-0.0002456397927080149,0.039471009330617965,-0.6133324984438314,0.3403237997413117,0.2839012599147047,-0.00024563979270801503,-0.921076462327221,0.019735504665308934,-0.0034099716023726643,0.019735504665308982,0.014712957568172872,4.618286658247777e-05,0.014712957568172872,-5.980951555744566e-06,-2.2294207305387297e-06,0.00024779305579388547,6.923054564398922e-05,3.461527282199461e-05,2.580592940883687e-05,-0.001271078909438113,-7.979642083297551e-06,0.00012389652789694273,-2.1407288484686582e-05,1.2902964704418435e-05,9.236573316495555e-05,0.027955517979825886,0.4061078266461253,0.01217708302411782,0.17415784376138346
"mp-300765356, LiVF6, Li2VF6, mp-766909, mp-765356",0.9879661797536284,0.02786468898701289,0.027864688987012887,-0.0017337300455801123,0.02786468898701289,-2.242371591895332,0.4527489794844901,1.5761675349067832,-0.001733730045580113,-0.8880942721187396,0.027864688987012887,-0.012033820246371564,0.02786468898701289,0.006517999840972803,4.3486740087513616e-05,0.006517999840972803,-3.4014438015719734e-05,-7.956525252464607e-06,0.00018590741288155373,7.876150025274304e-05,7.876150025274304e-05,1.8423584284806755e-05,-0.0028149045011305394,-1.8780457716851715e-05,0.00018590741288155373,-8.028714729697134e-05,1.8423584284806755e-05,4.3486740087513616e-05,0.07840765076399125,0.3038696324441297,0.03203588972651439,0.13433045673363198
"mp-300765358, Li2VOF5, Li3VOF5, mp-764202, mp-765358",0.9705131528303266,0.0044140288857924415,0.008828057771584907,-0.0021241065530668065,0.008828057771584883,-5.850868863244407,0.26574133715414905,3.1918970125514665,-0.0021241065530668074,-1.1835610457859458,0.008828057771584907,-0.029486847169673418,0.008828057771584883,0.0021768077792764097,1.4843376738054353e-05,0.0021768077792764097,-6.837635839848667e-05,-1.686012855052899e-05,6.019740861662176e-05,2.0471176137584974e-05,2.0471176137584974e-05,5.0477485105121246e-06,-0.007270817655031757,-4.9578785354767525e-05,6.019740861662176e-05,-0.00020106707883154685,5.0477485105121246e-06,1.4843376738054353e-05,0.010255098232865259,0.1281315015894382,0.004336496305634578,0.056329135373532624
"mp-300765363, VF4, LiVF4, mp-766790, mp-765208",1.042190225360384,0.01652978845083886,0.09917873070503314,0.0010130678903228186,0.09917873070503308,5.648263369404197,1.0,-3.288113769097912,0.0010130678903228175,-0.5041063464748344,0.09917873070503314,0.04219022536038406,0.09917873070503308,0.02422115934093715,0.00012098713861207643,0.02422115934093715,7.699915463497163e-05,1.8804523714644217e-05,0.000495407782520924,0.0001810058694122964,0.0001810058694122964,4.420476016898255e-05,0.010303581864977965,5.146743265885032e-05,0.000495407782520924,0.0002107444392690264,4.420476016898255e-05,0.00012098713861207643,0.011680724118933727,0.10589395635912346,0.005462785286007632,0.049521672486057634
"mp-300765363, LiVF4, Li2VF4, mp-765208, mp-765363",1.0345633272059143,0.014700292306239498,0.08820175383743711,0.0008299314989654288,0.08820175383743706,5.133248618146655,0.4639474423963521,-3.2385538166701697,0.0008299314989654302,-0.5649473723704529,0.08820175383743711,0.034563327205914304,0.08820175383743706,0.03655805195894956,0.00019207890292212413,0.03655805195894956,6.864344578305778e-05,2.845148252044421e-05,0.00046341900634983826,0.00017517041317928223,0.00017517041317928223,7.260500826867622e-05,0.014325881934239585,7.526931928458486e-05,0.00046341900634983826,0.00018159846094931715,7.260500826867622e-05,0.00019207890292212413,0.009908324340378423,0.10505817197107703,0.00464322083768209,0.049224897379846345
"mp-300765364, Li4Mn2V3Cr3O16, Li10Mn2V3Cr3O16, mp-773971, mp-765364",1.025873726248697,0.014449176529265265,0.0866950591755915,0.0006212775836502165,0.08669505917559159,3.3407707240268856,0.5530353417795355,-1.4078841371129491,0.0006212775836502159,-0.6946602333773346,0.01444917652926525,0.025873726248696893,0.014449176529265265,0.043264684854971515,3.3365472741342e-05,0.043264684854971515,3.0577189642543973e-05,1.525937563472846e-05,0.0004011523453960641,0.00010245494754035074,1.7075824590058458e-05,5.112956908176268e-05,0.012912138509605403,5.974659567064886e-05,6.685872423267736e-05,0.00011972200108633976,8.521594846960446e-06,0.00020019283644805199,0.003487026973643376,0.2325798283034688,0.001426600469061004,0.09681366607927848
"mp-300765365, VF4, LiVF4, mp-765215, mp-765365",0.9493022511864093,0.00015143806324887253,0.0012115045059910567,-0.000913012332761681,0.0012115045059909802,-6.7872175388743266,1.0,4.115370679790874,-0.0009130123327616813,-0.9939424774700454,0.0012115045059910567,-0.05069774881359064,0.0012115045059909802,0.000314366649882911,1.5702931849391095e-06,0.000314366649882911,-8.778202509066934e-05,-2.2778075534369342e-05,6.051587437755351e-06,2.0976931211164587e-06,2.0976931211164587e-06,5.443188660931967e-07,-0.013155280374378133,-6.571195489579873e-05,6.051587437755351e-06,-0.00025324037865781204,5.443188660931967e-07,1.5702931849391095e-06,0.2774552833067389,6.15241120076435,0.11480673413778865,2.51876814063862
"mp-300765367, VF4, LiVF4, mp-765216, mp-765367",1.0326650261673325,0.011141584938774275,0.0891326795101941,0.0005882622490875317,0.0891326795101942,4.373066727792754,1.0,-2.7415886030809653,0.0005882622490875319,-0.554336602449029,0.0891326795101941,0.032665026167332474,0.0891326795101942,0.022472318249617075,0.00011225150062928075,0.022472318249617075,6.36141722591382e-05,1.6038538637557908e-05,0.0004452267415845507,0.0001735832568825733,0.0001735832568825733,4.37641750804101e-05,0.008235574961935367,4.113752919274046e-05,0.0004452267415845507,0.00016316510671702836,4.37641750804101e-05,0.00011225150062928075,0.051808826886742265,0.3482498926801565,0.0215855792349495,0.14263932011424166
"mp-300765368, VF5, LiVF5, mp-558797, mp-765368",0.947895562656552,-0.0008774891714490877,0.007069540936544216,-0.0009383452914466219,-0.007019913371592702,-7.965440640331944,1.0,5.1030479189735525,-0.0009383452914466222,-1.042119480229556,0.007069540936544216,-0.05210443734344804,-0.007019913371592702,-0.0014614057207231383,-8.335796107045537e-06,-0.0014614057207231383,-0.00010868816647750438,-2.2626704897513023e-05,-4.0041287456958876e-05,-1.4643311627378489e-05,-1.4643311627378489e-05,-3.048444937964713e-06,-0.010847102916812646,-6.187141393010801e-05,-4.0041287456958876e-05,-0.00029720149566158423,-3.048444937964713e-06,-8.335796107045537e-06,0.03764918390057424,0.8442896792982593,0.01746300769726941,0.35334331225926224
"mp-300765375, V4O7F5, Li3V4O7F5, mp-764254, mp-765375",0.9353668360917563,-0.005738372403845518,0.017516668716649253,-0.0031039314175788204,-0.017215117211536554,-9.298058362508646,1.0,4.766158512275555,-0.0031039314175788173,-1.0918139584615283,0.005838889572216417,-0.06463316390824371,-0.005738372403845518,-0.005032253248258595,-9.003663826571933e-06,-0.005032253248258595,-0.00010017113056812412,-2.9281618648833214e-05,-9.240341480906878e-05,-2.6680695322149334e-05,-8.89356510738311e-06,-7.799192654390297e-06,-0.018893304357203326,-0.00010141120842689992,-3.0801138269689594e-05,-0.00034692328734385136,-2.599730884796766e-06,-2.70109914797158e-05,0.00959170283673229,0.1468443093639351,0.004170029721726209,0.06257611294824511
"mp-300765380, V5F11, LiV5F11, mp-765348, mp-765380",0.990049115012764,0.0012173035907150436,0.004869214362860141,-0.00035840963071733027,0.004869214362860174,-4.6831943076104805,1.0,2.5153187625865243,-0.0003584096307173289,-0.9220925701942371,0.004869214362860141,-0.00995088498723592,0.004869214362860174,0.0020664756887064603,3.628707447027955e-05,0.0020664756887064603,-5.595538600045408e-05,-2.3747248776741657e-05,8.550284194606869e-05,2.7380355570613187e-05,2.7380355570613187e-05,1.1620116700217548e-05,-0.004223116990716809,-7.41574466984266e-05,8.550284194606869e-05,-0.0001747363913112595,1.1620116700217548e-05,3.628707447027955e-05,0.031116782420502948,0.2642938938300432,0.012716306657351085,0.11178566426311257
"mp-300765397, Li2V3O3F5, Li3V3O3F5, mp-764201, mp-765397",1.0089665380552548,0.03157974762071084,0.03157974762071092,0.001291822223779686,0.03157974762071084,2.97237955324345,0.30402984393147287,-1.5230828902842202,0.0012918222237796812,-0.6966384229181701,0.03157974762071092,0.008966538055254767,0.03157974762071084,0.01588775269398967,0.0001877008763815716,0.01588775269398967,3.234879352114727e-05,1.627465924002069e-05,0.00037308903395498244,0.00011393100982085676,0.00011393100982085676,5.731862489689954e-05,0.004511060089970667,5.329450606426818e-05,0.00037308903395498244,0.00010593235453096654,5.731862489689954e-05,0.0001877008763815716,0.034993366306232995,0.20683668879852313,0.014940424649503316,0.0864968903642255
"mp-300765400, Li2Cr(CO3)3, Li3Cr(CO3)3, mp-849344, mp-765400",0.9576522118982679,-0.007658370964724908,0.015554993754501645,-0.003050553818018462,-0.015316741929449816,-11.348091215749632,0.2778275599967988,7.005369810679793,-0.003050553818018451,-1.4189436103174,0.015554993754501645,-0.042347788101732134,-0.015316741929449816,-0.003663790318225591,-3.4564282003161115e-05,-0.003663790318225591,-0.00015535858472434931,-3.7162033622299675e-05,-0.00014449849512008782,-5.6191538104208366e-05,-5.6191538104208366e-05,-1.3441110010253862e-05,-0.010129661827563889,-9.556346231466197e-05,-0.00014449849512008782,-0.00039951000549269273,-1.3441110010253862e-05,-3.4564282003161115e-05,0.46964508419254164,7.043968391234101,0.1942687425321334,2.8757594417005476
