,VnormLiFrac,dVnormNumDens,dVnormNumDensnorPerFormulaUnit,dVnormLiPerFormulaUnit,dVnormLiFrac,dVraw,dVnormNumDensnorPerFormulaUnit2,dVnormLiFrac2,dVoriginal,dVnormNumDens2,dVperAtom,dVnormLiPerFormulaUnit2,VnormLi,volumetricCap,energy_vol,avgVolt,gravCap,energy_grav
"mp-300765830, Li2VF5, Li3VF5",0.2695855217897737,3.0340670282901208,0.5868598733516294,0.02681425734846488,0.32177108818157857,0.026814257348464838,0.5868598733516294,0.3217710881815781,0.02681425734846488,3.0340670282901208,-1.0473145882830426,0.026814257348464838,0.0067035643371162095,6.451770983343023e-05,3.2147686128483194e-05,0.013360925724616531,0.00016683600094146987,8.313052969556321e-05
"mp-300765833, Li4Fe5NiO12, Li6Fe5NiO12",0.2564494667217973,-2.3774096205641158,-0.24387901201858497,0.011190991628764356,0.32826908777708785,-0.021891996948356748,-0.24387901201858497,-0.3210826219092323,0.022381983257528715,-2.3774096205641158,-1.5165479589723507,-0.010945998474178374,-0.010945998474178374,5.7005920387603134e-05,1.2710604368420959e-05,0.004990508568807109,0.0002386544056429247,5.321274896155414e-05
"mp-300765834, Li5V2OF11, Li6V2OF11",-0.7889872761722363,-97.57970228792715,-9.31910888293957,0.019722747418174702,0.5353317156361704,-0.019341284156022282,-9.31910888293957,-0.524977712806319,0.019722747418174702,-97.57970228792715,-1.8558716843088603,-0.019341284156022282,0.1274176605195028,9.305073229687388e-05,2.1498981849705146e-05,0.004556858160093193,0.00027118075144611143,6.265517647651247e-05
"mp-300765836, Li2V(OF)2, Li3V(OF)2",-0.5264206095369142,-36.673917168348325,-7.34981906042474,0.0017135250086000033,0.019191480096320032,-0.00171059386323578,-7.34981906042474,-0.01915865126824073,0.0017135250086000033,-36.673917168348325,-1.4167638198597108,-0.00171059386323578,0.5008552969316179,2.8288561826588953e-06,1.1146427589128792e-06,0.0006751733279197345,9.063285543953624e-06,3.571169741839727e-06
"mp-300765837, Li7VO5F, Li8VO5F",0.1012287728806796,8.207782540175899,0.4447375931556979,0.04309080187714765,1.2927240563144295,0.04309080187714772,0.4447375931556979,1.2927240563144322,0.04309080187714765,8.207782540175899,-0.7934575474398616,0.04309080187714772,0.04309080187714772,0.00012879531087224154,9.590886788270584e-05,0.03208804727599692,0.00033034170725777405,0.00024599264478627624
"mp-300765840, V3Co(PO4)4, Li4V3Co(PO4)4",1.0,2.94177334781545,0.7354433369538627,0.009796789587804666,0.27431010845853065,0.039187158351218665,0.7354433369538627,0.27431010845853065,0.039187158351218665,2.94177334781545,-0.7648770498926878,0.009796789587804666,0.009796789587804666,6.609998101011806e-05,2.615747889330728e-05,0.015507376126231978,0.00022641290395571578,8.959746532283403e-05
"mp-300765841, V2O3F, LiV2O3F",1.0,4.8157162686692105,4.8157162686692105,0.0641733147000807,0.4492132029005649,0.06417331470008081,4.8157162686692105,0.4492132029005657,0.0641733147000807,4.8157162686692105,-0.6149601117995152,0.06417331470008081,0.016043328675020202,0.00010820641710739996,4.4172110006581484e-05,0.02619688177647905,0.0004209838378570897,0.00017185435849298176
"mp-300765853, V2O2F3, LiV2O2F3",1.0,4.907458015691635,4.907458015691635,0.049945865409498184,0.3995669232759855,0.04994586540949824,4.907458015691635,0.3995669232759859,0.049945865409498184,4.907458015691635,-0.6503789421335124,0.04994586540949824,0.02497293270474912,0.0001102678022037469,3.3309294562184996e-05,0.015087464426054287,0.0003686434785238879,0.00011135847427059221
"mp-300765854, LiVF6, Li3V2F12",0.30399785244101,5.312497282663449,2.0791706039613924,0.03543433254506745,0.34421923043779806,0.01771716627253379,2.0791706039613924,0.3442192304377993,0.017717166272533724,5.312497282663449,-0.8188861024450976,0.03543433254506758,0.008858583136266895,0.00011513905119625283,3.1653383912631784e-05,0.00487070424883519,0.00023182214119398282,6.373124633582426e-05
"mp-300765862, Li7Ni(O2F)2, Li8Ni(O2F)2",0.10455493873556942,9.552543381321657,0.5049392775994622,0.046965403635355285,1.4089621090606588,0.04696540363535537,0.5049392775994622,1.4089621090606614,0.046965403635355285,9.552543381321657,-0.684968698210053,0.04696540363535537,0.04696540363535537,0.00014407558114812392,5.9604520132128225e-05,0.01942973489462488,0.00037888436495249413,0.00015674565098815576
"mp-300765863, V6O7F5, LiV6O7F5",1.0,2.9605003216162085,2.9605003216162085,0.014363835434639372,0.2729128732581481,0.014363835434639306,2.9605003216162085,0.27291287325814684,0.014363835434639372,2.9605003216162085,-0.7414509621764941,0.014363835434639306,0.014363835434639306,6.652076550513269e-05,1.950964740379312e-05,0.004212720081735997,0.0002784596070876168,8.166846411379609e-05
"mp-300765867, V3(O2F)2, LiV3(O2F)2",1.0,1.7325109989828908,1.7325109989828908,0.015696794921425058,0.1569679492142506,0.015696794921425037,1.7325109989828908,0.15696794921425036,0.015696794921425058,1.7325109989828908,-0.8587288457071746,0.015696794921425037,0.015696794921425037,3.892854091482993e-05,1.4223127538044195e-05,0.00573505995496745,0.00015330463874251292,5.6012154007495726e-05
"mp-300765874, V2O2F3, LiV2O2F3",1.0,5.434176505778818,5.434176505778818,0.05925809605373389,0.4740647684298711,0.0592580960537338,5.434176505778818,0.4740647684298704,0.05925809605373389,5.434176505778818,-0.5851933276238634,0.0592580960537338,0.0296290480268669,0.00012210286836147657,3.8230298486008586e-05,0.01855365668511653,0.0004373757563483294,0.0001369419567297886
"mp-300765882, Ni(PO3)3, LiNi(PO3)3",1.0,-4.182815120696056,-4.182815120696056,0.02534026461251804,0.3547637045752525,-0.024714005181581664,-4.182815120696056,-0.3459960725421433,0.02534026461251804,-4.182815120696056,-1.321282067360562,-0.024714005181581664,-0.012357002590790832,9.63671038693979e-05,1.860293643626933e-05,0.0048917453460445405,0.00028605523402578823,5.52207871999125e-05
"mp-300765883, CrPHO5, LiCrPHO5",1.0,4.23830884128108,4.23830884128108,0.0474780299590889,0.4273022696318001,0.047478029959088994,4.23830884128108,0.42730226963180096,0.0474780299590889,4.23830884128108,-0.6201757603272886,0.047478029959088994,0.023739014979544497,9.52323992369209e-05,2.0428862812351447e-05,0.010184791818821542,0.00030277226691806386,6.494946209289442e-05
"mp-300765896, V3F10, LiV3F10",1.0,6.8676924351909205,6.8676924351909205,0.036647926183809736,0.5130709665733364,0.03664792618380972,6.8676924351909205,0.5130709665733362,0.036647926183809736,6.8676924351909205,-0.5235769596104736,0.03664792618380972,0.01832396309190486,0.00015431315940317306,3.5780143946146865e-05,0.008497448171341853,0.00047824201901337375,0.0001108885875162929
"mp-300765899, CoO2, Li(CoO2)2",1.0,191.028894438712,382.057788877424,0.13264383435662366,0.4642534202481827,-0.0621968995571357,382.057788877424,-0.4353782968999499,0.06632191717831183,191.028894438712,-1.3731813973428142,-0.1243937991142714,0.6878031004428643,0.00010347230873416313,2.604369692883938e-05,0.016693045046179134,0.0004672095649846758,0.00011759536886315131
"mp-300765901, V4(OF3)3, Li3V4(OF3)3",1.0,227.3089831651051,75.76966105503503,0.00834285361270141,0.1585142186413268,0.025028560838104327,75.76966105503503,0.15851421864132742,0.02502856083810423,227.3089831651051,-0.8665143421967773,0.008342853612701442,0.25834285361270143,4.123508598854119e-05,1.3961009150809146e-05,0.008473947816901799,0.00013807680966820878,4.6748819775180824e-05
"mp-300765901, Li3V4(OF3)3, Li4V4(OF3)3",-2.1549113869443515,-165.54984294921732,-23.611592762490183,0.0009456208215861127,0.02245849451267017,0.0009456208215860471,-23.611592762490183,0.022458494512668604,0.0009456208215861127,-165.54984294921732,-1.1661644302129612,0.0009456208215860471,0.09372044934932544,4.678210845399428e-06,2.2934636048556043e-06,0.0004635846929460562,1.5895212487292355e-05,7.792528497705786e-06
"mp-300765927, LiCrCoO4, Li2CrCoO4",0.4241937354947894,-0.521421716931789,-0.17468595048018065,0.00766096288411866,0.07150232025177418,-0.007602718738048006,-0.17468595048018065,-0.07095870822178138,0.00766096288411866,-0.521421716931789,-1.2287555363607257,-0.007602718738048006,-0.003801359369024003,1.1895563123414251e-05,3.604377679707258e-06,0.002321285956629651,5.396932594636592e-05,1.635280581606418e-05
"mp-300765930, LiSbTe2WO12, Li4SbTe2WO12",0.7397212390380347,10.457356213565832,2.0183272699108263,0.0433367235085349,0.9209053745563668,0.13001017052560462,2.0183272699108263,0.920905374556366,0.1300101705256047,10.457356213565832,-0.2797304316270894,0.04333672350853488,0.04333672350853488,0.00022478800375756212,7.084542413494004e-05,0.040974720709189484,0.001262123258061433,0.0003977777107019064
"mp-300765937, CrCo3O8, LiCrCo3O8",1.0,1.1204837888978028,1.1204837888978028,0.008044737231935441,0.10458158401516073,0.008044737231935495,1.1204837888978028,0.10458158401516143,0.008044737231935441,1.1204837888978028,-0.9034631532167738,0.008044737231935495,0.008044737231935495,2.517663613455775e-05,5.543456357441268e-06,0.0017713108897460875,0.0001091778208198488,2.403905278214031e-05
"mp-300765945, Mn4OF8, Li2Mn4OF8",1.0,-3.2720312088170784,-1.6360156044085392,0.01813451402770461,0.2720177104155691,-0.034999625650753305,-1.6360156044085392,-0.2624971923806498,0.03626902805540922,-3.2720312088170784,-1.2274975667298955,-0.017499812825376652,-0.008749906412688326,7.618721199994705e-05,2.1005666992628175e-05,0.009999776937351957,0.0002717460936635015,7.492343925181335e-05
"mp-300765960, MnVP2(HO5)2, LiMnVP2(HO5)2",1.0,198.18977283455186,198.18977283455186,0.05143742634854265,0.874436247925225,0.051437426348542564,198.18977283455186,0.8744362479252235,0.05143742634854265,198.18977283455186,-0.17700117842331994,0.051437426348542564,0.5514374263485425,0.00020769515328860307,5.004787027573706e-05,0.01239476993299152,0.0006463445089102764,0.00015574829563031283
"mp-300765960, Li2MnVP2(HO5)2, Li3MnVP2(HO5)2",0.3501155326364441,19.611793335749237,3.5049132499740105,0.08281354462660295,1.7701395163936382,0.08281354462660286,3.5049132499740105,1.7701395163936362,0.08281354462660295,19.611793335749237,0.5519742786887085,0.08281354462660286,0.08281354462660286,0.00036767968033441623,0.00014584729275940157,0.0328496023403156,0.001083499522756943,0.0004297911485249188
"mp-300765971, Li3Mn5(CoO6)2, Li5Mn5(CoO6)2",-0.9671997897836914,-75.24373996372798,-9.421423665973858,0.0009073538801066539,0.025214886773490163,-0.001811420561263745,-9.421423665973858,-0.02516921200913834,0.0018147077602133077,-75.24373996372798,-1.180966514517148,-0.0009057102806318724,0.16681761838010534,4.6104755451090825e-06,1.617926170471005e-06,0.0006368243683931016,2.0964620123928988e-05,7.356986762129172e-06
"mp-300766114, MnFe3(PO4)4, Li4MnFe3(PO4)4",1.0,3.8102149844800186,0.9525537461200048,0.012520964103688859,0.35058699490328804,0.05008385641475549,0.9525537461200048,0.35058699490328843,0.050083856414755434,3.8102149844800186,-0.6994968615114672,0.012520964103688872,0.012520964103688872,8.561337273166302e-05,2.44129931001338e-05,0.014281610478234522,0.00029437704276141286,8.394278235360634e-05
"mp-300766157, Li4VO4F, Li5VO4F",0.08058947638461669,-4.1944432058267305,-0.5072995587394279,0.0447846859265717,0.8210525753204817,-0.04286499077736219,-0.5072995587394279,-0.7858581642516407,0.0447846859265717,-4.1944432058267305,-2.381083179622705,-0.04286499077736219,-0.02143249538868109,0.00011535082171141653,9.081660184105413e-05,0.035259332617026184,0.0002817979036042618,0.00022186168794963246
"mp-300766157, Li5VO4F, Li6VO4F",0.08658293756092685,-0.5278436634378736,-0.04859901865816674,0.004758768682980641,0.10469291102557406,-0.0047362300596970565,-0.04859901865816674,-0.10419706131333517,0.004758768682980641,-0.5278436634378736,-1.9288473062038876,-0.0047362300596970565,-0.0023681150298485282,1.2198992086181655e-05,2.574973586911525e-05,0.01004484926158548,3.117593517285159e-05,6.580642814605351e-05
"mp-300766239, Li5V5O12, Li6V5O12",0.1295046984110953,0.184445007771342,0.016730000326194417,0.0008234617945761523,0.024510098120913714,0.0008234617945761791,0.016730000326194417,0.02451009812091451,0.0008234617945761523,0.184445007771342,-1.2706732053779457,0.0008234617945761791,0.0004117308972880896,4.127311189756475e-06,1.3180792518083669e-06,0.00026297699790156883,1.5004189519182385e-05,4.791669439541764e-06
"mp-300766239, Li6V5O12, Li7V5O12",-0.7924654624582429,-110.1874689265997,-8.531341611393652,0.002037984221448408,0.06617454648467766,-0.002033839289068357,-8.531341611393652,-0.06603995809210189,0.002037984221448408,-110.1874689265997,-1.4162294696421862,-0.002033839289068357,0.10020338392890683,1.0193900568585224e-05,3.5281405599108217e-06,0.0007053526512029067,3.766163711792964e-05,1.3034809254260934e-05
"mp-300766486, CuS2, LiCuS2",1.0,22.375622360453445,22.375622360453445,0.3340101187003506,1.3360404748014023,0.33401011870035063,22.375622360453445,1.3360404748014023,0.3340101187003506,22.375622360453445,0.0020303561010516693,0.33401011870035063,0.16700505935017532,0.0005027675616865134,0.00028251876088678456,0.18768936592156074,0.0016776475107648696,0.0009427157439437557
"mp-300766608, CoCu(PO4)2, Li2CoCu(PO4)2",1.0,-0.8260365507880667,-0.41301827539403335,0.005733524539492052,0.08026934355288873,-0.011337046609106815,-0.41301827539403335,-0.07935932626374771,0.011467049078984104,-0.8260365507880667,-1.0680222796546406,-0.005668523304553408,-0.002834261652276704,1.8773408465409294e-05,4.5532173062256985e-06,0.002781166052716127,6.980477805278149e-05,1.693013413482127e-05
"mp-300766631, Co3Cu3(TeO8)2, Li4Co3Cu3(TeO8)2",1.0,4.1723026319540395,1.0430756579885099,0.01466828777229301,0.41071205762420426,0.05867315108917207,1.0430756579885099,0.4107120576242046,0.05867315108917204,4.1723026319540395,-0.6479610934649672,0.014668287772293018,0.014668287772293018,9.37492770969006e-05,2.276654831881693e-05,0.014248484582000506,0.0004960628034269652,0.00012046639860182084
"mp-300766658, V2OF5, LiV2OF5",1.0,3.202880216932593,3.202880216932593,0.031784623803397194,0.28606161423057475,0.03178462380339719,3.202880216932593,0.2860616142305747,0.031784623803397194,3.202880216932593,-0.745723009572822,0.03178462380339719,0.010594874601132412,7.196690447758061e-05,2.0912780619383498e-05,0.009236257547761438,0.00026068521929267427,7.575222029289721e-05
"mp-300766678, Li2Cr(Si2O5)3, Li3Cr(Si2O5)3",0.6554393005279144,297.84207790768454,59.01282638393995,0.00772439443678441,0.21066530282139295,0.007724394436784301,59.01282638393995,0.21066530282139004,0.00772439443678441,297.84207790768454,-0.888670400200557,0.007724394436784301,0.12693109860919607,5.012136684827541e-05,1.2055810208678455e-05,0.0018579667547523949,0.00013872103891120953,3.336689763722565e-05
"mp-300766714, LiFe(Si2O5)3, Li2Fe(Si2O5)3",0.4819159622064397,2.2329420911203086,0.7408050119775681,0.007055018828197923,0.1770168360529661,0.007055018828197876,0.7408050119775681,0.17701683605296492,0.007055018828197923,2.2329420911203086,-0.8758134109037898,0.007055018828197876,0.001763754707049469,4.98189730633758e-05,1.0375234005307092e-05,0.0014692689703034382,0.00012588589933881038,2.621683232906424e-05
"mp-300766714, Li2Fe(Si2O5)3, Li3Fe(Si2O5)3",0.2978004086732065,-3.3583233077339534,-0.6804882033341063,0.011167411510582648,0.3045657684704359,-0.011044077749598109,-0.6804882033341063,-0.3012021204435848,0.011167411510582648,-3.3583233077339534,-1.3800631265349317,-0.011044077749598109,-0.002761019437399527,7.798768866752853e-05,1.7865117745259454e-05,0.0025581873877151182,0.00020215730259548964,4.630941210899358e-05
"mp-300766728, V(SiO3)2, LiV(SiO3)2",1.0,1.1349108667328958,1.1349108667328958,0.010625617316435855,0.10625617316435854,0.010625617316435795,1.1349108667328958,0.10625617316435794,0.010625617316435855,1.1349108667328958,-0.9043694441520772,0.010625617316435795,0.0013282021645544743,2.550080440253129e-05,7.649273839648003e-06,0.0031872820670965037,8.327561235677685e-05,2.4979524293677984e-05
"mp-300766730, Cr3(CoO6)2, Li2Cr3(CoO6)2",1.0,5.761534705775339,2.8807673528876685,0.021711517903202585,0.41251884016084905,0.04342303580640521,2.8807673528876685,0.4125188401608496,0.04342303580640517,5.761534705775339,-0.6309041956455568,0.02171151790320261,0.005427879475800652,0.00012945842171141223,3.0341278942020588e-05,0.010177093343903666,0.0003886223633028195,9.108174943120495e-05
"mp-300766737, VF4, LiVF4",1.0,1.3097949006225729,1.3097949006225729,0.01832197446408057,0.10993184678448342,0.01832197446408053,1.3097949006225729,0.1099318467844832,0.01832197446408057,1.3097949006225729,-0.9083901276795976,0.01832197446408053,0.004580493616020133,2.943034959596523e-05,6.804506468436942e-06,0.004236171009414875,9.152011400156507e-05,2.1160102284381696e-05
"mp-300766739, VOF3, LiVOF3",1.0,8.879333309746002,8.879333309746002,0.11463440581279816,0.6878064348767889,0.11463440581279807,8.879333309746002,0.6878064348767885,0.11463440581279816,8.879333309746002,-0.42682797093600977,0.11463440581279807,0.02865860145319952,0.00019951359053292373,4.564607629349105e-05,0.026226839082054983,0.0005597832051837807,0.00012807100921486962
"mp-300766739, LiVOF3, Li2VOF3",0.4182294163341446,0.2091877444501813,0.06960426530072045,0.002686195746836706,0.02256404427342833,0.0026861957468366907,0.06960426530072045,0.0225640442734282,0.002686195746836706,0.2091877444501813,-1.1806593906227754,0.0026861957468366907,0.0006715489367091727,4.6877041344984365e-06,1.4477943761074957e-06,0.000829629811056787,1.3812908368713787e-05,4.266107774750103e-06
"mp-300766742, Mn5FeO12, Li4Mn5FeO12",1.0,4.769501624480865,1.1923754061202163,0.020010820624071446,0.4402380537295718,0.08004328249628588,1.1923754061202163,0.4402380537295723,0.08004328249628577,4.769501624480865,-0.6398052287667139,0.02001082062407147,0.02001082062407147,0.00010716800022681079,3.256631488856435e-05,0.02432362959998779,0.00041086514765782217,0.0001248540958779007
"mp-300766742, Li4Mn5FeO12, Li6Mn5FeO12",0.28896585381836404,2.9170690158555046,0.28356372828429605,0.011418988228832028,0.3349569880457395,0.022837976457663986,0.28356372828429605,0.3349569880457384,0.022837976457664052,2.9170690158555046,-0.9151783165136272,0.011418988228831993,0.011418988228831993,6.255106341423441e-05,2.167951036160453e-05,0.007915391365502147,0.00024037090435472064,8.330991076964728e-05
"mp-300766750, MnCu(PO4)2, Li2MnCu(PO4)2",1.0,3.4206376164130847,1.7103188082065426,0.022686561206704314,0.3176118568938604,0.04537312241340852,1.7103188082065426,0.3176118568938596,0.04537312241340863,3.4206376164130847,-0.7277612655195488,0.02268656120670426,0.01134328060335213,7.685978991389836e-05,1.937380621129072e-05,0.011437060676633384,0.0002728236266905106,6.876979600496782e-05
"mp-300766766, FePO4, LiFe2(PO4)2",1.0,-4.5719686807377,-9.1439373614754,0.05340280400391473,0.3471182260254457,-0.02600697919559923,-9.1439373614754,-0.33809072954279,0.026701402001957364,-4.5719686807377,-1.312083750347191,-0.05201395839119846,-0.013003489597799615,0.00010547256978459614,3.013935307324737e-05,0.0076300689755758625,0.00030742146811897777,8.784733498820201e-05
"mp-300766766, LiFe2(PO4)2, LiFePO4",0.4689208370436827,2.5126094227570457,1.6594775547006941,0.02780141274655312,0.21082737999469456,0.013900706373276502,1.6594775547006941,0.21082737999469367,0.01390070637327656,2.5126094227570457,-0.8875650519096906,0.027801412746553004,0.006950353186638251,5.567211973910063e-05,1.6194436345495307e-05,0.00404356984383589,0.00016364309546441935,4.760206195305117e-05
"mp-300766777, FePO4, LiFePO4",1.0,-8.254961864494513,-8.254961864494513,0.10177572806016323,0.7124300964211425,-0.09237426952520933,-8.254961864494513,-0.6466198866764653,0.10177572806016323,-8.254961864494513,-1.5542456171512564,-0.09237426952520933,-0.011546783690651166,0.00020436211926557764,6.292003857386249e-05,0.031335223760850094,0.0005990665055312695,0.0001844436129934256
"mp-300766795, CoBO3, LiCoBO3",1.0,1.8052498010978961,1.8052498010978961,0.030220709052029893,0.18132425431217936,0.030220709052029983,1.8052498010978961,0.1813242543121799,0.030220709052029893,1.8052498010978961,-0.8488964547398502,0.030220709052029983,0.007555177263007496,4.0562940601695824e-05,1.0965533775359586e-05,0.008169679044706505,0.00014059000747513364,3.800623062772186e-05
"mp-300766809, LiCr2CoO6, Li2Cr2CoO6",0.4542364064419189,0.8476506190028591,0.28108424471884075,0.007762347089331767,0.09487313109183272,0.007762347089331835,0.28108424471884075,0.09487313109183354,0.007762347089331767,0.8476506190028591,-1.0248628101185353,0.007762347089331835,0.007762347089331835,1.8898385887173372e-05,4.719035725260948e-06,0.0019383027442197497,7.90104710042792e-05,1.972936935275245e-05
"mp-300766809, Li2Cr2CoO6, Li3Cr2CoO6",0.2841916147599741,1.8215091002220576,0.35720938442524275,0.016015937042784145,0.2349004099608341,0.016015937042784242,0.35720938442524275,0.23490040996083555,0.016015937042784145,1.8215091002220576,-1.0068968464247905,0.016015937042784242,0.016015937042784242,3.961726840188094e-05,1.26479082918731e-05,0.00511312644957444,0.0001671689261913748,5.336908204451137e-05
"mp-300766823, Li4Ti11O24, Li7Ti11O24",0.3861033168256893,0.3673273050461997,0.03332463654944777,0.0008079167342463687,0.03781050316273005,0.002423750202739165,0.03332463654944777,0.03781050316273098,0.0024237502027391056,0.3673273050461997,-1.079175961348894,0.0008079167342463885,0.0008079167342463885,8.226963499131664e-06,3.290750851156395e-06,0.0009694899027443164,2.8911859638980183e-05,1.1564622442475917e-05
"mp-300766846, CoSn(PO4)2, Li2CoSn(PO4)2",1.0,9.914170917217296,4.957085458608648,0.05855520527466596,0.8197728738453234,0.11711041054933193,4.957085458608648,0.8197728738453234,0.11711041054933193,9.914170917217296,-0.29733753670400825,0.05855520527466596,0.029277602637332974,0.0002227658054777643,8.72120230658728e-05,0.04584831053481248,0.0008334215253897886,0.0003262815724343485
"mp-300766850, Mn3V2Co3O16, Li4Mn3V2Co3O16",1.0,9.36059864901887,2.340149662254717,0.033235941839543814,0.9306063715072268,0.13294376735817529,2.340149662254717,0.9306063715072271,0.13294376735817526,9.36059864901887,-0.20233739585094845,0.03323594183954382,0.03323594183954382,0.00021032735013489556,5.853707535846833e-05,0.037000130146141404,0.0009018484728390834,0.0002509971812160549
"mp-300766853, Mn2F7, LiMn2F7",1.0,1.823491618890239,1.823491618890239,0.014197404650262204,0.14197404650262202,0.014197404650262237,1.823491618890239,0.14197404650262235,0.014197404650262204,1.823491618890239,-0.8722233581476392,0.014197404650262237,0.007098702325131118,4.097282391597611e-05,7.448543310136164e-06,0.0025809786419864656,0.00013232833826396943,2.405627107223135e-05
"mp-300766859, V3(OF3)2, LiV3(OF3)2",1.0,-0.8750158612534961,-0.8750158612534961,0.006329343797636611,0.07595212557163933,-0.006289535167235818,-0.8750158612534961,-0.07547442200682981,0.006329343797636611,-0.8750158612534961,-1.069184886839595,-0.006289535167235818,-0.003144767583617909,1.9785552754505133e-05,5.9241279917128275e-06,0.0018951122177880665,7.220595899522304e-05,2.1619681196658496e-05
"mp-300766972, Mn2O2F3, LiMn2O2F3",1.0,9.376584297865461,9.376584297865461,0.10377783776026116,0.8302227020820894,0.10377783776026116,9.376584297865461,0.8302227020820893,0.10377783776026116,9.376584297865461,-0.2735551356781722,0.10377783776026116,0.05188891888013058,0.00021068653861077831,4.6327369873532e-05,0.02281946585812417,0.0007969197608073804,0.00017523282105201118
"mp-300766992, VCrP2(O4F)2, LiVCrP2(O4F)2",1.0,544.1213598967838,544.1213598967838,0.01846670782030113,0.27700061730451697,0.018466707820301142,544.1213598967838,0.2770006173045171,0.01846670782030113,544.1213598967838,-0.7414660905157839,0.018466707820301142,0.7684667078203011,7.345008956320533e-05,1.624675431609733e-05,0.004084733820854076,0.00023276282367736556,5.1485851585695616e-05
"mp-300766992, LiVCrP2(O4F)2, Li2VCrP2(O4F)2",-1.0889109672461514,-137.54870693399874,-45.194909803916104,0.021265801551008545,0.36455659801728935,0.02126580155100851,-45.194909803916104,0.3645565980172888,0.021265801551008545,-137.54870693399874,-0.7296567607873629,0.02126580155100851,0.372341774806124,8.638202840823394e-05,2.255810640718351e-05,0.00555342613575363,0.0002735512593771684,7.143613701320563e-05
"mp-300766992, Li2VCrP2(O4F)2, Li3VCrP2(O4F)2",0.32510518837734376,10.43474652850232,1.9577474611355588,0.04954627170755765,0.9626132788896914,0.049546271707557626,1.9577474611355588,0.9626132788896908,0.04954627170755765,10.43474652850232,-0.2368681744903753,0.049546271707557626,0.049546271707557626,0.00021122932501739305,0.00011665020721666682,0.02736165000301911,0.0006501666584296131,0.0003590508819025825
"mp-300767026, Li7MnO5F, Li8MnO5F",0.11651303699650653,14.433239227993257,0.6877924831867516,0.06113620150419007,1.8340860451257028,0.06113620150419007,0.6877924831867516,1.8340860451257028,0.06113620150419007,14.433239227993257,-0.2881863578826792,0.06113620150419007,0.06113620150419007,0.00018551854795976344,6.792601053784947e-05,0.02238449100258362,0.0004777973523009975,0.00017494136486230562
